timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.2391576  -0.40882769],"[ 1.23367536  2.53548178  0.06366164  0.85067471  0.17155031 -1.44687161
  0.22324202  0.39456591  1.26519068  1.49341848  0.        ]",[-2.49700719 -2.66117339],-1.06709,-0.254111920757,"[[ 0.00628538 -0.01151488  0.02050625 -0.16925798]
 [-0.0019511  -0.00319019  0.          0.        ]]",[-2.9012568  -3.03106809]
1,[-0.2391576  -0.40882769],"[ 1.23293091  2.53357492  0.00515824  0.69246009  0.17155018 -1.44686853
  0.13501634 -0.15448895  1.26180331  1.38384687  0.        ]",[-2.24962875 -3.20474955],-1.03105,-0.245489722466,"[[-0.03342832 -0.05129044  0.02050625 -0.16925798]
 [-3.95626019 -3.96118021  0.          0.        ]]",[-2.70882535 -2.86244202]
2,[-0.2391576  -0.40882769],"[ 1.21793285  2.5138376  -0.16787899  0.22537082  0.17155006 -1.44686546
  0.04853354 -0.69267585  1.21398207  1.06344891  0.        ]",[-1.51023805 -2.67049416],-1.0642,-0.21833062948,"[[-0.1514442  -0.16943982  0.02050625 -0.16925798]
 [-7.83245215 -7.84082777  0.          0.        ]]",[-2.33581138 -2.70661879]
3,[-0.2391576  -0.40882769],"[ 1.15196516  2.43595367 -0.44557292 -0.52192971  0.17154994 -1.44686238
 -0.03624725 -1.22020094  1.01840894  0.58103316  0.        ]",[-1.3376399  -2.39324057],-0.899926,-0.169325144623,"[[ -0.34621776  -0.36441125   0.02050625  -0.16925798]
 [-11.63235976 -11.6436258    0.           0.        ]]",[-1.59361219 -2.45490694]
4,[-0.2391576  -0.40882769],"[ 0.98032775  2.24018859 -0.79716396 -1.46325979  0.17154982 -1.4468593
 -0.11937465 -1.73725504  0.55411856  0.09324047  0.        ]",[-0.36246725 -2.06164824],-0.582998,-0.0959508893884,"[[ -0.61624447  -0.6346818    0.02050625  -0.16925798]
 [-15.35816138 -15.37096219   0.           0.        ]]",[-0.50568223 -1.97891665]
5,[-0.2391576  -0.40882769],"[ 0.67448408  1.86525572 -1.13085192 -2.40603456  0.1715497  -1.44685622
 -0.14462472 -2.24414748 -0.1566658  -0.09515164  0.        ]",[-1.45728255 -0.75371799],-0.322269,-0.0149162047918,"[[ -0.93475909  -0.97876456   0.02050625  -0.16925798]
 [-16.48988218 -19.02508357   0.           0.        ]]",[-0.08030134 -1.51644289]
6,[-0.2391576  -0.40882769],"[ 0.22338866  1.29846203 -1.36566572 -3.01515939  0.17154958 -1.44685315
 -0.22571874 -2.60556712 -0.87368711  0.2440125   0.        ]",[-0.87301998 -0.92000131],-0.4733,-0.0958412512778,"[[ -1.30101942e+00  -1.38540867e+00   2.05062490e-02  -1.69257975e-01]
 [ -2.01245458e+01  -2.16305705e+01   0.00000000e+00   0.00000000e+00]]",[-0.74483109 -1.16062641]
7,[-0.2391576  -0.40882769],"[-0.36783807  0.60058045 -1.39931851 -2.92894395  0.17154946 -1.44685007
 -0.29405841 -3.05112284 -1.20353949  1.04832507  0.        ]",[-1.14650517 -2.2939214 ],-0.835261,-0.180002441817,"[[ -1.73423803e+00  -1.85024820e+00   2.05062490e-02  -1.69257975e-01]
 [ -2.31875567e+01  -2.48426421e+01   0.00000000e+00   0.00000000e+00]]",[-1.78164375 -0.75725853]
8,[-0.2391576  -0.40882769],"[-0.99080752 -0.08067986 -1.10738497 -1.84449139  0.17154933 -1.44684699
 -0.37229819 -3.53178786 -0.87403408  1.75720265  0.        ]",[-2.47252663 -1.67292752],-0.852995,-0.220331915711,"[[ -2.23317237e+00  -2.38186844e+00   2.05062490e-02  -1.69257975e-01]
 [ -2.66942940e+01  -2.83079088e+01   0.00000000e+00   0.00000000e+00]]",[-2.20595145 -0.26036823]
9,[-0.2391576  -0.40882769],"[-1.44224161 -0.47846466 -0.4370155   0.26449274  0.17154921 -1.44684391
 -0.44895105 -4.00306331 -0.30944036  1.65981964  0.        ]",[-2.34025313  1.06354851],-0.858675,-0.189475508645,"[[ -2.80153610e+00  -2.98211407e+00   2.05062490e-02  -1.69257975e-01]
 [ -3.01299066e+01  -3.17056164e+01   0.00000000e+00   0.00000000e+00]]",[-1.98632598  0.0267579 ]
