timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.24719979 -0.40843564],"[[ 0.04177921  0.06678145  0.02471244  0.14864493]
 [ 0.00090667 -0.00454915  0.          0.        ]]",[ 1.22899202 -0.71659754],"[ 1.22042107  2.5034573   0.11293723  1.15683004  0.21954418  1.28622619
  0.17671537  0.39321554  1.21724834 -1.08374885  0.        ]",-1.09282,-0.227220622276,[ 2.31157088 -1.04599893]
1,[-0.24719979 -0.40843564],"[[ 0.08149874  0.03820706  0.02471244  0.14864493]
 [ 3.95786748 -2.84342404  0.          0.        ]]",[ 2.82154256 -0.87161443],"[  1.21704700e+00   2.50569946e+00   1.71427545e-01   1.04457991e+00
   2.19543995e-01   1.28622340e+00   2.67512657e-01  -1.11335760e-03
   1.21432942e+00  -1.03915527e+00   0.00000000e+00]",-1.12478,-0.223922339432,[ 2.28250885 -1.00251889]
2,[-0.24719979 -0.40843564],"[[ 0.19957438 -0.05273911  0.02471244  0.14864493]
 [ 7.83677935 -6.2398659   0.          0.        ]]",[ 1.73087864 -0.7994614 ],"[ 1.19426493  2.50469013  0.34382845  0.68694436  0.21954381  1.28622062
  0.35651898 -0.47289003  1.19876553 -0.91310473  0.        ]",-1.07318,-0.214184402957,[ 2.16097498 -0.95343482]
3,[-0.24719979 -0.40843564],"[[  0.39445753  -0.20807223   0.02471244   0.14864493]
 [ 11.63889254  -9.28327769   0.           0.        ]]",[ 1.17190831 -0.36937474],"[ 1.11578568  2.47429821  0.61835002  0.08168605  0.21954362  1.28621783
  0.44376302 -0.89562906  1.15004624 -0.71600773  0.        ]",-1.02338,-0.197336164766,[ 1.93575847 -0.92416251]
4,[-0.24719979 -0.40843564],"[[  0.66462347  -0.40658047   0.02471244   0.14864493]
 [ 15.36534731 -10.56322017   0.           0.        ]]",[ 2.89052025 -0.9231033 ],"[ 0.92828516  2.38403139  0.96133373 -0.66140335  0.21954343  1.28621505
  0.52927092 -1.07341562  1.03354747 -0.44972948  0.        ]",-0.912546,-0.170836520954,[ 1.61281323 -0.94042325]
5,[-0.24719979 -0.40843564],"[[  1.00859118  -0.65242722   0.02471244   0.14864493]
 [ 19.01935697 -14.00985538   0.           0.        ]]",[ 0.72464    -0.96084957],"[ 0.57811466  2.1975509   1.29968834 -1.49398182  0.21954324  1.28621226
  0.61311637 -1.55216079  0.81583566 -0.16377596  0.        ]",-0.578599,-0.134171701303,[ 1.30146039 -0.83257943]
6,[-0.24719979 -0.40843564],"[[  1.41399091  -0.96801041   0.02471244   0.14864493]
 [ 21.51244187 -17.53656892   0.           0.        ]]",[ 0.35131191 -0.70934885],"[ 0.05872219  1.85480237  1.5086864  -2.34620626  0.21954306  1.28620948
  0.67032278 -2.04202425  0.50036456  0.03644828  0.        ]",-0.337294,-0.0901779885612,[ 0.85177314 -0.58137292]
7,[-0.24719979 -0.40843564],"[[  1.85394111  -1.34342356   0.02471244   0.14864493]
 [ 22.47943586 -19.99645266   0.           0.        ]]",[-0.87531171 -0.08624841],"[-0.54149669  1.34067034  1.46803358 -2.93823422  0.21954287  1.28620669
  0.69251094 -2.3836963   0.14483024  0.06698224  0.        ]",-0.208466,-0.0433385755782,[ 0.36324814 -0.35585743]
8,[-0.24719979 -0.40843564],"[[  2.26433086  -1.74278012   0.02471244   0.14864493]
 [ 18.57233209 -19.93956485   0.           0.        ]]",[ 0.69618138  0.01889523],"[-1.03745066  0.74369054  1.1859329  -2.98142384  0.21954268  1.28620391
  0.60285642 -2.37578157 -0.1330071  -0.08851958  0.        ]",-0.246444,-0.0182301805359,[ 0.31303442 -0.20424229]
9,[-0.24719979 -0.40843564],"[[  2.65975202  -2.13684706   0.02471244   0.14864493]
 [ 20.96191535 -19.46864212   0.           0.        ]]",[ 0.94301213  0.46523651],"[-1.37767961  0.19396638  0.73505299 -2.42587591  0.21954249  1.28620112
  0.65768794 -2.31035758 -0.32101651 -0.350474    0.        ]",-0.410872,-0.0506835830095,[ 0.50159669 -0.07624385]
