timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.25423008 -0.3967703 ],"[[ 0.07297099 -0.06147345 -0.07443928 -0.08556039]
 [ 0.00483359 -0.00321572  0.          0.        ]]",[-3.72215357 -4.55598709],"[ 1.23410459  2.54320553  0.16288884  0.65680113 -0.64454319 -0.74494201
  0.22486574  0.39704636  1.98787398  0.8689955   0.        ]",-1.25741,-0.299345991327,[-3.62096262 -3.46446681]
1,[-0.25423008 -0.3967703 ],"[[ 0.03339156 -0.10124953 -0.07443928 -0.08556039]
 [-3.94961949 -3.96120618  0.          0.        ]]",[-4.01313624 -2.94756184],"[ 1.23700106  2.53827995  0.10470669  0.49711384 -0.64454264 -0.74494132
  0.1387879  -0.15325335  1.98759875  0.75940564  0.        ]",-1.34921,-0.295573272001,[-3.36972952 -3.24578738]
2,[-0.25423008 -0.3967703 ],"[[-0.08449314 -0.21939941 -0.07443928 -0.08556039]
 [-7.82598214 -7.84085086  0.          0.        ]]",[-2.42999682 -3.05790292],"[ 1.23285233  2.50961152 -0.06868444  0.0275548  -0.64454209 -0.74494062
  0.05440987 -0.69266003  1.94880977  0.43734122  0.        ]",-1.45471,-0.2825239224,[-2.95576692 -3.03382206]
3,[-0.25423008 -0.3967703 ],"[[ -0.27913942  -0.41437122  -0.07443928  -0.08556039]
 [-11.62611186 -11.64364022   0.           0.        ]]",[-1.25805173 -3.51605381],"[ 1.18443855  2.41738478 -0.35007195 -0.7175522  -0.64454154 -0.74493992
 -0.02830876 -1.22138006  1.76673824 -0.05147829  0.        ]",-1.3732,-0.255458477014,[-2.2581296  -2.75281405]
4,[-0.25423008 -0.3967703 ],"[[ -0.54904392  -0.68464193  -0.07443928  -0.08556039]
 [-15.35219894 -15.37096235   0.           0.        ]]",[-1.46681156 -2.68650048],"[ 1.0352746   2.20344083 -0.71273515 -1.64316293 -0.64454099 -0.74493922
 -0.10941569 -1.73960495  1.31668545 -0.55425208  0.        ]",-1.10115,-0.208392803927,[-1.18346953 -2.27149558]
5,[-0.25423008 -0.3967703 ],"[[ -0.89275039  -1.02871528  -0.07443928  -0.08556039]
 [-19.00673755 -19.02411892   0.           0.        ]]",[ 0.3573688  -2.32936966],"[ 0.72425533  1.81010867 -1.0909802  -2.54644841 -0.64454044 -0.74493852
 -0.18896519 -2.24751362  0.57911107 -0.77215232  0.        ]",-0.803919,-0.137917358444,[ 0.05705539 -1.5738405 ]
6,[-0.25423008 -0.3967703 ],"[[ -1.25496094  -1.44513775  -0.07443928  -0.08556039]
 [-17.22052706 -22.60617383   0.           0.        ]]",[-0.13000684 -2.26312056],"[ 0.28798898  1.21631114 -1.34380756 -3.0921664  -0.64453989 -0.74493783
 -0.15008401 -2.74552952 -0.13245763 -0.43370685  0.        ]",-0.487605,-0.0568189956805,[ 0.40161684 -1.06681001]
7,[-0.25423008 -0.3967703 ],"[[ -1.60116893  -1.9324854   -0.07443928  -0.08556039]
 [-17.39989936 -26.11690185   0.           0.        ]]",[-0.42553688 -0.34065403],"[-0.1817787   0.48783507 -1.41594449 -2.86328865 -0.64453934 -0.74493713
 -0.15398838 -3.23361839 -0.40919314  0.29398213  0.        ]",-0.617756,-0.0409740907345,[-0.33434203 -0.68289489]
8,[-0.25423008 -0.3967703 ],"[[ -1.96267256  -2.46315643  -0.07443928  -0.08556039]
 [-18.74574354 -26.94750005   0.           0.        ]]",[-0.19500626  0.94612826],"[-0.66611761 -0.15781457 -1.30502093 -1.62371479 -0.64453879 -0.74493643
 -0.18328378 -3.34907462 -0.13926357  0.90825853  0.        ]",-0.800697,-0.0987894376678,[-0.77833074 -0.36693445]
9,[-0.25423008 -0.3967703 ],"[[ -2.34164388  -2.9591586   -0.07443928  -0.08556039]
 [-19.14940358 -22.66709856   0.           0.        ]]",[ 0.43767328 -0.6951456 ],"[-1.09984606 -0.46923694 -1.00046312  0.17346891 -0.64453824 -0.74493573
 -0.19207029 -2.75394533  0.3232454   0.96597335  0.        ]",-0.858669,-0.124202842813,[-0.73131198 -0.22719428]
10,[-0.25423008 -0.3967703 ],"[[ -2.7034341   -3.16627184  -0.07443928  -0.08556039]
 [-17.0366406   -0.72853373   0.           0.        ]]",[-0.84646763 -0.73763829],"[-1.38749622 -0.49400213 -0.5690419   1.00367837 -0.64453769 -0.74493504
 -0.14608081  0.29621656  0.47007352  0.80102046  0.        ]",-0.543888,-0.121156553783,[-1.10134661 -1.05689466]
11,[-0.25423008 -0.3967703 ],"[[ -3.07440658  -3.12830207  -0.07443928  -0.08556039]
 [-20.05063197   2.99146813   0.           0.        ]]",[-0.66793327 -0.64953909],"[-1.51453056 -0.49433044 -0.04326933  0.8507399  -0.64453714 -0.74493434
 -0.21168752  0.81341525  0.46435748  0.81103602  0.        ]",-0.514685,-0.121462003886,[-1.43004727 -1.38227332]
12,[-0.25423008 -0.3967703 ],"[[ -3.49797035  -3.07304263  -0.07443928  -0.08556039]
 [-22.29826142   2.30787441   0.           0.        ]]",[-1.88872626 -1.66835544],"[-1.43107057 -0.49089383  0.56918582  0.62835873 -0.64453659 -0.74493364
 -0.26061248  0.71837313  0.47849096  0.82629862  0.        ]",-0.436433,-0.124019233499,[-1.43419147 -1.45892894]
