timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.25673214 -0.42381018],"[[-0.05882248  0.03162059 -0.00357801 -0.00504405]
 [ 0.00258787 -0.00451805  0.          0.        ]]",[-0.72095691 -0.72553464],"[ 1.22380095  2.51442628 -0.03070488  1.01697491 -0.03787624 -0.03920759
  0.18409129  0.39366962  1.44050863  0.01609075  0.        ]",-1.25672,-0.213398677469,[-0.74437726 -2.20923877]
1,[-0.25673214 -0.42381018],"[[ -8.73751709e-02   2.71833463e-03  -3.57801388e-03  -5.04405202e-03]
 [ -2.84836817e+00  -2.87614097e+00   0.00000000e+00   0.00000000e+00]]",[-1.21238317 -1.21162856],"[ 1.22092809  2.51516054 -0.07274055  0.90333459 -0.03787621 -0.03920756
  0.11894153 -0.00529829  1.43626344 -0.06261072  0.        ]",-1.22173,-0.213198397499,[-0.61059594 -2.08068323]
2,[-0.25673214 -0.42381018],"[[ -1.83452634e-01  -9.39457656e-02  -3.57801388e-03  -5.04405202e-03]
 [ -6.74641495e+00  -6.77727030e+00   0.00000000e+00   0.00000000e+00]]",[-1.52688171 -0.47429603],"[ 1.20307788  2.50849767 -0.21321841  0.52374024 -0.03787618 -0.03920753
  0.0298638  -0.54730018  1.39767773 -0.32346704  0.        ]",-1.2494,-0.212165183096,[-0.40139246 -1.91862631]
3,[-0.25673214 -0.42381018],"[[ -3.56727112e-01  -2.46972437e-01  -3.57801388e-03  -5.04405202e-03]
 [ -1.05683537e+01  -8.51958210e+00   0.00000000e+00   0.00000000e+00]]",[-0.00147616 -0.98084462],"[ 1.13951295  2.46935132 -0.45942614 -0.06874589 -0.03787615 -0.0392075
 -0.05747471 -0.78936696  1.24766892 -0.74480585  0.        ]",-1.18659,-0.209301497186,[-0.05095197 -1.74988151]
4,[-0.25673214 -0.42381018],"[[ -5.66045373e-01  -4.54637908e-01  -3.57801388e-03  -5.04405202e-03]
 [ -1.03642490e+01  -1.22345685e+01   0.00000000e+00   0.00000000e+00]]",[-0.6167753  -2.90428974],"[ 1.01146823  2.3618453  -0.73560842 -0.83428733 -0.03787612 -0.03920747
 -0.05281049 -1.30550535  0.92769093 -1.1750417   0.        ]",-1.06499,-0.203548918471,[ 0.44667456 -1.41176224]
5,[-0.25673214 -0.42381018],"[[ -7.95752702e-01  -7.36616030e-01  -3.57801388e-03  -5.04405202e-03]
 [ -1.25992850e+01  -1.59508304e+01   0.00000000e+00   0.00000000e+00]]",[ 1.59811789 -0.99853095],"[ 0.8128546   2.12391288 -0.99850851 -1.74918488 -0.03787609 -0.03920744
 -0.1038853  -1.82181725  0.41616569 -1.46701321  0.        ]",-1.04413,-0.192707930026,[ 0.8320049  -1.05198193]
6,[-0.25673214 -0.42381018],"[[ -1.00555188e+00  -1.09214288e+00  -3.57801388e-03  -5.04405202e-03]
 [ -8.39473015e+00  -1.95897128e+01   0.00000000e+00   0.00000000e+00]]",[ 1.98430482 -0.78648895],"[ 0.58692507  1.70115696 -1.19051298 -2.59793596 -0.03787606 -0.03920741
 -0.007803   -2.32737197 -0.15769867 -1.45127689  0.        ]",-0.913322,-0.174492863176,[ 0.90840906 -0.78295147]
7,[-0.25673214 -0.42381018],"[[ -1.13210019e+00  -1.51129945e+00  -3.57801388e-03  -5.04405202e-03]
 [ -4.27378836e+00  -2.23168244e+01   0.00000000e+00   0.00000000e+00]]",[-1.54356877 -1.49564652],"[ 0.43431456  1.09588107 -1.28033568 -3.03290804 -0.03787603 -0.03920738
  0.08636857 -2.70624295 -0.55359573 -1.13799796  0.        ]",-0.730813,-0.14702238523,[ 0.63204646 -0.54088891]
8,[-0.25673214 -0.42381018],"[[ -1.25646647e+00  -1.99292353e+00  -3.57801388e-03  -5.04405202e-03]
 [ -8.15034776e+00  -2.58338987e+01   0.00000000e+00   0.00000000e+00]]",[-0.91624492  0.39982511],"[  2.75210339e-01   3.87936293e-01  -1.34779187e+00  -2.69465075e+00
  -3.78760050e-02  -3.92073460e-02  -2.21852101e-03  -3.19485378e+00
  -7.37087251e-01  -6.23600805e-01   0.00000000e+00]",-0.641733,-0.108276227055,[-0.15587078 -0.30455774]
9,[-0.25673214 -0.42381018],"[[ -1.45428609e+00  -2.48858081e+00  -3.57801388e-03  -5.04405202e-03]
 [ -1.16198905e+01  -2.37388445e+01   0.00000000e+00   0.00000000e+00]]",[-1.53807054  0.74243981],"[ 0.00962557 -0.19233909 -1.41010908 -1.49665928 -0.03787598 -0.03920732
 -0.08150447 -2.90376142 -0.63485884 -0.08230584  0.        ]",-0.44768,-0.0632060839092,[-0.72996509 -0.25578219]
