timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.35410953 -0.52054983],"[[ 0.03838674  0.06055328  0.11533751  0.16682081]
 [-0.00138294  0.00274785  0.          0.        ]]",[ 3.23344127  0.32974531],"[ 1.26544413  2.22699865  0.0388337   1.13830614  1.00704234  1.44617681
  0.34561855  0.3926965   0.5150708  -1.4076874   0.        ]",-1.7518,-0.178844273516,[ 2.86260915  0.51269025]
1,[-0.35410953 -0.52054983],"[[ 0.07804481  0.07369232  0.11533751  0.16682081]
 [ 3.95402247  1.30681495  0.          0.        ]]",[ 3.18123118 -0.28423106],"[ 1.2622057   2.2257561   0.09583326  1.18483247  1.00704154  1.44617506
  0.43271257  0.57907265  0.50751016 -1.31923829  0.        ]",-1.66302,-0.170131469909,[ 2.577034    0.09751928]
2,[-0.35410953 -0.52054983],"[[ 0.19603564  0.08826193  0.11533751  0.16682081]
 [ 7.83214687  0.15399059  0.          0.        ]]",[ 1.69342632  1.33484382],"[ 1.23960244  2.22409621  0.26402721  1.23637147  1.00704075  1.44617331
  0.51810491  0.41431148  0.46985386 -1.08338595  0.        ]",-1.64139,-0.14619515701,[ 2.09883213 -0.09622994]
3,[-0.35410953 -0.52054983],"[[  0.3907996    0.13102384   0.11533751   0.16682081]
 [ 11.63161479   4.109016     0.           0.        ]]",[ 0.993045   -0.57118924],"[ 1.16069326  2.2175217   0.53204106  1.38721656  1.00703996  1.44617156
  0.60176526  0.97956082  0.34455507 -0.69568199  0.        ]",-1.11341,-0.103516389137,[ 1.16500533 -1.25162637]
4,[-0.35410953 -0.52054983],"[[  0.66054793   0.18968036   0.11533751   0.16682081]
 [ 15.33089694   1.76443646   0.           0.        ]]",[ 0.0093488  -1.45957882],"[ 0.97135725  2.20436877  0.86697185  1.59269636  1.00703916  1.44616981
  0.68321957  0.64447442  0.05771586 -0.23059003  0.        ]",-0.749124,-0.0427945873532,[-0.0428002  -1.60246634]
5,[-0.35410953 -0.52054983],"[[  0.96450998   0.18488984   0.11533751   0.16682081]
 [ 15.06616858  -2.23017436   0.           0.        ]]",[-0.11341647 -1.21704706],"[ 0.66292232  2.20561608  1.16676849  1.57598914  1.00703837  1.44616806
  0.67739011  0.07356663 -0.3342504   0.12028032  0.        ]",-0.643547,-0.0206432997214,[-1.28198314 -1.46459258]
6,[-0.35410953 -0.52054983],"[[  1.25835636   0.10100285   0.11533751   0.16682081]
 [ 14.32094623  -6.14546144   0.           0.        ]]",[-3.34964546 -0.73522684],"[ 0.29471661  2.22238537  1.35367836  1.28138169  1.00703757  1.44616631
  0.66098064 -0.4860042  -0.71499404  0.30374947  0.        ]",-0.583516,-0.0712200154183,[-2.7081995  -1.07169235]
7,[-0.35410953 -0.52054983],"[[  1.50225327  -0.04987854   0.11533751   0.16682081]
 [ 10.08286736  -8.93337148   0.           0.        ]]",[-2.07069865 -0.49386491],"[-0.04045324  2.22778972  1.42000219  0.7465603   1.00703678  1.44616456
  0.56766179 -0.88445055 -0.98367977  0.36096917  0.        ]",-0.80826,-0.104395777583,[-3.32775259 -0.43126154]
8,[-0.35410953 -0.52054983],"[[  1.66222624  -0.24637514   0.11533751   0.16682081]
 [  5.92824938 -10.71037362   0.           0.        ]]",[-3.29914844  0.64042634],"[-0.26464434  2.18713225  1.41736761  0.05790669  1.00703599  1.44616281
  0.47618071 -1.13841797 -1.07855232  0.35431915  0.        ]",-0.8285,-0.11520878339,[-3.4104085   0.27460635]
9,[-0.35410953 -0.52054983],"[[ 1.73991285 -0.43299661  0.11533751  0.16682081]
 [ 1.85395623 -7.96095714  0.          0.        ]]",[-1.90470762  0.3245878 ],"[-0.37268925  2.09994907  1.40283925 -0.56569153  1.00703519  1.44616105
  0.38646834 -0.74547204 -1.04679299  0.32246591  0.        ]",-0.904071,-0.110217422457,[-2.92515016  0.44100434]
10,[-0.35410953 -0.52054983],"[[ 1.73692531 -0.57772462  0.11533751  0.16682081]
 [-2.13944607 -6.51667095  0.          0.        ]]",[-2.59377189  1.00341115],"[-0.36855625  2.00165391  1.40355527 -1.01475504  1.0070344   1.4461593
  0.29853713 -0.53905495 -0.92335722  0.2739553   0.        ]",-0.828354,-0.0937268812237,[-2.16519809  0.76121801]
11,[-0.35410953 -0.52054983],"[[ 1.6548515  -0.66702168  0.11533751  0.16682081]
 [-6.05488698 -2.4266639   0.          0.        ]]",[-1.3317273  -0.00371486],"[-0.25433675  1.92858349  1.41829314 -1.27217347  1.0070336   1.44615755
  0.21232257  0.04548742 -0.72813804  0.20151097  0.        ]",-0.82993,-0.067820585282,[-0.92200804  0.54540509]
12,[-0.35410953 -0.52054983],"[[ 1.49525987 -0.7152059   0.11533751  0.16682081]
 [-9.89151836 -2.39185272  0.          0.        ]]",[ 1.24713028  0.5177148 ],"[-0.03066589  1.88546232  1.41926914 -1.40393167  1.00703281  1.4461558
  0.12784332  0.0504626  -0.46260768  0.0704513   0.        ]",-0.972028,-0.0313255560447,[ 0.29011631  0.94721895]
13,[-0.35410953 -0.52054983],"[[ 1.33907961 -0.74201196  0.11533751  0.16682081]
 [-5.74029811 -0.29576161  0.          0.        ]]",[ 1.65052859  0.22345764],"[ 0.18565758  1.86039977  1.38489233 -1.47491122  1.00703201  1.44615405
  0.21924943  0.3500353  -0.2396559  -0.09260711  0.        ]",-0.93987,-0.00777917257082,[ 0.9008407   0.65539056]
14,[-0.35410953 -0.52054983],"[[ 1.26510502 -0.73900392  0.11533751  0.16682081]
 [-1.67071024  0.59359125  0.          0.        ]]",[ 0.01672139  0.64378397],"[ 0.28569829  1.86324591  1.356621   -1.46702914  1.00703122  1.4461523
  0.30885805  0.47714121 -0.15041734 -0.17061284  0.        ]",-0.902758,-0.018995979,[ 0.98064381  0.41581029]
15,[-0.35410953 -0.52054983],"[[ 1.23267774 -0.70167411  0.11533751  0.16682081]
 [-1.5723456   3.13093299  0.          0.        ]]",[ 0.35143008 -0.29431832],"[ 0.32885552  1.89781418  1.34184898 -1.36745649  1.00703043  1.44615055
  0.31102382  0.83977717 -0.12826225 -0.17569921  0.        ]",-0.85376,-0.0210365112493,[ 1.05943811 -0.05356416]
16,[-0.35410953 -0.52054983],"[[ 1.21549684 -0.65137482  0.11533751  0.16682081]
 [-0.15048362  1.90308639  0.          0.        ]]",[ 0.68097821  0.81476107],"[ 0.35152593  1.94202187  1.33344183 -1.22826801  1.00702963  1.4461488
  0.34233184  0.66429311 -0.13048176 -0.15269352  0.        ]",-0.932134,-0.018896142635,[ 0.88741654 -0.01833755]
17,[-0.35410953 -0.52054983],"[[ 1.23953621 -0.58133179  0.11533751  0.16682081]
 [ 2.5454151   5.09059566  0.          0.        ]]",[ 0.26669462 -0.94475233],"[ 0.31976658  1.99885533  1.34508969 -1.02545775  1.00702884  1.44614705
  0.40169305  1.11985064 -0.19530164 -0.0682218   0.        ]",-0.786199,-0.00651518711849,[ 0.50551897 -0.83987337]
18,[-0.35410953 -0.52054983],"[[ 1.30053815 -0.51806744  0.11533751  0.16682081]
 [ 3.55144379  1.24864516  0.          0.        ]]",[-0.87025848  0.33315328],"[ 0.23803381  2.045249    1.3711036  -0.8340318   1.00702804  1.4461453
  0.42384475  0.5707592  -0.3126387   0.04171845  0.        ]",-0.786435,-0.0127859859167,[-0.15661447 -0.4874351 ]
19,[-0.35410953 -0.52054983],"[[ 1.3363144  -0.48009422  0.11533751  0.16682081]
 [ 0.03788699  2.54435203  0.          0.        ]]",[-0.07058777 -0.25433678],"[ 0.18943138  2.07076129  1.38396356 -0.71570451  1.00702725  1.44614355
  0.34647903  0.75594107 -0.38690251  0.10025682  0.        ]",-0.787306,-0.0241683055219,[-0.15807122 -0.7018615 ]
20,[-0.35410953 -0.52054983],"[[ 1.33426662 -0.43981581  0.11533751  0.16682081]
 [-0.2417327   1.48701266  0.          0.        ]]",[-0.40882535 -0.45082455],"[ 0.19222508  2.09585934  1.38327402 -0.58761505  1.00702645  1.4461418
  0.34032189  0.60482586 -0.41084292  0.12434367  0.        ]",-0.744571,-0.0281629436484,[-0.29666957 -0.61770636]
21,[-0.35410953 -0.52054983],"[[ 1.31325952 -0.42827524  0.11533751  0.16682081]
 [-1.8536112  -0.3269107   0.          0.        ]]",[-0.02459489  0.08323496],"[ 0.22080321  2.10266911  1.37587657 -0.55045365  1.00702566  1.44614005
  0.30482952  0.3455798  -0.38835044  0.11370607  0.        ]",-0.799838,-0.0251724335354,[-0.19556126 -0.26240253]
