timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.09424181 -0.35187006],"[[-0.02904438 -0.01862636 -0.03399452 -0.01285128]
 [ 0.00142394  0.0016035   0.          0.        ]]",[ 0.35248816 -3.36831425],"[ 1.1413099   2.16477883  0.01734179  0.7527892  -0.28618458 -0.1119331
  0.02962389  0.37638226  1.57531772  0.11623357  0.        ]",-1.11334,-0.243872781911,[-0.94570702 -1.8570838 ]
1,[-0.09424181 -0.35187006],"[[-0.01501031 -0.05832789 -0.03399452 -0.01285128]
 [ 1.39732996 -3.95855669  0.          0.        ]]",[-2.24000053 -1.41502712],"[ 1.14172965  2.16263079  0.03838763  0.62479658 -0.28618372 -0.11193278
  0.08257123 -0.1865395   1.57427687  0.10454262  0.        ]",-1.09057,-0.243709870583,[-0.8439635  -1.78973103]
2,[-0.09424181 -0.35187006],"[[-0.02701663 -0.17642502 -0.03399452 -0.01285128]
 [-2.58472645 -7.83823311  0.          0.        ]]",[ 0.75730536 -2.28761671],"[ 1.14137369  2.14346697  0.02038202  0.24660712 -0.28618285 -0.11193246
 -0.06847085 -0.73801962  1.55960323 -0.02240595  0.        ]",-1.13908,-0.241991446187,[-0.72528619 -1.70688629]
3,[-0.09424181 -0.35187006],"[[ -0.04812654  -0.37137223  -0.03399452  -0.01285128]
 [  0.46356545 -11.64379564   0.           0.        ]]",[-1.86781744 -1.45668793],"[ 1.14027064  2.07057109 -0.01126023 -0.35796942 -0.28618198 -0.11193214
  0.04715325 -1.27895914  1.50565415 -0.22649804  0.        ]",-1.0369,-0.237207318295,[-0.53182316 -1.59222388]
4,[-0.09424181 -0.35187006],"[[ -7.86295673e-02  -6.41648443e-01  -3.39945221e-02  -1.28512829e-02]
 [ -3.50084384e+00  -1.53714212e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0919016  -1.44070392],"[ 1.13759384  1.88962835 -0.05692163 -1.11818179 -0.28618111 -0.11193183
 -0.1032202  -1.80880699  1.37372915 -0.48097534  0.        ]",-1.01325,-0.226667309555,[-0.26639438 -1.37089217]
5,[-0.09424181 -0.35187006],"[[ -1.44302976e-01  -9.85752440e-01  -3.39945221e-02  -1.28512829e-02]
 [ -3.06810863e+00  -1.90267913e+01   0.00000000e+00   0.00000000e+00]]",[-0.20307795 -0.70435306],"[ 1.12749394  1.54517036 -0.15480402 -1.87692057 -0.28618024 -0.11193151
 -0.08680586 -2.32836041  1.10597825 -0.75752727  0.        ]",-0.897237,-0.206306602584,[ 0.10032529 -1.0424372 ]
6,[-0.09424181 -0.35187006],"[[ -2.13132399e-01  -1.39048880e+00  -3.39945221e-02  -1.28512829e-02]
 [ -3.81256628e+00  -2.14388120e+01   0.00000000e+00   0.00000000e+00]]",[ 1.2912329  -0.30297634],"[ 1.11058281  1.02906548 -0.2563849  -2.361163   -0.28617938 -0.11193119
 -0.11504367 -2.67115374  0.72611274 -0.8998835   0.        ]",-0.74489,-0.174346232848,[ 0.44474244 -0.63836366]
7,[-0.09424181 -0.35187006],"[[ -2.48943217e-01  -1.82705001e+00  -3.39945221e-02  -1.28512829e-02]
 [  2.18278745e-01  -2.22146678e+01   0.00000000e+00   0.00000000e+00]]",[ 2.53093988 -1.07667191],"[ 1.09924534  0.43008211 -0.30867128 -2.30807324 -0.28617851 -0.11193087
  0.03785122 -2.78136697  0.35585863 -0.8156188   0.        ]",-0.59278,-0.133067683565,[ 0.60225475 -0.30957532]
8,[-0.09424181 -0.35187006],"[[ -2.04922184e-01  -2.30666177e+00  -3.39945221e-02  -1.28512829e-02]
 [  4.17082173e+00  -2.57347060e+01   0.00000000e+00   0.00000000e+00]]",[ 0.28082888 -0.2637314 ],"[ 1.11292321 -0.14811317 -0.24433558 -1.57859786 -0.28617764 -0.11193055
  0.18777598 -3.28159293  0.10154263 -0.52023004  0.        ]",-0.435079,-0.0841356958874,[ 0.55403113 -0.15317415]
9,[-0.09424181 -0.35187006],"[[ -1.11190856e-01  -2.82672094e+00  -3.39945221e-02  -1.28512829e-02]
 [  5.19904893e+00  -2.62694209e+01   0.00000000e+00   0.00000000e+00]]",[ 1.18088192 -0.41834147],"[ 1.13329482 -0.53508949 -0.10553783 -0.18626417 -0.28617677 -0.11193024
  0.22677747 -3.35747909 -0.02592389 -0.09202481  0.        ]",-0.429269,-0.0328332591065,[ 0.46508381 -0.10309291]
