timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.17642792 -0.39836237],"[[-0.05416937 -0.0811873  -0.13592151  0.17727358]
 [ 0.00151096 -0.00492537  0.          0.        ]]",[ 1.94118273 -1.97657669],"[ 1.20246524  2.44579853 -0.02971638  0.57209864 -1.19867622  1.55161589
  0.1417239   0.39051621  2.42559568 -1.63697672  0.        ]",-1.65672,-0.397346463437,[ 1.16575229 -1.71390009]
1,[-0.17642792 -0.39836237],"[[-0.01443346 -0.12102807 -0.13592151  0.17727358]
 [ 3.95890012 -3.96594376  0.          0.        ]]",[ 1.75880003 -1.44250233],"[ 1.20433655  2.43980678  0.0291573   0.42257431 -1.19867297  1.55161001
  0.23928128 -0.16210431  2.42658963 -1.60326016  0.        ]",-1.67288,-0.395511237307,[ 1.16186655 -1.6520164 ]
2,[-0.17642792 -0.39836237],"[[ 0.10366483 -0.23930183 -0.13592151  0.17727358]
 [ 7.83801999 -7.84847591  0.          0.        ]]",[ 1.93120235 -2.64711628],"[ 1.1970913   2.40832613  0.20397329 -0.01614176 -1.19866972  1.55160412
  0.33490913 -0.70377445  2.42259536 -1.5029896   0.        ]",-1.60638,-0.389417063082,[ 1.04027486 -1.63161135]
3,[-0.17642792 -0.39836237],"[[  0.29857657  -0.43445355  -0.13592151   0.17727358]
 [ 11.64052715 -11.65396829   0.           0.        ]]",[ 0.73649817 -2.66113938],"[ 1.1436074   2.31264639  0.48667555 -0.70987732 -1.19866647  1.55159824
  0.42864827 -1.23469438  2.39332684 -1.34080182  0.        ]",-1.53634,-0.37738554065,[ 0.8386668  -1.60943747]
4,[-0.17642792 -0.39836237],"[[  0.55832744  -0.70495209  -0.13592151   0.17727358]
 [ 14.32567791 -15.38338422   0.           0.        ]]",[-0.04244079 -0.90188372],"[ 0.99556086  2.09657564  0.83598666 -1.56655354 -1.19866323  1.55159236
  0.49484218 -1.75499571  2.31115864 -1.15008819  0.        ]",-1.5199,-0.358204471391,[ 0.68701243 -1.48043728]
5,[-0.17642792 -0.39836237],"[[  0.84032953  -1.04538615  -0.13592151   0.17727358]
 [ 13.87599685 -18.64911836   0.           0.        ]]",[ 0.46662999 -1.15331506],"[ 0.74666106  1.71026279  1.15488292 -2.38563591 -1.19865998  1.55158648
  0.48375593 -2.21059893  2.16667421 -1.02076001  0.        ]",-1.42727,-0.334636009496,[ 0.72879374 -1.15735745]
6,[-0.17642792 -0.39836237],"[[  1.13363703  -1.45438763  -0.13592151   0.17727358]
 [ 15.44953534 -22.23898979   0.           0.        ]]",[ 0.62114216 -0.63061236],"[ 0.41119616  1.13776958  1.39371758 -2.86892022 -1.19865673  1.5515806
  0.52254628 -2.71141117  1.95849826 -0.98817033  0.        ]",-1.34095,-0.30760074306,[ 0.91052318 -0.68870676]
7,[-0.17642792 -0.39836237],"[[  1.46423759  -1.919795    -0.13592151   0.17727358]
 [ 17.60342571 -24.29481852   0.           0.        ]]",[-0.65196706 -0.20206344],"[-0.02491575  0.45732134  1.5247291  -2.66700481 -1.19865348  1.55157472
  0.57564348 -2.99819278  1.67801068 -1.02972277  0.        ]",-1.22556,-0.275911906703,[ 1.11313713 -0.28343493]
8,[-0.17642792 -0.39836237],"[[  1.78692522  -2.40888059  -0.13592151   0.17727358]
 [ 14.67487763 -24.61283196   0.           0.        ]]",[ 1.31852793  0.34344805],"[-0.46625102 -0.13891132  1.4986403  -1.64530778 -1.19865023  1.55156884
  0.50344769 -3.0425247   1.36630526 -1.17835333  0.        ]",-1.20625,-0.249423992065,[ 1.32067883 -0.10714409]
9,[-0.17642792 -0.39836237],"[[  2.11723468  -2.88259753  -0.13592151   0.17727358]
 [ 18.34391928 -22.7650329    0.           0.        ]]",[-0.08653066  0.22590546],"[-0.88611074 -0.47056946  1.31723479 -0.08811217 -1.19864698  1.55156296
  0.59389674 -2.78471018  1.06110695 -1.38579553  0.        ]",-1.13228,-0.234306452135,[ 1.5360142  -0.05336845]
