timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.2221204  -0.40034151],"[[-0.0526877  -0.02866047 -0.11385926  0.02531595]
 [-0.00226186  0.00209793  0.          0.        ]]",[-1.62708794 -2.72630083],"[ 1.21382633  2.4892289  -0.02681994  0.77923449 -0.98593607  0.21819908
  0.16163363  0.39317937  2.26355757 -0.28091959  0.        ]",-1.46707,-0.32576288917,[-1.91529131 -2.74335456]
1,[-0.2221204  -0.40034151],"[[-0.09240757 -0.06833132 -0.11385926  0.02531595]
 [-3.95656739 -3.95599688  0.          0.        ]]",[-1.66615    -0.99696945],"[ 1.20985724  2.48632992 -0.08534305  0.62501323 -0.98593432  0.21819887
  0.06906822 -0.15702806  2.25338377 -0.38927935  0.        ]",-1.58042,-0.326209815566,[-1.83911467 -2.6184175 ]
2,[-0.2221204  -0.40034151],"[[-0.21042968 -0.18625766 -0.11385926  0.02531595]
 [-7.83277036 -7.82374631  0.          0.        ]]",[-2.33814658 -2.33917946],"[ 1.18534118  2.46388341 -0.2576115   0.16998202 -0.98593256  0.21819867
 -0.02166891 -0.69467642  2.18593424 -0.70308908  0.        ]",-1.42311,-0.325434175664,[-1.61620843 -2.45258307]
3,[-0.2221204  -0.40034151],"[[ -0.40520981  -0.38089082  -0.11385926   0.02531595]
 [-11.6327016  -11.62687949   0.           0.        ]]",[-0.44801903 -0.96699087],"[ 1.10415893  2.38235932 -0.53141656 -0.55619128 -0.98593081  0.21819846
 -0.11062061 -1.22334102  1.9615287  -1.16553405  0.        ]",-1.46309,-0.317322323131,[-1.12993956 -2.16185784]
4,[-0.2221204  -0.40034151],"[[ -0.65333434  -0.64952676  -0.11385926   0.02531595]
 [-13.1748215  -15.22469306   0.           0.        ]]",[-0.93558911 -2.95294611],"[ 0.93199432  2.18451403 -0.84702279 -1.46334363 -0.98592906  0.21819825
 -0.14671967 -1.72346084  1.49865364 -1.59135381  0.        ]",-1.22419,-0.293918105574,[-0.34260297 -1.64905977]
5,[-0.2221204  -0.40034151],"[[ -0.95136459  -0.99070667  -0.11385926   0.02531595]
 [-16.61716039 -18.88105522   0.           0.        ]]",[ 1.37726248 -0.38925443],"[ 0.63785599  1.81231162 -1.15190986 -2.36480978 -0.98592731  0.21819805
 -0.2273006  -2.23171264  0.81400944 -1.73787226  0.        ]",-1.17831,-0.247405736694,[ 0.45810479 -1.00706625]
6,[-0.2221204  -0.40034151],"[[ -1.2407431   -1.38004398  -0.11385926   0.02531595]
 [-12.33489873 -20.04878402   0.           0.        ]]",[ 1.52786946 -0.73629758],"[ 0.2844875   1.27486299 -1.34665023 -2.93091595 -0.98592556  0.21819784
 -0.12705764 -2.39402126  0.1991751  -1.4409254   0.        ]",-0.884246,-0.181903503663,[ 0.84956962 -0.55941945]
7,[-0.2221204  -0.40034151],"[[ -1.44531924  -1.80629122  -0.11385926   0.02531595]
 [ -8.13659149 -22.56754062   0.           0.        ]]",[-0.72474747  1.17213572],"[ 0.01038725  0.64084103 -1.41477296 -2.89405921 -0.98592381  0.21819764
 -0.02877997 -2.74412491 -0.05696929 -0.90697442  0.        ]",-0.734466,-0.113735008584,[ 0.78987235 -0.36061272]
8,[-0.2221204  -0.40034151],"[[ -1.63525538  -2.21342561  -0.11385926   0.02531595]
 [-10.84780127 -18.16060081   0.           0.        ]]",[ 0.49249133 -0.05771017],"[-0.25078567  0.09218656 -1.42331597 -2.22505921 -0.98592206  0.21819743
 -0.09224631 -2.13152252 -0.00580673 -0.40218932  0.        ]",-0.552717,-0.0586878646706,[ 0.53904957 -0.32305759]
9,[-0.2221204  -0.40034151],"[[ -1.83051731  -2.57532016  -0.11385926   0.02531595]
 [ -8.68538329 -18.0293113    0.           0.        ]]",[ 0.54015979  0.79152267],"[-0.51586302 -0.27451094 -1.37683167 -1.19737454 -0.98592031  0.21819722
 -0.04162641 -2.11326213  0.23048563 -0.0883472   0.        ]",-0.552389,-0.0575779854962,[ 0.33684397 -0.19608502]
10,[-0.2221204  -0.40034151],"[[ -1.98105285  -2.90087782  -0.11385926   0.02531595]
 [ -6.3756509  -14.53810218   0.           0.        ]]",[-0.48625733 -1.01725848],"[-0.71155181 -0.46529384 -1.30378223 -0.03712069 -0.98591856  0.21819702
  0.01244196 -1.62796028  0.51496921 -0.01542447  0.        ]",-0.523345,-0.0929352186559,[ 0.14562774 -0.15919378]
11,[-0.2221204  -0.40034151],"[[-2.12661574 -3.13012017 -0.11385926  0.02531595]
 [-8.17433203 -3.22104192  0.          0.        ]]",[ 1.10683708  0.40300016],"[-0.88900031 -0.50841836 -1.2039824   0.84612676 -0.98591681  0.21819681
 -0.02966327 -0.05483148  0.71714653 -0.08652236  0.        ]",-0.677115,-0.120414259432,[-0.04054129 -0.33412969]
12,[-0.2221204  -0.40034151],"[[-2.24875031 -3.11879559 -0.11385926  0.02531595]
 [-4.05294556  2.46482911  0.          0.        ]]",[-0.91632536  0.00658375],"[-1.026171   -0.5081269  -1.09966144  0.80205412 -0.98591506  0.21819661
  0.06681412  0.73553311  0.71115474 -0.08060971  0.        ]",-0.445285,-0.119536069991,[-0.08775663 -0.47300118]
13,[-0.2221204  -0.40034151],"[[-2.36540508 -3.06711474 -0.11385926  0.02531595]
 [-7.60071085  2.58646804  0.          0.        ]]",[ 1.52101733  0.22387376],"[-1.14519256 -0.50435993 -0.98399048  0.60115845 -0.98591331  0.2181964
 -0.0162355   0.7524405   0.68546118 -0.05051873  0.        ]",-0.564699,-0.11574026854,[ 0.02627032 -0.46423021]
14,[-0.2221204  -0.40034151],"[[-2.4761842  -3.00700314 -0.11385926  0.02531595]
 [-3.49090004  3.42190421  0.          0.        ]]",[-0.14186688 -1.10938642],"[-1.24587044 -0.49495773 -0.86109566  0.36850031 -0.98591156  0.2181962
  0.07997108  0.86856919  0.66112822 -0.0115627   0.        ]",-0.361796,-0.112127495973,[ 0.09826203 -0.4904542 ]
15,[-0.2221204  -0.40034151],"[[-2.55094614 -2.97897274 -0.11385926  0.02531595]
 [-3.98365217 -0.60544144  0.          0.        ]]",[ 0.41871913  0.54295115],"[-1.30637358 -0.4887357  -0.77173921  0.26060437 -0.9859098   0.21819599
  0.06843616  0.30874634  0.65513549  0.00889897  0.        ]",-0.499133,-0.111189676385,[ 0.26326069 -0.40895209]
16,[-0.2221204  -0.40034151],"[[-2.61319348 -2.9693902  -0.11385926  0.02531595]
 [-2.24686946  1.55648843  0.          0.        ]]",[ 0.46338207 -0.08307875],"[-1.35188394 -0.4863414  -0.69381154  0.22382796 -0.98590805  0.21819578
  0.10909252  0.60926563  0.65928764  0.01700576  0.        ]",-0.443805,-0.111692450644,[ 0.24546939 -0.45592871]
17,[-0.2221204  -0.40034151],"[[-2.639277   -2.94186934 -0.11385926  0.02531595]
 [-0.3677457   1.19679545  0.          0.        ]]",[-0.73300639 -0.00454737],"[-1.36959131 -0.4787128  -0.66028147  0.11855942 -0.9859063   0.21819558
  0.15308094  0.55926565  0.64877049  0.03753295  0.        ]",-0.370299,-0.110227007439,[ 0.25605121 -0.46492043]
18,[-0.2221204  -0.40034151],"[[-2.67567728 -2.91835299 -0.11385926  0.02531595]
 [-3.26263307  1.15498187  0.          0.        ]]",[-0.18104472  0.22539177],"[-1.39292795 -0.47131218 -0.61268597  0.02906864 -0.98590455  0.21819537
  0.08531414  0.55345268  0.64281356  0.05584714  0.        ]",-0.406992,-0.109414456476,[ 0.30192056 -0.4627381 ]
19,[-0.2221204  -0.40034151],"[[-2.7474734  -2.88652858 -0.11385926  0.02531595]
 [-3.91480433  2.02456161  0.          0.        ]]",[ 0.7578019  -1.05091262],"[-1.43415282 -0.46001073 -0.51629267 -0.09127015 -0.9859028   0.21819517
  0.07004732  0.67432834  0.64080829  0.0822518   0.        ]",-0.385532,-0.109184943772,[ 0.29207477 -0.50527543]
20,[-0.2221204  -0.40034151],"[[-2.79489017 -2.88616607 -0.11385926  0.02531595]
 [-0.83713214 -1.97498359  0.          0.        ]]",[ 0.01755445 -0.56857631],"[-1.45779555 -0.45987301 -0.45099668 -0.09263537 -0.98590105  0.21819496
  0.14209287  0.11836837  0.65075975  0.08419548  0.        ]",-0.409674,-0.110504213525,[ 0.44814992 -0.41202068]
21,[-0.2221204  -0.40034151],"[[-2.81077019 -2.9478617  -0.11385926  0.02531595]
 [-0.75115955 -4.1872065   0.          0.        ]]",[ 1.04970363  1.32357   ],"[-1.46506213 -0.48046669 -0.42886894  0.14143392 -0.9858993   0.21819475
  0.14410529 -0.18914348  0.68127452  0.03512761  0.        ]",-0.583367,-0.114523430056,[ 0.48536021 -0.35660303]
