timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[ 0.00282753 -0.05737642],"[[ 0.00276075 -0.06928974  0.12519725  0.06497123]
 [-0.00061876 -0.00067406  0.          0.        ]]",[-1.0698364  -0.36351461],"[ 1.09912612  1.18012936  0.02905772 -0.04785948  0.98475783  0.42000518
  0.09568155  0.0626223   0.36570699 -0.3581922   0.        ]",-0.459512,-0.111064721139,[-0.04244074 -0.09676461]
1,[ 0.00282753 -0.05737642],"[[-0.03693644 -0.08372931  0.12519725  0.06497123]
 [-3.95593443 -1.43849509  0.          0.        ]]",[ 0.40073286 -0.20734582],"[ 1.0979972   1.1785185  -0.03106339 -0.07168713  0.98460697  0.41996674
 -0.26942731 -0.12788535  0.36181319 -0.42410311  0.        ]",-0.501128,-0.117272597422,[-0.04242891 -0.09643936]
2,[ 0.00282753 -0.05737642],"[[-0.09936172 -0.1204573   0.12519725  0.06497123]
 [-2.29213443 -2.23165897  0.          0.        ]]",[-0.01023254  0.72958061],"[ 1.09191744  1.17358142 -0.12539242 -0.13216121  0.98445617  0.41992832
 -0.11581493 -0.23297207  0.34771557 -0.53723035  0.        ]",-0.45469,-0.128240418438,[-0.04230066 -0.09719665]
3,[ 0.00282753 -0.05737642],"[[-0.1451671  -0.13566251  0.12519725  0.06497123]
 [-2.2884096   0.70136299  0.          0.        ]]",[ 0.19731965  1.2527408 ],"[ 1.08398851  1.17091681 -0.19425273 -0.15711702  0.98430545  0.41988991
 -0.11546192  0.15571247  0.33393789 -0.6108175   0.        ]",-0.450898,-0.135626201185,[-0.04222336 -0.09699265]
4,[ 0.00282753 -0.05737642],"[[-0.18266471 -0.08204992  0.12519725  0.06497123]
 [-1.46409363  4.64674812  0.          0.        ]]",[-1.35180768 -0.29083333],"[ 1.07532414  1.17804179 -0.25028436 -0.06887649  0.98415479  0.4198515
 -0.03934572  0.67853483  0.33307601 -0.62404059  0.        ]",-0.465356,-0.137168929263,[-0.0422572  -0.09650937]
5,[ 0.00282753 -0.05737642],"[[ -2.51341708e-01  -1.57682924e-03   1.25197252e-01   6.49712288e-02]
 [ -5.39053265e+00   3.40469557e+00   0.00000000e+00   0.00000000e+00]]",[ 0.15034375 -0.123501  ],"[ 1.05465234  1.18206195 -0.35186136  0.06422286  0.9840042   0.41981311
 -0.40188498  0.51386268  0.32596148 -0.66027015  0.        ]",-0.506736,-0.141008594044,[-0.04255913 -0.09577753]
6,[ 0.00282753 -0.05737642],"[[-0.35211323  0.06093159  0.12519725  0.06497123]
 [-4.6889566   2.84800139  0.          0.        ]]",[ 0.57143524  0.40962535],"[ 1.01298772  1.17950434 -0.49756522  0.16766381  0.98385369  0.41977473
 -0.33706659  0.44003339  0.30039342 -0.75137055  0.        ]",-0.509477,-0.150508087457,[-0.04275331 -0.0960039 ]
7,[ 0.00282753 -0.05737642],"[[-0.42228738  0.1335902   0.12519725  0.06497123]
 [-2.33628797  4.41264933  0.          0.        ]]",[ 0.38874981 -0.54716576],"[ 0.9761064   1.17039446 -0.59595968  0.28737961  0.98370324  0.41973635
 -0.11977769  0.64736529  0.28444444 -0.79285998  0.        ]",-0.558029,-0.154764170351,[-0.04282181 -0.09621368]
8,[ 0.00282753 -0.05737642],"[[-0.453111    0.19922278  0.12519725  0.06497123]
 [-0.75135393  2.1581259   0.          0.        ]]",[ 1.26394357  1.62573635],"[ 0.95784909  1.15647999 -0.6382005   0.39452981  0.98355286  0.41969799
  0.02660719  0.34847106  0.28268871 -0.78676334  0.        ]",-0.505888,-0.153837331417,[-0.04276292 -0.09687335]
9,[ 0.00282753 -0.05737642],"[[-0.42831294  0.28166915  0.12519725  0.06497123]
 [ 3.21797232  6.07346778  0.          0.        ]]",[-0.03767264  0.04839461],"[ 0.97236961  1.13153286 -0.60414301  0.52707516  0.98340255  0.41965964
  0.39321347  0.86741347  0.30373389 -0.69469886  0.        ]",-0.504758,-0.143491911576,[-0.04256921 -0.09694218]
10,[ 0.00282753 -0.05737642],"[[-0.36608663  0.40385536  0.12519725  0.06497123]
 [ 3.00537174  6.14491404  0.          0.        ]]",[ 0.91181475 -0.17744186],"[ 1.00558433  1.0796095  -0.51712993  0.71749877  0.9832523   0.4196213
  0.37354148  0.87676488  0.32544565 -0.5214614   0.        ]",-0.537078,-0.124231743785,[-0.04247443 -0.09645368]
11,[ 0.00282753 -0.05737642],"[[-0.27037914  0.51847018  0.12519725  0.06497123]
 [ 6.55358785  5.31931821  0.          0.        ]]",[ 0.09235614  0.86954833],"[ 1.04692046  1.01518343 -0.37935679  0.88731385  0.98310213  0.41958297
  0.70124782  0.76721613  0.32358383 -0.30840935  0.        ]",-0.450767,-0.1011714409,[-0.04236542 -0.09668333]
12,[ 0.00282753 -0.05737642],"[[-0.13695108  0.65834334  0.12519725  0.06497123]
 [ 6.78850047  8.6568703   0.          0.        ]]",[-0.85312401  0.16109896],"[ 1.08412931  0.91725456 -0.18140191  1.07971846  0.98295203  0.41954465
  0.72286465  1.20947777  0.27059729 -0.03603218  0.        ]",-0.475977,-0.0732383054109,[-0.04234989 -0.09557636]
13,[ 0.00282753 -0.05737642],"[[-0.03638951  0.83617218  0.12519725  0.06497123]
 [ 3.27930548  9.12445017  0.          0.        ]]",[-0.5775008  -1.43204881],"[ 1.09600658  0.76498854 -0.02957998  1.29525808  0.98280199  0.41950634
  0.39862118  1.27120909  0.15994424  0.19154875  0.        ]",-0.554908,-0.0524096835767,[-0.04308042 -0.09363049]
14,[ 0.00282753 -0.05737642],"[[ 0.00563689  0.97712792  0.12519725  0.06497123]
 [ 0.93105707  4.98491378  0.          0.        ]]",[ 1.56129133 -0.18195104],"[ 1.0967149   0.62509482  0.03412399  1.43871573  0.98265202  0.41946804
  0.1816424   0.72234957  0.06346832  0.30381398  0.        ]",-0.503881,-0.0449264490614,[-0.04366435 -0.09296884]
15,[ 0.00282753 -0.05737642],"[[ 0.06377573  1.06859589  0.12519725  0.06497123]
 [ 4.86974535  4.1646175   0.          0.        ]]",[ 0.43488742  0.54300506],"[ 1.0937317   0.52663244  0.12220364  1.51722022  0.98250212  0.41942976
  0.54552618  0.61353413 -0.02649561  0.39635724  0.        ]",-0.456977,-0.0461980624003,[-0.0432449 -0.0932642]
16,[ 0.00282753 -0.05737642],"[[ 0.17746636  1.17262785  0.12519725  0.06497123]
 [ 6.49397217  6.23168334  0.          0.        ]]",[ 0.53946792  0.11322333],"[ 1.07459462  0.40854123  0.29323415  1.59172048  0.98235229  0.41939148
  0.69553445  0.88746328 -0.17508052  0.52318134  0.        ]",-0.474257,-0.0600732615543,[-0.04317609 -0.09264338]
17,[ 0.00282753 -0.05737642],"[[ 0.32747904  1.30051469  0.12519725  0.06497123]
 [ 8.50065983  6.55590812  0.          0.        ]]",[ 0.77792426 -0.42160111],"[ 1.02252555  0.25628075  0.51326001  1.66065941  0.98220253  0.41935321
  0.88085054  0.93031514 -0.38642902  0.63654128  0.        ]",-0.491624,-0.0853537964322,[-0.04313804 -0.09216354]
18,[ 0.00282753 -0.05737642],"[[  0.5267015    1.41357101   0.12519725   0.06497123]
 [ 11.41189028   4.75569387   0.           0.        ]]",[ 1.52861442 -0.46378567],"[ 0.90817065  0.11701485  0.78770561  1.69983417  0.98205284  0.41931495
  1.14967414  0.69155639 -0.64461285  0.70891608  0.        ]",-0.501615,-0.117812278175,[-0.04295003 -0.0921979 ]
19,[ 0.00282753 -0.05737642],"[[  0.7923883    1.48930059   0.12519725   0.06497123]
 [ 15.14434533   2.82364304   0.           0.        ]]",[-1.24293537  1.98196385],"[ 0.68303357  0.02220521  1.10501912  1.71423548  0.98190322  0.41927671
  1.49421195  0.43534701 -0.94369983  0.72026824  0.        ]",-0.45903,-0.155219841878,[-0.0429615  -0.09261973]
20,[ 0.00282753 -0.05737642],"[[  1.05256019   1.58494005   0.12519725   0.06497123]
 [ 10.88708213   6.72735598   0.           0.        ]]",[-0.02098107 -0.67983535],"[ 0.3962626  -0.09830257  1.34232239  1.71903613  0.98175366  0.41923847
  1.10065117  0.95282899 -1.22373125  0.62306502  0.        ]",-0.512186,-0.187635771843,[-0.04389928 -0.09197021]
21,[ 0.00282753 -0.05737642],"[[  1.26731856   1.69113789   0.12519725   0.06497123]
 [ 10.58966195   3.90184898   0.           0.        ]]",[ 0.72411113  0.8458238 ],"[ 0.12376765 -0.23187545  1.47178781  1.70671416  0.98160417  0.41920025
  1.07299091  0.57811103 -1.41856023  0.45926124  0.        ]",-0.50491,-0.209644829276,[-0.04452375 -0.09252546]
22,[ 0.00282753 -0.05737642],"[[  1.50576542   1.80199318   0.12519725   0.06497123]
 [ 13.24631002   7.1727471    0.           0.        ]]",[-2.58027254 -1.12242593],"[-0.20051426 -0.36946026  1.53747541  1.67415976  0.98145475  0.41916203
  1.31817898  1.01169104 -1.565055    0.23324401  0.        ]",-0.517015,-0.227790520977,[-0.04452486 -0.09340094]
23,[ 0.00282753 -0.05737642],"[[ 1.72836097  1.90429439  0.12519725  0.06497123]
 [ 9.02712872  3.07109526  0.          0.        ]]",[-0.65007091 -0.07368163],"[ -5.08204094e-01  -4.93308682e-01   1.52150687e+00   1.62656287e+00
   9.81305401e-01   4.19123829e-01   9.28225071e-01   4.67746651e-01
  -1.63093163e+00   1.57740981e-03   0.00000000e+00]",-0.471772,-0.238576556644,[-0.04556315 -0.0931595 ]
24,[ 0.00282753 -0.05737642],"[[ 1.88129697  1.96217901  0.12519725  0.06497123]
 [ 6.27560935  2.71856506  0.          0.        ]]",[-0.36425799 -0.71286595],"[-0.71424819 -0.56152733  1.46743157  1.59217911  0.98115612  0.41908563
  0.67392713  0.42095808 -1.6419834  -0.14986599  0.        ]",-0.514908,-0.243192950688,[-0.0458087  -0.09287505]
25,[ 0.00282753 -0.05737642],"[[ 1.99110011  1.98768971  0.12519725  0.06497123]
 [ 4.70988633 -0.1578993   0.          0.        ]]",[ 0.25851048 -0.79814828],"[-0.85630195 -0.59105893  1.40765811  1.57516128  0.9810069   0.41904745
  0.52920617  0.03947358 -1.64089628 -0.2473298   0.        ]",-0.53364,-0.245966111532,[-0.04594005 -0.09289026]
26,[ 0.00282753 -0.05737642],"[[ 2.0946315   1.95285258  0.12519725  0.06497123]
 [ 5.64013714 -3.31529807  0.          0.        ]]",[ 0.82994882  0.16457998],"[-0.98398811 -0.55050965  1.33603891  1.59713023  0.98085776  0.41900928
  0.61509786 -0.37926464 -1.66168339 -0.31117046  0.        ]",-0.497501,-0.251611843437,[-0.04584891 -0.09320969]
27,[ 0.00282753 -0.05737642],"[[ 2.23927277  1.8937387   0.12519725  0.06497123]
 [ 8.81339525 -2.59851676  0.          0.        ]]",[ 1.5764125  -0.97746559],"[-1.14964898 -0.480468    1.21282074  1.63041359  0.98070868  0.41897112
  0.90820015 -0.28416646 -1.6879152  -0.40188125  0.        ]",-0.606362,-0.259569915374,[-0.04569031 -0.09393421]
28,[ 0.00282753 -0.05737642],"[[  2.45350494   1.80344359   0.12519725   0.06497123]
 [ 12.59714484  -6.41833324   0.           0.        ]]",[-1.0923495  -3.19631099],"[-1.36109903 -0.37089575  0.98576662  1.67085334  0.98055967  0.41893296
  1.25759765 -0.79076615 -1.70860057 -0.54677404  0.        ]",-0.71169,-0.270119239835,[-0.04555972 -0.09469698]
29,[ 0.00282753 -0.05737642],"[[  2.6632361    1.63662422   0.12519725   0.06497123]
 [  8.39009448 -10.25074675   0.           0.        ]]",[ 0.43885281  0.51808609],"[-1.52060398 -0.16293751  0.72083351  1.71129207  0.98041072  0.41889482
  0.86873165 -1.29888079 -1.75290025 -0.67664946  0.        ]",-0.549143,-0.284486595039,[-0.04564226 -0.09479887]
30,[ 0.00282753 -0.05737642],"[[ 2.84679081  1.45422176  0.12519725  0.06497123]
 [ 9.96009216 -7.99704004  0.          0.        ]]",[ 0.55051094  1.56898933],"[-1.61598582  0.06687421  0.4634646   1.70313836  0.98026185  0.41885669
  1.01364918 -0.99977865 -1.79439546 -0.79021762  0.        ]",-0.565622,-0.298083176947,[-0.04580981 -0.09575385]
31,[ 0.00282753 -0.05737642],"[[  3.06586072   1.33558836   0.12519725   0.06497123]
 [ 11.94028581  -3.88005702   0.           0.        ]]",[ 1.23709868 -1.22883135],"[-1.67133754  0.21419873  0.137719    1.668359    0.98011304  0.41881857
  1.19640465 -0.45363105 -1.7548375  -0.95961896  0.        ]",-0.759799,-0.305193697,[-0.04536412 -0.09691603]
32,[ 0.00282753 -0.05737642],"[[  3.34200358   1.21901424   0.12519725   0.06497123]
 [ 15.66151844  -7.76448842   0.           0.        ]]",[ 0.96633978  0.71138619],"[-1.64708917  0.35494597 -0.27873195  1.61220868  0.9799643   0.41878046
  1.53985347 -0.96877532 -1.6381351  -1.16967763  0.        ]",-0.66908,-0.308195367651,[-0.04494982 -0.09878949]
33,[ 0.00282753 -0.05737642],"[[  3.69047492   1.09350824   0.12519725   0.06497123]
 [ 19.17389892  -4.79608596   0.           0.        ]]",[-0.4610199  -0.62488479],"[-1.47085318  0.49981915 -0.76780571  1.52834296  0.97981563  0.41874236
  1.86372579 -0.57494048 -1.4080275  -1.39132911  0.        ]",-0.694529,-0.304188327582,[-0.04393115 -0.10026129]
34,[ 0.00282753 -0.05737642],"[[  4.05184485   0.97370716   0.12519725   0.06497123]
 [ 16.9704447   -7.17601964   0.           0.        ]]",[ 0.60484088  2.13273958],"[-1.13860161  0.62961364 -1.17378668  1.42678081  0.97966702  0.41870427
  1.65969957 -0.89054511 -1.09863139 -1.53598252  0.        ]",-0.601529,-0.291720844679,[-0.0446075  -0.10050163]
35,[ 0.00282753 -0.05737642],"[[  4.41187768   0.87132295   0.12519725   0.06497123]
 [ 19.02602845  -3.07609785   0.           0.        ]]",[ 0.67660716  0.35367798],"[-0.69840136  0.73251826 -1.4243985   1.32441063  0.97951849  0.41866619
  1.84892572 -0.34660001 -0.74409632 -1.56537221  0.        ]",-0.685799,-0.270425731177,[-0.04353018 -0.10140079]
36,[ 0.00282753 -0.05737642],"[[  4.81547307   0.82444279   0.12519725   0.06497123]
 [ 21.32587017  -1.61682388   0.           0.        ]]",[-0.35953195 -0.35918621],"[-0.14546303  0.7768023  -1.48391925  1.27292226  0.97937002  0.41862812
  2.06046816 -0.15298052 -0.32045813 -1.41398015  0.        ]",-0.647902,-0.231985635298,[-0.04241175 -0.10171969]
37,[ 0.00282753 -0.05737642],"[[  5.22348772   0.7781502    0.12519725   0.06497123]
 [ 19.48172009  -3.00774962   0.           0.        ]]",[ 0.12144062 -0.86371326],"[ 0.38989948  0.818674   -1.29799075  1.21948641  0.97922161  0.41859006
  1.88954452 -0.33750474  0.02774398 -1.09561826  0.        ]",-0.645716,-0.185100407484,[-0.04230233 -0.10073458]
38,[ 0.00282753 -0.05737642],"[[  5.61408296   0.68426758   0.12519725   0.06497123]
 [ 19.57744785  -6.36929201   0.           0.        ]]",[-1.5909492  -0.89960197],"[ 0.79909027  0.89767592 -0.91601671  1.10390487  0.97907328  0.41855201
  1.89770493 -0.78345973  0.23711799 -0.71225813  0.        ]",-0.566212,-0.140375731714,[-0.04193139 -0.10065801]
39,[ 0.00282753 -0.05737642],"[[  5.96205894   0.52241424   0.12519725   0.06497123]
 [ 15.23467075  -9.80449125   0.           0.        ]]",[-1.22483823  0.33010068],"[ 1.02698041  1.01334536 -0.45421539  0.88387695  0.97892501  0.41851398
  1.49655706 -1.23905691  0.32521728 -0.3731893   0.        ]",-0.431573,-0.107505053762,[-0.04200134 -0.09965811]
