timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.36522964 -0.53668243],"[[-0.01656636  0.03419517 -0.18093962 -0.18653814]
 [ 0.00441604 -0.00469403  0.          0.        ]]",[-4.89363358 -3.87816006],"[ 1.27316529  2.19658998 -0.05027214  1.04538954 -1.5664767  -1.6125089
  0.35404403  0.39078314  2.85596085  1.66476113  0.        ]",-2.38468,-0.433257028647,[-5.68784666 -4.60095263]
1,[-0.36522964 -0.53668243],"[[-0.05615398 -0.00561018 -0.18093962 -0.18653814]
 [-3.95001564 -3.96265519  0.          0.        ]]",[-5.15769059 -3.52066734],"[ 1.27114163  2.19737774 -0.10710207  0.90624548 -1.56647464 -1.61250669
  0.26653657 -0.17701061  2.85330424  1.54884328  0.        ]",-2.38837,-0.427635482023,[-5.17382145 -4.29970789]
2,[-0.36522964 -0.53668243],"[[-0.17404597 -0.1237888  -0.18093962 -0.18653814]
 [-7.82630045 -7.84227755  0.          0.        ]]",[-4.67402523 -4.40608114],"[ 1.25212296  2.18673274 -0.27524675  0.49417537 -1.56647258 -1.61250448
  0.18075842 -0.73356602  2.80618218  1.20880758  0.        ]",-2.30922,-0.40824233245,[-4.62259102 -4.15356541]
3,[-0.36522964 -0.53668243],"[[ -0.368697    -0.31878902  -0.18093962  -0.18653814]
 [-11.62624801 -11.64505654   0.           0.        ]]",[-4.10325065 -4.96919198],"[ 1.17890772  2.12718665 -0.54422237 -0.16990378 -1.56647053 -1.61250227
  0.09666954 -1.27909702  2.60661539  0.69456705  0.        ]",-2.13647,-0.368187099805,[-3.95727277 -3.94590926]
4,[-0.36522964 -0.53668243],"[[ -0.63860132  -0.58908805  -0.18093962  -0.18653814]
 [-15.35202437 -15.37238031   0.           0.        ]]",[-2.77146923 -4.39484147],"[ 0.99638968  1.96253233 -0.88278775 -1.01663114 -1.56646847 -1.61250006
  0.01422199 -1.81380169  2.1265127   0.17025199  0.        ]",-1.88606,-0.299154614114,[-3.01507592 -3.72979879]
5,[-0.36522964 -0.53668243],"[[ -0.9823003   -0.9331898   -0.18093962  -0.18653814]
 [-19.00615311 -19.0255386    0.           0.        ]]",[-0.86645672 -2.25793299],"[ 0.6481008   1.6334549  -1.22139689 -1.88340184 -1.56646641 -1.61249786
 -0.06664008 -2.33786362  1.34757876 -0.04471583  0.        ]",-1.54776,-0.199285172218,[-1.70062196 -3.25641084]
6,[-0.36522964 -0.53668243],"[[ -1.39308504  -1.34962544  -0.18093962  -0.18653814]
 [-22.06271696 -22.60600129   0.           0.        ]]",[-1.58341552 -1.86794196],"[ 0.11638658  1.10968766 -1.44043895 -2.48515263 -1.56646435 -1.61249565
 -0.13427865 -2.85149189  0.54446016  0.37177122  0.        ]",-1.15499,-0.107324836891,[-0.69950438 -2.47146893]
7,[-0.36522964 -0.53668243],"[[ -1.8697314   -1.83695295  -0.18093962  -0.18653814]
 [-25.5907094  -26.11500358   0.           0.        ]]",[-1.10790649 -1.48039772],"[-0.54595604  0.43753446 -1.39935051 -2.44720445 -1.56646229 -1.61249344
 -0.21234944 -3.35486166  0.24010819  1.32699135  0.        ]",-1.53182,-0.160919346344,[-1.11289954 -1.74190426]
8,[-0.36522964 -0.53668243],"[[ -2.41626166  -2.39376292  -0.18093962  -0.18653814]
 [-29.0508386  -29.55462972   0.           0.        ]]",[-0.00735766 -0.57566441],"[-1.18369931 -0.21754116 -0.97948039 -1.45170431 -1.56646023 -1.61249123
 -0.28891849 -3.84826961  0.69855928  2.05653195  0.        ]",-1.91044,-0.257682889781,[-0.7031225  -1.11934125]
9,[-0.36522964 -0.53668243],"[[ -2.99186017  -3.00183592  -0.18093962  -0.18653814]
 [-28.50957767 -25.89909058   0.           0.        ]]",[-0.54620755 -0.79844541],"[-1.5217429  -0.57575069 -0.24077055  0.43883791 -1.56645817 -1.61248902
 -0.27694081 -3.32385226  1.25466427  1.81286795  0.        ]",-1.95191,-0.276346321345,[ 0.29429236 -0.99609476]
10,[-0.36522964 -0.53668243],"[[ -3.57807562  -3.19201782  -0.18093962  -0.18653814]
 [-30.10679973  -0.06439351   0.           0.        ]]",[-2.87181393 -2.66254498],"[-1.40570078 -0.58756471  0.58085771  1.10208137 -1.56645612 -1.61248681
 -0.31228562  0.38222686  1.2505357   1.5683322   0.        ]",-1.81889,-0.25695413967,[-2.30266476 -2.079319  ]
11,[-0.36522964 -0.53668243],"[[ -4.21395452  -3.14263137  -0.18093962  -0.18653814]
 [-33.46995371   3.44500308   0.           0.        ]]",[-3.32976706 -2.16099789],"[-0.80391285 -0.58933472  1.23533594  0.92949204 -1.56645406 -1.6124846
 -0.38670873  0.88566186  1.23806402  1.58014482  0.        ]",-1.89448,-0.256696013343,[-2.84906983 -2.16796255]
12,[-0.36522964 -0.53668243],"[[ -4.91643075  -3.08061968  -0.18093962  -0.18653814]
 [-36.7666829    2.54544538   0.           0.        ]]",[-3.42504153 -2.09661652],"[ 0.15272264 -0.58674593  1.38032052  0.71282034 -1.566452   -1.61248239
 -0.4596619   0.7566166   1.23887697  1.56210851  0.        ]",-1.9173,-0.255410511324,[-2.98592472 -1.96651506]
