timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.21359186  2.49592982  0.15507916  0.64643141  1.40827775 -0.67018304
  0.1700791   0.39368105  0.18563077  0.79040985  0.        ]","[[ 0.07333696 -0.06279832  0.16164604 -0.07695289]
 [ 0.00467621 -0.00354134  0.          0.        ]]",[-0.86867053 -1.73127869],-0.37182,-0.0980380580025,[-0.2411391  -0.40781906],[-0.72391611 -1.91986156]
1,"[ 1.21624346  2.49097523  0.10435201  0.49212012  1.40827405 -0.67018219
  0.08997644 -0.15762611  0.1854533   0.69093217  0.        ]","[[ 0.03896695 -0.10258288  0.16164604 -0.07695289]
 [-3.43024948 -3.96172705  0.          0.        ]]",[-0.89744593 -1.19641407],-0.414859,-0.0881175866206,[-0.2411391  -0.40781906],[-0.53318167 -1.71577454]
2,"[ 1.21441839  2.46238957 -0.0486168   0.03846971  1.40827035 -0.67018133
  0.0088008  -0.69801413  0.15238959  0.39612793  0.        ]","[[-0.06456295 -0.22074465  0.16164604 -0.07695289]
 [-6.91118623 -7.84151958  0.          0.        ]]",[-0.69781294 -1.74986735],-0.322938,-0.0589369903182,[-0.2411391  -0.40781906],[-0.14151558 -1.4659512 ]
3,"[  1.18132719e+00   2.37081855e+00  -2.88966142e-01  -6.81223131e-01
   1.40826666e+00  -6.70180477e-01  -5.23617254e-02  -1.22774076e+00
   2.33438228e-04  -4.56102193e-02   0.00000000e+00]","[[ -0.22910042  -0.41573448   0.16164604  -0.07695289]
 [ -9.53392971 -11.64477837   0.           0.        ]]",[ 1.02386217 -1.18608899],-0.312465,-0.0264666329412,[-0.2411391  -0.40781906],[ 0.17476639 -1.2475512 ]
4,"[ 1.12003935  2.15877351 -0.49908773 -1.57499089  1.40826296 -0.67017962
  0.04430431 -1.74731534 -0.29580894 -0.42610022  0.        ]","[[ -0.37818853  -0.68605848   0.16164604  -0.07695289]
 [ -5.38874606 -15.37517622   0.           0.        ]]",[ 0.03814762 -0.29752605],-0.371319,-0.058218028503,[-0.2411391  -0.40781906],[ 0.28671318 -1.05078959]
5,"[ 1.05961278  1.80494354 -0.64033329 -2.38936145  1.40825926 -0.67017877
  0.050285   -1.86899581 -0.66328076 -0.62342732  0.        ]","[[ -0.48338945  -1.00232792   0.16164604  -0.07695289]
 [ -5.13228351 -16.24885159   0.           0.        ]]",[-0.07858938 -0.10674055],-0.413816,-0.101616928441,[-0.2411391  -0.40781906],[ 0.18702048 -0.97962832]
6,"[ 0.98604839  1.35669148 -0.77344349 -2.88761334  1.40825556 -0.67017791
  0.04536125 -1.88302679 -1.05772912 -0.64830041  0.        ]","[[ -0.58815297  -1.32831625   0.16164604  -0.07695289]
 [ -5.34341909 -16.34964335   0.           0.        ]]",[-0.22522239 -1.22521426],-0.34594,-0.14184136757,[-0.2411391  -0.40781906],[-0.11173662 -0.9418453 ]
7,"[ 0.89108646  0.81439046 -0.90888734 -2.97299815  1.40825187 -0.67017706
  0.02700287 -2.38938802 -1.43989563 -0.47990747  0.        ]","[[ -0.70291763  -1.69178634   0.16164604  -0.07695289]
 [ -6.1306505  -19.98525345   0.           0.        ]]",[-1.44679689 -1.72896825],-0.322697,-0.177411630798,[-0.2411391  -0.40781906],[-0.76079088 -0.78727114]
8,"[ 0.73476319  0.20194272 -1.07746442 -2.41425713  1.40824817 -0.6701762
 -0.06254196 -2.8856615  -1.73897301 -0.07736678  0.        ]","[[ -0.86405319  -2.1272426    0.16164604  -0.07695289]
 [ -9.97045336 -23.54852037   0.           0.        ]]",[-0.36868635  0.05528251],-0.521649,-0.20605716754,[-0.2411391  -0.40781906],[-1.53970754 -0.51814711]
9,"[ 0.4944303  -0.28536483 -1.25435804 -1.14452151  1.40824447 -0.67017535
 -0.09204948 -2.79016741 -1.76813121  0.43575696  0.        ]","[[ -1.07615984  -2.59133519   0.16164604  -0.07695289]
 [-11.23577729 -22.86305145   0.           0.        ]]",[-2.71653844 -0.45452013],-0.698622,-0.21391765476,[-0.2411391  -0.40781906],[-2.04490471 -0.33894154]
