timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.25409803 -0.41551712],"[[-0.05673394  0.08489589  0.16684676  0.18177361]
 [-0.00450748 -0.00479038  0.          0.        ]]",[ 4.57199543 -0.60562724],"[ 1.22511926  2.51332364 -0.02719262  1.22770988  1.43482841  1.58261241
  0.18887674  0.39369738  0.15382064 -1.53997918  0.        ]",-1.08742,-0.189283504345,[ 3.44879675 -0.76295304]
1,[-0.25409803 -0.41551712],"[[-0.01712331  0.06072534  0.16684676  0.18177361]
 [ 3.95239157 -2.40426323  0.          0.        ]]",[ 4.02811663 -0.66784313],"[ 1.22712959  2.51596501  0.03123561  1.13270783  1.43482503  1.58260814
  0.27906567  0.06045086  0.15446525 -1.49127627  0.        ]",-1.06355,-0.183802346577,[ 3.39526844 -0.72629458]
2,[-0.25409803 -0.41551712],"[[ 0.10084077 -0.01342948  0.16684676  0.18177361]
 [ 7.83109842 -5.00255394  0.          0.        ]]",[ 1.82252857 -0.84284263],"[ 1.22033698  2.51859842  0.20511693  0.84061545  1.43482165  1.58260387
  0.36747235 -0.30040811  0.14835422 -1.34837528  0.        ]",-0.941376,-0.167515027297,[ 3.24943829 -0.68965119]
3,[-0.25409803 -0.41551712],"[[  0.29561197  -0.14598579   0.16684676   0.18177361]
 [ 11.63337187  -8.24225998   0.           0.        ]]",[ 3.00473274 -0.8159582 ],"[ 1.16762634  2.50265532  0.4865562   0.32025801  1.43481827  1.58259959
  0.45413684 -0.75034862  0.11329868 -1.1255931   0.        ]",-0.797315,-0.141334973023,[ 2.99885726 -0.63465309]
4,[-0.25409803 -0.41551712],"[[  0.56567482  -0.34162285   0.16684676   0.18177361]
 [ 15.36054662 -11.31116442   0.           0.        ]]",[ 1.77288138 -0.61737782],"[ 1.01292715  2.43142998  0.84771546 -0.42674325  1.43481488  1.58259532
  0.53908955 -1.17656651  0.01686459 -0.84553959  0.        ]",-0.582163,-0.106666223136,[ 2.60139346 -0.55850279]
5,[-0.25409803 -0.41551712],"[[  0.90954214  -0.59013499   0.16684676   0.18177361]
 [ 19.01411805 -13.5325375    0.           0.        ]]",[ 2.9594224  -0.27611626],"[ 0.69620063  2.26325167  1.22153425 -1.2994896   1.4348115   1.58259104
  0.62236454 -1.48507471 -0.17831856 -0.54037102  0.        ]",-0.471014,-0.0683197529209,[ 1.96523952 -0.44538313]
6,[-0.25409803 -0.41551712],"[[  1.32575803  -0.8690681    0.16684676   0.18177361]
 [ 22.59569853 -14.3578575    0.           0.        ]]",[ 0.5750538   0.21753063],"[ 0.18486715  1.98334432  1.48857776 -2.11625964  1.43480812  1.58258677
  0.70399854 -1.59969348 -0.50224459 -0.26420122  0.        ]",-0.271723,-0.0569030944452,[ 1.15245914 -0.32116807]
7,[-0.25409803 -0.41551712],"[[  1.79602815  -1.1447174    0.16684676   0.18177361]
 [ 24.42532888 -13.2107663    0.           0.        ]]",[ 0.92127857 -1.57987607],"[-0.45641048  1.63259539  1.49538555 -2.69503061  1.43480474  1.5825825
  0.74570035 -1.44037846 -0.93936741 -0.10362779  0.        ]",-0.465753,-0.103210861649,[ 0.37333879 -0.26387841]
8,[-0.25409803 -0.41551712],"[[  2.31629344  -1.44601739   0.16684676   0.18177361]
 [ 27.5908379  -16.9067236    0.           0.        ]]",[-0.43398981 -0.1771896 ],"[-1.08265595  1.19634679  1.14111571 -3.01671154  1.43480136  1.58257822
  0.81785066 -1.95367686 -1.40851404 -0.16036979  0.        ]",-0.764979,-0.165550607367,[-0.24087536 -0.1127829 ]
9,[-0.25409803 -0.41551712],"[[  2.84542736  -1.78779772   0.16684676   0.18177361]
 [ 25.32996668 -17.27022153   0.           0.        ]]",[ 0.0358351  -0.74150083],"[-1.46545131  0.68321122  0.48732637 -2.95490502  1.43479797  1.58257395
  0.76631773 -2.00415268 -1.746483   -0.44082486  0.        ]",-1.16272,-0.216078466454,[-0.33022654 -0.03484982]
