timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.22919975  2.54082766 -0.09321423  1.21941333 -1.27780785  1.7188326
  0.22382919  0.3969524   2.5344386  -1.7720426   0.        ]","[[-0.09927401  0.07931177 -0.14632215  0.19840917]
 [ 0.00447937 -0.0003837   0.          0.        ]]",[ 1.38853286 -0.53927622],-2.04553,-0.413420145234,[-0.24340695 -0.3898727 ],[ 1.58431196 -1.41244268]
1,"[ 1.23354126  2.54305039 -0.03478294  1.1336425  -1.2778057   1.71882826
  0.31083396  0.0999038   2.53699445 -1.72020873  0.        ]","[[-0.05948645  0.05786446 -0.14632215  0.19840917]
 [ 3.96109878 -2.13722125  0.          0.        ]]",[ 1.67668709 -0.71680405],-2.0351,-0.410699322334,[-0.24340695 -0.3898727 ],[ 1.59506166 -1.32929265]
2,"[ 1.23360719  2.54545554  0.13916962  0.84991732 -1.27780355  1.71882392
  0.39612333 -0.28897758  2.5361479  -1.57278521  0.        ]","[[ 0.05865082 -0.01294768 -0.14632215  0.19840917]
 [ 7.83971067 -4.93466378  0.          0.        ]]",[ 2.1627987  -0.98356491],-2.02361,-0.402400903164,[-0.24340695 -0.3898727 ],[ 1.50286651 -1.26334131]
3,"[ 1.19193882  2.52855466  0.42244176  0.30377448 -1.2778014   1.71881958
  0.47973504 -0.81698433  2.50945004 -1.35089635  0.        ]","[[  0.25359474  -0.14975026  -0.14632215   0.19840917]
 [ 11.64203087  -8.7329155    0.           0.        ]]",[ 0.62500795 -0.96756672],-1.94848,-0.387938901757,[-0.24340695 -0.3898727 ],[ 1.33844447 -1.17820251]
4,"[ 1.06147498  2.44749335  0.77069435 -0.51449984 -1.27779925  1.71881523
  0.52907481 -1.32562445  2.43264319 -1.10444926  0.        ]","[[  0.50894755  -0.3611204   -0.14632215   0.19840917]
 [ 13.88581138 -12.39186208   0.           0.        ]]",[ 1.19944587 -1.89131555],-1.85512,-0.367543703597,[-0.24340695 -0.3898727 ],[ 1.1260823 -1.0779326]
5,"[ 0.79481023  2.23896514  1.13364682 -1.51207272 -1.2777971   1.71881089
  0.6100688  -1.84206197  2.28111359 -0.86316344  0.        ]","[[  0.82361825  -0.64623314  -0.14632215   0.19840917]
 [ 17.5690929  -16.10692181   0.           0.        ]]",[ 1.57398094 -0.87918651],-1.83166,-0.339412570188,[-0.24340695 -0.3898727 ],[ 0.98353714 -0.87113786]
6,"[ 0.34363563  1.84647163  1.43190273 -2.47148197 -1.27779495  1.71880655
  0.68947472 -2.28165175  2.02606537 -0.65616629  0.        ]","[[  1.21122929  -1.00010158  -0.14632215   0.19840917]
 [ 21.18015937 -19.26920574   0.           0.        ]]",[ 1.49519585  0.19954032],-1.73184,-0.300406117008,[-0.24340695 -0.3898727 ],[ 1.14407742 -0.57264608]
7,"[-0.27764098  1.32280832  1.51882525 -3.0291222  -1.2777928   1.7188022
  0.76731017 -2.11860769  1.66439566 -0.52618274  0.        ]","[[  1.67034452  -1.37372053  -0.14632215   0.19840917]
 [ 24.71981239 -18.09638755   0.           0.        ]]",[ 1.28505813 -0.59362468],-1.43013,-0.250635057869,[-0.24340695 -0.3898727 ],[ 1.25481939 -0.47257659]
8,"[-0.95056944  0.74569394  1.24434425 -3.03842749 -1.27779065  1.71879786
  0.84364797 -2.39520671  1.24750126 -0.55680346  0.        ]","[[  2.19957007  -1.75561461  -0.14632215   0.19840917]
 [ 28.19136461 -20.08620526   0.           0.        ]]",[ 1.47642132  0.68689838],-1.32534,-0.1996278842,[-0.24340695 -0.3898727 ],[ 1.51264024 -0.28347003]
9,"[-1.43690423  0.22361717  0.54975603 -2.5045168  -1.2777885   1.71879352
  0.91847907 -1.96137715  0.87778527 -0.78171736  0.        ]","[[  2.79754026  -2.126028    -0.14632215   0.19840917]
 [ 31.59440505 -16.96544186   0.           0.        ]]",[ 3.38602682  0.04335316],-1.23833,-0.168492543456,[-0.24340695 -0.3898727 ],[ 1.58447409 -0.31786239]
10,"[-1.44712795 -0.15582682 -0.4124856  -1.62300261 -1.27778635  1.71878918
  0.99183625 -1.89033529  0.66698924 -1.13725892  0.        ]","[[  3.4628999   -2.46020944  -0.14632215   0.19840917]
 [ 34.93042593 -16.45443219   0.           0.        ]]",[ 2.58115091 -0.28346453],-1.25991,-0.176296359698,[-0.24340695 -0.3898727 ],[ 1.66099119 -0.30751276]
11,"[-0.82259826 -0.40608939 -1.22718087 -0.45132002 -1.2777842   1.71878483
  1.06373263 -2.00067251  0.70653264 -1.48107261  0.        ]","[[  4.19431453  -2.79726046  -0.14632215   0.19840917]
 [ 38.20002462 -17.24820554   0.           0.        ]]",[ 1.30249228 -0.75284993],-1.33138,-0.211476017785,[-0.24340695 -0.3898727 ],[ 1.59085345 -0.21997352]
