timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.30509731 -0.4707813 ],"[ 1.25556563  2.29478684 -0.12338473  0.62043167 -0.2159904   0.26445737
  0.33354697  0.39343311  1.6067471  -0.52280624  0.        ]",[-1.3365838 -2.5274989],-1.53382,-0.238226735845,"[[-0.08675885 -0.0808461  -0.02365642  0.02820302]
 [-0.00098815 -0.00366852  0.          0.        ]]",[-0.37993142 -2.05750847]
1,[-0.30509731 -0.4707813 ],"[ 1.24966216  2.28906587 -0.18044669  0.47602129 -0.21599031  0.26445725
  0.24709343 -0.16862579  1.58942734 -0.63447306  0.        ]",[ 1.32669105 -1.16721295],-1.72376,-0.239298394742,"[[-0.12645361 -0.12063116 -0.02365642  0.02820302]
 [-3.95533162 -3.961651    0.          0.        ]]",[-0.43016765 -1.86437643]
2,[-0.30509731 -0.4707813 ],"[ 1.24182307  2.25889878 -0.23568346  0.05199989 -0.21599021  0.26445713
  0.33532297 -0.71999439  1.54207047 -0.81458747  0.        ]",[-0.56368438 -1.31990967],-1.59327,-0.240101473712,"[[-0.16506991 -0.23882068 -0.02365642  0.02820302]
 [ 0.08025629 -7.84435428  0.          0.        ]]",[-0.54127312 -1.72439635]
3,[-0.30509731 -0.4707813 ],"[ 1.236755    2.16708777 -0.26525292 -0.61869362 -0.21599011  0.26445701
  0.28656299 -1.26010695  1.44876186 -1.01744377  0.        ]",[-0.042368   -1.34881052],-1.5435,-0.23863999817,"[[ -0.18584088  -0.43386891  -0.02365642   0.02820302]
 [ -2.14999722 -11.64779896   0.           0.        ]]",[-0.45059785 -1.55399001]
4,[-0.30509731 -0.4707813 ],"[ 1.2239882   1.95962071 -0.32784175 -1.44715351 -0.21599001  0.26445689
  0.28384443 -1.78963591  1.25317789 -1.27576935  0.        ]",[-0.40457881 -0.92132987],-1.51999,-0.232803903259,"[[ -0.23008723  -0.70423846  -0.02365642   0.02820302]
 [ -2.27433656 -15.37672857   0.           0.        ]]",[-0.24710676 -1.34034038]
5,[-0.30509731 -0.4707813 ],"[ 1.20198836  1.58755413 -0.41317948 -2.24116763 -0.21598992  0.26445677
  0.24982546 -2.26437758  0.93019636 -1.49414613  0.        ]",[-0.79973489 -0.8288449 ],-1.48631,-0.218828771699,"[[ -0.29118352  -1.04531579  -0.02365642   0.02820302]
 [ -3.83034249 -18.71987202   0.           0.        ]]",[-0.11558883 -1.13795209]
6,[-0.30509731 -0.4707813 ],"[ 1.15115334  1.04469268 -0.55953031 -2.70633521 -0.21598982  0.26445665
  0.18225431 -2.67766308  0.46815415 -1.5740225   0.        ]",[-0.14752408 -0.15388342],-1.40571,-0.192940346749,"[[ -0.39879623  -1.44891405  -0.02365642   0.02820302]
 [ -6.92100888 -21.63027429   0.           0.        ]]",[-0.31464893 -0.9476794 ]
7,[-0.30509731 -0.4707813 ],"[ 1.06071805  0.43183104 -0.74360197 -2.556648   -0.21598972  0.26445652
  0.172411   -2.70332718  0.00529767 -1.38783316  0.        ]",[-0.80768813  0.23409382],-1.21613,-0.154283266595,"[[ -0.5417335   -1.88333346  -0.02365642   0.02820302]
 [ -7.37123317 -21.81106782   0.           0.        ]]",[-0.98350728 -0.90774941]
8,[-0.30509731 -0.4707813 ],"[ 0.91414861 -0.08696807 -0.95124467 -1.79117056 -0.21598963  0.2644564
  0.10563196 -2.5103034  -0.28168773 -0.98418001  0.        ]",[-1.51675159 -1.02866072],-0.927586,-0.107349989341,"[[ -0.71980461  -2.30591716  -0.02365642   0.02820302]
 [-10.42566787 -20.45185187   0.           0.        ]]",[-1.42374694 -0.88116157]
9,[-0.30509731 -0.4707813 ],"[ 0.65794232 -0.44958216 -1.18745859 -0.47532192 -0.21598953  0.26445628
  0.02353286 -3.01502282 -0.29247103 -0.48190668  0.        ]",[-1.83356621 -1.02455173],-0.688045,-0.0519982458462,"[[ -9.65994774e-01  -2.75061556e+00  -2.36564155e-02   2.82030157e-02]
 [ -1.41808337e+01  -2.40061801e+01   0.00000000e+00   0.00000000e+00]]",[-1.81572258 -0.55790383]
10,[-0.30509731 -0.4707813 ],"[ 0.25526776 -0.55591148 -1.38590051  1.08008792 -0.21598943  0.26445616
 -0.05689482 -0.89156518 -0.06517    -0.20528158  0.        ]",[-1.61151997 -1.04443739],-0.49329,-0.0262452794879,"[[ -1.28653     -3.18683486  -0.02365642   0.02820302]
 [-17.85954979  -9.0527346    0.           0.        ]]",[-0.7176218  -0.44608173]
11,[-0.30509731 -0.4707813 ],"[-0.28881122 -0.55452931 -1.43532768  1.14517427 -0.21598934  0.26445604
 -0.13571484  0.86773593  0.05142272 -0.20229853  0.        ]",[-0.32907438  0.67025207],-0.522625,-0.0376582898058,"[[ -1.67989096  -3.20470098  -0.02365642   0.02820302]
 [-21.46473274   3.33631832   0.           0.        ]]",[-0.23155028 -0.55657959]
12,[-0.30509731 -0.4707813 ],"[-0.86375414 -0.55667002 -1.23281104  0.80066943 -0.21598924  0.26445592
 -0.15490765  1.24773323  0.0013858  -0.1894153   0.        ]",[-1.17594028  0.49582658],-0.450789,-0.0314812172633,"[[ -2.11799364  -3.11022961  -0.02365642   0.02820302]
 [-22.34260293   6.01227947   0.           0.        ]]",[ 0.10169202 -0.8607322 ]
13,[-0.30509731 -0.4707813 ],"[-1.33422559 -0.53675417 -0.74325835  0.29741564 -0.21598914  0.2644558
 -0.231795    1.50963534 -0.03463315 -0.09999409  0.        ]",[-0.62503052 -1.32780303],-0.48661,-0.0226910549597,"[[ -2.60013111e+00  -2.97147991e+00  -2.36564155e-02   2.82030157e-02]
 [ -2.58593855e+01   7.85661675e+00   0.00000000e+00   0.00000000e+00]]",[-0.01097294 -1.36777806]
14,[-0.30509731 -0.4707813 ],"[-1.53410791 -0.49936537 -0.00472065 -0.1140859  -0.21598905  0.26445568
 -0.27470385  0.92536049  0.0260281  -0.00380914  0.        ]",[-0.22426998 -1.05849018],-0.530727,-0.0291861041202,"[[ -3.13701056e+00  -2.85563027e+00  -2.36564155e-02   2.82030157e-02]
 [ -2.78220138e+01   3.74213901e+00   0.00000000e+00   0.00000000e+00]]",[ 0.33359751 -0.86254239]
15,[-0.30509731 -0.4707813 ],"[-1.32418411 -0.48470471  0.7640681  -0.23380029 -0.21598895  0.26445555
 -0.28207572  0.35270605  0.15558084 -0.03902895  0.        ]",[ 0.28187959 -0.14141017],-0.596906,-0.0456716461015,"[[ -3.69683356e+00  -2.82124862e+00  -2.36564155e-02   2.82030157e-02]
 [ -2.81592044e+01  -2.90511126e-01   0.00000000e+00   0.00000000e+00]]",[ 0.93519956 -0.21962827]
16,[-0.30509731 -0.4707813 ],"[-0.76850096 -0.48972632  1.29150382 -0.19439047 -0.21598885  0.26445543
 -0.2454899   0.27416151  0.23356479 -0.18438234  0.        ]",[ 1.83210881 -0.01538061],-0.620526,-0.0583005721354,"[[ -4.24322777e+00  -2.83260813e+00  -2.36564155e-02   2.82030157e-02]
 [ -2.64857993e+01  -8.43623225e-01   0.00000000e+00   0.00000000e+00]]",[ 1.28525293 -0.12806845]
