timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.27236855 -0.43900064],"[[-0.01317247  0.03783413 -0.12106413 -0.17908715]
 [-0.0026413   0.0005873   0.          0.        ]]",[-5.49513932 -4.85464801],"[ 1.24778903  2.46920126  0.02547362  1.05366292 -1.05152661 -1.5480834
  0.27074251  0.39741007  2.35191831  1.60613586  0.        ]",-1.45712,-0.377027169402,[-4.76286554 -4.18887329]
1,[-0.27236855 -0.43900064],"[[ -5.28998308e-02  -1.86664465e-03  -1.21064135e-01  -1.79087153e-01]
 [ -3.95693331e+00  -3.95747864e+00   0.00000000e+00   0.00000000e+00]]",[-4.79756343 -3.83095157],"[ 1.24597537  2.47025682 -0.03272223  0.8984368  -1.05152549 -1.54808072
  0.18486226 -0.15658398  2.34990623  1.49487371  0.        ]",-1.57144,-0.370881738162,[-4.50734282 -3.98321128]
2,[-0.27236855 -0.43900064],"[[-0.17092878 -0.11994276 -0.12106413 -0.17908715]
 [-7.83307892 -7.83720393  0.          0.        ]]",[-4.04916818 -3.42450919],"[ 1.22778041  2.45953773 -0.20454431  0.43779185 -1.05152436 -1.54807805
  0.10067921 -0.69961284  2.30581016  1.16852894  0.        ]",-1.60967,-0.350223480926,[-4.08959866 -3.78704572]
3,[-0.27236855 -0.43900064],"[[ -0.36571398  -0.31484253  -0.12106413  -0.17908715]
 [-11.63288552 -11.64008419   0.           0.        ]]",[-3.59340712 -3.02687063],"[ 1.15657593  2.39694749 -0.47940463 -0.30529905 -1.05152324 -1.54807537
  0.01815411 -1.2318851   2.11454834  0.67420204  0.        ]",-1.51752,-0.308969211631,[-3.37936449 -3.52371216]
4,[-0.27236855 -0.43900064],"[[ -0.63574962  -0.58504311  -0.12106413  -0.17908715]
 [-15.35851769 -15.36750758   0.           0.        ]]",[-2.46875062 -3.40078458],"[ 0.97809007  2.22224843 -0.82556928 -1.2539282  -1.05152211 -1.5480727
 -0.06276006 -1.75359378  1.65091864  0.16836818  0.        ]",-1.20761,-0.239810155383,[-2.26643848 -3.05979919]
5,[-0.27236855 -0.43900064],"[[ -0.979577    -0.92904838  -0.12106413  -0.17908715]
 [-19.01249967 -19.02076331   0.           0.        ]]",[-1.11336005 -2.85843364],"[ 0.63662957  1.8717001  -1.17219666 -2.22698165 -1.05152098 -1.54807002
 -0.1421181  -2.26491754  0.89547851 -0.04280201  0.        ]",-0.746311,-0.140559759148,[-0.8947621 -2.425035 ]
6,[-0.27236855 -0.43900064],"[[ -1.39578909  -1.34538771  -0.12106413  -0.17908715]
 [-22.5973788  -22.6011359    0.           0.        ]]",[-0.25715849 -2.42220634],"[ 0.1073437   1.31240146 -1.39860413 -2.90608052 -1.05151986 -1.54806735
 -0.21997535 -2.76603399  0.10745811  0.35545196  0.        ]",-0.458741,-0.0529730726133,[-0.47361282 -1.919312  ]
7,[-0.27236855 -0.43900064],"[[ -1.85352575  -1.83262532  -0.12106413  -0.17908715]
 [-23.17469648 -26.11092275   0.           0.        ]]",[-1.58356393 -1.25215525],"[-0.51838455  0.59316925 -1.36279653 -2.87171226 -1.05151873 -1.54806468
 -0.23251357 -3.25726215 -0.18358107  1.25180032  0.        ]",-0.780939,-0.140043258354,[-1.32855749 -1.30256009]
8,[-0.27236855 -0.43900064],"[[ -2.35221049  -2.38935913  -0.12106413  -0.17908715]
 [-26.68216822 -29.55107513   0.           0.        ]]",[-1.36198077 -1.16754005],"[-1.10573826 -0.10960797 -0.99579505 -1.76635151 -1.0515176  -1.548062
 -0.30868968 -3.73873231  0.23473832  1.93525064  0.        ]",-1.10423,-0.2245969843,[-1.30456865 -0.74052525]
9,[-0.27236855 -0.43900064],"[[ -2.92033593  -3.01422169  -0.12106413  -0.17908715]
 [-30.11783182 -27.11320475   0.           0.        ]]",[-0.55382068 -0.49271519],"[-1.4804585  -0.49987856 -0.27688589  0.40897077 -1.05151648 -1.54805933
 -0.38330623 -3.39749798  0.79264013  1.73086487  0.        ]",-1.31865,-0.23241207812,[-0.58839357 -0.58028263]
