timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.06985657 -0.34704247],"[[ 0.03182142  0.00391359  0.15766425  0.02752436]
 [-0.00412145 -0.00352061  0.          0.        ]]",[-0.17489296  0.5708695 ],"[ 1.13381503  2.13629042  0.10876949  0.81703855  1.36811753  0.24138507
  0.02692572  0.37304758  0.16832095 -0.08852088  0.        ]",-0.29586,-0.0560631346756,[ 0.77556735 -1.0158962 ]
1,[-0.06985657 -0.34704247],"[[ 0.0247894   0.02652599  0.15766425  0.02752436]
 [-0.69677106  2.25722534  0.          0.        ]]",[ 0.84207844 -1.09183065],"[  1.13408241e+00   2.13578155e+00   9.82096251e-02   8.88830777e-01
   1.36810567e+00   2.41384296e-01  -1.01808896e-03   6.94468105e-01
   1.67921784e-01  -8.02225901e-02   0.00000000e+00]",-0.24649,-0.0556525200793,[ 0.71858418 -1.06076562]
2,[-0.06985657 -0.34704247],"[[ 0.04443039  0.03148123  0.15766425  0.02752436]
 [ 2.64972256 -1.74834815  0.          0.        ]]",[ 0.14443895 -0.60998672],"[ 1.13313477  2.13554819  0.12769678  0.9045548   1.3680938   0.24138352
  0.13399071  0.12497073  0.16617066 -0.04187408  0.        ]",-0.25291,-0.053972528212,[ 0.81377059 -0.97586501]
3,[-0.06985657 -0.34704247],"[[ 0.10264114 -0.02737393  0.15766425  0.02752436]
 [ 3.16961789 -4.12923192  0.          0.        ]]",[ 2.76854346 -0.48408321],"[ 1.12721378  2.13567843  0.21489481  0.71768098  1.36808194  0.24138275
  0.15496469 -0.21353447  0.16308882  0.00530261  0.        ]",-0.336436,-0.0522795354378,[ 0.80199897 -0.94978416]
4,[-0.06985657 -0.34704247],"[[ 0.20510222 -0.12838505  0.15766425  0.02752436]
 [ 7.06352876 -5.9657485   0.          0.        ]]",[ 1.20167287 -1.52898272],"[ 1.10549984  2.1248465   0.36693153  0.39802079  1.36807008  0.24138198
  0.31205851 -0.47464308  0.15155099  0.08982958  0.        ]",-0.296631,-0.0499327883616,[ 0.715918   -0.97049451]
5,[-0.06985657 -0.34704247],"[[  0.38467718  -0.28625704   0.15766425   0.02752436]
 [ 10.88127444  -9.80861483   0.           0.        ]]",[ 0.50465774  1.02392668],"[ 1.03341807  2.08019676  0.62470624 -0.09206749  1.36805822  0.24138121
  0.4660793  -1.02100517  0.112002    0.25053922  0.        ]",-0.381792,-0.0491213125384,[ 0.60885638 -0.90938914]
6,[-0.06985657 -0.34704247],"[[  0.62015994  -0.44075789   0.15766425   0.02752436]
 [ 12.66110633  -5.65528086   0.           0.        ]]",[-0.98790316 -2.00038849],"[ 0.87696503  2.00474186  0.93402556 -0.55017907  1.36804636  0.24138044
  0.53788261 -0.43049387  0.02046548  0.49243277  0.        ]",-0.236157,-0.0595195668548,[ 0.17299804 -1.09150922]
7,[-0.06985657 -0.34704247],"[[ 0.83167313 -0.59245024  0.15766425  0.02752436]
 [ 8.50401299 -9.50117333  0.          0.        ]]",[ 1.30599381 -0.59596544],"[ 0.68316079  1.90183886  1.17121627 -0.96862131  1.3680345   0.24137967
  0.37016751 -0.97728801 -0.09178059  0.67530572  0.        ]",-0.365633,-0.0743201727616,[ 0.0577314  -0.93547845]
8,[-0.06985657 -0.34704247],"[[  1.03976978  -0.80427328   0.15766425   0.02752436]
 [ 12.29310869 -11.67381687   0.           0.        ]]",[-0.57545277 -1.93551656],"[ 0.45191526  1.71498812  1.35632595 -1.48283413  1.36802264  0.2413789
  0.52303323 -1.28617907 -0.21305449  0.77333356  0.        ]",-0.26526,-0.0843687690108,[-0.06879638 -0.85575062]
9,[-0.06985657 -0.34704247],"[[  1.26036406  -1.07514638   0.15766425   0.02752436]
 [  9.7745954  -15.40111107   0.           0.        ]]",[ 1.14246837  0.2130906 ],"[ 0.17403022  1.41532383  1.49138563 -1.9887783   1.36801078  0.24137813
  0.4214243  -1.81609242 -0.35126289  0.80284092  0.        ]",-0.438054,-0.089985368896,[-0.05959514 -0.62820613]
10,[-0.06985657 -0.34704247],"[[  1.49361809  -1.37164841   0.15766425   0.02752436]
 [ 13.53845038 -14.25280834   0.           0.        ]]",[ 0.84353187 -0.20274545],"[-0.14177305  1.03356625  1.55870301 -2.30811711  1.36799892  0.24137735
  0.57327213 -1.65281226 -0.51009058  0.78311658  0.        ]",-0.443813,-0.0947760721322,[-0.20325123 -0.58186746]
11,[-0.06985657 -0.34704247],"[[  1.79520273  -1.66192485   0.15766425   0.02752436]
 [ 16.60990953 -14.77299775   0.           0.        ]]",[-1.21930956 -1.24018003],"[-0.55611995  0.63660225  1.52549269 -2.35765646  1.36798706  0.24137658
  0.69718515 -1.72674977 -0.72985653  0.77509771  0.        ]",-0.408613,-0.110363561579,[-0.26862144 -0.46700799]
12,[-0.06985657 -0.34704247],"[[  2.08440629  -1.99416272   0.15766425   0.02752436]
 [ 12.32445589 -18.43872352   0.           0.        ]]",[-1.78306085 -1.13906892],"[-0.92782736  0.19704459  1.3693229  -2.09044058  1.3679752   0.24137581
  0.52428885 -2.2478825  -0.92213931  0.65092975  0.        ]",-0.467479,-0.119522339391,[-0.09804286 -0.22753198]
13,[-0.06985657 -0.34704247],"[[  2.28873494  -2.39899544   0.15766425   0.02752436]
 [  8.1221253  -22.03269059   0.           0.        ]]",[ 0.52116478 -0.19969404],"[-1.15808025 -0.25083236  1.19233072 -1.3425919   1.36796334  0.24137504
  0.35474654 -2.75877606 -1.04521955  0.37291621  0.        ]",-0.553227,-0.119567423835,[ 0.14807636 -0.09786198]
14,[-0.06985657 -0.34704247],"[[  2.47026342  -2.84320414   0.15766425   0.02752436]
 [ 10.02446308 -22.38699393   0.           0.        ]]",[ 0.48013697 -0.23844236],"[-1.33115247 -0.55194699  0.99532733 -0.12887155  1.36795148  0.24137427
  0.43149414 -2.80907204 -1.18681648  0.03492335  0.        ]",-0.4964,-0.133634162325,[ 0.39907318 -0.05310044]
15,[-0.06985657 -0.34704247],"[[  2.68783996  -3.17418792   0.15766425   0.02752436]
 [ 11.72780632  -4.62886117   0.           0.        ]]",[ 0.8473392   1.25390528],"[-1.49129231 -0.61194531  0.71938452  0.90812324  1.36793962  0.2413735
  0.50021321 -0.28444601 -1.31583523 -0.22326124  0.        ]",-0.493914,-0.155620887922,[ 0.13154027 -0.22218993]
16,[-0.06985657 -0.34704247],"[[  2.953732    -3.16053153   0.15766425   0.02752436]
 [ 14.85088351   3.54425209   0.           0.        ]]",[ 0.40059647 -0.2828599 ],"[-1.60687915 -0.61242633  0.34144413  0.86476847  1.36792776  0.24137273
  0.62621062  0.87750165 -1.2946708  -0.1816243   0.        ]",-0.587056,-0.151666135508,[-0.05581595 -0.38678184]
17,[-0.06985657 -0.34704247],"[[  3.26371347  -3.09225343   0.15766425   0.02752436]
 [ 16.14293628   2.94983828   0.           0.        ]]",[ 0.35228872  0.13532032],"[-1.62089257 -0.61099776 -0.12211032  0.64802018  1.3679159   0.24137196
  0.67833539  0.79299128 -1.29621549 -0.09329398  0.        ]",-0.544439,-0.149999313298,[-0.14661574 -0.44551292]
18,[-0.06985657 -0.34704247],"[[  3.59736033  -3.02846531   0.15766425   0.02752436]
 [ 17.21815942   3.42739616   0.           0.        ]]",[ 0.72059495 -0.62783104],"[-1.49001996 -0.60388272 -0.60032471  0.44616539  1.36790405  0.24137118
  0.72171193  0.86088016 -1.3418637  -0.02167988  0.        ]",-0.615628,-0.155268335522,[-0.23882128 -0.51751757]
19,[-0.06985657 -0.34704247],"[[  3.96692743  -2.9855376    0.15766425   0.02752436]
 [ 19.73018568   0.87390453   0.           0.        ]]",[-0.58792107 -0.19339614],"[ -1.18632091e+00  -5.95964163e-01  -1.04291589e+00   3.11092792e-01
   1.36789219e+00   2.41370413e-01   8.23055552e-01   4.97853422e-01
  -1.41166575e+00   7.03829106e-04   0.00000000e+00]",-0.602299,-0.16462857984,[-0.20805743 -0.48300076]
20,[-0.06985657 -0.34704247],"[[  4.33425672  -2.97591501   0.15766425   0.02752436]
 [ 17.01180665   0.09095429   0.           0.        ]]",[ 0.39241659 -1.05263646],"[-0.75884413 -0.59384345 -1.33521382  0.28093041  1.36788033  0.24136964
  0.71337909  0.38654134 -1.463001   -0.0270319   0.        ]",-0.75001,-0.1718759924,[-0.14491434 -0.42728797]
21,[-0.06985657 -0.34704247],"[[  4.68670114  -3.01383921   0.15766425   0.02752436]
 [ 18.22863769  -2.85708369   0.           0.        ]]",[-1.49682429  0.16532786],"[-0.28383464 -0.60146023 -1.44082983  0.40005506  1.36786848  0.24136887
  0.76246867 -0.03257733 -1.4633778  -0.06923505  0.        ]",-0.571914,-0.17239127658,[ 0.01988279 -0.30590507]
22,[-0.06985657 -0.34704247],"[[  5.00793036  -3.03093443   0.15766425   0.02752436]
 [ 13.90863155   0.26133325   0.           0.        ]]",[ 0.19632074 -0.08976964],"[ 0.15444969 -0.60425185 -1.37618314  0.45395291  1.36785662  0.2413681
  0.58817482  0.41076388 -1.46640263 -0.10225658  0.        ]",-0.672872,-0.173271144342,[ 0.03154491 -0.32911274]
23,[-0.06985657 -0.34704247],"[[  5.29113936  -3.02091106   0.15766425   0.02752436]
 [ 14.4105872    0.56064126   0.           0.        ]]",[ 0.36745817 -0.38262906],"[ 0.50807219 -0.60265947 -1.19666029  0.42233522  1.36784476  0.24136733
  0.60842384  0.4533147  -1.48024032 -0.14310884  0.        ]",-0.702979,-0.175849496183,[ 0.08069327 -0.32115033]
24,[-0.06985657 -0.34704247],"[[  5.59108587  -3.01166254   0.15766425   0.02752436]
 [ 15.58016631   0.35597777   0.           0.        ]]",[ 0.02864362  0.36991142],"[ 0.81634833 -0.60106841 -0.89772275  0.39319563  1.36783291  0.24136656
  0.65560808  0.42421622 -1.48012379 -0.18966883  0.        ]",-0.633195,-0.176794747292,[ 0.14346851 -0.30581558]
25,[-0.06985657 -0.34704247],"[[  5.90073294  -2.98991659   0.15766425   0.02752436]
 [ 15.38518465   1.81376152   0.           0.        ]]",[-0.37159689  1.92040005],"[ 1.03461837 -0.59687171 -0.49969102  0.32482509  1.36782105  0.24136579
  0.64773869  0.63146694 -1.46719134 -0.24706255  0.        ]",-0.54735,-0.176491695168,[ 0.16405439 -0.33014148]
26,[-0.06985657 -0.34704247],"[[  6.19062007  -2.91427296   0.15766425   0.02752436]
 [ 13.60942111   5.73753039   0.           0.        ]]",[ 0.42417018 -0.44190073],"[ 1.12859902 -0.57729086 -0.0779164   0.08897423  1.3678092   0.24136501
  0.57609233  1.18930226 -1.43159308 -0.34463024  0.        ]",-0.733269,-0.174864529471,[ 0.10537547 -0.43323189]
27,[-0.06985657 -0.34704247],"[[  6.47695266  -2.81821502   0.15766425   0.02752436]
 [ 15.01913949   3.87449256   0.           0.        ]]",[-1.05070728 -0.18650103],"[ 1.10863258 -0.54140831  0.35020734 -0.20445526  1.36779734  0.24136424
  0.63296554  0.92442849 -1.34444089 -0.43601165  0.        ]",-0.58196,-0.167324111906,[ 0.14914043 -0.43535587]
28,[-0.06985657 -0.34704247],"[[  6.73462648  -2.74890274   0.15766425   0.02752436]
 [ 10.76244542   3.05943659   0.           0.        ]]",[-0.04404887 -0.40455468],"[ 0.99597008 -0.50802996  0.71631053 -0.41055817  1.36778549  0.24136347
  0.46122482  0.80854767 -1.23946006 -0.46445404  0.        ]",-0.632778,-0.155515301832,[ 0.13911228 -0.43671411]
29,[-0.06985657 -0.34704247],"[[  6.9459865   -2.70439196   0.15766425   0.02752436]
 [ 10.37486211   1.39718231   0.           0.        ]]",[ 0.81441943  0.01681506],"[ 0.84171124 -0.48336792  0.98530455 -0.53989601  1.36777363  0.2413627
  0.44558587  0.57222189 -1.15167281 -0.44728882  0.        ]",-0.623404,-0.143774255093,[ 0.13639396 -0.42225647]
30,[-0.06985657 -0.34704247],"[[  7.18377393  -2.67605464   0.15766425   0.02752436]
 [ 13.39381374   1.43644284   0.           0.        ]]",[-0.68305683 -0.6684652 ],"[ 0.61060134 -0.46637825  1.23822197 -0.62086491  1.36776178  0.24136193
  0.56738572  0.57780126 -1.07268815 -0.38834826  0.        ]",-0.488281,-0.130900664713,[ 0.06167274 -0.45456731]
31,[-0.06985657 -0.34704247],"[[  7.42185595  -2.67416541   0.15766425   0.02752436]
 [ 10.42430549  -1.23862724   0.           0.        ]]",[ 0.15660042 -0.67779527],"[ 0.33078273 -0.46520875  1.42506592 -0.62622062  1.36774993  0.24136116
  0.44757657  0.1974831  -1.02886088 -0.30434288  0.        ]",-0.491601,-0.121233837571,[ 0.05247718 -0.38394687]
32,[-0.06985657 -0.34704247],"[[  7.63449243  -2.72561702   0.15766425   0.02752436]
 [ 10.83797591  -3.89767335   0.           0.        ]]",[ 0.30460969 -0.64734449],"[ 0.05272858 -0.49543285  1.52709982 -0.47852889  1.36773807  0.24136039
  0.46426482 -0.18055683 -1.04720334 -0.23161964  0.        ]",-0.474657,-0.120499797193,[ 0.07036471 -0.300001  ]
