timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
10,[-0.2722863  -0.44019589],"[ 0.5493338  -0.51436607 -1.23121325  0.99306296 -0.44477538  0.21703059
  0.12608425 -0.41150074  0.20181818 -0.09445355  0.        ]",[-0.31693177  1.05673346],-0.694014,-0.0507336036602,"[[-1.05372253 -3.16409209 -0.0502308   0.02296173]
 [-7.16729178 -5.77052022  0.          0.        ]]",[-0.82166016 -0.40385008]
11,[-0.2722863  -0.44019589],"[ 0.3562012  -0.514441   -1.32739833  0.98380038 -0.44477511  0.21703047
  0.10195807  0.85645215  0.20131941 -0.09950592  0.        ]",[-0.95795769 -0.13514664],-0.540795,-0.0508118393955,"[[-1.20822949 -3.16171488 -0.0502308   0.02296173]
 [-8.2798252   3.27788904  0.          0.        ]]",[-0.79098594 -0.70393711]
12,[-0.2722863  -0.44019589],"[ 0.08681733 -0.51307781 -1.40371978  0.7210272  -0.44477484  0.21703036
  0.02326176  0.83781109  0.15776362 -0.11130639  0.        ]",[-0.86154649 -0.56197086],-0.482035,-0.0457285893976,"[[ -1.41023619  -3.0942642   -0.0502308    0.02296173]
 [-11.90876258   3.14486739   0.           0.        ]]",[-0.67980695 -0.753057  ]
13,[-0.2722863  -0.44019589],"[-0.28534447 -0.50807318 -1.41378076  0.53660214 -0.44477457  0.21703024
 -0.04559961  0.63405778  0.13776449 -0.0967376   0.        ]",[-0.57963823 -0.77490042],-0.455398,-0.0427405224529,"[[ -1.6802715   -3.04681371  -0.0502308    0.02296173]
 [-15.08417975   1.69084048   0.           0.        ]]",[-0.47323465 -0.71980828]
14,[-0.2722863  -0.44019589],"[-0.71222089 -0.50427553 -1.28857806  0.44367034 -0.44477429  0.21703012
 -0.08889237  0.50972477  0.14789811 -0.06839145  0.        ]",[-1.12774165 -0.71062099],-0.383743,-0.0432073240603,"[[ -2.00198533  -3.02282885  -0.0502308    0.02296173]
 [-17.08054742   0.80357432   0.           0.        ]]",[-0.18833509 -0.70768714]
15,[-0.2722863  -0.44019589],"[-1.13500718 -0.50221317 -0.96901432  0.40040209 -0.44477402  0.21703001
 -0.16742017  0.44861048  0.18408064 -0.04437758  0.        ]",[ 0.05526934  0.11285645],-0.459276,-0.047383684525,"[[ -2.37992864  -3.01163913  -0.0502308    0.02296173]
 [-20.70171341   0.36745103   0.           0.        ]]",[ 0.20971717 -0.62519097]
16,[-0.2722863  -0.44019589],"[-1.43138561 -0.49984647 -0.46622543  0.35498821 -0.44477375  0.21702989
 -0.15378663  0.51024782  0.2319077  -0.03498992  0.        ]",[-0.22962675 -2.33897445],-0.387414,-0.0534556609749,"[[ -2.78765516  -2.99987686  -0.0502308    0.02296173]
 [-20.07303264   0.80731105   0.           0.        ]]",[ 0.40056604 -0.68287516]
17,[-0.2722863  -0.44019589],"[-1.51518146 -0.50108332  0.11807891  0.37823342 -0.44477348  0.21702978
 -0.16488688  0.25596963  0.28439304 -0.06883618  0.        ]",[ 0.44245948 -0.60613519],-0.52962,-0.0607368562958,"[[ -3.1942517   -3.00589985  -0.0502308    0.02296173]
 [-20.58490293  -1.00727257   0.           0.        ]]",[ 0.70341629 -0.57411397]
18,[-0.2722863  -0.44019589],"[-1.38379294 -0.50235075  0.66800288  0.40318964 -0.44477321  0.21702966
 -0.11805901  0.40582862  0.31854411 -0.11174337  0.        ]",[ 2.50266779 -1.18323582],-0.543336,-0.0660162975012,"[[ -3.58428398  -3.01236067  -0.0502308    0.02296173]
 [-18.42552998   0.06215505   0.           0.        ]]",[ 0.76108748 -0.70029992]
19,[-0.2722863  -0.44019589],"[-1.12910843 -0.50183341  1.05759865  0.39286209 -0.44477294  0.21702955
 -0.02428816  0.41860165  0.33606863 -0.15322799  0.        ]",[ 1.37535527 -1.91934231],-0.527296,-0.069388292343,"[[ -3.90940989  -3.00968777  -0.0502308    0.02296173]
 [-14.1014722    0.1533079    0.           0.        ]]",[ 0.74582613 -0.76483727]
20,[-0.2722863  -0.44019589],"[-0.87286555 -0.50131366  1.27836016  0.38269549 -0.44477267  0.21702943
  0.0676262   0.41175768  0.34168684 -0.18687298  0.        ]",[ 0.42338701 -1.28193721],-0.580429,-0.0712263834755,"[[-4.14891358 -3.0070556  -0.0502308   0.02296173]
 [-9.86302281  0.10446961  0.          0.        ]]",[ 0.67856383 -0.82705426]
21,[-0.2722863  -0.44019589],"[-0.6535808  -0.50099742  1.39748966  0.37660921 -0.4447724   0.21702931
  0.10821262  0.40498818  0.34110809 -0.21294561  0.        ]",[-1.95616345 -0.9741763 ],-0.632244,-0.072162571357,"[[-4.32739603 -3.00547941 -0.0502308   0.02296173]
 [-7.99145924  0.05616282  0.          0.        ]]",[ 0.64644396 -0.84968597]
22,[-0.2722863  -0.44019589],"[-0.39137294 -0.50082897  1.4790973   0.37339895 -0.44477213  0.2170292
  0.02578268  0.40119514  0.33509717 -0.24178084  0.        ]",[ 1.89914166 -0.26565163],-0.628855,-0.0726826895712,"[[ -4.52536277  -3.00464793  -0.0502308    0.02296173]
 [-11.79254724   0.0290966    0.           0.        ]]",[ 0.71700901 -0.78989732]
23,[-0.2722863  -0.44019589],"[-0.12490527 -0.50059154  1.50458404  0.36890511 -0.44477185  0.21702908
  0.11670596  0.4063307   0.32479146 -0.2682808   0.        ]",[ 0.70777835  0.7398897 ],-0.695702,-0.0727354733257,"[[-4.71914656 -3.00348381 -0.0502308   0.02296173]
 [-7.59980485  0.06574669  0.          0.        ]]",[ 0.58728898 -0.88098562]
24,[-0.2722863  -0.44019589],"[ 0.04381616 -0.49362023  1.49243033  0.25068996 -0.44477158  0.21702897
  0.18074177  0.81670372  0.34134926 -0.2830462   0.        ]",[ 0.65966353 -1.80041721],-0.561166,-0.0754214445201,"[[-4.84151544 -2.97278616 -0.0502308   0.02296173]
 [-4.64692293  2.9942541   0.          0.        ]]",[ 0.36206985 -1.13335824]
25,[-0.2722863  -0.44019589],"[ 0.13361584 -0.48845682  1.47689175  0.17566584 -0.44477131  0.21702885
  0.23937208  0.25355396  0.35216357 -0.29305181  0.        ]",[-0.67699749 -1.24354755],-0.624328,-0.0771966038511,"[[-4.90732758 -2.95322244 -0.0502308   0.02296173]
 [-1.94330359 -1.02449148  0.          0.        ]]",[ 0.47665942 -0.81585091]
26,[-0.2722863  -0.44019589],"[ 0.22167225 -0.50251557  1.4553011   0.40657754 -0.44477104  0.21702874
  0.18207584 -0.13155886  0.29557201 -0.29760143  0.        ]",[ 0.93629391 -0.75151681],-0.616371,-0.0709459818178,"[[-4.97270303 -3.01323766 -0.0502308   0.02296173]
 [-4.58539322 -3.77273092  0.          0.        ]]",[ 0.55928481 -0.57263941]
27,[-0.2722863  -0.44019589],"[ 0.29275111 -0.5067991   1.43308588  0.50310397 -0.44477077  0.21702862
  0.264439    0.42258303  0.26827579 -0.2976506   0.        ]",[ 0.38336325 -1.34364958],-0.556964,-0.0678853589729,"[[-5.02630383 -3.03817572 -0.0502308   0.02296173]
 [-0.78738682  0.1817317   0.          0.        ]]",[ 0.31534183 -0.99071896]
28,[-0.2722863  -0.44019589],"[ 0.29322701 -0.5051247   1.43291998  0.46283493 -0.4447705   0.2170285
  0.29769326  0.4849086   0.27794884 -0.29999367  0.        ]",[-0.54858697 -1.51611713],-0.559405,-0.0691035438,"[[-5.0266658  -3.02778088 -0.0502308   0.02296173]
 [ 0.74606858  0.62650068  0.          0.        ]]",[ 0.26713187 -1.05088115]
29,[-0.2722863  -0.44019589],"[ 0.30244762 -0.503198    1.42970766  0.42066756 -0.44477023  0.21702839
  0.2502704   0.45831269  0.28654007 -0.30270596  0.        ]",[-0.61827312 -0.73933063],-0.606644,-0.0702246340462,"[[-5.03368524 -3.01688274 -0.0502308   0.02296173]
 [-1.44072608  0.4367094   0.          0.        ]]",[ 0.31866992 -0.98852658]
30,[-0.2722863  -0.44019589],"[ 0.37145698 -0.50188873  1.40322309  0.39402399 -0.44476996  0.21702827
  0.19780308  0.43296596  0.2868236  -0.30884759  0.        ]",[ 0.56758733 -1.0652413 ],-0.576672,-0.0706189545069,"[[-5.08677449 -3.00998914 -0.0502308   0.02296173]
 [-3.8601354   0.25583244  0.          0.        ]]",[ 0.34253526 -0.92079294]
31,[-0.2722863  -0.44019589],"[ 0.44004724 -0.50120435  1.3724147   0.38064675 -0.44476969  0.21702816
  0.24819365  0.41255041  0.28387    -0.31441391  0.        ]",[ 0.17950415 -0.49455601],-0.608645,-0.070624470118,"[[-5.14066322 -3.00652566 -0.0502308   0.02296173]
 [-1.53648106  0.11014527  0.          0.        ]]",[ 0.26036483 -0.94316173]
32,[-0.2722863  -0.44019589],"[ 0.46919092 -0.50079828  1.35789435  0.37287354 -0.44476941  0.21702804
  0.26426552  0.40881616  0.28286989 -0.31694791  0.        ]",[ 0.6019164 -1.664576 ],-0.553639,-0.0706676483687,"[[-5.16395689 -3.00451239 -0.0502308   0.02296173]
 [-0.79535623  0.08349871  0.          0.        ]]",[ 0.22771148 -0.95034552]
33,[-0.2722863  -0.44019589],"[ 0.45901536 -0.50064568  1.36306118  0.36998564 -0.44476914  0.21702793
  0.31628795  0.3984507   0.28441761 -0.31648794  0.        ]",[-0.44689765 -1.03426919],-0.586275,-0.0708108034643,"[[-5.15579505 -3.00376432 -0.0502308   0.02296173]
 [ 1.60354712  0.00953071  0.          0.        ]]",[ 0.18691559 -0.98662388]
34,[-0.2722863  -0.44019589],"[ 0.44147043 -0.50064382  1.37171962  0.36995641 -0.44476887  0.21702781
  0.27722822  0.39651338  0.28596474 -0.31527028  0.        ]",[ 0.52873349 -2.17978404],-0.544196,-0.0709084235004,"[[ -5.14179555e+00  -3.00375680e+00  -5.02307962e-02   2.29617317e-02]
 [ -1.97595180e-01  -4.29264515e-03   0.00000000e+00   0.00000000e+00]]",[ 0.23765175 -0.95494163]
35,[-0.2722863  -0.44019589],"[ 0.41989827 -0.50066304  1.38193692  0.37032577 -0.4447686   0.2170277
  0.32271056  0.39649133  0.28776032 -0.31373208  0.        ]",[-0.31194075 -1.49998112],-0.564199,-0.0710151069471,"[[ -5.12470436e+00  -3.00385255e+00  -5.02307962e-02   2.29617317e-02]
 [  1.89972547e+00  -4.44836660e-03   0.00000000e+00   0.00000000e+00]]",[ 0.20621736 -0.99376118]
36,[-0.2722863  -0.44019589],"[ 0.3877655  -0.50067731  1.39630133  0.37060169 -0.44476833  0.21702758
  0.29511121  0.39673652  0.29043414 -0.31141625  0.        ]",[-0.36624414 -0.42302395],-0.622279,-0.0711743931994,"[[ -5.09947898e+00  -3.00392408e+00  -5.02307962e-02   2.29617317e-02]
 [  6.27053966e-01  -2.69694688e-03   0.00000000e+00   0.00000000e+00]]",[ 0.25214279 -0.97308207]
37,[-0.2722863  -0.44019589],"[ 0.39049474 -0.50056009  1.39511801  0.36839296 -0.44476806  0.21702746
  0.26339572  0.4028452   0.29064689 -0.31174228  0.        ]",[ 1.1241917  -1.87563463],-0.547793,-0.0712175282747,"[[-5.10161141 -3.00335191 -0.0502308   0.02296173]
 [-0.83542417  0.04089728  0.          0.        ]]",[ 0.2796244  -0.95042181]
38,[-0.2722863  -0.44019589],"[ 0.3606963  -0.50053353  1.40762584  0.36789825 -0.44476779  0.21702735
  0.34961544  0.39546088  0.29326807 -0.30960071  0.        ]",[ 1.44879342 -0.93010777],-0.578045,-0.0713834308981,"[[-5.07842915 -3.00322379 -0.0502308   0.02296173]
 [ 3.14040138 -0.01179673  0.          0.        ]]",[ 0.21534701 -1.01816571]
39,[-0.2722863  -0.44019589],"[ 0.2267665  -0.50057784  1.45382517  0.36873922 -0.44476752  0.21702723
  0.43412835  0.39583817  0.30338019 -0.29920296  0.        ]",[ 0.12880924 -0.58613084],-0.611971,-0.0719216076615,"[[-4.97652004 -3.00344173 -0.0502308   0.02296173]
 [ 7.0375222  -0.00910269  0.          0.        ]]",[ 0.20538707 -1.09374893]
40,[-0.2722863  -0.44019589],"[ 0.03082365 -0.50053158  1.49411387  0.36787304 -0.44476725  0.21702712
  0.44216659  0.39992999  0.31647304 -0.28260389  0.        ]",[ 0.56928605 -1.04841935],-0.589642,-0.0725096705621,"[[-4.83205048 -3.00321737 -0.0502308   0.02296173]
 [ 7.4081985   0.02009886  0.          0.        ]]",[ 0.25139254 -1.12012196]
41,[-0.2722863  -0.44019589],"[-0.20288095 -0.50054356  1.50277395  0.36810443 -0.44476697  0.217027
  0.48786557  0.39511018  0.32873497 -0.26067982  0.        ]",[-0.12335646 -1.40637751],-0.585281,-0.0728217682358,"[[-4.66274318 -3.00327738 -0.0502308   0.02296173]
 [ 9.51550928 -0.01429434  0.          0.        ]]",[ 0.21708299 -1.17592728]
42,[-0.2722863  -0.44019589],"[-0.45377679 -0.50060385  1.46497046  0.36924749 -0.4447667   0.21702689
  0.47318863  0.39525636  0.33793345 -0.23473328  0.        ]",[ 1.91785026 -1.48052928],-0.560302,-0.0727061839388,"[[-4.47922332 -3.00357358 -0.0502308   0.02296173]
 [ 8.83873228 -0.01324951  0.          0.        ]]",[ 0.2278295  -1.14994168]
43,[-0.2722863  -0.44019589],"[-0.73314589 -0.50064641  1.36019844  0.37005764 -0.44476643  0.21702677
  0.55525523  0.39601748  0.34334412 -0.20254899  0.        ]",[ 0.08372758 -1.71542844],-0.559146,-0.072022384123,"[[ -4.26447942e+00  -3.00378352e+00  -5.02307962e-02   2.29617317e-02]
 [  1.26230467e+01  -7.81639880e-03   0.00000000e+00   0.00000000e+00]]",[ 0.08888347 -1.22213066]
44,[-0.2722863  -0.44019589],"[-1.02637221 -0.50066945  1.15928025  0.37049933 -0.44476616  0.21702665
  0.55702468  0.3965571   0.34193698 -0.16390581  0.        ]",[-2.19322202 -1.10327144],-0.595898,-0.0704644512842,"[[ -4.01119966e+00  -3.00389801e+00  -5.02307962e-02   2.29617317e-02]
 [  1.27046571e+01  -3.96396742e-03   0.00000000e+00   0.00000000e+00]]",[ 0.02734378 -1.24966574]
45,[-0.2722863  -0.44019589],"[-1.22859335 -0.50068053  0.93575181  0.37071507 -0.44476589  0.21702654
  0.46570862  0.39685106  0.33427891 -0.13271694  0.        ]",[ 0.59037136 -0.82771554],-0.573689,-0.0685616867276,"[[ -3.79935480e+00  -3.00395395e+00  -5.02307962e-02   2.29617317e-02]
 [  8.49386063e+00  -1.86454630e-03   0.00000000e+00   0.00000000e+00]]",[ 0.11057113 -1.17472851]
46,[-0.2722863  -0.44019589],"[-1.36958275 -0.50064818  0.69876455  0.3701086  -0.44476562  0.21702642
  0.51275205  0.39876482  0.32259007 -0.10647668  0.        ]",[ 0.30617178 -0.95654102],-0.551843,-0.0664076798474,"[[ -3.60771226  -3.00379689  -0.0502308    0.02296173]
 [ 10.66316401   0.01179399   0.           0.        ]]",[-0.0200827  -1.23371935]
47,[-0.2722863  -0.44019589],"[-1.47653992 -0.50063176  0.39289286  0.36980389 -0.44476535  0.21702631
  0.53446231  0.39704125  0.30370518 -0.07983104  0.        ]",[-0.41393982 -1.82108413],-0.482131,-0.0634243497556,"[[ -3.38440433e+00  -3.00371801e+00  -5.02307962e-02   2.29617317e-02]
 [  1.16642934e+01  -5.03982269e-04   0.00000000e+00   0.00000000e+00]]",[-0.1343119  -1.25989258]
48,[-0.2722863  -0.44019589],"[-1.51654915 -0.50064742  0.08239673  0.37010588 -0.44476508  0.21702619
  0.49391286  0.3963892   0.28111142 -0.05949209  0.        ]",[-0.20181818 -2.68788208],-0.420584,-0.0601609870557,"[[ -3.16987897e+00  -3.00379630e+00  -5.02307962e-02   2.29617317e-02]
 [  9.79447408e+00  -5.15543588e-03   0.00000000e+00   0.00000000e+00]]",[-0.19653051 -1.22957039]
49,[-0.2722863  -0.44019589],"[-1.49995306 -0.5006658  -0.18875983  0.37045931 -0.44476481  0.21702608
  0.47237927  0.39658906  0.25885236 -0.04666954  0.        ]",[-0.70927101 -0.70434193],-0.463398,-0.0570955965875,"[[ -2.98395210e+00  -3.00388792e+00  -5.02307962e-02   2.29617317e-02]
 [  8.80152177e+00  -3.72754400e-03   0.00000000e+00   0.00000000e+00]]",[-0.26838225 -1.2226361 ]
