timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.25512859 -0.42208159],"[ 1.24435261  2.49192618  0.12439709  1.26096078  0.35384442 -1.45763158
  0.26948747  0.3984279   1.10248202  1.68558887  0.        ]",[-3.38897052 -3.32354638],-0.908231,-0.254012551623,"[[ 0.0515776   0.09057686  0.04197641 -0.17084944]
 [ 0.00316544  0.00418176  0.          0.        ]]",[-3.21835136 -3.25437474]
1,[-0.25512859 -0.42208159],"[ 1.24608754  2.4961243   0.06630837  1.10488322  0.3538442  -1.45762917
  0.18377508 -0.15469535  1.11025237  1.57581761  0.        ]",[-1.38735852 -1.72865493],-1.11703,-0.24532744233,"[[ 0.01196516  0.05094723  0.04197641 -0.17084944]
 [-3.9512447  -3.9539588   0.          0.        ]]",[-2.69061661 -2.90200782]
2,[-0.25512859 -0.42208159],"[ 1.23844523  2.4946879  -0.10641433  0.6392182   0.35384399 -1.45762676
  0.09975727 -0.69687113  1.09515011  1.24862242  0.        ]",[-1.61163558 -1.663259  ],-1.0928,-0.217886628988,"[[-0.10595094 -0.06705925  0.04197641 -0.17084944]
 [-7.82747427 -7.83376077  0.          0.        ]]",[-2.22149038 -2.69992733]
3,[-0.25512859 -0.42208159],"[ 1.18428452  2.44684622 -0.38572792 -0.11849541  0.35384378 -1.45762434
  0.01739546 -1.22830812  0.94827736  0.73757462  0.        ]",[-2.90266815 -3.20094724],-0.825088,-0.168250498371,"[[ -0.30062439  -0.26189096   0.04197641  -0.17084944]
 [-11.62730283 -11.63672288   0.           0.        ]]",[-1.50313795 -2.46576142]
4,[-0.25512859 -0.42208159],"[ 1.02756859  2.29047099 -0.74370541 -1.09919527  0.35384357 -1.45762193
 -0.06335691 -1.74919907  0.53002411  0.1819147   0.        ]",[-1.1572658  -2.30083102],-0.647705,-0.0937121997877,"[[ -0.57054794  -0.53202519   0.04197641  -0.17084944]
 [-15.35287846 -15.36423402   0.           0.        ]]",[-0.52856088 -2.05459499]
5,[-0.25512859 -0.42208159],"[ 0.70842982  1.95778    -1.11348209 -2.12928784  0.35384336 -1.45761952
 -0.1425548  -2.25972151 -0.20862758 -0.11729345  0.        ]",[-0.39583669 -0.76658246],-0.388956,-0.0164633789274,"[[ -0.91426138  -0.87596588   0.04197641  -0.17084944]
 [-19.006737   -19.01757772   0.           0.        ]]",[-0.37258247 -1.74225724]
6,[-0.25512859 -0.42208159],"[ 0.22671495  1.42255037 -1.36750943 -2.8822656   0.35384315 -1.45761711
 -0.16843693 -2.63101494 -1.00761743  0.16396488  0.        ]",[-1.14203587 -0.79168563],-0.478214,-0.11074224877,"[[ -1.30637281  -1.28297721   0.04197641  -0.17084944]
 [-20.20083283 -21.67463305   0.           0.        ]]",[-1.49546921 -1.51269376]
7,[-0.25512859 -0.42208159],"[-0.37477009  0.73804076 -1.3960058  -2.98587072  0.35384294 -1.45761469
 -0.24568483 -3.0087084  -1.41496759  0.97523681  0.        ]",[-4.30941045 -0.13943438],-0.658373,-0.196444270838,"[[ -1.74614223  -1.74358954   0.04197641  -0.17084944]
 [-23.76472599 -24.37753106   0.           0.        ]]",[-2.63594389 -1.07067835]
8,[-0.25512859 -0.42208159],"[-1.00795912  0.07427862 -1.08685855 -2.21300089  0.35384273 -1.45761228
 -0.32144256 -3.0180042  -1.16230509  1.76482105  0.        ]",[-2.13549    -1.01744245],-0.958362,-0.238984957448,"[[ -2.25650498  -2.2318084    0.04197641  -0.17084944]
 [-27.25987026 -24.44416795   0.           0.        ]]",[-2.91031551 -0.49233931]
9,[-0.25512859 -0.42208159],"[-1.450261   -0.39500981 -0.3925815  -0.58292711  0.35384252 -1.45760987
 -0.39567969 -3.50336791 -0.57326618  1.85371874  0.        ]",[-2.1630839  -1.08420775],-0.917047,-0.217388620414,"[[ -2.83606946  -2.75554025   0.04197641  -0.17084944]
 [-30.68486108 -27.91764826   0.           0.        ]]",[-2.35321403 -0.01550061]
