timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.30137005 -0.44733864],"[[-0.01410344 -0.02875713 -0.14814733 -0.0656544 ]
 [-0.00356302 -0.00147257  0.          0.        ]]",[-5.45602668 -4.29567542],"[ 1.25114937  2.40454694  0.00994856  0.79869079 -1.28490024 -0.56326114
  0.28880337  0.39608569  2.56471332  0.53778738  0.        ]",-1.70171,-0.362951737066,[-4.60653782 -4.12642479]
1,[-0.30137005 -0.44733864],"[[-0.05384908 -0.06849868 -0.14814733 -0.0656544 ]
 [-3.95784287 -3.9594967   0.          0.        ]]",[-3.70810951 -3.79433715],"[ 1.24927673  2.4017067  -0.04801914  0.64701404 -1.28489862 -0.56326078
  0.20285098 -0.16078971  2.55813361  0.42595511  0.        ]",-1.83512,-0.360240452858,[-4.27054787 -3.87006116]
2,[-0.30137005 -0.44733864],"[[-0.1718964  -0.18661472 -0.14814733 -0.0656544 ]
 [-7.83401637 -7.83917654  0.          0.        ]]",[-3.98516059 -4.40626174],"[ 1.23085828  2.37967917 -0.2191024   0.19958002 -1.28489699 -0.56326043
  0.11859636 -0.70664227  2.50054265  0.10050934  0.        ]",-1.78037,-0.349823045563,[-3.81882691 -3.66039109]
3,[-0.30137005 -0.44733864],"[[ -0.36670122  -0.38155342  -0.14814733  -0.0656544 ]
 [-11.63392481 -11.64200412   0.           0.        ]]",[-3.75217811 -2.90297444],"[ 1.15913821  2.29968255 -0.4927217  -0.51435715 -1.28489536 -0.56326007
  0.03599948 -1.2416812   2.28889894 -0.38456758  0.        ]",-1.78109,-0.325251218454,[-3.05797219 -3.40579367]
4,[-0.30137005 -0.44733864],"[[ -0.63675943  -0.65179181  -0.14814733  -0.0656544 ]
 [-15.35975072 -15.36936732   0.           0.        ]]",[-0.03967535 -3.09006817],"[ 0.97967288  2.10452365 -0.83722169 -1.40950105 -1.28489374 -0.56325972
 -0.0449871  -1.76610053  1.80571846 -0.86455333  0.        ]",-1.59362,-0.277615048977,[-1.94636703 -3.04123354]
5,[-0.30137005 -0.44733864],"[[ -0.94249232  -0.99584751  -0.14814733  -0.0656544 ]
 [-15.21432004 -19.02398414   0.           0.        ]]",[-0.59107881 -2.33636023],"[ 0.67995611  1.73616808 -1.15016484 -2.29836897 -1.28489211 -0.56325937
 -0.04182592 -2.28028098  1.10092757 -1.0273127   0.        ]",-1.27046,-0.204753091376,[-0.79403448 -2.48400474]
6,[-0.30137005 -0.44733864],"[[ -1.26725654  -1.41226079  -0.14814733  -0.0656544 ]
 [-17.25577043 -22.60536435   0.           0.        ]]",[-0.90680254 -2.55335862],"[ 0.27959163  1.1702805  -1.36215493 -2.86482807 -1.28489049 -0.56325901
 -0.08620001 -2.7841515   0.42657989 -0.6825301   0.        ]",-0.872265,-0.111999803169,[ 0.11819154 -1.77548325]
7,[-0.30137005 -0.44733864],"[[ -1.64500916  -1.89958541  -0.14814733  -0.0656544 ]
 [-20.50911829 -26.11538192   0.           0.        ]]",[ 0.34961253 -1.01724842],"[-0.23743008  0.46531258 -1.42485346 -2.70804585 -1.28488886 -0.56325866
 -0.15691659 -3.27797333  0.11922074  0.09265582  0.        ]",-0.823923,-0.0405713676193,[-0.23411107 -0.99638891]
8,[-0.30137005 -0.44733864],"[[ -2.03729998  -2.45641957  -0.14814733  -0.0656544 ]
 [-18.72561082 -29.55666369   0.           0.        ]]",[-0.51527334  0.36852894],"[-0.75802288 -0.19660784 -1.27292591 -1.50957896 -1.28488724 -0.5632583
 -0.11814916 -3.76211331  0.42452109  0.75116205  0.        ]",-1.09335,-0.115320000004,[-0.44597742 -0.28602886]
9,[-0.30137005 -0.44733864],"[[ -2.42860046  -3.02703369  -0.14814733  -0.0656544 ]
 [-20.39791051 -22.97398984   0.           0.        ]]",[ 0.32725656 -0.71402573],"[-1.18301233 -0.51793356 -0.92405956  0.47176064 -1.28488561 -0.56325795
 -0.1544992  -2.83596513  0.94384159  0.72923007  0.        ]",-1.24027,-0.167901572178,[ 0.25827032 -0.35966751]
10,[-0.30137005 -0.44733864],"[[ -2.81949516  -3.18900521  -0.14814733  -0.0656544 ]
 [-18.6974306    0.40796505   0.           0.        ]]",[-0.49351497 -0.91314311],"[-1.44934224 -0.52589681 -0.43144685  1.08967723 -1.28488398 -0.56325759
 -0.11753647  0.45370024  1.03998277  0.56627277  0.        ]",-1.06036,-0.171369100098,[-0.67379743 -1.33557045]
11,[-0.30137005 -0.44733864],"[[ -3.20933298  -3.13686342  -0.14814733  -0.0656544 ]
 [-20.28113701   3.39689078   0.           0.        ]]",[-1.06089169 -1.75372906],"[-1.51743574 -0.52752791  0.12932336  0.89049478 -1.28488236 -0.56325724
 -0.15196083  0.87421909  1.02983654  0.58816696  0.        ]",-0.951728,-0.171071449203,[-0.78395456 -1.63711727]
12,[-0.30137005 -0.44733864],"[[ -3.65065259  -3.07673393  -0.14814733  -0.0656544 ]
 [-23.83896969   2.43968177   0.           0.        ]]",[ 0.56777765 -1.57704691],"[-1.34487834 -0.52446088  0.74178942  0.66089487 -1.28488073 -0.56325689
 -0.22929601  0.73954635  1.04514664  0.60442977  0.        ]",-1.05605,-0.173620538151,[-0.75432152 -1.71170545]
13,[-0.30137005 -0.44733864],"[[ -4.10014226  -3.03956504  -0.14814733  -0.0656544 ]
 [-21.11906014   1.33646138   0.           0.        ]]",[-0.3598152  -2.03212987],"[-0.93117777 -0.51991828  1.22485518  0.51936322 -1.28487911 -0.56325653
 -0.17017423  0.58433103  1.06513533  0.58058051  0.        ]",-1.03957,-0.175012059847,[-0.81915528 -1.66058207]
14,[-0.30137005 -0.44733864],"[[ -4.53262244  -3.02033841  -0.14814733  -0.0656544 ]
 [-22.12560221   0.65372194   0.           0.        ]]",[-1.39596357 -1.34875927],"[-0.38246944 -0.51677709  1.46642367  0.44635061 -1.28487748 -0.56325618
 -0.19205299  0.48827433  1.06630183  0.53303655  0.        ]",-1.09643,-0.173244791866,[-1.15949011 -1.62730598]
15,[-0.30137005 -0.44733864],"[[ -5.01046471  -3.01121427  -0.14814733  -0.0656544 ]
 [-25.64688951   0.30038595   0.           0.        ]]",[-2.75979457 -2.18103066],"[ 0.27236592 -0.51509792  1.42558438  0.41175996 -1.28487586 -0.56325582
 -0.26859388  0.43856229  1.03766201  0.47830001  0.        ]",-1.01161,-0.167686973264,[-1.65326333 -1.5780648 ]
16,[-0.30137005 -0.44733864],"[[ -5.55803327  -3.00709933  -0.14814733  -0.0656544 ]
 [-29.09846369   0.13266544   0.           0.        ]]",[-1.1892228  -2.48421386],"[ 0.90258094 -0.51430084  0.9984823   0.39617298 -1.28487423 -0.56325547
 -0.34361944  0.414965    0.97646994  0.44171956  0.        ]",-1.05601,-0.158823708685,[-2.01175308 -1.48881853]
17,[-0.30137005 -0.44733864],"[[ -6.17394773  -3.00530482  -0.14814733  -0.0656544 ]
 [-32.48170754   0.05701293   0.           0.        ]]",[-1.72959016 -1.88667014],"[ 1.24302571 -0.51394536  0.18963757  0.38937815 -1.2848726  -0.56325512
 -0.4171597   0.40432101  0.89706399  0.45210661  0.        ]",-1.07993,-0.149401267165,[-2.19343376 -1.42359483]
18,[-0.30137005 -0.44733864],"[[ -6.85685507e+00  -3.00454062e+00  -1.48147329e-01  -6.56544021e-02]
 [ -3.57979748e+01   2.40188657e-02   0.00000000e+00   0.00000000e+00]]",[-0.72249731 -1.55605996],"[ 1.02941572 -0.51379238 -0.76151307  0.38648492 -1.28487098 -0.56325476
 -0.48924408  0.39967876  0.83262107  0.52338472  0.        ]",-1.17376,-0.144559085249,[-2.17126155 -1.38060367]
19,[-0.30137005 -0.44733864],"[[ -7.59440531e+00  -3.00422085e+00  -1.48147329e-01  -6.56544021e-02]
 [ -3.79498780e+01   9.96883698e-03   0.00000000e+00   0.00000000e+00]]",[-1.76242847 -1.04461845],"[ 0.22106834 -0.51372793 -1.37997971  0.38527424 -1.28486935 -0.56325441
 -0.53601902  0.3977018   0.82363256  0.63411269  0.        ]",-1.11715,-0.148995890546,[-1.75188518 -1.28821349]
20,[-0.30137005 -0.44733864],"[[ -8.38558995e+00  -3.00408883e+00  -1.48147329e-01  -6.56544021e-02]
 [ -4.11578948e+01   4.08977892e-03   0.00000000e+00   0.00000000e+00]]",[-0.80632102 -2.10178007],"[-0.83723151 -0.5137011  -1.22746168  0.3847743  -1.28486773 -0.56325405
 -0.60575034  0.39687444  0.88817115  0.72736021  0.        ]",-0.926807,-0.161489207687,[-1.3131001  -1.39398909]
21,[-0.30137005 -0.44733864],"[[ -9.23260386e+00  -3.00403486e+00  -1.48147329e-01  -6.56544021e-02]
 [ -4.35355731e+01   1.66485053e-03   0.00000000e+00   0.00000000e+00]]",[-0.50656785 -1.2307938 ],"[-1.49510014 -0.51368994 -0.24820112  0.3845698  -1.2848661  -0.5632537
 -0.6574328   0.39653305  0.99850179  0.73749893  0.        ]",-1.03225,-0.174606436238,[-0.76104766 -1.60703933]
22,[-0.30137005 -0.44733864],"[[ -1.01147914e+01  -3.00401294e+00  -1.48147329e-01  -6.56544021e-02]
 [ -4.46793722e+01   6.74693217e-04   0.00000000e+00   0.00000000e+00]]",[-0.59500474 -1.33865563],"[-1.20355864 -0.51368522  0.95951655  0.38448661 -1.28486448 -0.56325335
 -0.68229476  0.39639352  1.07988152  0.64411744  0.        ]",-1.09627,-0.179548775638,[-0.76777798 -1.66967773]
23,[-0.30137005 -0.44733864],"[[ -1.10231409e+01  -3.00400407e+00  -1.48147329e-01  -6.56544021e-02]
 [ -4.61506754e+01   2.72568704e-04   0.00000000e+00   0.00000000e+00]]",[-1.41846492 -1.842335  ],"[-0.09646061 -0.51368313  1.48938458  0.38445283 -1.28486285 -0.56325299
 -0.71427556  0.39633672  1.06698603  0.50912277  0.        ]",-1.09452,-0.172425810965,[-1.44518781 -1.65649045]
24,[-0.30137005 -0.44733864],"[[ -1.19767126e+01  -3.00400049e+00  -1.48147329e-01  -6.56544021e-02]
 [ -4.91963455e+01   1.10923318e-04   0.00000000e+00   0.00000000e+00]]",[-1.30628108 -0.96175427],"[ 1.01724397 -0.5136821   0.84207438  0.38443906 -1.28486122 -0.56325264
 -0.78047786  0.39631376  0.96032099  0.43723711  0.        ]",-1.15836,-0.156666986689,[-2.07781482 -1.49221516]
25,[-0.30137005 -0.44733864],"[[ -1.29905928e+01  -3.00395843e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.21817219e+01   2.85105958e-03   0.00000000e+00   0.00000000e+00]]",[-2.09331878 -1.04502932],"[ 1.12843516 -0.51367333 -0.57017587  0.38427966 -1.2848596  -0.56325228
 -0.8453695   0.39669906  0.8426878   0.50300542  0.        ]",-1.13737,-0.144860026846,[-2.24246144 -1.41476548]
26,[-0.30137005 -0.44733864],"[[ -1.40635875e+01  -3.00394796e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.51079989e+01  -7.14531377e-04   0.00000000e+00   0.00000000e+00]]",[-2.09819431 -0.70105485],"[-0.03277835 -0.51367091 -1.42492207  0.3842398  -1.28485797 -0.56325193
 -0.90897641  0.39619719  0.83244572  0.66082647  0.        ]",-1.08325,-0.151455028656,[-1.73278618 -1.32196784]
27,[-0.30137005 -0.44733864],"[[ -1.51945265e+01  -3.00364930e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.79763438e+01   2.09984914e-02   0.00000000e+00   0.00000000e+00]]",[ 0.11310263 -1.98552055],"[-1.34191121 -0.51361045 -0.68628654  0.38310915 -1.28485635 -0.56325157
 -0.97132397  0.39925185  0.9559361   0.74680249  0.        ]",-0.980938,-0.170248928495,[-1.03401542 -1.58610976]
28,[-0.30137005 -0.44733864],"[[ -1.63380449e+01  -3.00358767e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.63808131e+01  -6.34434874e-03   0.00000000e+00   0.00000000e+00]]",[ 0.26855881 -1.9411089 ],"[-1.25448078 -0.51359771  0.89043215  0.38287565 -1.28485472 -0.56325122
 -0.9366415   0.39540467  1.07709663  0.65311961  0.        ]",-1.09062,-0.179627016925,[-0.76090711 -1.65982616]
29,[-0.30137005 -0.44733864],"[[ -1.74437942e+01  -3.00374281e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.42013718e+01  -7.51743835e-03   0.00000000e+00   0.00000000e+00]]",[-1.49516302 -2.25386865],"[ 0.09303154 -0.51362868  1.4701088   0.38346266 -1.2848531  -0.56325087
 -0.88926679  0.39523941  1.05626577  0.49196014  0.        ]",-1.07315,-0.170477355819,[-1.59188032 -1.66667926]
30,[-0.30137005 -0.44733864],"[[ -1.85567807e+01  -3.00386547e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.70876670e+01  -4.67880462e-03   0.00000000e+00   0.00000000e+00]]",[-1.72441394 -0.09151986],"[ 1.19231149 -0.51365307  0.45173232  0.38392674 -1.28485147 -0.56325051
 -0.95200458  0.39563856  0.92068795  0.44144433  0.        ]",-1.1976,-0.151915876659,[-2.20818877 -1.47264743]
31,[-0.30137005 -0.44733864],"[[-19.72691986  -3.00297127  -0.14814733  -0.0656544 ]
 [-59.91681737   0.06415054   0.           0.        ]]",[-2.97587162 -1.21947286],"[ 0.75120991 -0.51347216 -1.09183191  0.38054208 -1.28484984 -0.56325016
 -1.01350011  0.40532219  0.81945138  0.56681182  0.        ]",-1.09539,-0.145054058152,[-2.12070942 -1.38454282]
32,[-0.30137005 -0.44733864],"[[ -2.09530801e+01  -3.00277314e+00  -1.48147329e-01  -6.56544021e-02]
 [ -6.26899695e+01  -1.86986637e-02   0.00000000e+00   0.00000000e+00]]",[-0.40068425 -0.90256468],"[-0.8385666  -0.51343168 -1.2266331   0.37979202 -1.28484822 -0.5632498
 -1.0737783   0.39366561  0.8872359   0.7279452   0.        ]",-1.03571,-0.161418590173,[-1.42064166 -1.44568717]
33,[-0.30137005 -0.44733864],"[[ -2.22103449e+01  -3.00313138e+00  -1.48147329e-01  -6.56544021e-02]
 [ -6.30353569e+01  -1.53121556e-02   0.00000000e+00   0.00000000e+00]]",[ 0.76166778 -1.32624848],"[-1.48744934 -0.51350397  0.34787539  0.38114763 -1.28484659 -0.56324945
 -1.08128478  0.39414186  1.04547887  0.7053523   0.        ]",-1.11953,-0.178395247413,[-0.68885255 -1.62129557]
34,[-0.30137005 -0.44733864],"[[ -2.34282746e+01  -3.00347311e+00  -1.48147329e-01  -6.56544021e-02]
 [ -5.87718189e+01  -1.58834708e-02   0.00000000e+00   0.00000000e+00]]",[-2.19140421 -2.89103784],"[-0.31937009 -0.51357273  1.47691936  0.38244082 -1.28484497 -0.5632491
 -0.98860843  0.39406126  1.07748749  0.53133368  0.        ]",-1.01329,-0.174552531502,[-1.38074112 -1.7183789 ]
35,[-0.30137005 -0.44733864],"[[ -2.46317623e+01  -3.00372852e+00  -1.48147329e-01  -6.56544021e-02]
 [ -6.15676358e+01  -9.62733215e-03   0.00000000e+00   0.00000000e+00]]",[-2.75035964 -2.04383464],"[ 1.0809737  -0.51362394  0.73146199  0.38340734 -1.28484334 -0.56324874
 -1.04937932  0.39494124  0.94850456  0.43689125  0.        ]",-1.04784,-0.155192386526,[-2.1472373  -1.51544392]
36,[-0.30137005 -0.44733864],"[[ -2.58906110e+01  -3.00387030e+00  -1.48147329e-01  -6.56544021e-02]
 [ -6.43081052e+01  -4.93406397e-03   0.00000000e+00   0.00000000e+00]]",[-1.98920769 -1.72697762],"[ 0.87195639 -0.51365219 -0.97262673  0.38394376 -1.28484172 -0.56324839
 -1.10894701  0.39560134  0.82340959  0.54935989  0.        ]",-1.12599,-0.144676374138,[-2.18588018 -1.39982653]
