timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.19958986  2.43494602 -0.02076187  1.07165901  0.23955698  1.58580071
  0.12365121  0.39114496  1.18516407 -1.52521799  0.        ]","[[-0.04249127  0.05188484  0.02796456  0.18339031]
 [-0.00018509 -0.00186801  0.          0.        ]]",[ 2.85400969  0.42766614],-1.27731,-0.260621681452,[-0.1718014  -0.39410985],[ 2.28773499 -1.01092529]
1,"[ 1.20082219  2.43341324  0.03808927  1.13489184  0.23955667  1.58579403
  0.2229966   0.6278676   1.18407099 -1.43856431  0.        ]","[[ -2.81099843e-03   6.88226623e-02   2.79645618e-02   1.83390305e-01]
 [  3.95504586e+00   1.69001638e+00   0.00000000e+00   0.00000000e+00]]",[ 1.39208924 -1.20278275],-1.17328,-0.253324971851,[-0.1718014  -0.39410985],[ 2.24763703 -1.05627143]
2,"[ 1.19170736  2.43400316  0.21281045  1.11145654  0.23955637  1.58578735
  0.32043221  0.0689596   1.1678292  -1.23461044  0.        ]","[[ 0.11521114  0.06254424  0.02796456  0.18339031]
 [ 7.83424394 -2.30454333  0.          0.        ]]",[ 1.27900736 -0.99465819],-1.10108,-0.235605773272,[-0.1718014  -0.39410985],[ 2.14829445 -1.01130629]
3,"[ 1.13525074  2.43649902  0.49491468  0.79307967  0.23955607  1.58578066
  0.41593942 -0.47591932  1.11598165 -0.97302788  0.        ]","[[  0.3100469   -0.02261945   0.02796456   0.18339031]
 [ 11.63666961  -6.19883701   0.           0.        ]]",[ 2.85439405 -2.01696534],-1.01755,-0.211316744407,[-0.1718014  -0.39410985],[ 1.9993068  -0.98054624]
4,"[ 0.97578974  2.41156537  0.85553374  0.18927322  0.23955576  1.58577398
  0.50955893 -1.01295137  0.99882934 -0.67136305  0.        ]","[[  0.58017692  -0.18510667   0.02796456   0.18339031]
 [ 15.36394441 -10.03705756   0.           0.        ]]",[ 1.83420091  0.60348918],-1.00937,-0.179300660677,[-0.1718014  -0.39410985],[ 1.7951045  -0.94472212]
5,"[ 0.65426159  2.3419902   1.22628763 -0.43953984  0.23955546  1.5857673
  0.60127085 -0.65094779  0.75818766 -0.31853809  0.        ]","[[  0.92409021  -0.35988977   0.02796456   0.18339031]
 [ 19.0152784   -7.44980225   0.           0.        ]]",[ 2.02305324 -0.63591376],-0.630123,-0.133005549622,[-0.1718014  -0.39410985],[ 1.50602305 -1.05110514]
6,"[ 0.13976379  2.23169825  1.48663668 -1.02178254  0.23955516  1.58576062
  0.69122411 -0.98268538  0.3490013   0.0066356   0.        ]","[[  1.34032746  -0.53267558   0.02796456   0.18339031]
 [ 22.59660199  -9.82076738   0.           0.        ]]",[ 1.59771871 -1.23146126],-0.274569,-0.0712134747286,[-0.1718014  -0.39410985],[ 1.23161685 -1.00656462]
7,"[-0.52351987  2.02239557  1.47724699 -1.71762333  0.23955485  1.58575394
  0.77942763 -1.50944292 -0.18229675  0.14162936  0.        ]","[[  1.82749166  -0.76686628   0.02796456   0.18339031]
 [ 26.10827299 -13.5855775    0.           0.        ]]",[ 1.81550815 -0.46856199],-0.157463,-0.00933338598154,[-0.1718014  -0.39410985],[ 0.92908323 -0.88463587]
8,"[-1.17362924  1.68718604  1.06153344 -2.37500062  0.23955455  1.58574726
  0.86589503 -1.73116705 -0.74506178 -0.00464176  0.        ]","[[  2.38419539e+00  -1.05448044e+00   2.79645618e-02   1.83390305e-01]
 [  2.95508353e+01  -1.51703149e+01   0.00000000e+00   0.00000000e+00]]",[ 0.93585454 -0.24455544],-0.166229,-0.0747776824577,[-0.1718014  -0.39410985],[ 0.75557351 -0.8044191 ]
9,"[-1.53704141  1.25945951  0.2420149  -2.78327441  0.23955424  1.58574058
  0.94430019 -1.82418156 -1.20077748 -0.44986857  0.        ]","[[  3.00653006e+00  -1.36455984e+00   2.79645618e-02   1.83390305e-01]
 [  3.26724310e+01  -1.58351654e+01   0.00000000e+00   0.00000000e+00]]",[ 1.8231974  -1.40785098],-0.5727,-0.147701079249,[-0.1718014  -0.39410985],[ 0.84236872 -0.74796677]
10,"[-1.34556579  0.73942167 -0.73530781 -2.82216289  0.23955394  1.58573389
  1.02757681 -2.33368313 -1.36315956 -1.08348554  0.        ]","[[  3.69324253e+00  -1.71780262e+00   2.79645618e-02   1.83390305e-01]
 [  3.59879874e+01  -1.94767571e+01   0.00000000e+00   0.00000000e+00]]",[ 1.59838311 -1.42355296],-0.879148,-0.20642653895,[-0.1718014  -0.39410985],[ 1.12582767 -0.53692728]
11,"[-0.5368907   0.15442858 -1.38888623 -2.26642229  0.23955364  1.58572721
  1.10922922 -2.83295701 -1.14764452 -1.62220323  0.        ]","[[  4.44561879e+00  -2.14314332e+00   2.79645618e-02   1.83390305e-01]
 [  3.92388973e+01  -2.30453595e+01   0.00000000e+00   0.00000000e+00]]",[ 1.95539634  0.4521768 ],-1.01144,-0.235679690392,[-0.1718014  -0.39410985],[ 1.37745571 -0.25486106]
12,"[ 0.54440205 -0.29798106 -1.22258423 -1.10946878  0.23955333  1.58572053
  1.18925067 -2.51790029 -0.74405263 -1.8070887   0.        ]","[[  5.26236458e+00  -2.58145718e+00   2.79645618e-02   1.83390305e-01]
 [  4.24248939e+01  -2.07937425e+01   0.00000000e+00   0.00000000e+00]]",[ 0.93806149 -0.66543168],-0.959227,-0.231939790089,[-0.1718014  -0.39410985],[ 1.47292101 -0.20766751]
13,"[ 1.18669854 -0.51322554 -0.16986211  0.42255855  0.23955303  1.58571385
  1.26149261 -2.25608221 -0.47848262 -1.59938268  0.        ]","[[  6.13972304e+00  -3.01960420e+00   2.79645618e-02   1.83390305e-01]
 [  4.53011890e+01  -1.89225804e+01   0.00000000e+00   0.00000000e+00]]",[ 2.79920829 -0.83724125],-0.796822,-0.199175160656,[-0.1718014  -0.39410985],[ 1.42565739 -0.21753313]
14,"[ 0.79032315 -0.52411336  1.0995806   0.92402221  0.23955273  1.58570717
  1.33843582  0.42907128 -0.46054794 -1.5447352   0.        ]","[[  7.07648707e+00  -3.15398248e+00   2.79645618e-02   1.83390305e-01]
 [  4.83646782e+01   2.68986787e-01   0.00000000e+00   0.00000000e+00]]",[ 0.86483164 -0.57701994],-0.838422,-0.192413501813,[-0.1718014  -0.39410985],[ 1.48352587 -0.60898089]
15,"[-0.46716055 -0.52356875  1.49184092  0.76623154  0.23955242  1.58570049
  1.40039068  0.78033631 -0.35709807 -1.57504141  0.        ]","[[  8.06853131e+00  -3.11179005e+00   2.79645618e-02   1.83390305e-01]
 [  5.08314640e+01   2.77958715e+00   0.00000000e+00   0.00000000e+00]]",[ 1.51241797  0.32974227],-1.00989,-0.193818033864,[-0.1718014  -0.39410985],[ 1.42361844 -0.56522059]
16,"[-1.48401653 -0.51712897  0.4948172   0.51191882  0.23955212  1.58569381
  1.47455662  0.95543402 -0.30297252 -1.43525962  0.        ]","[[  9.11478897e+00  -3.04364321e+00   2.79645618e-02   1.83390305e-01]
 [  5.37844340e+01   4.03107460e+00   0.00000000e+00   0.00000000e+00]]",[ 1.45950433 -1.47005048],-0.935558,-0.176731492408,[-0.1718014  -0.39410985],[ 1.30969286 -0.5224269 ]
17,"[-1.13764904 -0.50946707 -1.01657938  0.35090913  0.23955182  1.58568713
  1.54724746  0.47055358 -0.43287917 -1.35064481  0.        ]","[[  1.02195165e+01  -3.00028137e+00   2.79645618e-02   1.83390305e-01]
 [  5.66787075e+01   5.65505193e-01   0.00000000e+00   0.00000000e+00]]",[ 2.45979779 -1.91655344],-0.841756,-0.169319802727,[-0.1718014  -0.39410985],[ 1.34890616 -0.49226299]
18,"[ 0.34335485 -0.51073787 -1.33221129  0.37400534  0.23955151  1.58568045
  1.61850491  0.36074794 -0.52412975 -1.47410673  0.        ]","[[  1.13815571e+01  -3.00651611e+00   2.79645618e-02   1.83390305e-01]
 [  5.95159478e+01  -2.19301830e-01   0.00000000e+00   0.00000000e+00]]",[ 0.83047772 -1.99061395],-0.75109,-0.186132356107,[-0.1718014  -0.39410985],[ 1.37019873 -0.69404829]
19,"[ 1.20033875 -0.51092373  0.08181978  0.37748632  0.23955121  1.58567377
  1.671493    0.39784197 -0.46052965 -1.62483524  0.        ]","[[  1.25930455e+01  -3.00745544e+00   2.79645618e-02   1.83390305e-01]
 [  6.16258604e+01   4.58228802e-02   0.00000000e+00   0.00000000e+00]]",[ 0.16328619 -0.388623  ],-0.829303,-0.201668302011,[-0.1718014  -0.39410985],[ 1.3878504  -0.82754982]
20,"[ 0.25477219 -0.51054385  1.45177022  0.37043936  0.2395509   1.58566709
  1.65708122  0.40657434 -0.31004427 -1.61000129  0.        ]","[[  1.38198088e+01  -3.00555414e+00   2.79645618e-02   1.83390305e-01]
 [  6.10523804e+01   1.08239427e-01   0.00000000e+00   0.00000000e+00]]",[ 1.53312917 -0.65894748],-0.936868,-0.197279250169,[-0.1718014  -0.39410985],[ 1.38895881 -0.68960071]
21,"[-1.27780821 -0.51022645  0.92766464  0.36462918  0.2395506   1.58566041
  1.72616238  0.39894196 -0.27365506 -1.44028301  0.        ]","[[  1.50684547e+01  -3.00398617e+00   2.79645618e-02   1.83390305e-01]
 [  6.38030417e+01   5.36928440e-02   0.00000000e+00   0.00000000e+00]]",[ 1.86951967 -0.58691766],-0.952119,-0.177021713354,[-0.1718014  -0.39410985],[ 1.27890027 -0.53930533]
22,"[-1.25771012 -0.51005685 -0.87160042  0.36155816  0.2395503   1.58565373
  1.79387491  0.3956491  -0.41294955 -1.34917464  0.        ]","[[  1.63715675e+01  -3.00315734e+00   2.79645618e-02   1.83390305e-01]
 [  6.64992533e+01   3.01619245e-02   0.00000000e+00   0.00000000e+00]]",[ 1.27284645 -0.3034479 ],-0.894185,-0.16865868816,[-0.1718014  -0.39410985],[ 1.30914688 -0.52630597]
23,"[ 0.42294438 -0.50990505 -1.29410979  0.35882666  0.23954999  1.58564705
  1.86024578  0.39642564 -0.52835728 -1.48568133  0.        ]","[[  1.77280690e+01  -3.00242007e+00   2.79645618e-02   1.83390305e-01]
 [  6.91420910e+01   3.57159618e-02   0.00000000e+00   0.00000000e+00]]",[ 1.11529885 -0.02335702],-0.828945,-0.187591843565,[-0.1718014  -0.39410985],[ 1.31674194 -0.78653145]
24,"[ 1.144446   -0.50972306  0.46271586  0.3555684   0.23954969  1.58564037
  1.92530142  0.39740851 -0.42729631 -1.64454923  0.        ]","[[  1.91369024e+01  -3.00154049e+00   2.79645618e-02   1.83390305e-01]
 [  7.17326090e+01   4.27447280e-02   0.00000000e+00   0.00000000e+00]]",[ 2.19909716 -1.0689559 ],-0.851642,-0.203206062581,[-0.1718014  -0.39410985],[ 1.3599987  -0.87888551]
25,"[-0.41607224 -0.50979203  1.50275825  0.35681921  0.23954939  1.58563369
  1.98906783  0.38514161 -0.27019132 -1.54962181  0.        ]","[[  2.05970315e+01  -3.00187834e+00   2.79645618e-02   1.83390305e-01]
 [  7.42718451e+01  -4.49257057e-02   0.00000000e+00   0.00000000e+00]]",[ 1.67114151 -0.40408469],-0.953978,-0.189822684733,[-0.1718014  -0.39410985],[ 1.2812705  -0.70307338]
