timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.23574296 -0.39784256],"[[ 0.09454476  0.00296241  0.0950453   0.12769412]
 [ 0.00224195 -0.00387061  0.          0.        ]]",[ 2.7643533  -1.56136078],"[ 1.2217284   2.52592269  0.19130393  0.91014005  0.8265971   1.10153789
  0.193835    0.39443394  0.688846   -0.8710044   0.        ]",-0.910817,-0.156711921795,[ 2.41137552 -0.98910046]
1,[-0.23574296 -0.39784256],"[[ 0.1342951  -0.03685752  0.0950453   0.12769412]
 [ 3.95961097 -3.96491558  0.          0.        ]]",[ 1.40182616 -1.41191872],"[ 1.21547255  2.52488852  0.24950763  0.75172416  0.82659609  1.10153612
  0.28245274 -0.15540885  0.68540108 -0.83701403  0.        ]",-0.897044,-0.153700246887,[ 2.40354109 -0.89982134]
2,[-0.23574296 -0.39784256],"[[ 0.25240728 -0.1551111   0.0950453   0.12769412]
 [ 7.8386945  -7.84749039  0.          0.        ]]",[ 2.03141794 -1.2353608 ],"[ 1.18421341  2.50774286  0.4202579   0.28361743  0.82659508  1.10153435
  0.36931739 -0.69435875  0.66816178 -0.73719865  0.        ]",-0.887499,-0.144398349055,[ 2.26141882 -0.82818425]
3,[-0.23574296 -0.39784256],"[[  0.4473319   -0.35024377   0.0950453    0.12769412]
 [ 11.64113524 -11.65305543   0.           0.        ]]",[ 2.98299998 -1.97373622],"[ 1.09228174  2.43405935  0.68973742 -0.46699173  0.82659407  1.10153258
  0.45446574 -1.22261745  0.61744193 -0.57965529  0.        ]",-0.801875,-0.127998699235,[ 1.97489476 -0.77049887]
4,[-0.23574296 -0.39784256],"[[  0.71755331  -0.62072865   0.0950453    0.12769412]
 [ 15.36867186 -15.38291356   0.           0.        ]]",[ 0.46731586 -0.23644986],"[ 0.88806897  2.24371416  1.02135298 -1.41601503  0.82659306  1.10153081
  0.53793668 -1.740364    0.50475614 -0.38579212  0.        ]",-0.689299,-0.103408087722,[ 1.52072525 -0.69641787]
5,[-0.23574296 -0.39784256],"[[  1.04043588  -0.93472281   0.0950453    0.12769412]
 [ 16.91452432 -16.0143164    0.           0.        ]]",[ 1.55295783 -0.41759963],"[ 0.54689839  1.9118265   1.32363502 -2.30257853  0.82659205  1.10152904
  0.57255272 -1.82800485  0.31570102 -0.20045598  0.        ]",-0.465431,-0.0714486201802,[ 0.93884617 -0.57457298]
6,[-0.23574296 -0.39784256],"[[  1.41508403  -1.26841621   0.0950453    0.12769412]
 [ 20.53840365 -17.35040234   0.           0.        ]]",[-0.47021201 -0.55482949],"[ 0.06352866  1.46372372  1.50828556 -2.90020504  0.82659105  1.10152728
  0.65370235 -2.01346256  0.04461353 -0.05381771  0.        ]",-0.272225,-0.0319707964173,[ 0.31496409 -0.38113993]
7,[-0.23574296 -0.39784256],"[[  1.80312558  -1.6339985    0.0950453    0.12769412]
 [ 18.27316651 -19.20173867   0.           0.        ]]",[ 0.8422181   0.09136798],"[-0.46747805  0.91775192  1.48651365 -3.07276677  0.82659004  1.10152551
  0.60297579 -2.27044002 -0.25143792 -0.0454856   0.        ]",-0.30173,-0.015286877791,[-0.13642122 -0.16875234]
8,[-0.23574296 -0.39784256],"[[  2.19842076  -2.01057732   0.0950453    0.12769412]
 [ 21.24658553 -18.45852439   0.           0.        ]]",[ 0.81188068 -0.09164211],"[-0.9594162   0.36931862  1.24521078 -2.7020669   0.82658903  1.10152374
  0.66955956 -2.16726436 -0.52571137 -0.16927106  0.        ]",-0.332578,-0.0526842772932,[-0.35979319 -0.11575228]
9,[-0.23574296 -0.39784256],"[[  2.65139608  -2.37970556   0.0950453    0.12769412]
 [ 24.04167688 -18.45428963   0.           0.        ]]",[-0.07697312 -0.27130012],"[-1.36596529 -0.08111782  0.74608648 -1.84832924  0.82658802  1.10152197
  0.73214991 -2.16666758 -0.76607153 -0.38396229  0.        ]",-0.459417,-0.0926633071395,[-0.22361687 -0.03232077]
