timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.17673993 -0.4014248 ],"[ 1.20789757  2.4499323   0.06364539  1.01914332  0.68256981  0.78858342
  0.1610765   0.39015037  0.80106481 -0.6605335   0.        ]",[ 2.05561131 -1.78458248],-0.684967,-0.153252879473,"[[ 0.01168813  0.03738009  0.08020513  0.08827006]
 [-0.00429533 -0.00456553  0.          0.        ]]",[ 1.84271097 -1.10737014]
1,[-0.17673993 -0.4014248 ],"[ 1.20617642  2.45094667  0.12225787  0.86904725  0.6825687   0.78858201
  0.25868174 -0.16235205  0.80013464 -0.62702275  0.        ]",[ 0.42877405 -1.71954474],-0.650795,-0.151085767007,"[[  5.13090216e-02  -2.45359961e-03   8.02051316e-02   8.82700590e-02]
 [  3.95320241e+00  -3.96559737e+00   0.00000000e+00   0.00000000e+00]]",[ 1.82118666 -1.06745732]
2,[-0.17673993 -0.4014248 ],"[ 1.1932122   2.44012165  0.26259336  0.42445267  0.6825676   0.7885806
  0.29862376 -0.70378822  0.79376547 -0.56774144  0.        ]",[ 1.81865909 -2.26057805],-0.683397,-0.146880640352,"[[ 0.14662197 -0.12071194  0.08020513  0.08827006]
 [ 5.57269761 -7.84729528  0.          0.        ]]",[ 1.75447929 -1.01606536]
3,[-0.17673993 -0.4014248 ],"[ 1.14783387  2.37742878  0.47906125 -0.29237309  0.68256649  0.78857918
  0.39350867 -1.23461388  0.76911762 -0.48543355  0.        ]",[ 1.09582261 -1.91481865],-0.656449,-0.139518987629,"[[  0.29667585  -0.31584139   0.08020513   0.08827006]
 [  9.41989759 -11.65293805   0.           0.        ]]",[ 1.58658171 -0.99105096]
4,[-0.17673993 -0.4014248 ],"[ 1.0239936   2.20277103  0.78554746 -1.20702454  0.68256539  0.78857777
  0.48652215 -1.75488601  0.69999249 -0.35050491  0.        ]",[-0.46633368 -1.63477941],-0.536568,-0.124729052914,"[[  0.52291202  -0.58632533   0.08020513   0.08827006]
 [ 13.19122236 -15.38295411   0.           0.        ]]",[ 1.25835979 -0.96161866]
5,[-0.17673993 -0.4014248 ],"[ 0.82377751  1.8526577   1.07207898 -2.14433197  0.68256428  0.78857636
  0.43462005 -2.26453457  0.58109442 -0.28013141  0.        ]",[ 1.70134399 -2.14541829],-0.442277,-0.107009635312,"[[  0.7656236   -0.93064515   0.08020513   0.08827006]
 [ 11.08683953 -19.03686879   0.           0.        ]]",[ 0.85406756 -0.84128964]
6,[-0.17673993 -0.4014248 ],"[ 0.54601376  1.29449641  1.31136152 -2.79680584  0.68256318  0.78857495
  0.52683361 -2.76427991  0.3980578  -0.28547084  0.        ]",[ 2.54886834  0.32045037],-0.53662,-0.084863881831,"[[  1.02487251  -1.34733344   0.08020513   0.08827006]
 [ 14.82572748 -22.61988032   0.           0.        ]]",[ 0.48314318 -0.65425134]
7,[-0.17673993 -0.4014248 ],"[ 0.12172334  0.65310353  1.49316436 -2.80634306  0.68256207  0.78857353
  0.61722466 -2.52473301  0.1356658  -0.26971012  0.        ]",[ 0.78776692 -0.04705166],-0.367078,-0.0545477958176,"[[  1.35815641  -1.78250282   0.08020513   0.08827006]
 [ 18.49072564 -20.90263239   0.           0.        ]]",[ 0.14802682 -0.53117174]
8,[-0.17673993 -0.4014248 ],"[-0.42183707  0.09308023  1.50129291 -2.17259087  0.68256097  0.78857212
  0.68514141 -2.49279397 -0.16748223 -0.28058642  0.        ]",[-0.26448638  0.05999031],-0.273342,-0.0371008182611,"[[  1.7555993   -2.19826005   0.08020513   0.08827006]
 [ 21.24449502 -20.67379127   0.           0.        ]]",[-0.00797242 -0.33217978]
9,[-0.17673993 -0.4014248 ],"[-0.94054059 -0.31172019  1.27213905 -1.04758017  0.68255986  0.78857071
  0.64897455 -2.40238145 -0.44957244 -0.4097042   0.        ]",[-1.01168627  0.05372256],-0.2779,-0.063857441122,"[[  2.16577813  -2.60523214   0.08020513   0.08827006]
 [ 19.77813058 -20.02571356   0.           0.        ]]",[ 0.22283176 -0.16632026]
10,[-0.17673993 -0.4014248 ],"[-1.28627624 -0.50539301  0.91104243  0.34507072  0.68255876  0.7885693
  0.54168084 -2.31735021 -0.65396256 -0.65310532  0.        ]",[ 0.91113944  0.673793  ],-0.428903,-0.103037592431,"[[  2.5176949   -2.99962956   0.08020513   0.08827006]
 [ 15.42788176 -19.41620148   0.           0.        ]]",[ 0.70068985 -0.01400036]
11,[-0.17673993 -0.4014248 ],"[-1.49119427 -0.51994704  0.45850356  0.96468364  0.68255765  0.78856789
  0.6231432   0.40420944 -0.71226379 -0.76921318  0.        ]",[ 1.10081962 -1.53467927],-0.49899,-0.118566482005,"[[  2.85939379  -3.16451559   0.08020513   0.08827006]
 [ 18.73085263   0.09603767   0.           0.        ]]",[ 0.70132583 -0.33166859]
12,[-0.17673993 -0.4014248 ],"[-1.53430983 -0.52002912 -0.14324369  0.80162247  0.68255655  0.78856647
  0.71165077  0.80106816 -0.70408098 -0.68860877  0.        ]",[-0.10180501 -0.62557118],-0.504153,-0.110474457641,"[[  3.27001734  -3.12124618   0.08020513   0.08827006]
 [ 22.31948155   2.941326     0.           0.        ]]",[ 0.5895316  -0.42193672]
13,[-0.17673993 -0.4014248 ],"[-1.33068454 -0.51633655 -0.74785007  0.601945    0.68255545  0.78856506
  0.69080922  0.69491491 -0.74737635 -0.61437634  0.        ]",[-0.376593   -0.86990868],-0.430764,-0.107910594416,"[[  3.70792908  -3.06819987   0.08020513   0.08827006]
 [ 21.47449722   2.18026891   0.           0.        ]]",[ 0.55256122 -0.4421176 ]
14,[-0.17673993 -0.4014248 ],"[-0.93962604 -0.51191245 -1.1801374   0.47754877  0.68255434  0.78856365
  0.64354677  0.55668313 -0.81001147 -0.59446876  0.        ]",[ 0.78622278  0.26123344],-0.41612,-0.112404520653,"[[  4.11819276  -3.03505744   0.08020513   0.08827006]
 [ 19.55826169   1.1892231    0.           0.        ]]",[ 0.55661124 -0.45163447]
15,[-0.17673993 -0.4014248 ],"[-0.4094651  -0.50570261 -1.41105186  0.35065441  0.68255324  0.78856224
  0.71077162  0.697722   -0.87883771 -0.61873488  0.        ]",[ 0.90217212  0.24117712],-0.460822,-0.121236441748,"[[  4.53670597  -3.00112764   0.08020513   0.08827006]
 [ 22.283968     2.2004075    0.           0.        ]]",[ 0.54201257 -0.54706377]
16,[-0.17673993 -0.4014248 ],"[ 0.23990571 -0.49257296 -1.36710424  0.15312672  0.68255213  0.78856083
  0.78798623  0.82491812 -0.94623264 -0.70532468  0.        ]",[ 0.50891482 -0.18612003],-0.533604,-0.134632162736,"[[  5.01379735  -2.94797007   0.08020513   0.08827006]
 [ 25.4147208    3.11234879   0.           0.        ]]",[ 0.56488568 -0.66684175]
17,[-0.17673993 -0.4014248 ],"[ 0.84239215 -0.4749306  -0.95818192 -0.04631272  0.68255103  0.78855941
  0.8252673   0.71363128 -0.95089795 -0.84685749  0.        ]",[ 1.35276588 -1.57563383],-0.60303,-0.146357983808,"[[  5.53725851  -2.89372867   0.08020513   0.08827006]
 [ 26.92635719   2.31448857   0.           0.        ]]",[ 0.64084232 -0.75418389]
18,[-0.17673993 -0.4014248 ],"[ 1.18743281 -0.47267533 -0.20849345 -0.06862692  0.68254992  0.788558
  0.90976437  0.15510062 -0.8602552  -0.93880709  0.        ]",[ 0.4652276  -0.94308676],-0.498088,-0.146376715735,"[[  6.11015977  -2.88761645   0.08020513   0.08827006]
 [ 30.35239476  -1.68988202   0.           0.        ]]",[ 0.70669401 -0.69523811]
19,[-0.17673993 -0.4014248 ],"[ 1.07302537 -0.49550969  0.68545578  0.19224019  0.68254882  0.78855659
  0.94037356 -0.36094906 -0.76689909 -0.90026044  0.        ]",[ 1.37104066  0.24543899],-0.424292,-0.135266124607,"[[  6.72966019  -2.95853508   0.08020513   0.08827006]
 [ 31.59353404  -5.38968677   0.           0.        ]]",[ 0.68033886 -0.55149186]
20,[-0.17673993 -0.4014248 ],"[ 0.44116802 -0.51164644  1.37329788  0.47138084  0.68254771  0.78855518
  1.02260468  0.23985128 -0.73056507 -0.83146853  0.        ]",[ 1.43495448 -1.57750293],-0.380913,-0.125888607486,"[[  7.39498372  -3.03341123   0.08020513   0.08827006]
 [ 34.92771567  -1.08227023   0.           0.        ]]",[ 0.54499614 -0.62399137]
21,[-0.17673993 -0.4014248 ],"[-0.53918354 -0.51166699  1.47193977  0.47187726  0.68254661  0.78855376
  1.10320117  0.46574716 -0.67240389 -0.76630541  0.        ]",[ 1.46651436 -1.76029152],-0.409286,-0.115162794427,"[[  8.12632648  -3.03354389   0.08020513   0.08827006]
 [ 38.19563717   0.53728423   0.           0.        ]]",[ 0.42095122 -0.60087645]
22,[-0.17673993 -0.4014248 ],"[-1.37551387 -0.50967789  0.75907334  0.42779544  0.6825455   0.78855235
  1.18219929  0.46643077 -0.66831948 -0.65619574  0.        ]",[-1.0269248  -1.69381209],-0.409355,-0.10451725172,"[[  8.92237734  -3.02177114   0.08020513   0.08827006]
 [ 41.39876983   0.5421898    0.           0.        ]]",[ 0.3413173  -0.56329125]
23,[-0.17673993 -0.4014248 ],"[-1.49292307 -0.50807892 -0.35934682  0.39530839  0.6825444   0.78855094
  1.06433202  0.43634216 -0.73986069 -0.57973937  0.        ]",[ 0.55996082 -1.29726205],-0.415524,-0.104353354031,"[[  9.70240477  -3.0130844    0.08020513   0.08827006]
 [ 36.61990035   0.32647539   0.           0.        ]]",[ 0.34623808 -0.50191724]
24,[-0.17673993 -0.4014248 ],"[-0.88353343 -0.50714693 -1.21878431  0.37736408  0.68254329  0.78854953
  1.10112975  0.4140954  -0.83529441 -0.58608594  0.        ]",[ 0.12467164 -0.71802025],-0.436964,-0.114330501095,"[[ 10.44977335  -3.00828217   0.08020513   0.08827006]
 [ 38.1119869    0.16698256   0.           0.        ]]",[ 0.40418002 -0.55754912]
25,[-0.17673993 -0.4014248 ],"[ 0.12333225 -0.50661599 -1.40012289  0.36743357  0.68254219  0.78854812
  1.09469283  0.40466971 -0.90042209 -0.6685842   0.        ]",[ 1.34566675 -0.22082453],-0.479185,-0.12719737846,"[[ 11.20939559  -3.00562331   0.08020513   0.08827006]
 [ 37.8511072    0.09940948   0.           0.        ]]",[ 0.50396812 -0.61625016]
26,[-0.17673993 -0.4014248 ],"[ 0.99199279 -0.50621247 -0.74959813  0.36001882  0.68254108  0.7885467
  1.17385947  0.40294208 -0.89445155 -0.78399863  0.        ]",[ 0.81552449 -1.22206076],-0.485823,-0.135831666751,"[[ 11.99862438  -3.00363744   0.08020513   0.08827006]
 [ 41.06107424   0.08702713   0.           0.        ]]",[ 0.55454326 -0.72579247]
27,[-0.17673993 -0.4014248 ],"[ 1.15523816 -0.50610078  0.45213749  0.35799441  0.68253998  0.78854529
  1.23344426  0.3898997  -0.80991744 -0.86170942  0.        ]",[-0.12478813 -2.13404199],-0.388165,-0.135126862025,"[[  1.28440866e+01  -3.00309524e+00   8.02051316e-02   8.82700590e-02]
 [  4.34771029e+01  -6.47558760e-03   0.00000000e+00   0.00000000e+00]]",[ 0.59653872 -0.78861272]
28,[-0.17673993 -0.4014248 ],"[ 0.41403738 -0.50615887  1.38731724  0.35906499  0.68253887  0.78854388
  1.20002754  0.38849312 -0.70181106 -0.84011122  0.        ]",[-0.08420133 -0.9936627 ],-0.43605,-0.124514507069,"[[  1.37000359e+01  -3.00338216e+00   8.02051316e-02   8.82700590e-02]
 [  4.21223387e+01  -1.65564177e-02   0.00000000e+00   0.00000000e+00]]",[ 0.47964707 -0.71884602]
29,[-0.17673993 -0.4014248 ],"[-0.69686585 -0.50621501  1.41330837  0.36010236  0.68253777  0.78854247
  1.17123581  0.38928841 -0.64572059 -0.7374413   0.        ]",[-0.21941932 -0.01593134],-0.482349,-0.110353436328,"[[  1.45307713e+01  -3.00366018e+00   8.02051316e-02   8.82700590e-02]
 [  4.09550896e+01  -1.08511024e-02   0.00000000e+00   0.00000000e+00]]",[ 0.36653608 -0.61085832]
30,[-0.17673993 -0.4014248 ],"[-1.4499957  -0.50603513  0.58839025  0.35683789  0.68253666  0.78854106
  1.12981012  0.39999306 -0.67210248 -0.6237306   0.        ]",[ 0.19474499  0.27235253],-0.483061,-0.101912579195,"[[ 15.33302206  -3.00278576   0.08020513   0.08827006]
 [ 39.27558096   0.06589842   0.           0.        ]]",[ 0.32159686 -0.54322708]
31,[-0.17673993 -0.4014248 ],"[-1.43125226 -0.50343191 -0.54436569  0.31158474  0.68253556  0.78853964
  1.12964823  0.55036099 -0.76585567 -0.55751189  0.        ]",[-0.3463157  -0.83908202],-0.411785,-0.105131919465,"[[ 16.11846907  -2.99065148   0.08020513   0.08827006]
 [ 39.2691322    1.14395015   0.           0.        ]]",[ 0.30079556 -0.56019604]
32,[-0.17673993 -0.4014248 ],"[-0.70049378 -0.50573205 -1.31901851  0.3513879   0.68253446  0.78853823
  1.07665227  0.17237739 -0.85730473 -0.59575599  0.        ]",[-0.07323816 -0.85806331],-0.447136,-0.117315288766,"[[ 16.88229313  -3.00132571   0.08020513   0.08827006]
 [ 37.12048899  -1.56595742   0.           0.        ]]",[ 0.42162898 -0.52341259]
33,[-0.17673993 -0.4014248 ],"[ 0.28469707 -0.50812458 -1.35122438  0.39633935  0.68253335  0.78853682
  1.05137615  0.38508625 -0.89844012 -0.68244854  0.        ]",[ 2.44753544 -0.4520073 ],-0.461586,-0.128064422589,"[[ 17.61442171  -3.01336133   0.08020513   0.08827006]
 [ 36.09575524  -0.04096442   0.           0.        ]]",[ 0.53485954 -0.60508394]
34,[-0.17673993 -0.4014248 ],"[ 1.05198856 -0.50759317 -0.63804413  0.38600998  0.68253225  0.78853541
  1.13140014  0.42032162 -0.88680912 -0.7890831   0.        ]",[ 0.98293029 -1.36865385],-0.477132,-0.135543446201,"[[ 18.3688923   -3.01059755   0.08020513   0.08827006]
 [ 39.34048368   0.21165485   0.           0.        ]]",[ 0.57758731 -0.7174319 ]
35,[-0.17673993 -0.4014248 ],"[ 1.1303782  -0.50694381  0.53629143  0.37367677  0.68253114  0.788534
  1.20817214  0.40771051 -0.80379992 -0.86016034  0.        ]",[-0.98297928  0.15617987],-0.440488,-0.134478068891,"[[ 19.18693463  -3.00729627   0.08020513   0.08827006]
 [ 42.45337672   0.12124499   0.           0.        ]]",[ 0.60129118 -0.78306341]
36,[-0.17673993 -0.4014248 ],"[ 0.40742132 -0.50517518  1.39061807  0.34152551  0.68253004  0.78853258
  1.09145333  0.49373658 -0.69750769 -0.84091142  0.        ]",[ 2.33243467 -1.09240202],-0.410036,-0.124271882333,"[[ 19.98852131  -2.99868298   0.08020513   0.08827006]
 [ 37.72105728   0.73800128   0.           0.        ]]",[ 0.50844347 -0.71114385]
37,[-0.17673993 -0.4014248 ],"[-0.64716488 -0.50669878  1.43428905  0.36912243  0.68252893  0.78853117
  1.17068183  0.24403517 -0.6524032  -0.74670448  0.        ]",[ 0.55978051  0.78933091],-0.504061,-0.111755541692,"[[ 20.77517412  -3.006077     0.08020513   0.08827006]
 [ 40.93354389  -1.05219323   0.           0.        ]]",[ 0.37843585 -0.58729362]
38,[-0.17673993 -0.4014248 ],"[-1.44578773 -0.50450212  0.59973962  0.32981337  0.68252783  0.78852976
  1.20535815  0.68303294 -0.66998201 -0.6180764   0.        ]",[-1.026419   -0.59054513],-0.440843,-0.101227007083,"[[ 21.60795316  -2.99554289   0.08020513   0.08827006]
 [ 42.33964712   2.09513969   0.           0.        ]]",[ 0.27493083 -0.61354291]
39,[-0.17673993 -0.4014248 ],"[-1.4285115  -0.50036337 -0.55108367  0.26265928  0.68252672  0.78852835
  1.08702921  0.35121571 -0.77244142 -0.54708609  0.        ]",[-0.62199881 -1.3638452 ],-0.369103,-0.104990388382,"[[ 22.4066099   -2.97750823   0.08020513   0.08827006]
 [ 37.5420379   -0.28376684   0.           0.        ]]",[ 0.30102625 -0.51915455]
