timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.25101399 -0.4043723 ],"[ 1.24129629  2.54480219  0.01550798  0.67357796 -0.84206415 -0.4446954
  0.24705067  0.39766232  2.15635867  0.38927597  0.        ]",[-3.06809901 -4.25194219],-1.33878,-0.30889912695,"[[-0.02723551 -0.05689333 -0.09651659 -0.05352725]
 [ 0.00328476 -0.00049841  0.          0.        ]]",[-3.48138261 -3.42716098]
1,[-0.25101399 -0.4043723 ],"[ 1.23872831  2.54015834 -0.0426959   0.51473034 -0.84206331 -0.44469509
  0.16087469 -0.15305586  2.14676031  0.28014121  0.        ]",[-1.76418011 -1.96034264],-1.64303,-0.306199487076,"[[-0.0668456  -0.0966156  -0.09651659 -0.05352725]
 [-3.95113649 -3.95854249  0.          0.        ]]",[-3.22616625 -3.22428131]
2,[-0.25101399 -0.4043723 ],"[ 1.21835372  2.51231345 -0.21469489  0.04703974 -0.84206246 -0.44469478
  0.07640053 -0.69287279  2.08088753 -0.03642448  0.        ]",[-2.32686991 -3.54660904],-1.47416,-0.296253630091,"[[-0.18476031 -0.21471273 -0.09651659 -0.05352725]
 [-7.82746515 -7.83824004  0.          0.        ]]",[-2.77883911 -3.00352836]
3,[-0.25101399 -0.4043723 ],"[ 1.14380346  2.42138707 -0.48933637 -0.69582432 -0.84206162 -0.44469447
 -0.00641224 -1.22199504  1.85870162 -0.50342252  0.        ]",[-1.78384665 -2.38089406],-1.46328,-0.273913452906,"[[ -0.37943587  -0.40963286  -0.09651659  -0.05352725]
 [-11.62755632 -11.64108175   0.           0.        ]]",[-2.04159021 -2.69771314]
4,[-0.25101399 -0.4043723 ],"[ 0.96136887  2.20903233 -0.83400659 -1.619985   -0.84206078 -0.44469415
 -0.08761132 -1.74061431  1.36941836 -0.95497986  0.        ]",[-1.36831697 -2.35241407],-1.20397,-0.232243909812,"[[ -0.64936883  -0.67985291  -0.09651659  -0.05352725]
 [-15.35359902 -15.36845569   0.           0.        ]]",[-1.10791731 -2.25897884]
5,[-0.25101399 -0.4043723 ],"[ 0.61640217  1.81718583 -1.17684201 -2.52426601 -0.84205994 -0.44469384
 -0.1672511  -2.24890962  0.61885768 -1.09114704  0.        ]",[ 0.79762516 -2.22933749],-0.956042,-0.165861825744,"[[ -0.99310282  -1.02387664  -0.09651659  -0.05352725]
 [-19.00808894 -19.02166292   0.           0.        ]]",[ 0.03169415 -1.60612702]
6,[-0.25101399 -0.4043723 ],"[ 0.18203541  1.22413013 -1.37583946 -3.07520385 -0.8420591  -0.44469353
 -0.09035666 -2.74738178 -0.04098931 -0.68782605  0.        ]",[ 1.7048167   0.16824938],-0.7341,-0.0845628400414,"[[ -1.33786049  -1.44025588  -0.09651659  -0.05352725]
 [-15.47958544 -22.60432053   0.           0.        ]]",[ 0.51797807 -1.13651764]
7,[-0.25101399 -0.4043723 ],"[ -1.82745176e-01   5.61573742e-01  -1.41472189e+00  -2.91767158e+00
  -8.42058256e-01  -4.44693220e-01   2.46351344e-03  -2.59239242e+00
  -2.47623694e-01  -5.08117109e-02   0.00000000e+00]",[-0.33452533 -0.98408498],-0.480869,-0.013956599472,"[[ -1.60472109  -1.8811666   -0.09651659  -0.05352725]
 [-11.22028705 -21.49047961   0.           0.        ]]",[ 0.06876864 -0.88962615]
8,[-0.25101399 -0.4043723 ],"[-0.50275541 -0.03819811 -1.36249296 -1.96385784 -0.84205741 -0.44469291
 -0.02163681 -3.07525417 -0.05733148  0.48174674  0.        ]",[ 0.3959481  -0.16134561],-0.715784,-0.0542544611828,"[[ -1.84022199  -2.34579687  -0.09651659  -0.05352725]
 [-12.32619385 -24.96100531   0.           0.        ]]",[-0.28897136 -0.51350111]
9,[-0.25101399 -0.4043723 ],"[-0.79391436 -0.42919085 -1.23701579 -0.26497929 -0.84205657 -0.4446926
  0.01778338 -3.09532183  0.37009122  0.66497497  0.        ]",[ 0.16550614  0.48379306],-0.842941,-0.102066157274,"[[ -2.06860095  -2.84646507  -0.09651659  -0.05352725]
 [-10.51729596 -25.10537256   0.           0.        ]]",[-0.32969242 -0.27097082]
10,[-0.25101399 -0.4043723 ],"[-1.02308176 -0.4921751  -1.07009776  1.14402322 -0.84205573 -0.44469229
  0.03661205 -0.24164883  0.66261518  0.50803526  0.        ]",[-0.21595388 -0.43296913],-0.641558,-0.122594752219,"[[-2.27028343 -3.2020556  -0.09651659 -0.05352725]
 [-9.65329343 -4.59544828  0.          0.        ]]",[-0.50486583 -0.67542237]
11,[-0.25101399 -0.4043723 ],"[-1.21460986 -0.49367456 -0.85980663  1.0661493  -0.84205489 -0.44469197
  0.0221515   0.90747915  0.64709937  0.5120588   0.        ]",[-3.224346  -1.3089381],-0.218612,-0.120988460852,"[[ -2.47000563  -3.18261535  -0.09651659  -0.05352725]
 [-10.31685199   3.66356944   0.           0.        ]]",[-1.03871739 -1.16421962]
12,[-0.25101399 -0.4043723 ],"[-1.38978171 -0.494116   -0.5544488   0.76853957 -0.84205405 -0.44469166
 -0.0596809   0.85388856  0.62209181  0.55657011  0.        ]",[ 0.43080156 -1.58153537],-0.460661,-0.120589174531,"[[ -2.71401848  -3.10839887  -0.09651659  -0.05352725]
 [-14.07193775   3.27840948   0.           0.        ]]",[-0.78934449 -1.21041155]
