timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
17,[-0.09702632 -0.35987765],"[ 0.99669989 -0.58428186  0.75098679  0.31054685 -1.57729881 -0.758192
 -0.86402656  0.21629918  1.13046165  0.63064962  0.        ]",[-1.5648473  -0.82079995],-0.918041,-0.195330649621,"[[ -5.79670369  -2.98500462  -0.18253782  -0.08775707]
 [-24.6650927   -1.12794497   0.           0.        ]]",[-0.90617108 -0.83509612]
18,[-0.09702632 -0.35987765],"[ 1.15550791 -0.59042688 -0.01053532  0.41067924 -1.57728395 -0.75818877
 -0.9900097   0.29177715  1.05659123  0.67997039  0.        ]",[-2.99961829  0.06898612],-0.783777,-0.188237196161,"[[ -6.32483225  -3.01649118  -0.18253782  -0.08775707]
 [-28.13612804  -0.59745718   0.           0.        ]]",[-0.93161768 -0.82601738]
19,[-0.09702632 -0.35987765],"[ 0.88497855 -0.59041302 -0.83967107  0.41046309 -1.57726908 -0.75818555
 -1.11349494  0.42148496  1.01428609  0.74184864  0.        ]",[-1.7523478  -1.04417119],-0.821614,-0.186180293322,"[[ -6.92169067  -3.01642376  -0.18253782  -0.08775707]
 [-31.53838475   0.31417529   0.           0.        ]]",[-0.85331327 -0.74989378]
20,[-0.09702632 -0.35987765],"[ 0.14279414 -0.58941736 -1.39049958  0.39262885 -1.57725422 -0.75818232
 -1.23453491  0.40924301  1.00893412  0.82700563  0.        ]",[-0.94085433 -1.33553605],-0.812535,-0.190398756224,"[[ -7.58591887  -3.01082626  -0.18253782  -0.08775707]
 [-34.8733217    0.22814471   0.           0.        ]]",[-0.63776237 -0.58653545]
21,[-0.09702632 -0.35987765],"[-0.8346208  -0.58877527 -1.28853426  0.38153885 -1.57723936 -0.75817909
 -1.34467686  0.39463038  1.06040828  0.90562168  0.        ]",[-1.26380603 -0.13026738],-0.737725,-0.201311445317,"[[ -8.31383388  -3.0073436   -0.18253782  -0.08775707]
 [-37.9080667    0.12545213   0.           0.        ]]",[-0.48279023 -0.52611828]
22,[-0.09702632 -0.35987765],"[-1.53143291 -0.58826001 -0.41956236  0.37285252 -1.57722449 -0.75817587
 -1.46113545  0.39459595  1.15539702  0.92569568  0.        ]",[-1.54535855 -1.52919195],-0.690908,-0.213787485629,"[[ -9.10419053  -3.00461471  -0.18253782  -0.08775707]
 [-41.11690529   0.12521884   0.           0.        ]]",[-0.39484361 -0.5448761 ]
23,[-0.09702632 -0.35987765],"[-1.41016054 -0.58805173  0.81212854  0.36941116 -1.57720963 -0.75817264
 -1.57528584  0.37841238  1.24050507  0.85585501  0.        ]",[-0.16239199  0.0080043 ],-0.889726,-0.220104132681,"[[ -9.95808668e+00  -3.00353350e+00  -1.82537825e-01  -8.77570672e-02]
 [ -4.42622284e+01   1.14853830e-02   0.00000000e+00   0.00000000e+00]]",[-0.47004342 -0.6297425 ]
24,[-0.09702632 -0.35987765],"[-0.43484026 -0.58784638  1.52957163  0.36604526 -1.57719477 -0.75816942
 -1.5668038   0.3873453   1.24810076  0.73411835  0.        ]",[-0.4334656  -1.07475985],-0.95615,-0.214942731924,"[[-10.84099064  -3.00247586  -0.18253782  -0.08775707]
 [-44.02894493   0.07427619   0.           0.        ]]",[-0.68783474 -0.73456103]
25,[-0.09702632 -0.35987765],"[ 0.70184681 -0.58781709  1.16179718  0.36559652 -1.5771799  -0.75816619
 -1.59744463  0.37282322  1.166851    0.64967258  0.        ]",[-1.10063255 -1.16554832],-0.963518,-0.200815100394,"[[ -1.17300437e+01  -3.00233515e+00  -1.82537825e-01  -8.77570672e-02]
 [ -4.48735480e+01  -2.77796573e-02   0.00000000e+00   0.00000000e+00]]",[-0.88456869 -0.82942027]
26,[-0.09702632 -0.35987765],"[ 1.15088441 -0.58793911 -0.08560211  0.36764602 -1.57716504 -0.75816296
 -1.70889104  0.37243315  1.05226693  0.67043244  0.        ]",[-1.1975349   1.18013267],-0.933901,-0.187240018415,"[[ -1.26583266e+01  -3.00297975e+00  -1.82537825e-01  -8.77570672e-02]
 [ -4.79445024e+01  -3.05130592e-02   0.00000000e+00   0.00000000e+00]]",[-0.94060683 -0.82359636]
27,[-0.09702632 -0.35987765],"[ 0.4262905  -0.57936312 -1.26810034  0.24350522 -1.57715018 -0.75815974
 -1.81811615  0.93611387  0.97357857  0.77174963  0.        ]",[-1.048326   -0.33599467],-0.800505,-0.182913986543,"[[-13.64741596  -2.96384233  -0.18253782  -0.08775707]
 [-50.95435781   3.93115489   0.           0.        ]]",[-0.81825674 -0.74120402]
28,[-0.09702632 -0.35987765],"[-0.95386927 -0.56065843 -1.21629578  0.04085343 -1.57713532 -0.75815651
 -1.92517632  0.73608255  0.99023365  0.94739082  0.        ]",[-1.41155948 -1.22510438],-0.621095,-0.195897305522,"[[-14.69610462  -2.89932613  -0.18253782  -0.08775707]
 [-53.90467641   2.5253261    0.           0.        ]]",[-0.59901547 -0.62334746]
29,[-0.09702632 -0.35987765],"[-1.5954366  -0.55714515  0.19400259  0.00874825 -1.57712046 -0.75815328
 -2.03012402  0.16603749  1.19424494  1.00428963  0.        ]",[-0.38144507 -0.54885697],-0.819037,-0.22323536358,"[[-15.80321614  -2.88901749  -0.18253782  -0.08775707]
 [-56.79691465  -1.48102851   0.           0.        ]]",[-0.4472388  -0.57429159]
30,[-0.09702632 -0.35987765],"[-0.67687213 -0.57313753  1.46389974  0.1686576  -1.5771056  -0.75815006
 -2.04411442 -0.13855646  1.29856852  0.78608999  0.        ]",[-0.46421976 -1.2315771 ],-0.967664,-0.22377244293,"[[-16.94302946  -2.94011556  -0.18253782  -0.08775707]
 [-57.18316209  -3.62175528   0.           0.        ]]",[-0.60233098 -0.63924903]
31,[-0.09702632 -0.35987765],"[ 0.78121997 -0.59254271  1.07753967  0.45221171 -1.57709074 -0.75814683
 -2.06971839  0.05492815  1.15325091  0.64972609  0.        ]",[-0.95918126 -1.07792812],-0.981397,-0.199086517222,"[[-18.09378046  -3.02951478  -0.18253782  -0.08775707]
 [-57.88941536  -2.26192398   0.           0.        ]]",[-0.86786634 -0.76682281]
32,[-0.09702632 -0.35987765],"[ 1.0319564  -0.59400025 -0.56987548  0.48354696 -1.57707588 -0.75814361
 -2.16592363  0.44280256  1.03106323  0.73671055  0.        ]",[-0.71152329 -1.21231142],-0.90638,-0.187977445552,"[[-19.27817284  -3.03932653  -0.18253782  -0.08775707]
 [-60.54099834   0.46410095   0.           0.        ]]",[-0.91149342 -0.78188688]
33,[-0.09702632 -0.35987765],"[-0.33941661 -0.59207215 -1.43852329  0.44276717 -1.57706102 -0.75814038
 -2.22463353  0.46897442  1.04152166  0.87063417  0.        ]",[-0.13256954 -0.84604103],-0.790948,-0.19692885964,"[[-20.50523258  -3.02655653  -0.18253782  -0.08775707]
 [-62.15958612   0.64804953   0.           0.        ]]",[-0.6386081  -0.59742403]
34,[-0.09702632 -0.35987765],"[-1.55887644 -0.59024867 -0.31799872  0.40802134 -1.57704616 -0.75813716
 -2.19898678  0.43732567  1.16739617  0.91396356  0.        ]",[ 0.73245657  0.10559758],-0.822729,-0.214530853518,"[[-21.74134392  -3.01566128  -0.18253782  -0.08775707]
 [-61.45390251   0.4256302    0.           0.        ]]",[-0.47920319 -0.58839059]
35,[-0.09702632 -0.35987765],"[-1.03817278 -0.5879273   1.25778077  0.36775516 -1.57703131 -0.75813393
 -2.04955023  0.49592909  1.25604928  0.80120279  0.        ]",[-1.53588234 -0.49469447],-0.862248,-0.219198278956,"[[-22.92911844  -3.003016    -0.18253782  -0.08775707]
 [-57.33726394   0.83750915   0.           0.        ]]",[-0.64407939 -0.72162896]
36,[-0.09702632 -0.35987765],"[ 0.48928974 -0.58738087  1.33283453  0.35883211 -1.57701645 -0.7581307
 -2.15201915  0.3240256   1.18958389  0.66049483  0.        ]",[ 0.31410189 -1.1368641 ],-1.02417,-0.204201938806,"[[-24.10420038  -3.00021111  -0.18253782  -0.08775707]
 [-60.16152147  -0.37062636   0.           0.        ]]",[-0.88725746 -0.80819619]
37,[-0.09702632 -0.35987765],"[ 1.14118297 -0.58812525 -0.17215921  0.37111459 -1.57700159 -0.75812748
 -2.06363086  0.36688065  1.04622328  0.6765626   0.        ]",[-2.15047899 -1.26810495],-0.837805,-0.186790499707,"[[-25.28300365  -3.00407255  -0.18253782  -0.08775707]
 [-57.72691764  -0.06943273   0.           0.        ]]",[-0.93596727 -0.81197226]
38,[-0.09702632 -0.35987765],"[ 0.10232466 -0.58821617 -1.40184236  0.37266933 -1.57698674 -0.75812425
 -2.16581579  0.37694007  1.00526001  0.82888922  0.        ]",[-1.8127867  -0.86939371],-0.751413,-0.190092180012,"[[ -2.64658009e+01  -3.00456150e+00  -1.82537825e-01  -8.77570672e-02]
 [ -6.05434180e+01   1.27297224e-03   0.00000000e+00   0.00000000e+00]]",[-0.67318207 -0.60597181]
39,[-0.09702632 -0.35987765],"[-1.38365871 -0.58815745 -0.75531145  0.37172152 -1.57697188 -0.75812103
 -2.26597189  0.37959141  1.12337116  0.92918481  0.        ]",[-0.85226825  0.04963656],-0.725918,-0.21021788706,"[[ -2.77043687e+01  -3.00426401e+00  -1.82537825e-01  -8.77570672e-02]
 [ -6.33041611e+01   1.99147529e-02   0.00000000e+00   0.00000000e+00]]",[-0.49486321 -0.56609756]
40,[-0.09702632 -0.35987765],"[-1.26172465 -0.58769635  1.03502946  0.36411704 -1.57695702 -0.7581178
 -2.34291172  0.40783842  1.25056557  0.83290414  0.        ]",[-1.42294011 -0.06017156],-0.847263,-0.220146088293,"[[-28.99173421  -3.00187417  -0.18253782  -0.08775707]
 [-65.42532244   0.21844268   0.           0.        ]]",[-0.60313934 -0.6923905 ]
41,[-0.09702632 -0.35987765],"[ 0.41666792 -0.58727596  1.37709865  0.35730002 -1.57694217 -0.75811458
 -2.43954993  0.37789605  1.19818859  0.66411814  0.        ]",[-1.11857846 -1.53816262],-0.960286,-0.205464216276,"[[ -3.03269704e+01  -2.99973115e+00  -1.82537825e-01  -8.77570672e-02]
 [ -6.80894230e+01   8.01752912e-03   0.00000000e+00   0.00000000e+00]]",[-0.91921151 -0.82259613]
42,[-0.09702632 -0.35987765],"[ 1.09552293 -0.58910878 -0.38887794  0.38803236 -1.57692731 -0.75811135
 -2.53426969  0.34349375  1.03315794  0.69635307  0.        ]",[-0.80309563  1.31262731],-0.951213,-0.186147884174,"[[-31.7149604   -3.00938911  -0.18253782  -0.08775707]
 [-70.70083423  -0.23375202   0.           0.        ]]",[-0.92234606 -0.78452176]
43,[-0.09702632 -0.35987765],"[-0.44236114 -0.58181686 -1.42477615  0.27645544 -1.57691246 -0.75810813
 -2.59880237  0.90799715  1.00506063  0.87844866  0.        ]",[-0.0591983  -1.01170702],-0.726309,-0.193126938459,"[[-33.14683434  -2.97426039  -0.18253782  -0.08775707]
 [-72.48056379   3.73355954   0.           0.        ]]",[-0.74200988 -0.692384  ]
44,[-0.09702632 -0.35987765],"[-1.60117315 -0.5730797   0.09194465  0.16832339 -1.5768976  -0.7581049
 -2.55518462  0.33468164  1.18877617  0.96408408  0.        ]",[ 0.79193283 -0.4561659 ],-0.833648,-0.220107286032,"[[-34.58439995  -2.94001653  -0.18253782  -0.08775707]
 [-71.28006891  -0.29564234   0.           0.        ]]",[-0.52668363 -0.61681223]
45,[-0.09702632 -0.35987765],"[-0.44754609 -0.57935143  1.52733578  0.24382527 -1.57688275 -0.75810167
 -2.39015717  0.07909503  1.27782812  0.7462114   0.        ]",[-1.10549639 -1.39806928],-0.936953,-0.219286640716,"[[-35.96438598  -2.96394989  -0.18253782  -0.08775707]
 [-66.73371311  -2.09187588   0.           0.        ]]",[-0.72832346 -0.70646858]
46,[-0.09702632 -0.35987765],"[ 1.06161013 -0.59207015  0.59757051  0.44326714 -1.5768679  -0.75809845
 -2.48585523  0.14665909  1.10493135  0.64964062  0.        ]",[-1.10831452 -1.10931828],-0.962601,-0.192944860131,"[[-37.32553388  -3.02671654  -0.18253782  -0.08775707]
 [-69.37216247  -1.61704141   0.           0.        ]]",[-0.93398881 -0.79761976]
47,[-0.09702632 -0.35987765],"[ 0.47593662 -0.59297351 -1.23797187  0.46186698 -1.57685304 -0.75809522
 -2.57963995  0.43563189  1.01796836  0.80351924  0.        ]",[-0.57904411 -0.95551496],-0.844124,-0.190124017248,"[[-38.73892227  -3.03254359  -0.18253782  -0.08775707]
 [-71.95806403   0.41382717   0.           0.        ]]",[-0.77771688 -0.6724363 ]
48,[-0.09702632 -0.35987765],"[-1.31715716 -0.59128082 -0.85805379  0.42787678 -1.57683819 -0.758092
 -2.61108432  0.45172868  1.12269154  0.91695111  0.        ]",[-0.01427246 -0.498765  ],-0.738015,-0.209397215981,"[[-40.18679292  -3.02189334  -0.18253782  -0.08775707]
 [-72.82611142   0.52696311   0.           0.        ]]",[-0.55211085 -0.59157109]
49,[-0.09702632 -0.35987765],"[-1.19446742 -0.589703    1.11282283  0.39874182 -1.57682334 -0.75808877
 -2.56076631  0.42874742  1.24779556  0.81527135  0.        ]",[-1.19789353 -0.20302624],-0.855129,-0.218900102824,"[[-41.62941677  -3.01275362  -0.18253782  -0.08775707]
 [-71.44089268   0.36546452   0.           0.        ]]",[-0.65139687 -0.71239007]
