timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.11476595 -0.35096392],"[[ 0.00121198 -0.04217892  0.06438972 -0.15556963]
 [-0.00450534  0.003795    0.          0.        ]]",[-4.03743885 -2.3497009 ],"[ 1.16683024  2.27525816  0.06003724  0.69791698  0.5801514  -1.35320711
  0.05793941  0.38435192  0.87179149  1.33451298  0.        ]",-0.717703,-0.209839430052,[-2.39321661 -2.12788248]
1,[-0.11476595 -0.35096392],"[[-0.03855234 -0.08181617  0.06438972 -0.15556963]
 [-3.95876909 -3.95433368  0.          0.        ]]",[-2.26938099 -0.85170016],"[  1.16580054e+00   2.27173608e+00   7.21022299e-04   5.62212364e-01
   5.80149797e-01  -1.35319920e+00  -6.48280057e-02  -1.75579497e-01
   8.65996901e-01   1.22841127e+00   0.00000000e+00]",-0.811164,-0.200338247905,[-2.16301084 -2.00063634]
2,[-0.11476595 -0.35096392],"[[-0.15662034 -0.19393833  0.06438972 -0.15556963]
 [-7.83515382 -7.24690899  0.          0.        ]]",[-2.76964055 -1.06191078],"[ 1.1499351   2.24979884 -0.1745027   0.18143279  0.5801482  -1.35319129
 -0.18517751 -0.64135866  0.8135219   0.92442704  0.        ]",-0.727117,-0.171480072186,[-1.73567963 -1.84759986]
3,[-0.11476595 -0.35096392],"[[ -0.35144745  -0.37714933   0.06438972  -0.15556963]
 [-11.63500937 -11.06146213   0.           0.        ]]",[-0.59422149 -1.64479317],"[ 1.0824939   2.17646705 -0.45542098 -0.42077083  0.58014659 -1.35318338
 -0.30315096 -1.18097561  0.61888245  0.46992866  0.        ]",-0.579399,-0.121423205336,[-1.10463238 -1.59589636]
4,[-0.11476595 -0.35096392],"[[ -0.6054197   -0.63589842   0.06438972  -0.15556963]
 [-13.75536451 -14.80095053   0.           0.        ]]",[-0.62770324 -0.19501522],"[ 0.92162424  1.99838433 -0.79090847 -1.19477517  0.58014499 -1.35317547
 -0.3689809  -1.70996513  0.18570195  0.02348498  0.        ]",-0.357436,-0.0537045345828,[-0.45811936 -1.2422843 ]
5,[-0.11476595 -0.35096392],"[[ -0.90273114  -0.93671137   0.06438972  -0.15556963]
 [-15.96860105 -15.27870385   0.           0.        ]]",[ 0.71209142 -0.53689465],"[ 0.64186692  1.69667379 -1.11306122 -1.92103027  0.58014339 -1.35316755
 -0.43769444 -1.77753454 -0.44807983 -0.17377632  0.        ]",-0.258588,-0.0429090682471,[-0.16934231 -0.92028248]
6,[-0.11476595 -0.35096392],"[[ -1.19068614  -1.26058068   0.06438972  -0.15556963]
 [-12.83736638 -17.10215019   0.           0.        ]]",[-1.11126131 -0.8631175 ],"[ 0.29913568  1.28817618 -1.32731682 -2.42408157  0.58014179 -1.35315964
 -0.34047767 -2.03546294 -1.04756836  0.0074401   0.        ]",-0.235505,-0.112343297544,[-0.37533665 -0.70474064]
7,[-0.11476595 -0.35096392],"[[ -1.48461867  -1.63349992   0.06438972  -0.15556963]
 [-16.54396027 -20.17948451   0.           0.        ]]",[-0.62616303 -0.66606757],"[-0.09395586  0.76482222 -1.42826842 -2.5810399   0.58014019 -1.35315173
 -0.455556   -2.47075254 -1.44724995  0.51554169  0.        ]",-0.483438,-0.174126854823,[-0.78678924 -0.47708896]
8,[-0.11476595 -0.35096392],"[[ -1.83712491  -2.05952718   0.06438972  -0.15556963]
 [-18.69966398 -22.41579499   0.           0.        ]]",[-0.49402392 -0.42012654],"[-0.57576351  0.18611343 -1.38119273 -2.18616103  0.58013859 -1.35314382
 -0.52248336 -2.78705168 -1.48496851  1.19465684  0.        ]",-0.729967,-0.217399578417,[-1.16012681 -0.30830538]
9,[-0.11476595 -0.35096392],"[[ -2.2270741   -2.52006768   0.06438972  -0.15556963]
 [-20.28979385 -23.63426417   0.           0.        ]]",[-1.71367176 -0.70829914],"[-1.05442157 -0.30247335 -1.12384589 -1.15481258  0.58013699 -1.35313591
 -0.57185107 -2.95935489 -1.1181924   1.62824667  0.        ]",-0.740192,-0.222445050199,[-1.1263355  -0.23389433]
10,[-0.11476595 -0.35096392],"[[ -2.66859486  -3.01618954   0.06438972  -0.15556963]
 [-23.84980818 -21.39135319   0.           0.        ]]",[-0.28530841 -0.12073205],"[-1.44072206 -0.5573106  -0.62145216  0.41353709  0.58013538 -1.353128
 -0.68237808 -2.64203755 -0.6781726   1.50856235  0.        ]",-0.642306,-0.182993433035,[-0.90075952 -0.19059075]
11,[-0.11476595 -0.35096392],"[[ -3.15217751  -3.1688079    0.06438972  -0.15556963]
 [-24.50643403   0.25515518   0.           0.        ]]",[-1.21825461  0.34916213],"[-1.59209356 -0.56795228  0.07405647  0.93592777  0.58013378 -1.35312008
 -0.70276244  0.4199577  -0.61842892  1.33663278  0.        ]",-0.484879,-0.160953402991,[-1.54553938 -0.71885943]
12,[-0.11476595 -0.35096392],"[[ -3.67716171  -3.1210865    0.06438972  -0.15556963]
 [-27.98045686   3.40003765   0.           0.        ]]",[-1.01576833 -0.90577853],"[-1.39900249 -0.56817841  0.81970326  0.77224115  0.58013218 -1.35311217
 -0.81061917  0.86481315 -0.61990985  1.34409531  0.        ]",-0.540837,-0.161860483754,[-1.73518765 -0.85098988]
13,[-0.11476595 -0.35096392],"[[ -4.27093847  -3.06501769   0.06438972  -0.15556963]
 [-31.38586706   2.15750985   0.           0.        ]]",[-0.96496922 -0.47479372],"[-0.8020542  -0.56430755  1.40727086  0.58015611  0.58013058 -1.35310426
 -0.91634501  0.6890495  -0.60465961  1.32795399  0.        ]",-0.629852,-0.159359985966,[-1.80448532 -0.85587841]
14,[-0.11476595 -0.35096392],"[[ -4.93075518  -3.03246683   0.06438972  -0.15556963]
 [-34.58514021   1.15983968   0.           0.        ]]",[-2.59615247 -0.56642217],"[ 0.08618544 -0.56001324  1.51486732  0.46898011  0.58012898 -1.35309635
 -1.01567008  0.54792261 -0.61994553  1.27304417  0.        ]",-0.585291,-0.153902670958,[-1.83469462 -0.83346021]
15,[-0.11476595 -0.35096392],"[[ -5.65531339  -3.01595709   0.06438972  -0.15556963]
 [-37.85976704   0.55517004   0.           0.        ]]",[-2.16164909 -1.00151827],"[ 0.90373563 -0.55726149  0.93471102  0.41273527  0.58012738 -1.35308844
 -1.11733375  0.4623878  -0.68674659  1.23279631  0.        ]",-0.591215,-0.152930250445,[-1.79323924 -0.75349939]
16,[-0.11476595 -0.35096392],"[[ -6.44471371  -3.00871695   0.06438972  -0.15556963]
 [-41.06956799   0.21996669   0.           0.        ]]",[-0.4985018  -0.78100904],"[ 1.14887193 -0.55593252 -0.18171771  0.38810531  0.58012578 -1.35308053
 -1.21698365  0.41497047 -0.77591909  1.26281727  0.        ]",-0.681305,-0.161448511191,[-1.66313636 -0.62757707]
17,[-0.11476595 -0.35096392],"[[ -7.27775054  -3.00562123   0.06438972  -0.15556963]
 [-42.23024726   0.10284382   0.           0.        ]]",[-1.35009198 -1.29406645],"[ 0.5389725  -0.55534086 -1.19287036  0.37758079  0.58012417 -1.35307262
 -1.25301309  0.39840182 -0.82168691  1.36617656  0.        ]",-0.637784,-0.175235981784,[-1.56609225 -0.56152582]
