timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.17500004 -0.40252882],"[ 1.20235068  2.42740165  0.02200689  0.87900572 -0.29265276  1.11524063
  0.14980622  0.38983349  1.64223169 -1.05765281  0.        ]",[ 1.5005427  -1.31325051],-1.13221,-0.274433092816,"[[-0.01485657  0.00153416 -0.03219211  0.12614808]
 [ 0.00384897  0.00133587  0.          0.        ]]",[ 1.33653796 -1.53294325]
1,[-0.17500004 -0.40252882],"[ 1.20207127  2.42630632  0.08092846  0.73149314 -0.29265237  1.11523756
  0.24963522 -0.16355097  1.64207506 -1.02387036  0.        ]",[ 2.08914613 -1.72982201],-1.12533,-0.272564195245,"[[ 0.02492559 -0.03818268 -0.03219211  0.12614808]
 [ 3.96118629 -3.95981213  0.          0.        ]]",[ 1.32990336 -1.47511768]
2,[-0.17500004 -0.40252882],"[ 1.18842453  2.40934912  0.2552068   0.29489129 -0.29265198  1.1152345
  0.34748934 -0.70597214  1.63463835 -0.92410104  0.        ]",[ 2.31179395 -1.66902398],-1.12581,-0.266471409595,"[[ 0.14306897 -0.1563352  -0.03219211  0.12614808]
 [ 7.840239   -7.84248766  0.          0.        ]]",[ 1.21839809 -1.45225668]
3,[-0.17500004 -0.40252882],"[ 1.12455752  2.33709868  0.5352207  -0.4053167  -0.29265159  1.11523144
  0.44341    -1.23763223  1.59984976 -0.76386217  0.        ]",[ 1.94559348 -2.17049651],-1.08091,-0.254686800428,"[[  0.33802418  -0.35136881  -0.03219211   0.12614808]
 [ 11.64264996 -11.648151     0.           0.        ]]",[ 1.02596104 -1.41398799]
4,[-0.17500004 -0.40252882],"[ 0.95546335  2.15090577  0.89046111 -1.29051307 -0.2926512   1.11522837
  0.53744101 -1.75871016  1.50775044 -0.56060885  0.        ]",[ 2.59771927 -0.93924621],-1.06959,-0.235063553737,"[[  0.60827559  -0.62175655  -0.03219211   0.12614808]
 [ 15.37015789 -15.37810498   0.           0.        ]]",[ 0.82930267 -1.2928375 ]
5,[-0.17500004 -0.40252882],"[ 0.62374522  1.79304211  1.2508739  -2.17754167 -0.29265081  1.11522531
  0.62962656 -2.23575615  1.32710486 -0.35217536  0.        ]",[ 0.95858696 -0.75777321],-0.912115,-0.205361018718,"[[  0.95234255  -0.96358234  -0.03219211   0.12614808]
 [ 19.02451568 -18.79294024   0.           0.        ]]",[ 0.73986608 -1.01062691]
6,[-0.17500004 -0.40252882],"[ 0.10381413  1.25092282  1.49461411 -2.76381089 -0.29265042  1.11522224
  0.71587556 -2.60280956  1.04397973 -0.20090244  0.        ]",[-1.30792664 -0.94952144],-0.674028,-0.164826628298,"[[  1.36713512  -1.3658064   -0.03219211   0.12614808]
 [ 22.44355108 -21.4205161    0.           0.        ]]",[ 0.68053627 -0.6413154 ]
7,[-0.17500004 -0.40252882],"[-0.4497989   0.57501761  1.49537897 -2.71968418 -0.29265003  1.11521918
  0.604891   -3.06841315  0.74115381 -0.25368214  0.        ]",[ 1.27791511  0.0194829 ],-0.63513,-0.126773795287,"[[  1.77186847  -1.82765706  -0.03219211   0.12614808]
 [ 18.04407264 -24.75364856   0.           0.        ]]",[ 0.6948424  -0.26761654]
8,[-0.17500004 -0.40252882],"[-0.95021619 -0.05248093  1.26808847 -1.8543336  -0.29264964  1.11521612
  0.69577153 -2.98896521  0.46087168 -0.4695022   0.        ]",[ 1.7436748   0.28944455],-0.605405,-0.103634840931,"[[  2.1688945   -2.31702743  -0.03219211   0.12614808]
 [ 21.64669835 -24.18520399   0.           0.        ]]",[ 0.71128362 -0.19735414]
9,[-0.17500004 -0.40252882],"[-1.3804961  -0.43357728  0.75974856 -0.42551988 -0.29264925  1.11521305
  0.78486512 -2.76175715  0.22663634 -0.75962289  0.        ]",[-0.83597528  0.83108349],-0.624003,-0.108096810361,"[[  2.63726421  -2.78441466  -0.03219211   0.12614808]
 [ 25.17849774 -22.55899472   0.           0.        ]]",[ 0.90161544 -0.14598897]
10,[-0.17500004 -0.40252882],"[-1.55091092 -0.52589973  0.10168209  0.74379259 -0.29264887  1.11520999
  0.68882207 -0.35138816  0.14259999 -1.01626857  0.        ]",[ 0.36915855 -0.67681442],-0.656675,-0.131208629908,"[[  3.10263534  -3.10672014  -0.03219211   0.12614808]
 [ 21.37132897  -5.30477126   0.           0.        ]]",[ 0.97212702 -0.18810616]
11,[-0.17500004 -0.40252882],"[-1.44382606 -0.52638651 -0.53131355  0.78574371 -0.29264848  1.11520693
  0.7150277   0.65478698  0.12974377 -0.98263999  0.        ]",[ 1.42143274  0.29530388],-0.676728,-0.126903116867,"[[  3.54048626  -3.11801821  -0.03219211   0.12614808]
 [ 22.41019156   1.89776725   0.           0.        ]]",[ 0.88353306 -0.28996098]
