timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.18921655 -0.38541573],"[[-0.08258318  0.06747111 -0.09358059 -0.06978484]
 [-0.00228684  0.0017295   0.          0.        ]]",[-1.63449639 -1.98609915],"[ 1.20334308  2.46187473 -0.07121984  1.13817814 -0.83118038 -0.59277925
  0.14989698  0.39202041  2.11695516  0.55744463  0.        ]",-1.49943,-0.309081873767,[-2.49173379 -2.86695981]
1,[-0.18921655 -0.38541573],"[[-0.12230355  0.02779294 -0.09358059 -0.06978484]
 [-3.95658682 -3.95636072  0.          0.        ]]",[-0.40645947 -1.17268716],"[ 1.19775238  2.46467275 -0.12975699  0.98728793 -0.83117893 -0.59277842
  0.05399656 -0.15950408  2.11029045  0.44929373  0.        ]",-1.5542,-0.306006833833,[-2.38551354 -2.7385006 ]
2,[-0.18921655 -0.38541573],"[[-0.21676758 -0.09027025 -0.09358059 -0.06978484]
 [-5.48474399 -7.83702483  0.          0.        ]]",[-2.5096502  -2.76019805],"[ 1.17583122  2.45916094 -0.26765684  0.53825734 -0.83117747 -0.59277759
  0.01693538 -0.70023956  2.06326931  0.17452127  0.        ]",-1.42567,-0.296478335413,[-2.16433144 -2.59770322]
3,[-0.18921655 -0.38541573],"[[ -0.36505139  -0.2851666   -0.09358059  -0.06978484]
 [ -9.33091253 -11.63993051   0.           0.        ]]",[-1.69819546 -2.25173033],"[ 1.11737208  2.40501159 -0.47793013 -0.18959622 -0.83117601 -0.59277676
 -0.07634268 -1.23013824  1.90108868 -0.23142035  0.        ]",-1.35569,-0.276465477268,[-1.70561898 -2.35542679]
4,[-0.18921655 -0.38541573],"[[ -0.58950262  -0.55536493  -0.09358059  -0.06978484]
 [-13.10187595 -15.36745103   0.           0.        ]]",[-0.90267833 -2.420946  ],"[ 0.97582742  2.24116128 -0.77269438 -1.12596454 -0.83117455 -0.59277593
 -0.16779683 -1.74952821  1.50677166 -0.68812704  0.        ]",-1.14023,-0.238212361219,[-1.00529182 -1.94235694]
5,[-0.18921655 -0.38541573],"[[ -0.88477855  -0.89937235  -0.09358059  -0.06978484]
 [-16.41509127 -19.02105779   0.           0.        ]]",[-0.60926812 -0.33779147],"[ 0.70377375  1.90186383 -1.09542533 -2.09943431 -0.83117309 -0.59277509
 -0.24814955 -2.25861093  0.84061322 -0.93679957  0.        ]",-0.856743,-0.176372122361,[-0.17208642 -1.26803195]
6,[-0.18921655 -0.38541573],"[[ -1.23404506  -1.28941805  -0.09358059  -0.06978484]
 [-18.50490132 -19.98025733   0.           0.        ]]",[ 0.13400989 -0.54413517],"[ 0.28688488  1.38843912 -1.3473805  -2.7761182  -0.83117163 -0.59277426
 -0.2988319  -2.39224944  0.11315121 -0.70833207  0.        ]",-0.514145,-0.095772383257,[ 0.32341832 -0.72144198]
7,[-0.18921655 -0.38541573],"[[ -1.59519507  -1.70665928  -0.09358059  -0.06978484]
 [-17.61316854 -21.73800896   0.           0.        ]]",[ 0.56417077 -2.20073161],"[-0.2012383   0.77260287 -1.43015202 -2.89073348 -0.83117017 -0.59277343
 -0.27720501 -2.6371522  -0.29647125 -0.06174558  0.        ]",-0.371492,-0.0215423999258,[ 0.12273815 -0.49002409]
8,[-0.18921655 -0.38541573],"[[ -1.92160603  -2.17682047  -0.09358059  -0.06978484]
 [-15.03643319 -25.26639764   0.           0.        ]]",[-0.42888235 -0.6144944 ],"[-0.64044564  0.12541353 -1.34035185 -2.24779633 -0.83116872 -0.5927726
 -0.21471291 -3.12875864 -0.19644323  0.60794495  0.        ]",-0.546429,-0.065917675836,[-0.31526148 -0.27229869]
9,[-0.18921655 -0.38541573],"[[ -2.23642833  -2.70153441  -0.09358059  -0.06978484]
 [-16.44084529 -27.19862591   0.           0.        ]]",[-1.82195787  0.33217227],"[-1.01724488 -0.37414527 -1.1143044  -0.74038654 -0.83116726 -0.59277177
 -0.24877295 -3.39794632  0.2595219   0.88599591  0.        ]",-0.631397,-0.113383592627,[-0.2330521  -0.13184169]
10,[-0.18921655 -0.38541573],"[[ -2.60171837  -3.15842927  -0.09358059  -0.06978484]
 [-20.07508576  -9.47342551   0.           0.        ]]",[-0.32860465  0.18790805],"[-1.34770728 -0.51595479 -0.71056976  0.94558654 -0.8311658  -0.59277094
 -0.33691157 -0.92818579  0.58068557  0.72709235  0.        ]",-0.47106,-0.127197984202,[-0.18877375 -0.30533734]
