timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.20748957 -0.40027666],"[ 1.21648009  2.48482592  0.02188328  0.68008429  1.18457773 -0.75070731
  0.17912281  0.39211899  0.3696925   0.71565936  0.        ]",[-2.41530912 -2.41025302],-0.343037,-0.107413576019,"[[-0.01827361 -0.05335911  0.13768926 -0.08939928]
 [ 0.00349181 -0.00101682  0.          0.        ]]",[-0.94015384 -1.9662025 ]
1,[-0.20748957 -0.40027666],"[ 1.21440107  2.48045346 -0.03658955  0.52720015  1.18457511 -0.75070622
  0.08586307 -0.15813116  0.3612468   0.60785915  0.        ]",[-0.27996544 -1.89071627],-0.491805,-0.0975959312827,"[[-0.05787959 -0.09309165  0.13768926 -0.08939928]
 [-3.95093268 -3.95905051  0.          0.        ]]",[-0.73415488 -1.77403879]
2,[-0.20748957 -0.40027666],"[ 1.20180877  2.4536233  -0.16784329  0.07697785  1.18457248 -0.75070514
  0.06162061 -0.69764346  0.31104425  0.3437242   0.        ]",[-0.48263201 -0.56136479],-0.531007,-0.0737107922301,"[[-0.14721154 -0.21120997  0.13768926 -0.08939928]
 [-4.97886571 -7.83984761  0.          0.        ]]",[-0.43910459 -1.61183131]
3,[-0.20748957 -0.40027666],"[ 1.16864544  2.37509093 -0.33802776 -0.57657305  1.18456986 -0.75070406
  0.01892831 -0.9849751   0.17450751  0.00362977  0.        ]",[-1.75831832 -0.91209517],-0.370192,-0.046291556199,"[[-0.26495104 -0.38874414  0.13768926 -0.08939928]
 [-6.78911343 -9.90667764  0.          0.        ]]",[-0.16159427 -1.49594951]
4,[-0.20748957 -0.40027666],"[ 1.08606897  2.2069838  -0.57921606 -1.35955035  1.18456723 -0.75070298
 -0.07119172 -1.45956807 -0.12399987 -0.38407029  0.        ]",[ 0.93672228 -2.48354015],-0.356462,-0.0495174323019,"[[ -0.43907165  -0.62113006   0.13768926  -0.08939928]
 [-10.61040291 -13.3205223    0.           0.        ]]",[ 0.18801633 -1.21995258]
5,[-0.20748957 -0.40027666],"[ 0.96674558  1.89062146 -0.79995861 -2.19467461  1.1845646  -0.75070189
  0.02115348 -1.97351005 -0.56668846 -0.63095769  0.        ]",[ 0.87837755 -0.42373144],-0.434257,-0.0937795195062,"[[ -0.61199217  -0.92463309   0.13768926  -0.08939928]
 [ -6.69476707 -17.0174476    0.           0.        ]]",[ 0.37018546 -0.9164359 ]
6,[-0.20748957 -0.40027666],"[ 0.88418248  1.42016031 -0.9138885  -2.80878899  1.18456198 -0.75070081
  0.10620885 -2.16003246 -0.97673379 -0.61671875  0.        ]",[-0.98162021 -0.62474063],-0.29785,-0.13096061742,"[[ -0.70970261  -1.27844469   0.13768926  -0.08939928]
 [ -3.08823541 -18.35921581   0.           0.        ]]",[ 0.06001279 -0.85810047]
7,[-0.20748957 -0.40027666],"[ 0.78922842  0.84460059 -1.02111726 -2.95471365  1.18455935 -0.75069973
  0.01598619 -2.45326447 -1.3454669  -0.39956578  0.        ]",[-0.3450787  -0.01110336],-0.294495,-0.163416400756,"[[ -0.80984767  -1.66679292   0.13768926  -0.08939928]
 [ -6.91386242 -20.46860432   0.           0.        ]]",[-0.56116486 -0.76418221]
8,[-0.20748957 -0.40027666],"[ 0.62880291  0.26747027 -1.16190659 -2.49690808  1.18455673 -0.75069864
 -0.01306924 -2.40297477 -1.60533211 -0.0031017   0.        ]",[-2.23226358 -1.45351432],-0.362814,-0.189781537778,"[[ -0.96048618  -2.07253648   0.13768926  -0.08939928]
 [ -8.14587234 -20.10696711   0.           0.        ]]",[-1.25254154 -0.6447798 ]
9,[-0.20748957 -0.40027666],"[ 0.38753684 -0.22164873 -1.30661841 -1.39094115  1.1845541  -0.75069756
 -0.10269504 -2.8980065  -1.62839199  0.49019415  0.        ]",[-3.55656607  0.42108493],-0.525332,-0.200017220603,"[[ -1.16153189  -2.51040496   0.13768926  -0.08939928]
 [-11.94618918 -23.66803845   0.           0.        ]]",[-1.87248445 -0.36893415]
10,[-0.20748957 -0.40027666],"[ 0.02208874 -0.48638138 -1.41559599  0.19792869  1.18455148 -0.75069648
 -0.19053313 -2.60102999 -1.36756831  0.8460204   0.        ]",[-2.88927253 -0.49127762],-0.679194,-0.184531352068,"[[ -1.43782796  -2.96233291   0.13768926  -0.08939928]
 [-15.67070345 -21.53192945   0.           0.        ]]",[-2.05148005 -0.22099982]
11,[-0.20748957 -0.40027666],"[-0.45707283 -0.51018803 -1.39396728  0.95001073  1.18454885 -0.7506954
 -0.27657396  0.30048439 -1.17479123  0.87616033  0.        ]",[-2.2508524  -0.08387285],-0.472212,-0.165236281428,"[[ -1.78784665  -3.15821683   0.13768926  -0.08939928]
 [-19.3190114   -0.66033412   0.           0.        ]]",[-1.88658071 -0.43450934]
12,[-0.20748957 -0.40027666],"[-0.98218987 -0.5100826  -1.1368255   0.80715571  1.18454623 -0.75069431
 -0.36092586  0.79430403 -1.17968702  0.87699629  0.        ]",[-2.81193069 -0.39770978],-0.405082,-0.165816247917,"[[ -2.21011237  -3.12118989   0.13768926  -0.08939928]
 [-22.89570662   2.89188635   0.           0.        ]]",[-1.93643618 -0.54846817]
13,[-0.20748957 -0.40027666],"[-1.40744936 -0.50636823 -0.57828361  0.60325595  1.1845436  -0.75069323
 -0.44361173  0.69754298 -1.17199165  0.89567256  0.        ]",[-2.15039559 -0.00920554],-0.485049,-0.166313775049,"[[ -2.70320384  -3.06827924   0.13768926  -0.08939928]
 [-26.40176105   2.1958585    0.           0.        ]]",[-2.0242753  -0.58777881]
14,[-0.20748957 -0.40027666],"[-1.52708043 -0.50024703  0.23183256  0.43765796  1.18454098 -0.75069215
 -0.52465932  0.68645575 -1.13139788  0.89699773  0.        ]",[-2.5748527  -0.99581719],-0.565958,-0.162163901744,"[[ -3.26571955  -3.02516259   0.13768926  -0.08939928]
 [-29.83835221   2.11611106   0.           0.        ]]",[-2.1881094  -0.73797166]
15,[-0.20748957 -0.40027666],"[-1.16374219 -0.49623665  1.06110655  0.35680355  1.18453835 -0.75069107
 -0.60410421  0.44667931 -1.08510677  0.84038281  0.        ]",[-2.94384944 -1.24156631],-0.556873,-0.153242468312,"[[ -3.89628534  -3.00403641   0.13768926  -0.08939928]
 [-33.20698984   0.39132368   0.           0.        ]]",[-2.31544614 -0.8413651 ]
16,[-0.20748957 -0.40027666],"[-0.323757   -0.49563848  1.5160093   0.34580553  1.18453572 -0.75068998
 -0.68197552  0.39245672 -1.08915636  0.7385103   0.        ]",[-2.19568578 -0.02489467],-0.582237,-0.14664808561,"[[ -4.59355439e+00  -3.00115829e+00   1.37689262e-01  -8.93992821e-02]
 [ -3.65089096e+01   1.28606201e-03   0.00000000e+00   0.00000000e+00]]",[-2.39650011 -0.88943297]
17,[-0.20748957 -0.40027666],"[ 0.66617706 -0.49557694  1.23064018  0.344696    1.1845331  -0.7506889
 -0.75830479  0.39497363 -1.15989011  0.65853514  0.        ]",[-3.94089582 -1.88802515],-0.431537,-0.149709985591,"[[ -5.35620584e+00  -3.00086795e+00   1.37689262e-01  -8.93992821e-02]
 [ -3.97454504e+01   1.93939818e-02   0.00000000e+00   0.00000000e+00]]",[-2.28977799 -0.77265269]
18,[-0.20748957 -0.40027666],"[ 1.20978961 -0.49572649  0.19675391  0.34743085  1.18453047 -0.75068782
 -0.83312298  0.38422222 -1.26801943  0.66038595  0.        ]",[-1.85849083 -1.23784111],-0.618825,-0.16246872956,"[[ -6.18294534  -3.0015839    0.13768926  -0.08939928]
 [-42.91792585  -0.05794136   0.           0.        ]]",[-2.10833073 -0.63126922]
19,[-0.20748957 -0.40027666],"[ 0.80950636 -0.49594779 -0.99996663  0.35149936  1.18452785 -0.75068674
 -0.90645974  0.38611456 -1.34174227  0.76104374  0.        ]",[-1.84715543 -0.529188  ],-0.665808,-0.176609202651,"[[ -7.07250417e+00  -3.00264881e+00   1.37689262e-01  -8.93992821e-02]
 [ -4.60275949e+01  -4.43262200e-02   0.00000000e+00   0.00000000e+00]]",[-2.00805068 -0.53645205]
20,[-0.20748957 -0.40027666],"[-0.39301955 -0.49598525 -1.40742082  0.3521997   1.18452522 -0.75068565
 -0.97834434  0.39362635 -1.31436177  0.89569824  0.        ]",[-1.3113871   1.31791698],-0.566961,-0.181687378594,"[[ -8.02363869e+00  -3.00283218e+00   1.37689262e-01  -8.93992821e-02]
 [ -4.90756995e+01   9.71141233e-03   0.00000000e+00   0.00000000e+00]]",[-1.84460211 -0.41676804]
21,[-0.20748957 -0.40027666],"[-1.43444455 -0.48652559 -0.5123644   0.20006438  1.1845226  -0.75068457
 -1.04879834  0.94426966 -1.21107849  0.97968819  0.        ]",[-1.41129373 -2.15082663],-0.631332,-0.176461061179,"[[ -9.0351273   -2.96289751   0.13768926  -0.08939928]
 [-52.06315515   3.9706635    0.           0.        ]]",[-2.07711959 -0.66339779]
22,[-0.20748957 -0.40027666],"[-1.23048599 -0.47504346  0.97910353  0.05284618  1.18451997 -0.75068349
 -1.11786407  0.383221   -1.05637101  0.91626247  0.        ]",[-2.00264928 -0.89653278],-0.611635,-0.15599153876,"[[-10.10577353  -2.92397787   0.13768926  -0.08939928]
 [-54.99175829  -0.06512224   0.           0.        ]]",[-2.25764394 -0.81837666]
23,[-0.20748957 -0.40027666],"[ 0.16532502 -0.48597798  1.4844842   0.19231934  1.18451735 -0.75068241
 -1.18557008 -0.1097275  -1.08228613  0.69043012  0.        ]",[-2.66826578  0.21671472],-0.52367,-0.142795143703,"[[-11.23441341  -2.96085734   0.13768926  -0.08939928]
 [-57.86272104  -3.61104418   0.           0.        ]]",[-2.25898027 -0.73131776]
24,[-0.20748957 -0.40027666],"[ 1.2019585  -0.49876272  0.26453398  0.40622401  1.18451472 -0.75068132
 -1.25193058  0.23491452 -1.26428261  0.66534855  0.        ]",[-1.66693657  0.87039728],-0.644472,-0.162292669758,"[[-12.41990166  -3.01695655   0.13768926  -0.08939928]
 [-60.6766473   -1.13193497   0.           0.        ]]",[-2.18549871 -0.61340231]
25,[-0.20748957 -0.40027666],"[ 0.47065468 -0.49638188 -1.26434459  0.35961405  1.1845121  -0.75068024
 -1.31696972  0.71741763 -1.34424304  0.80787116  0.        ]",[-4.08812721 -0.27310354],-0.494897,-0.179601755314,"[[-13.66110606  -3.00477238   0.13768926  -0.08939928]
 [-63.43456169   2.33885059   0.           0.        ]]",[-2.03038621 -0.57192081]
26,[-0.20748957 -0.40027666],"[-1.16718148 -0.48819391 -0.95937093  0.22432556  1.18450947 -0.75067916
 -1.38072287  0.56102678 -1.26354941  0.96500175  0.        ]",[-0.74890787 -1.50512916],-0.642662,-0.180892536169,"[[-14.95692135  -2.96928392   0.13768926  -0.08939928]
 [-66.1379662    1.21389331   0.           0.        ]]",[-1.877249   -0.44615561]
27,[-0.20748957 -0.40027666],"[-1.3061214  -0.4920357   0.86889032  0.28392518  1.18450685 -0.75067808
 -1.41977593  0.00767859 -1.08641367  0.87939791  0.        ]",[-2.99977597 -0.70414483],-0.569966,-0.156233930071,"[[-16.29629609  -2.98494229   0.13768926  -0.08939928]
 [-67.79405426  -2.76648894   0.           0.        ]]",[-2.06943846 -0.620148  ]
28,[-0.20748957 -0.40027666],"[ 0.37541256 -0.50018758  1.40997556  0.4365203   1.18450422 -0.75067699
 -1.48149714  0.31093446 -1.15247334  0.68371023  0.        ]",[-2.03179211 -1.42473584],-0.58244,-0.150324859715,"[[-17.67843799  -3.02486645   0.13768926  -0.08939928]
 [-70.41133354  -0.58508771   0.           0.        ]]",[-2.23962021 -0.713723  ]
29,[-0.20748957 -0.40027666],"[ 1.16940469 -0.49996839 -0.33501481  0.43174576  1.1845016  -0.75067591
 -1.54199318  0.44530909 -1.30520724  0.71269528  0.        ]",[-2.50340578  0.05176595],-0.553101,-0.169664383735,"[[-19.11240363  -3.02362056   0.13768926  -0.08939928]
 [-72.97668477   0.38150703   0.           0.        ]]",[-2.203161   -0.62307584]
30,[-0.20748957 -0.40027666],"[-0.40272522 -0.49812505 -1.40559781  0.39336342  1.18449897 -0.75067483
 -1.60129092  0.47582182 -1.30481061  0.89606955  0.        ]",[-1.84895274 -1.35833102],-0.621289,-0.180663702946,"[[-20.59716678  -3.01359714   0.13768926  -0.08939928]
 [-75.49124821   0.60099657   0.           0.        ]]",[-1.92934704 -0.43434086]
31,[-0.20748957 -0.40027666],"[-1.52408685 -0.49675889  0.25591536  0.36677534  1.18449635 -0.75067375
 -1.65941495  0.41685572 -1.12970211  0.91296308  0.        ]",[-2.06929961 -0.81874286],-0.594538,-0.16316571515,"[[-22.13172207  -3.00664626   0.13768926  -0.08939928]
 [-77.95606839   0.1768422    0.           0.        ]]",[-1.95560503 -0.55505008]
32,[-0.20748957 -0.40027666],"[ 0.04959712 -0.49631295  1.50913335  0.35839849  1.18449372 -0.75067266
 -1.71638777  0.40090677 -1.1107387   0.70320134  0.        ]",[-1.40854325  0.29826324],-0.600771,-0.146784174419,"[[ -2.37150843e+01  -3.00445504e+00   1.37689262e-01  -8.93992821e-02]
 [ -8.03720997e+01   6.21206562e-02   0.00000000e+00   0.00000000e+00]]",[-2.23764372 -0.76517034]
33,[-0.20748957 -0.40027666],"[ 1.18542529 -0.49349705 -0.26423257  0.30830486  1.1844911  -0.75067158
 -1.77222931  0.56546924 -1.30351587  0.67690714  0.        ]",[-2.26898306 -0.997665  ],-0.561977,-0.167546474763,"[[-25.34628627  -2.9913368    0.13768926  -0.08939928]
 [-82.74018887   1.24586212   0.           0.        ]]",[-2.23054838 -0.67345834]
34,[-0.20748957 -0.40027666],"[-0.59480575 -0.49667863 -1.35323452  0.36528695  1.18448847 -0.7506705
 -1.82697244  0.12349625 -1.29746527  0.91133461  0.        ]",[ 0.11502159  0.52243104],-0.62256,-0.180866434563,"[[-27.02438248  -3.00625722   0.13768926  -0.08939928]
 [-85.06173099  -1.93335057   0.           0.        ]]",[-1.91398549 -0.36210465]
35,[-0.20748957 -0.40027666],"[-1.41240344 -0.4986262   0.66459156  0.40355089  1.18448585 -0.75066942
 -1.77651115  0.4775541  -1.10666813  0.87269289  0.        ]",[-2.529624   -0.27491751],-0.543294,-0.157835170117,"[[-28.70415218  -3.01625926   0.13768926  -0.08939928]
 [-82.92234264   0.61347068   0.           0.        ]]",[-2.00081396 -0.62171996]
36,[-0.20748957 -0.40027666],"[ 0.54843631 -0.49697605  1.31563466  0.37096269  1.18448322 -0.75066833
 -1.83116334  0.43102581 -1.15258433  0.66790447  0.        ]",[-1.35369621 -0.71912856],-0.608943,-0.149414051141,"[[-30.38585322  -3.00774188   0.13768926  -0.08939928]
 [-85.24004008   0.27878585   0.           0.        ]]",[-2.20642638 -0.70201969]
37,[-0.20748957 -0.40027666],"[ 0.89504712 -0.49630027 -0.90015276  0.35821343  1.1844806  -0.75066725
 -1.88473317  0.40473371 -1.33736052  0.74914673  0.        ]",[-1.76702518 -0.63004966],-0.619617,-0.175439340039,"[[-32.11344802  -3.00440712   0.13768926  -0.08939928]
 [-87.51187132   0.08966431   0.           0.        ]]",[-2.20919633 -0.600968  ]
38,[-0.20748957 -0.40027666],"[-1.23867643 -0.49606119 -0.87035527  0.35378399  1.18447797 -0.75066617
 -1.93724176  0.39710677 -1.23092538  0.94744253  0.        ]",[-2.33704855 -0.56579675],-0.46999,-0.17620954398,"[[ -3.38860283e+01  -3.00324824e+00   1.37689262e-01  -8.93992821e-02]
 [ -8.97387329e+01   3.48051747e-02   0.00000000e+00   0.00000000e+00]]",[-1.85150504 -0.36972123]
