timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
11,[-0.3615905  -0.53757936],"[ 0.01661623  1.88486344  1.39953184 -1.28928081  1.13003165  1.65045351
  0.30640195 -0.35992767 -0.55623283 -0.17008041  0.        ]",[-0.55284394  0.97703345],-0.823088,-0.0445277851284,"[[ 1.46327548 -0.68716358  0.13196155  0.18900764]
 [-2.56659555 -5.23856257  0.          0.        ]]",[ 0.02213958  1.49568391]
12,[-0.3615905  -0.53757936],"[ 0.11791021  1.82518331  1.38454631 -1.45968176  1.13003066  1.65045116
  0.25909806  0.21014262 -0.42159572 -0.28452888  0.        ]",[ 0.60674089  1.05572666],-0.937924,-0.0359039604123,"[[ 1.39049345 -0.7520713   0.13196155  0.18900764]
 [-4.70446605 -1.2654488   0.          0.        ]]",[ 0.8657977   1.15433037]
13,[-0.3615905  -0.53757936],"[ 0.21283049  1.83904552  1.3634015  -1.42204007  1.13002968  1.6504488
  0.31424245  0.78175407 -0.34108042 -0.34269597  0.        ]",[ 1.38605008  0.02015007],-0.968977,-0.0350694293327,"[[ 1.32140929 -0.73740888  0.13196155  0.18900764]
 [-2.21223805  2.71840739  0.          0.        ]]",[ 1.07219565  0.4039582 ]
14,[-0.3615905  -0.53757936],"[ 0.21843118  1.88871125  1.36193139 -1.27746034  1.13002869  1.65044645
  0.40274929  0.78528743 -0.36305867 -0.30206783  0.        ]",[-0.22603763  0.35427801],-0.869105,-0.0326112394348,"[[ 1.31729821 -0.6827936   0.13196155  0.18900764]
 [ 1.78778939  2.74303656  0.          0.        ]]",[ 0.69646358  0.11235738]
15,[-0.3615905  -0.53757936],"[ 0.18233292  1.94633861  1.37095847 -1.08719475  1.13002771  1.6504441
  0.38216832  0.97881718 -0.435309   -0.22247959  0.        ]",[ 0.4139284  -0.18973168],-0.861856,-0.0329601830451,"[[ 1.34372164 -0.61439978  0.13196155  0.18900764]
 [ 0.85765135  4.09184916  0.          0.        ]]",[ 0.48955753 -0.28113693]
16,[-0.3615905  -0.53757936],"[ 0.1363693   2.00230501  1.38097532 -0.87231615  1.13002673  1.65044175
  0.41803169  0.85931979 -0.52664563 -0.1401112   0.        ]",[-0.92706221 -0.92771368],-0.701377,-0.040066498247,"[[ 1.37713702 -0.54091891  0.13196155  0.18900764]
 [ 2.47848445  3.25901497  0.          0.        ]]",[-0.0304725  -0.44145197]
17,[-0.3615905  -0.53757936],"[ 0.11938075  2.02173337  1.38426419 -0.78876021  1.13002574  1.65043939
  0.33582547  0.32319186 -0.56249076 -0.11170604  0.        ]",[ 0.65853263 -0.38134168],-0.838533,-0.0439499589728,"[[ 1.38943033 -0.51322858  0.13196155  0.18900764]
 [-1.23677156 -0.47753262  0.          0.        ]]",[-0.06161874  0.25562358]
18,[-0.3615905  -0.53757936],"[ 0.11709145  2.00450085  1.38468917 -0.8631027   1.13002476  1.65043704
  0.39402334  0.10776133 -0.54854187 -0.12641093  0.        ]",[-0.96679184  0.23299914],-0.727507,-0.0424674024389,"[[ 1.39108473 -0.53784375  0.13196155  0.18900764]
 [ 1.39345454 -1.97897681  0.          0.        ]]",[-0.24271521  0.465698  ]
19,[-0.3615905  -0.53757936],"[ 0.1320035   1.982582    1.38183735 -0.95199169  1.13002377  1.65043469
  0.30877653  0.24595368 -0.51401147 -0.15567857  0.        ]",[ 0.61241764  0.40487207],-0.869397,-0.0389580249104,"[[ 1.38029888 -0.56775981  0.13196155  0.18900764]
 [-2.45921713 -1.01584399  0.          0.        ]]",[ 0.21893615  0.55225897]
20,[-0.3615905  -0.53757936],"[ 0.16561165  1.9795383   1.37478528 -0.96386543  1.13002279  1.65043234
  0.36344879  0.47873475 -0.47738205 -0.18009294  0.        ]",[-0.21069301 -0.54038803],-0.778425,-0.0354750855898,"[[ 1.35590562 -0.57179893  0.13196155  0.18900764]
 [ 0.01166868  0.60652563  0.          0.        ]]",[ 0.23987567  0.21438527]
21,[-0.3615905  -0.53757936],"[ 0.17676647  1.97234338  1.37225    -0.99154151  1.1300218   1.65042998
  0.34501697  0.17004297 -0.46044338 -0.19427667  0.        ]",[ 0.29820158  0.25911974],-0.84658,-0.0341686740609,"[[ 1.34778123 -0.58125438  0.13196155  0.18900764]
 [-0.82133933 -1.54490111  0.          0.        ]]",[ 0.28188455  0.64676428]
22,[-0.3615905  -0.53757936],"[ 0.18284152  1.95654867  1.37082765 -1.05038134  1.13002082  1.65042763
  0.37147163  0.3215852  -0.44228677 -0.2132836   0.        ]",[ 1.02782739  1.31793055],-0.952386,-0.0331627187378,"[[ 1.34335029 -0.60155548  0.13196155  0.18900764]
 [ 0.37426927 -0.4887271   0.          0.        ]]",[ 0.32370809  0.47787338]
23,[-0.3615905  -0.53757936],"[ 0.11798225  1.97973859  1.38451596 -0.96304095  1.13001983  1.65042528
  0.458813    0.89090775 -0.52587707 -0.14961996  0.        ]",[-0.35433019 -0.32376194],-0.771119,-0.0402259930284,"[[ 1.39044076 -0.57151893  0.13196155  0.18900764]
 [ 4.32161376  3.47916763  0.          0.        ]]",[-0.12389135 -0.48748517]
24,[-0.3615905  -0.53757936],"[ 0.01846139  2.02015911  1.39930715 -0.79560929  1.13001885  1.65042293
  0.42591398  0.69716527 -0.66745807 -0.05896577  0.        ]",[-0.60880811 -0.89263411],-0.746194,-0.0568011961074,"[[ 1.46195499 -0.51548338  0.13196155  0.18900764]
 [ 2.83477363  2.12888329  0.          0.        ]]",[-0.59564883 -0.42612681]
25,[-0.3615905  -0.53757936],"[-0.02632666  2.02473686  1.40356281 -0.77521319  1.13001786  1.65042058
  0.3714093   0.18411274 -0.72030127 -0.03418029  0.        ]",[-0.8559525   0.44001339],-0.755394,-0.0635296461933,"[[ 1.49393548 -0.50878198  0.13196155  0.18900764]
 [ 0.37147994 -1.44683202  0.          0.        ]]",[-0.74428862  0.22551048]
26,[-0.3615905  -0.53757936],"[ 0.01097173  2.01707541  1.40011869 -0.80912357  1.13001688  1.65041822
  0.29630628  0.43838392 -0.67230392 -0.05792284  0.        ]",[ 0.25752757  0.84744292],-0.859752,-0.0574137652874,"[[ 1.46730981 -0.51993812  0.13196155  0.18900764]
 [-3.02274229  0.32530986  0.          0.        ]]",[-0.26185152  0.12287003]
27,[-0.3615905  -0.53757936],"[ 0.08022126  2.04388956  1.3909971  -0.68624117  1.13001589  1.65041587
  0.32014536  0.91886453 -0.62664516 -0.06935934  0.        ]",[ 0.54511395 -0.61421163],-0.829616,-0.0516583800892,"[[ 1.41766481 -0.47983323  0.13196155  0.18900764]
 [-1.94534598  3.67401815  0.          0.        ]]",[-0.0880923  -0.54333889]
28,[-0.3615905  -0.53757936],"[ 0.10364797  2.07356204  1.38709792 -0.53469579  1.13001491  1.65041352
  0.36873304  0.55935942 -0.63580071 -0.05355129  0.        ]",[-0.16294438 -0.59162507],-0.761363,-0.0527958277777,"[[ 1.40078997 -0.43149201  0.13196155  0.18900764]
 [ 0.25054528  1.16845377  0.          0.        ]]",[-0.41470441 -0.32060373]
29,[-0.3615905  -0.53757936],"[ 0.10572391  2.073345    1.38673096 -0.53585175  1.13001392  1.65041117
  0.35437929  0.21995335 -0.63331699 -0.05483396  0.        ]",[ 0.80754254  0.10293289],-0.855577,-0.0524811863735,"[[ 1.39929231 -0.43185661  0.13196155  0.18900764]
 [-0.39815457 -1.19703133  0.          0.        ]]",[-0.45432171  0.11056167]
30,[-0.3615905  -0.53757936],"[ 0.0721618   2.06163711  1.39223775 -0.59779604  1.13001294  1.65040881
  0.42523755  0.28166508 -0.65540126 -0.04877499  0.        ]",[-0.25577585 -1.10818158],-0.763713,-0.0552803958475,"[[ 1.42345974 -0.45148198  0.13196155  0.18900764]
 [ 2.80423839 -0.7669317   0.          0.        ]]",[-0.72268248 -0.06545484]
31,[-0.3615905  -0.53757936],"[ 0.00881618  2.02633328  1.40033763 -0.76791899  1.13001195  1.65040646
  0.40165262 -0.2842314  -0.68422299 -0.04902688  0.        ]",[-1.26220523  1.17529333],-0.736924,-0.0589260632839,"[[ 1.4688502  -0.50639208  0.13196155  0.18900764]
 [ 1.73834387 -4.71093703  0.          0.        ]]",[-0.90263534  0.74215341]
32,[-0.3615905  -0.53757936],"[ 0.0162105   1.98836776  1.39954373 -0.9288879   1.13001097  1.65040411
  0.31332324  0.29748814 -0.63897325 -0.08467997  0.        ]",[-1.38815449  0.13629083],-0.698879,-0.0532910662108,"[[ 1.46356444 -0.55993279  0.13196155  0.18900764]
 [-2.25362561 -0.65665457  0.          0.        ]]",[-0.21100383  0.37299079]
33,[-0.3615905  -0.53757936],"[ 0.13346013  1.98271782  1.38152801 -0.95123928  1.13000998  1.65040176
  0.22676846  0.37698977 -0.5126837  -0.15641299  0.        ]",[ 1.84477996  0.77853545],-0.976611,-0.0388202231689,"[[ 1.37924399 -0.56750664  0.13196155  0.18900764]
 [-6.16539407 -0.1025687   0.          0.        ]]",[ 0.52303678  0.54991519]
34,[-0.3615905  -0.53757936],"[ 0.24620965  2.00388213  1.35424423 -0.86542751  1.130009    1.6503994
  0.31697944  0.81939066 -0.41638605 -0.2117668   0.        ]",[-0.13695598 -0.68961996],-0.772752,-0.0303193950938,"[[ 1.29684203 -0.5386221   0.13196155  0.18900764]
 [-2.08837798  2.98073619  0.          0.        ]]",[ 0.62501401 -0.12007937]
35,[-0.3615905  -0.53757936],"[ 0.30911608  2.02590986  1.33456615 -0.7697561   1.13000801  1.65039705
  0.30592716  0.41915479 -0.37209018 -0.23534785  0.        ]",[ 1.15351638 -0.57160606],-0.870857,-0.0276614438679,"[[ 1.25006294 -0.50699466  0.13196155  0.18900764]
 [-2.58787048  0.19130457  0.          0.        ]]",[ 0.69246274  0.33647627]
36,[-0.3615905  -0.53757936],"[ 0.32449442  2.01286097  1.32924907 -0.82724279  1.13000703  1.6503947
  0.39461331  0.09365643 -0.34579332 -0.26157814  0.        ]",[ 1.52451056  1.40395492],-0.981606,-0.0277201122972,"[[ 1.23852001 -0.52592973  0.13196155  0.18900764]
 [ 1.42023104 -2.07724633  0.          0.        ]]",[ 0.46935001  0.62461734]
37,[-0.3615905  -0.53757936],"[ 0.233356    2.01186241  1.35785993 -0.83152357  1.13000604  1.65039235
  0.48149574  0.66749271 -0.43614955 -0.19449851  0.        ]",[-0.72638573  0.22707824],-0.759892,-0.0314572977874,"[[ 1.30632128 -0.52734815  0.13196155  0.18900764]
 [ 5.34681655  1.92208965  0.          0.        ]]",[ 0.01712257 -0.28907412]
38,[-0.3615905  -0.53757936],"[ 0.12777261  2.04357356  1.382634   -0.68754409  1.13000506  1.65039
  0.41556283  0.79120192 -0.57592293 -0.09573742  0.        ]",[-0.04641764 -0.41235483],-0.775128,-0.0454319648722,"[[ 1.38336061 -0.48025562  0.13196155  0.18900764]
 [ 2.36704561  2.78428028  0.          0.        ]]",[-0.26107001 -0.52561975]
39,[-0.3615905  -0.53757936],"[ 0.06529135  2.06761241  1.39324711 -0.5663693   1.13000407  1.65038764
  0.41047658  0.54903325 -0.67005241 -0.03976694  0.        ]",[-0.94362987 -0.35291011],-0.706902,-0.0571558165056,"[[ 1.42839522 -0.4415041   0.13196155  0.18900764]
 [ 2.13718582  1.09649607  0.          0.        ]]",[-0.65669584 -0.38904446]
40,[-0.3615905  -0.53757936],"[ 0.058508    2.07216452  1.39422107 -0.54200058  1.13000309  1.65038529
  0.32695243  0.34561763 -0.68304606 -0.03224785  0.        ]",[ 0.04602229 -0.71723666],-0.790526,-0.0588293425248,"[[ 1.43326533 -0.43379835  0.13196155  0.18900764]
 [-1.63760521 -0.32120063  0.          0.        ]]",[-0.492327  -0.0229516]
41,[-0.3615905  -0.53757936],"[ 0.10103298  2.05095608  1.38753352 -0.65150988  1.13000211  1.65038294
  0.33172016 -0.06096711 -0.61230203 -0.0737945   0.        ]",[-0.4398363   0.53666064],-0.766912,-0.04986195491,"[[ 1.4026753  -0.46865357  0.13196155  0.18900764]
 [-1.42212578 -3.15487732  0.          0.        ]]",[-0.35996994  0.58263004]
42,[-0.3615905  -0.53757936],"[ 0.16404015  2.02397811  1.37510054 -0.7783024   1.13000112  1.65038059
  0.29382308  0.25298058 -0.51825368 -0.13643901  0.        ]",[ 1.41399075  1.09450579],-0.954528,-0.0389418215602,"[[ 1.35704853 -0.50979773  0.13196155  0.18900764]
 [-3.13484267 -0.96683121  0.          0.        ]]",[ 0.20346403  0.44288492]
43,[-0.3615905  -0.53757936],"[ 0.19474882  2.03771951  1.36792642 -0.71526284  1.13000014  1.65037824
  0.38269886  0.82365378 -0.4997678  -0.1422371   0.        ]",[ 0.53729829  0.84772104],-0.87256,-0.0368265487809,"[[ 1.33465207 -0.48922895  0.13196155  0.18900764]
 [ 0.88181972  3.01045412  0.          0.        ]]",[ 0.12277839 -0.42464146]
44,[-0.3615905  -0.53757936],"[ 0.14148665  2.09343222  1.37989757 -0.42106255  1.12999915  1.65037588
  0.42931659  1.29661056 -0.62039755 -0.05350467  0.        ]",[ 0.65775534 -2.19013849],-0.818209,-0.0508477168726,"[[ 1.37342737 -0.39594742  0.13196155  0.18900764]
 [ 2.98867126  6.30671443  0.          0.        ]]",[-0.39872387 -1.35669184]
45,[-0.3615905  -0.53757936],"[ 0.02296907  2.13452428  1.39876425 -0.14223794  1.12999817  1.65037353
  0.48561589  0.71042757 -0.81633974  0.04160444  0.        ]",[-1.10331914 -0.90108213],-0.71384,-0.0763858926298,"[[ 1.45872944 -0.31080308  0.13196155  0.18900764]
 [ 5.53307225  2.22134024  0.          0.        ]]",[-1.41158557 -1.11530757]
46,[-0.3615905  -0.53757936],"[-0.07502068  2.13797505  1.40649223 -0.11493334  1.12999718  1.65037118
  0.39569132  0.19240466 -0.93438782  0.07585921  0.        ]",[-1.15917337 -0.87254598],-0.799414,-0.0917132141133,"[[ 1.52861511 -0.30259986  0.13196155  0.18900764]
 [ 1.46902998 -1.38899689  0.          0.        ]]",[-1.66751885 -0.44191188]
47,[-0.3615905  -0.53757936],"[-0.06014231  2.10957506  1.40576906 -0.31993661  1.1299962   1.65036883
  0.3075431  -0.29915767 -0.86732771  0.04825684  0.        ]",[-0.81472361  0.02918131],-0.787956,-0.0828754370838,"[[ 1.51802569 -0.36475312  0.13196155  0.18900764]
 [-2.5147326  -4.81491832  0.          0.        ]]",[-1.30290282  0.48405951]
48,[-0.3615905  -0.53757936],"[ 0.05484938  2.05699895  1.39472044 -0.62112596  1.12999521  1.65036647
  0.23732328 -0.26872819 -0.6687536  -0.04434879  0.        ]",[-0.78456478  1.44369765],-0.774316,-0.0569787749094,"[[ 1.43589049 -0.45892366  0.13196155  0.18900764]
 [-5.68823993 -4.60284229  0.          0.        ]]",[-0.30789426  0.93530393]
49,[-0.3615905  -0.53757936],"[ 0.25263021  2.0235886   1.35236287 -0.77991279  1.12999423  1.65036412
  0.17110109  0.31265289 -0.42706477 -0.19595688  0.        ]",[ 1.10490651  0.06366835],-0.888152,-0.0305369207602,"[[ 1.29209742 -0.51032651  0.13196155  0.18900764]
 [-8.68107852 -0.55093614  0.          0.        ]]",[ 0.87987816  0.66909289]
