timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.20188938 -0.40468371],"[[ 0.06411183 -0.03337117 -0.18800416  0.10232208]
 [ 0.00397367  0.00482673  0.          0.        ]]",[-0.67142179 -1.62197612],"[ 1.2097704   2.47742803  0.14719661  0.75645088 -1.64165127  0.89948633
  0.15737693  0.39303513  2.82560552 -0.74575191  0.        ]",-1.74034,-0.408368798852,[-1.22083509 -2.54160357]
1,[-0.20188938 -0.40468371],"[[ 0.03755687 -0.07299307 -0.18800416  0.10232208]
 [-2.65063901 -3.95382665  0.          0.        ]]",[-0.23826005 -3.28269788],"[ 1.21162373  2.47426135  0.10793705  0.60458949 -1.64164537  0.89948475
  0.09391085 -0.15812764  2.82646813 -0.83069162  0.        ]",-1.68499,-0.410845944566,[-1.14882088 -2.4537673 ]
2,[-0.20188938 -0.40468371],"[[-0.02437177 -0.19100855 -0.18800416  0.10232208]
 [-3.53928837 -7.83478786  0.          0.        ]]",[-1.98249485 -2.64031571],"[ 1.21218239  2.45102908  0.01627579  0.1557972  -1.64163947  0.89948316
  0.07266509 -0.698473    2.80814734 -1.05151788  0.        ]",-1.65133,-0.415715819011,[-1.00893211 -2.35593987]
3,[-0.20188938 -0.40468371],"[[ -0.13413357  -0.38586068  -0.18800416   0.10232208]
 [ -7.42405145 -11.63774961   0.           0.        ]]",[-2.19367582 -2.51143841],"[ 1.20023075  2.36825738 -0.14562199 -0.56009752 -1.64163357  0.89948158
 -0.02021127 -1.22795677  2.7113085  -1.41162342  0.        ]",-1.61453,-0.418779848366,[-0.76288623 -2.17107201]
4,[-0.20188938 -0.40468371],"[[ -0.3208278   -0.65601629  -0.18800416   0.10232208]
 [-11.23292223 -15.36537105   0.           0.        ]]",[ 0.46394339 -1.89116293],"[ 1.14238873  2.16778496 -0.41448932 -1.45678198 -1.64162767  0.89948
 -0.1112732  -1.74694675  2.42454957 -1.87943442  0.        ]",-1.63421,-0.411446349282,[-0.41279355 -1.88069558]
5,[-0.20188938 -0.40468371],"[[ -0.52484717  -1.00000284  -0.18800416   0.10232208]
 [ -9.17604264 -19.02108361   0.           0.        ]]",[ 0.88510452 -1.08999405],"[ 1.02741162  1.79073209 -0.68943777 -2.34539205 -1.64162177  0.89947841
 -0.06209745 -2.25591737  1.93637446 -2.19861505  0.        ]",-1.58034,-0.383384170753,[ 0.00957395 -1.49752653]
6,[-0.20188938 -0.40468371],"[[ -0.67142663  -1.41638128  -0.18800416   0.10232208]
 [ -5.49422687 -22.60479153   0.           0.        ]]",[ 0.67060614 -0.49756654],"[ 0.91396006  1.21274241 -0.86859657 -2.90818797 -1.64161586  0.89947683
  0.02592712 -2.75485115  1.42711314 -2.18013464  0.        ]",-1.43842,-0.335550047797,[ 0.38556111 -1.0008409 ]
7,[-0.20188938 -0.40468371],"[[ -0.75362167  -1.883758    -0.18800416   0.10232208]
 [ -2.73435267 -24.12777343   0.           0.        ]]",[ 1.2615253  -1.13162467],"[ 0.84005533  0.52232442 -0.96064604 -2.76738912 -1.64160996  0.89947525
  0.09190998 -2.96686506  1.07106978 -1.86981195  0.        ]",-1.25087,-0.277895867982,[ 0.48591188 -0.59845024]
8,[-0.20188938 -0.40468371],"[[ -0.76807474  -2.40125138  -0.18800416   0.10232208]
 [  1.27591112 -27.60989933   0.           0.        ]]",[-1.4074854 -1.5422679],"[ 0.82634375 -0.12125689 -0.9761402  -1.70459538 -1.64160406  0.89947367
  0.18778709 -3.45162853  0.96087065 -1.39790384  0.        ]",-1.00249,-0.225758620029,[ 0.31501788 -0.28185809]
9,[-0.20188938 -0.40468371],"[[ -0.78255087  -2.98769324  -0.18800416   0.10232208]
 [ -2.71013502 -31.02294831   0.           0.        ]]",[-0.70545249  0.04028175],"[ 0.81240313 -0.49503231 -0.99144368  0.29613353 -1.64159816  0.89947208
  0.0924886  -3.9267502   1.11118447 -0.87931564  0.        ]",-0.9466,-0.201437132789,[-0.09780649 -0.15725318]
10,[-0.20188938 -0.40468371],"[[-0.86422456 -3.25751833 -0.18800416  0.10232208]
 [-5.44824003 -0.12939307  0.          0.        ]]",[-0.99888176 -0.40026241],"[ 0.73001371 -0.50266941 -1.07360498  1.32848881 -1.64159226  0.8994705
  0.0270259   0.37436829  1.28512524 -0.69065361  0.        ]",-0.906442,-0.211388182469,[-0.81465417 -0.90603447]
11,[-0.20188938 -0.40468371],"[[-1.01178473 -3.19060288 -0.18800416  0.10232208]
 [-9.29505643  4.68903463  0.          0.        ]]",[ 0.17480665  0.08603995],"[ 0.56646437 -0.51091036 -1.2026734   1.07256228 -1.64158636  0.89946892
 -0.0649439   1.04520665  1.24460805 -0.73182154  0.        ]",-0.929734,-0.208534940201,[-0.77664822 -0.97515857]
12,[-0.20188938 -0.40468371],"[[-1.18889538 -3.0943351  -0.18800416  0.10232208]
 [-8.41892303  4.93692292  0.          0.        ]]",[ 0.29782835 -0.97170816],"[ 0.34956212 -0.51103584 -1.32136428  0.70319468 -1.64158046  0.89946733
 -0.0439972   1.07971636  1.18309174 -0.76760714  0.        ]",-0.865978,-0.203133818085,[-0.69670159 -0.96116358]
13,[-0.20188938 -0.40468371],"[[-1.34377192 -3.03210683 -0.18800416  0.10232208]
 [-7.07319843  1.68478688  0.          0.        ]]",[-0.98280568 -0.36805048],"[ 0.14649632 -0.50375064 -1.39002432  0.46511176 -1.64157456  0.89946575
 -0.01182348  0.62694043  1.14230957 -0.77505627  0.        ]",-0.832367,-0.198780403831,[-0.5297454 -0.8364554]
14,[-0.20188938 -0.40468371],"[[ -1.5228733   -3.01140927  -0.18800416   0.10232208]
 [-10.82443025   0.56338941   0.           0.        ]]",[ 0.2413892  -0.64899656],"[-0.09724804 -0.50004982 -1.42630642  0.38623793 -1.64156866  0.89946417
 -0.10150827  0.47081444  1.13620612 -0.75785657  0.        ]",-0.84314,-0.197104925433,[-0.27819821 -0.68041754]
