timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.23409647 -0.40615046],"[[-0.08385519  0.09021198 -0.12289865 -0.08954083]
 [ 0.00466472  0.00270783  0.          0.        ]]",[-3.6987979  -3.47057148],"[ 1.22219576  2.51659166 -0.07126302  1.25557482 -1.07057065 -0.77969472
  0.19008145  0.39525533  2.35047349  0.76358798  0.        ]",-1.69124,-0.342473335469,[-3.87262082 -3.31469893]
1,[-0.23409647 -0.40615046],"[[-0.12343794  0.05055317 -0.12289865 -0.08954083]
 [-3.94977503 -3.9554035   0.          0.        ]]",[-2.91764096 -3.38774825],"[ 1.21654935  2.52079296 -0.12928877  1.09845147 -1.07056896 -0.77969379
  0.10118379 -0.15433977  2.34514843  0.65457452  0.        ]",-1.7137,-0.338989348569,[-3.70163298 -3.17231607]
2,[-0.23409647 -0.40615046],"[[-0.24132494 -0.06748192 -0.12289865 -0.08954083]
 [-7.82603388 -7.8351768   0.          0.        ]]",[-4.25626417 -3.30376156],"[ 1.18709415  2.51927016 -0.30006662  0.62991323 -1.07056726 -0.77969286
  0.01404368 -0.69305715  2.29155375  0.33542611  0.        ]",-1.62399,-0.326392739629,[-3.3399415  -3.01465321]
3,[-0.23409647 -0.40615046],"[[ -0.43596987  -0.26234167  -0.12289865  -0.08954083]
 [-11.62589167 -11.63811076   0.           0.        ]]",[-2.62067557 -2.18940767],"[ 1.0981071   2.47098556 -0.57024079 -0.13234739 -1.07056556 -0.77969194
 -0.07137891 -1.22110388  2.08625531 -0.14423882  0.        ]",-1.55799,-0.298718205853,[-2.70207524 -2.75414228]
4,[-0.23409647 -0.40615046],"[[ -0.70586549  -0.53250337  -0.12289865  -0.08954083]
 [-15.35149673 -15.36559427   0.           0.        ]]",[-1.52662225 -2.33075251],"[ 0.89768561  2.3134185  -0.90394541 -1.11876972 -1.07056386 -0.77969101
 -0.15513225 -1.73867097  1.6080279  -0.62629155  0.        ]",-1.26515,-0.247930530922,[-1.59657216 -2.28031802]
5,[-0.23409647 -0.40615046],"[[ -1.0495516   -0.876471    -0.12289865  -0.08954083]
 [-19.00538492 -19.01891094   0.           0.        ]]",[-0.89736459 -1.34542788],"[ 0.53506568  1.97838191 -1.22601113 -2.15461547 -1.07056217 -0.77969009
 -0.23727335 -2.24593415  0.84414128 -0.80745945  0.        ]",-0.86758,-0.16774034491,[-0.21445775 -1.55574346]
6,[-0.23409647 -0.40615046],"[[ -1.46154563  -1.29277516  -0.12289865  -0.08954083]
 [-22.18402452 -22.59947323   0.           0.        ]]",[ 0.80463348  0.25991695],"[ -9.94677308e-04   1.42610217e+00  -1.41296041e+00  -2.92163118e+00
  -1.07056047e+00  -7.79689159e-01  -3.08730606e-01  -2.74308646e+00
   6.48531727e-02  -3.85726908e-01   0.00000000e+00]",-0.523722,-0.0605284853691,[ 0.73701268 -0.79794246]
7,[-0.23409647 -0.40615046],"[[ -1.86893722  -1.72993793  -0.12289865  -0.08954083]
 [-18.56686649 -21.12176691   0.           0.        ]]",[ 0.26519808 -0.58021361],"[-0.55614538  0.77179197 -1.35672092 -3.02393751 -1.07055877 -0.77968823
 -0.22741474 -2.53789047 -0.21742784  0.42430384  0.        ]",-0.55302,-0.042834821482,[ 0.33308566 -0.58016682]
8,[-0.23409647 -0.40615046],"[[ -2.226106    -2.17121627  -0.12289865  -0.08954083]
 [-17.15461057 -22.99985856   0.           0.        ]]",[-0.69488741 -1.58960456],"[-0.99122273  0.15739129 -1.1164294  -2.37942899 -1.07055708 -0.77968731
 -0.19566629 -2.79864739  0.03383119  1.04796945  0.        ]",-0.699946,-0.118174110218,[-0.2482103  -0.44472161]
9,[-0.23409647 -0.40615046],"[[ -2.59343633  -2.666362    -0.12289865  -0.08954083]
 [-19.57026363 -26.50311656   0.           0.        ]]",[-0.75866308  0.31892219],"[-1.32764048 -0.332593   -0.71589228 -0.91955188 -1.07055538 -0.77968638
 -0.24997137 -3.28504772  0.54273661  1.19039565  0.        ]",-0.934469,-0.161992670787,[-0.30990759 -0.25125048]
10,[-0.23409647 -0.40615046],"[[ -3.01111012  -3.11437095  -0.12289865  -0.08954083]
 [-22.18740885  -9.83625415   0.           0.        ]]",[-1.25377493 -0.38448682],"[-1.51786059 -0.49951222 -0.13957714  0.7896381  -1.07055368 -0.77968545
 -0.30880609 -0.97086176  0.81835094  0.92645914  0.        ]",-0.835542,-0.16530125675,[-0.46336639 -0.64120239]
11,[-0.23409647 -0.40615046],"[[ -3.49016939  -3.1565428   -0.12289865  -0.08954083]
 [-25.70694873   2.05245662   0.           0.        ]]",[-1.05583826 -1.30402139],"[-1.44668228 -0.49990281  0.55564253  0.95712184 -1.07055198 -0.77968453
 -0.38792716  0.67987844  0.8217704   0.78197235  0.        ]",-0.690994,-0.156036203784,[-0.91386092 -1.16200066]
12,[-0.23409647 -0.40615046],"[[ -4.03892664  -3.10104851  -0.12289865  -0.08954083]
 [-29.15730393   2.79821953   0.           0.        ]]",[-1.13512728 -1.66639332],"[-1.01091038 -0.49882919  1.20433339  0.73675178 -1.07055029 -0.7796836
 -0.46549287  0.78342632  0.82913062  0.78623841  0.        ]",-0.720761,-0.157118480055,[-1.08268809 -1.3235755 ]
13,[-0.23409647 -0.40615046],"[[ -4.65600641  -3.05480415  -0.12289865  -0.08954083]
 [-32.53940072   1.78252764   0.           0.        ]]",[-1.50645764 -1.19216585],"[-0.22893721 -0.49438233  1.52379849  0.55346351 -1.07054859 -0.77968268
 -0.54152404  0.64239729  0.83277839  0.751868    0.        ]",-0.818249,-0.155422004754,[-1.34576321 -1.37576389]
14,[-0.23409647 -0.40615046],"[[ -5.34005622  -3.02826703  -0.12289865  -0.08954083]
 [-35.85453114   0.93363634   0.           0.        ]]",[-2.33849547 -2.00501919],"[ 0.65815569 -0.49037564  1.24520411  0.44859158 -1.07054689 -0.77968175
 -0.61604969  0.52452858  0.79148804  0.70187466  0.        ]",-0.813428,-0.147789820128,[-1.7745837  -1.44790387]
15,[-0.23409647 -0.40615046],"[[ -6.0897501   -3.01498871  -0.12289865  -0.08954083]
 [-39.10402734   0.44609952   0.           0.        ]]",[-2.34485529 -1.36105909],"[ 1.20133285 -0.48797346  0.33553248  0.39623094 -1.0705452  -0.77968082
 -0.68909975  0.45683384  0.70864933  0.69705411  0.        ]",-0.855379,-0.138198578779,[-2.03917742 -1.39393163]
16,[-0.23409647 -0.40615046],"[[ -6.90378846  -3.00880475  -0.12289865  -0.08954083]
 [-42.28919412   0.20205743   0.           0.        ]]",[-1.31817997 -0.68764354],"[ 0.97002141 -0.48676424 -0.80494142  0.3718751  -1.0705435  -0.7796799
 -0.76070353  0.42294829  0.63609556  0.77286225  0.        ]",-0.948027,-0.135444541765,[-1.97895682 -1.23396719]
17,[-0.23409647 -0.40615046],"[[ -7.78089749  -3.00571799  -0.12289865  -0.08954083]
 [-45.41130458   0.1112681    0.           0.        ]]",[-1.58578179 -1.01209033],"[-0.05062726 -0.48613898 -1.41781124  0.35972505 -1.0705418  -0.77967897
 -0.83088963  0.41034185  0.63838766  0.89768324  0.        ]",-0.856353,-0.144984060639,[-1.56784213 -1.01964104]
18,[-0.23409647 -0.40615046],"[[ -8.71982864e+00  -3.00444641e+00  -1.22898649e-01  -8.95408306e-02]
 [ -4.84716118e+01   3.16840280e-02   0.00000000e+00   0.00000000e+00]]",[-0.90013359 -0.66742312],"[-1.20104884 -0.485877   -0.90290949  0.35472117 -1.0705401  -0.77967805
 -0.89968621  0.39929126  0.73418987  0.97868356  0.        ]",-0.727592,-0.16063405209,[-1.04996049 -0.99670136]
19,[-0.23409647 -0.40615046],"[[ -9.71539087e+00  -3.00374256e+00  -1.22898649e-01  -8.95408306e-02]
 [ -5.10759335e+01   3.26378567e-02   0.00000000e+00   0.00000000e+00]]",[-1.24739733 -1.66373077],"[-1.47177822 -0.48573075  0.47454172  0.35195166 -1.07053841 -0.77967712
 -0.95823178  0.39942336  0.85454907  0.9325249   0.        ]",-0.723069,-0.169521796205,[-0.7720018  -1.16594648]
