timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.09704074 -0.35546407],"[ 1.15964657  2.20351072  0.1310603   0.70107569  0.9562737   0.33564767
  0.03144917  0.37844259  0.52980273 -0.19129131  0.        ]",[ 0.45938834 -0.53297369],-0.471262,-0.104907652107,"[[ 0.05408425 -0.03593023  0.11014449  0.04007199]
 [-0.00348341 -0.00282192  0.          0.        ]]",[ 0.63010859 -1.25501883]
1,[-0.09704074 -0.35546407],"[ 1.15805745  2.20209591  0.15814801  0.63194205  0.95626908  0.33564672
  0.09481175  0.07828903  0.52899972 -0.17920145  0.        ]",[ 0.20557767 -1.34699877],-0.430789,-0.104353354308,"[[ 0.07225686 -0.0571671   0.11014449  0.04007199]
 [ 1.81468821 -2.11382649  0.          0.        ]]",[ 0.69435287 -1.21418905]
2,[-0.09704074 -0.35546407],"[ 1.15232208  2.1909051   0.22372981  0.3674076   0.95626445  0.33564578
  0.12195467 -0.47879733  0.52583605 -0.1769879   0.        ]",[ 0.56330169 -0.55809776],-0.498975,-0.10386197673,"[[ 0.11636525 -0.1387546   0.11014449  0.04007199]
 [ 2.59355083 -6.0318637   0.          0.        ]]",[ 0.80488992 -1.13810432]
3,[-0.09704074 -0.35546407],"[ 1.13679962  2.14969875  0.33252635 -0.08363552  0.95625982  0.33564483
  0.19785303 -0.77613856  0.51448076 -0.17840653  0.        ]",[ 0.56293669 -2.26291115],-0.44014,-0.102440232929,"[[ 0.19008753 -0.28037405  0.11014449  0.04007199]
 [ 4.77142884 -8.12310314  0.          0.        ]]",[ 0.82187808 -1.13396788]
4,[-0.09704074 -0.35546407],"[ 1.09717963  2.04560412  0.50158119 -0.68950048  0.9562552   0.33564389
  0.27222359 -1.31636539  0.48446306 -0.16046284  0.        ]",[ 0.55503065 -1.16417927],-0.479835,-0.0978862655671,"[[  0.30692755  -0.48095799   0.11014449   0.04007199]
 [  6.9054684  -11.92260836   0.           0.        ]]",[ 0.87295198 -1.04490113]
5,[-0.09704074 -0.35546407],"[ 1.01474512  1.82248518  0.72103101 -1.41932046  0.95625057  0.33564295
  0.34403399 -1.84585832  0.41876844 -0.1426659   0.        ]",[ 2.14442647 -0.82699696],-0.521873,-0.0887038585726,"[[  0.46571124  -0.75677567   0.11014449   0.04007199]
 [  8.96604774 -15.64670916   0.           0.        ]]",[ 0.89531338 -0.89367449]
6,[-0.09704074 -0.35546407],"[ 0.85227328  1.4406439   0.9929149  -2.08535083  0.95624594  0.335642
  0.4757788  -2.26747429  0.29712392 -0.0995277   0.        ]",[ 0.85390506 -1.60648011],-0.369608,-0.0713298935306,"[[  0.68296064  -1.09946491   0.11014449   0.04007199]
 [ 12.74641093 -18.61222561   0.           0.        ]]",[ 0.92082399 -0.65554571]
7,[-0.09704074 -0.35546407],"[ 0.56289036  0.89365067  1.28174708 -2.43416026  0.95624131  0.33564106
  0.58480032 -2.77798799  0.09770643 -0.03865579  0.        ]",[ 0.73909508 -0.76377192],-0.336082,-0.0432231799522,"[[  0.96927542  -1.50774      0.11014449   0.04007199]
 [ 15.87475444 -22.20318964   0.           0.        ]]",[ 0.94231176 -0.3152613 ]
8,[-0.09704074 -0.35546407],"[ 0.13404049  0.25189601  1.49453546 -2.17449035  0.95623669  0.33564012
  0.67584509 -3.14526077 -0.18846424 -0.0156957   0.        ]",[-0.88856055  0.16098465],-0.266821,-0.0113967030115,"[[  1.31298187  -1.97772829   0.11014449   0.04007199]
 [ 18.48727951 -24.78693716   0.           0.        ]]",[ 0.80534589 -0.12182719]
9,[-0.09704074 -0.35546407],"[-0.31818909 -0.28259118  1.53991135 -1.22954516  0.95623206  0.33563917
  0.54053027 -2.98462865 -0.51314956 -0.09276071  0.        ]",[ 0.74253719  0.18196679],-0.287072,-0.0470315711427,"[[  1.64377355  -2.4621348    0.11014449   0.04007199]
 [ 14.60458975 -23.65766406   0.           0.        ]]",[ 0.65437651 -0.03792784]
