timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.29902598 -0.472087  ],"[[-0.02119592 -0.01825595 -0.00645646 -0.12245645]
 [ 0.00406687  0.00331812  0.          0.        ]]",[-2.95610197 -2.83819627],"[ 1.25993388  2.30251411 -0.02472489  0.84834949 -0.0620221  -1.05602736
  0.31985108  0.39438304  1.47655381  1.02612058  0.        ]",-1.37946,-0.245483745196,[-3.39286232 -3.50254297]
1,[-0.29902598 -0.472087  ],"[[-0.06079046 -0.05790265 -0.00645646 -0.12245645]
 [-3.95036213 -3.95480072  0.          0.        ]]",[-2.92881251 -3.01574165],"[ 1.25766873  2.30035129 -0.08200856  0.70284773 -0.06202207 -1.0560264
  0.23333531 -0.16711747  1.46995529  0.91299731  0.        ]",-1.37203,-0.239004164883,[-2.96387339 -3.11385155]
2,[-0.29902598 -0.472087  ],"[[ -1.78689586e-01  -1.75925699e-01  -6.45645939e-03  -1.22456451e-01]
 [ -7.82667540e+00  -7.83457414e+00   0.00000000e+00   0.00000000e+00]]",[-2.32555173 -2.08539719],"[ 1.23802954  2.2806846  -0.25141395  0.27257548 -0.06202204 -1.05602544
  0.14852858 -0.71750371  1.41193327  0.58297618  0.        ]",-1.42588,-0.218389936578,[-2.48531961 -2.90659261]
3,[-0.29902598 -0.472087  ],"[[ -3.73348861e-01  -3.70773287e-01  -6.45645939e-03  -1.22456451e-01]
 [ -1.16267086e+01  -1.16374949e+01   0.00000000e+00   0.00000000e+00]]",[-1.37633488 -2.12537612],"[ 1.16413021  2.20563633 -0.52219614 -0.41541093 -0.06202202 -1.05602449
  0.06539072 -1.25698676  1.19832982  0.09055824  0.        ]",-1.31305,-0.180860389451,[-1.69847965 -2.65489888]
4,[-0.29902598 -0.472087  ],"[[ -6.43263845e-01  -6.40922420e-01  -6.45645939e-03  -1.22456451e-01]
 [ -1.53526413e+01  -1.53649510e+01   0.00000000e+00   0.00000000e+00]]",[-1.74711965 -2.14539491],"[ 0.98140295  2.01915557 -0.86259994 -1.28072955 -0.06202199 -1.05602353
 -0.01612596 -1.78576241  0.71004091 -0.39743047  0.        ]",-0.979658,-0.125200770848,[-0.80133665 -2.40660357]
5,[-0.29902598 -0.472087  ],"[[ -9.86977225e-01  -9.84876870e-01  -6.45645939e-03  -1.22456451e-01]
 [ -1.90069817e+01  -1.90182385e+01   0.00000000e+00   0.00000000e+00]]",[ 0.47757141 -0.78326671],"[ 0.63410071  1.66395754 -1.20224856 -2.14483284 -0.06202196 -1.05602257
 -0.09607632 -2.30401295 -0.05768332 -0.56944195  0.        ]",-0.770388,-0.0649822384659,[-0.28822932 -2.05220842]
6,[-0.29902598 -0.472087  ],"[[ -1.34442073e+00  -1.39257449e+00  -6.45645939e-03  -1.22456451e-01]
 [ -1.67450844e+01  -2.17424302e+01   0.00000000e+00   0.00000000e+00]]",[-1.23683717 -0.89806677],"[ 0.17819767  1.12713777 -1.40515424 -2.69926341 -0.06202194 -1.05602161
 -0.04659003 -2.6904576  -0.76273989 -0.17596419  0.        ]",-0.694099,-0.074499435285,[-1.39875579 -1.52773821]
7,[-0.29902598 -0.472087  ],"[[ -1.71575746e+00  -1.85876199e+00  -6.45645939e-03  -1.22456451e-01]
 [ -2.03769504e+01  -2.48658829e+01   0.00000000e+00   0.00000000e+00]]",[-2.41230229 -0.49927   ],"[-0.33648984  0.4680102  -1.42690998 -2.60619647 -0.06202191 -1.05602065
 -0.12604875 -3.13353524 -1.03916676  0.61124958  0.        ]",-0.954401,-0.128377344233,[-2.57460356 -0.94563019]
8,[-0.29902598 -0.472087  ],"[[ -2.15903137e+00  -2.37095452e+00  -6.45645939e-03  -1.22456451e-01]
 [ -2.39385659e+01  -2.63484836e+01   0.00000000e+00   0.00000000e+00]]",[-2.26491305  0.2110335 ],"[-0.90913128 -0.15136797 -1.19870727 -1.64306648 -0.06202188 -1.05601969
 -0.20397051 -3.3438383  -0.73766421  1.30754628  0.        ]",-1.03702,-0.162779810635,[-2.75583673 -0.44787836]
9,[-0.29902598 -0.472087  ],"[[ -2.67281783e+00  -2.88429154e+00  -6.45645939e-03  -1.22456451e-01]
 [ -2.74278775e+01  -2.49899302e+01   0.00000000e+00   0.00000000e+00]]",[-2.7403382  -0.97485758],"[-1.37962874 -0.50804213 -0.64825585 -0.01922997 -0.06202186 -1.05601873
 -0.28031038 -3.15110103 -0.20619582  1.33325005  0.        ]",-0.931857,-0.150310765884,[-1.83989418 -0.13459697]
