timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.18366335 -0.39911741],"[[ 0.07016912 -0.08562571  0.16516425 -0.04557655]
 [ 0.00213488  0.00085286  0.          0.        ]]",[ 2.20273576 -2.74538333],"[ 1.20355481  2.4539943   0.15398728  0.5556746   1.40967337 -0.383604
  0.14554149  0.39168195  0.17105372  0.48148491  0.        ]",-0.268701,-0.0676506411347,[ 0.01631498 -1.55776691]
1,[-0.18366335 -0.39911741],"[[ 0.10991739 -0.12535206  0.16516425 -0.04557655]
 [ 3.9595122  -3.96027947  0.          0.        ]]",[-0.50538565 -1.92061442],"[ 1.19863479  2.44774989  0.21264356  0.40580427  1.40966888 -0.38360353
  0.24222366 -0.16053439  0.16836767  0.51529007  0.        ]",-0.233534,-0.0704522525491,[-0.07846047 -1.48694277]
2,[-0.18366335 -0.39911741],"[[ 0.16827778 -0.2434907   0.16516425 -0.04557655]
 [ 1.88342224 -7.8406573   0.          0.        ]]",[-1.23114611 -2.35835096],"[ 1.18750129  2.41550285  0.29827433 -0.03454475  1.40966439 -0.38360306
  0.19150257 -0.70149247  0.16004281  0.50859695  0.        ]",-0.147969,-0.0691482166079,[-0.15308145 -1.39563346]
3,[-0.18366335 -0.39911741],"[[  0.16589457  -0.43845902   0.16516425  -0.04557655]
 [ -2.10853459 -11.64351481   0.           0.        ]]",[ 0.99225464 -2.19556653],"[ 1.18804352  2.31858916  0.29479172 -0.73054559  1.4096599  -0.38360259
  0.09397502 -1.23164163  0.13214813  0.3243347   0.        ]",-0.162003,-0.0510657732592,[-0.06643805 -1.26069224]
4,[-0.18366335 -0.39911741],"[[  0.16353718  -0.70875859   0.16516425  -0.04557655]
 [  1.8595718  -15.37398368   0.           0.        ]]",[ 0.52602947 -0.61792723],"[ 1.18857225  2.10089723  0.29134547 -1.58927814  1.40965541 -0.38360212
  0.19091967 -1.75169458  0.04304249  0.0880404   0.        ]",-0.144247,-0.027969604376,[-0.04211421 -1.14955962]
5,[-0.18366335 -0.39911741],"[[  0.22124208  -1.03773966   0.16516425  -0.04557655]
 [  3.90410327 -17.51695227   0.           0.        ]]",[-0.93824829 -1.44469225],"[ 1.17339218  1.72726278  0.37526322 -2.38736753  1.40965092 -0.38360166
  0.24086943 -2.05043143 -0.1060653  -0.06097146  0.        ]",-0.0055387,-0.0148156000789,[-0.11169571 -1.01617658]
6,[-0.18366335 -0.39911741],"[[  0.26129904  -1.42431687   0.16516425  -0.04557655]
 [  0.11385264 -21.12879433   0.           0.        ]]",[-1.65193186 -0.89767331],"[ 1.16022283  1.18809325  0.43289626 -2.87308154  1.40964643 -0.38360119
  0.14826941 -2.55393103 -0.35163817 -0.20548333  0.        ]",-0.0659281,-0.0386769252279,[-0.16461308 -0.70045507]
7,[-0.18366335 -0.39911741],"[[  0.2238275   -1.87835143   0.16516425  -0.04557655]
 [ -3.84821459 -24.26426885   0.           0.        ]]",[-0.2991188  -1.52627036],"[ 1.17260129  0.52020728  0.37899879 -2.73566454  1.40964194 -0.38360072
  0.05147175 -2.99100732 -0.74207452 -0.31027617  0.        ]",-0.18317,-0.0875062636124,[-0.39744925 -0.36537987]
8,[-0.18366335 -0.39911741],"[[  0.13571733  -2.39854331   0.16516425  -0.04557655]
 [ -4.9591721  -27.74334053   0.           0.        ]]",[-1.57790399 -0.11494088],"[ 1.19426543 -0.12534144  0.25058163 -1.68651464  1.40963745 -0.38360025
  0.02432979 -3.47596268 -1.18887879 -0.171512    0.        ]",-0.258169,-0.138655076504,[-0.9788124  -0.21529023]
9,[-0.18366335 -0.39911741],"[[ -2.22861012e-03  -2.95246513e+00   1.65164253e-01  -4.55765527e-02]
 [ -8.82227216e+00  -2.76491906e+01   0.00000000e+00   0.00000000e+00]]",[-1.76642063  1.70584336],"[ 1.20690942 -0.49116387  0.04678854  0.16689414  1.40963296 -0.38359978
 -0.07005007 -3.46278978 -1.4669161   0.25971205  0.        ]",-0.567326,-0.175030778686,[-1.58438015 -0.14298594]
10,[-0.18366335 -0.39911741],"[[ -0.21663544  -3.19807136   0.16516425  -0.04557655]
 [-12.60585718  -0.7274017    0.           0.        ]]",[-1.13526954 -0.75520588],"[ 1.17475356 -0.51533242 -0.26841694  1.09429298  1.40962847 -0.38359931
 -0.16248729  0.29018342 -1.46529794  0.51756887  0.        ]",-0.68124,-0.1815991483,[-1.46926594 -0.36441308]
11,[-0.18366335 -0.39911741],"[[ -0.50597105  -3.15167938   0.16516425  -0.04557655]
 [-16.31542502   3.57285132   0.           0.        ]]",[-1.25150872 -1.29883058],"[ 1.03453336 -0.51762948 -0.66807919  0.91840177  1.40962398 -0.38359884
 -0.25311616  0.88964975 -1.46660951  0.48817768  0.        ]",-0.654832,-0.180752056491,[-1.45128238 -0.4943341 ]
