timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.34854385 -0.50553131],"[ 1.26783867  2.23146515  0.02835146  0.91379304 -0.45347707 -0.60174295
  0.35491918  0.39287565  1.84128177  0.66230805  0.        ]",[-3.51743758 -3.41953191],-1.65902,-0.272417036493,"[[ 0.03273729 -0.00232546 -0.05100098 -0.071766  ]
 [ 0.0030789   0.00315216  0.          0.        ]]",[-3.90369129 -3.77956605]
1,[-0.34854385 -0.50553131],"[ 1.26855633  2.23022596 -0.02863521  0.77351082 -0.45347685 -0.60174262
  0.26779184 -0.17316289  1.84105056  0.5474841   0.        ]",[-2.44589408 -3.22414034],-1.77856,-0.269016648145,"[[-0.00687681 -0.04197544 -0.05100098 -0.071766  ]
 [-3.95132851 -3.95496344  0.          0.        ]]",[-3.47087479 -3.39983511]
2,[-0.34854385 -0.50553131],"[ 1.25767139  2.21351051 -0.19782552  0.35817288 -0.45347664 -0.6017423
  0.18238582 -0.72799749  1.80110192  0.20955345  0.        ]",[-2.58396818 -2.79162815],-1.81274,-0.257367316662,"[[-0.12479498 -0.16000172 -0.05100098 -0.071766  ]
 [-7.82761116 -7.83473475  0.          0.        ]]",[-2.97836876 -3.14452386]
3,[-0.34854385 -0.50553131],"[ 1.19755788  2.14390973 -0.47060649 -0.30764635 -0.45347642 -0.60174197
  0.09866085 -1.2718411   1.61274244 -0.30453872  0.        ]",[-2.22479804 -4.28080004],-1.60937,-0.233590638484,"[[ -0.31947252  -0.35485251  -0.05100098  -0.071766  ]
 [-11.62759674 -11.63765532   0.           0.        ]]",[-2.027879   -2.83222294]
4,[-0.34854385 -0.50553131],"[ 1.03173019  1.96582107 -0.81849902 -1.14871073 -0.45347621 -0.60174165
  0.01656901 -1.80489116  1.14544154 -0.83542971  0.        ]",[-1.12818663 -1.85960989],-1.53671,-0.193164246007,"[[ -0.58940462  -0.62500487  -0.05100098  -0.071766  ]
 [-15.35346065 -15.36511321   0.           0.        ]]",[-0.92922914 -2.48369908]
5,[-0.34854385 -0.50553131],"[ 0.70050595  1.62183154 -1.1747686  -1.99525223 -0.45347599 -0.60174132
 -0.06394509 -2.32733123  0.3758723  -1.06826026  0.        ]",[-0.32874898 -2.57016696],-1.1958,-0.135158105752,"[[ -0.93313355  -0.96896259  -0.05100098  -0.071766  ]
 [-19.00771594 -19.01840248   0.           0.        ]]",[-0.22432889 -2.11110878]
6,[-0.34854385 -0.50553131],"[ 0.20965471  1.08550781 -1.41341194 -2.55633127 -0.45347577 -0.601741
 -0.0844097  -2.83947397 -0.40354945 -0.69491908  0.        ]",[-0.94656812 -2.09396215],-0.994462,-0.075404404268,"[[ -1.32260257  -1.38526374  -0.05100098  -0.071766  ]
 [-19.93653432 -22.59972214   0.           0.        ]]",[-0.6900574  -1.43067408]
7,[-0.34854385 -0.50553131],"[-0.39233786  0.4088034  -1.43315093 -2.45723659 -0.45347556 -0.60174067
 -0.15840091 -3.34135526 -0.72111815  0.17700527  0.        ]",[-0.78987424 -0.61378067],-1.15022,-0.0691927058811,"[[ -1.75502218  -1.87247164  -0.05100098  -0.071766  ]
 [-23.29473789 -26.1093379    0.           0.        ]]",[-1.71531773 -0.80938923]
8,[-0.34854385 -0.50553131],"[-1.01452541 -0.22287348 -1.14023921 -1.43217122 -0.45347534 -0.60174035
 -0.21729429 -3.61463086 -0.34829896  0.8914693   0.        ]",[-1.03069451 -1.27069729],-1.22509,-0.105095750672,"[[ -2.24773679  -2.41383196  -0.05100098  -0.071766  ]
 [-25.9677041  -28.02041956   0.           0.        ]]",[-1.70229375 -0.60125679]
9,[-0.34854385 -0.50553131],"[-1.45865288 -0.56639675 -0.49838582  0.45199113 -0.45347512 -0.60174002
 -0.29329383 -3.30922963  0.21748923  0.75442655  0.        ]",[ 1.75840558 -0.04530287],-1.28128,-0.104050419582,"[[ -2.80170898  -3.00838676  -0.05100098  -0.071766  ]
 [-29.41705851 -25.88493239   0.           0.        ]]",[ 0.18576518 -0.52247083]
10,[-0.34854385 -0.50553131],"[-1.51016567 -0.57677056  0.2711586   1.11423048 -0.45347491 -0.6017397
 -0.19320503  0.40828607  0.25271846  0.52060417  0.        ]",[-0.61718103 -1.00607737],-0.834378,-0.08620567775,"[[ -3.3444704   -3.19592894  -0.05100098  -0.071766  ]
 [-24.87438919   0.11085678   0.           0.        ]]",[-0.99434078 -1.53871846]
11,[-0.34854385 -0.50553131],"[-1.19060178 -0.57883919  0.92989595  0.93132507 -0.45347469 -0.60173938
 -0.23619234  0.89537048  0.2450839   0.53873824  0.        ]",[-2.60154225 -2.18941272],-0.769628,-0.0870221702198,"[[ -3.86153294  -3.14422086  -0.05100098  -0.071766  ]
 [-26.82543317   3.51693664   0.           0.        ]]",[-1.49685061 -2.05946302]
12,[-0.34854385 -0.50553131],"[-0.52305572 -0.57628717  1.36401089  0.70863195 -0.45347447 -0.60173905
 -0.31172751  0.76062269  0.26003761  0.53347926  0.        ]",[-1.83317813 -2.1584074 ],-0.808546,-0.0878779694002,"[[ -4.43243859  -3.08126047  -0.05100098  -0.071766  ]
 [-30.25370854   2.57467804   0.           0.        ]]",[-1.32743919 -1.69823837]
13,[-0.34854385 -0.50553131],"[ 0.35780589 -0.57186686  1.32837965  0.56979269 -0.45347426 -0.60173873
 -0.385767    0.59544194  0.24346275  0.48728087  0.        ]",[-1.14108357 -1.39785269],-0.847693,-0.082739617514,"[[ -5.0712287   -3.04190185  -0.05100098  -0.071766  ]
 [-33.61410041   1.4196075    0.           0.        ]]",[-1.64267099 -1.42664087]
14,[-0.34854385 -0.50553131],"[ 1.09225678 -0.56871354  0.67939072  0.49783583 -0.45347404 -0.6017384
 -0.4583404   0.4920586   0.17588656  0.45732098  0.        ]",[-1.84852187 -1.32324324],-0.829771,-0.0744661937143,"[[ -5.77655902  -3.02144607  -0.05100098  -0.071766  ]
 [-36.90795312   0.69667232   0.           0.        ]]",[-2.31963444 -1.28442192]
15,[-0.34854385 -0.50553131],"[ 1.21998    -0.56700802 -0.39407329  0.46365932 -0.45347382 -0.60173808
 -0.52947698  0.43830077  0.09062529  0.49910337  0.        ]",[-2.76799301 -1.17619946],-0.827941,-0.0716169512486,"[[ -6.5471121   -3.01171328  -0.05100098  -0.071766  ]
 [-40.13659494   0.32075722   0.           0.        ]]",[-2.4955318  -1.07645822]
16,[-0.34854385 -0.50553131],"[ 0.50354791 -0.56619411 -1.29993351  0.44823424 -0.45347361 -0.60173775
 -0.59920527  0.41271612  0.05331492  0.61430463  0.        ]",[-2.37202982 -0.51222597],-0.944577,-0.0805173175326,"[[ -7.38159672  -3.00731655  -0.05100098  -0.071766  ]
 [-43.30132087   0.1418509    0.           0.        ]]",[-2.11629033 -0.99671406]
17,[-0.34854385 -0.50553131],"[-0.71368935 -0.56573127 -1.32964202  0.43968866 -0.45347339 -0.60173743
 -0.66755308  0.4062682   0.1104348   0.73240548  0.        ]",[-3.69402036 -1.56739485],-0.593597,-0.095398979418,"[[ -8.27874724  -3.00487965  -0.05100098  -0.071766  ]
 [-46.40339406   0.09676332   0.           0.        ]]",[-1.77676356 -1.27376342]
18,[-0.34854385 -0.50553131],"[-1.51436391 -0.56554978 -0.28686243  0.43638253 -0.45347317 -0.6017371
 -0.7345479   0.39476164  0.2359928   0.75187667  0.        ]",[-0.87564711 -1.27687806],-0.835819,-0.105067367676,"[[ -9.23732313e+00  -3.00393667e+00  -5.10009788e-02  -7.17660037e-02]
 [ -4.94440622e+01   1.63018655e-02   0.00000000e+00   0.00000000e+00]]",[-1.28873563 -1.46978688]
