timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.2267978   2.52774115  0.14832322  1.19285269 -0.28398391  0.9337001
  0.20406661  0.39613963  1.6542724  -0.68800509  0.        ]","[[ 0.06653192  0.0742971  -0.03245137  0.1079375 ]
 [-0.00039195  0.00311534  0.          0.        ]]",[ 3.01149205 -2.20342998],-1.53193,-0.255967032777,[-0.2317722  -0.41620314],[ 1.0744977  -1.61071682]
1,"[ 1.22208153  2.53100029  0.20665184  1.03541923 -0.28398369  0.93369884
  0.29275807 -0.15446201  1.65166424 -0.65380144  0.        ]","[[ 0.10623012  0.03461551 -0.03245137  0.1079375 ]
 [ 3.95702914 -3.95806804  0.          0.        ]]",[ 1.23340764 -2.5917196 ],-1.45938,-0.254343509966,[-0.2317722  -0.41620314],[ 1.11283934 -1.48688412]
2,"[ 1.19536045  2.52661478  0.37830772  0.5664858  -0.28398347  0.93369758
  0.37969466 -0.69415772  1.63691378 -0.5532022   0.        ]","[[ 0.22429108 -0.08350259 -0.03245137  0.1079375 ]
 [ 7.83614939 -7.84079286  0.          0.        ]]",[-0.50329038 -1.91381469],-1.41708,-0.248978207168,[-0.2317722  -0.41620314],[ 0.96117264 -1.43528962]
3,"[ 1.14184245  2.47350372  0.56914358 -0.19440213 -0.28398325  0.93369633
  0.33163326 -1.22283985  1.61288141 -0.49776115  0.        ]","[[  0.35949801  -0.27848017  -0.03245137   0.1079375 ]
 [  5.69166541 -11.64429206   0.           0.        ]]",[-0.45809746 -1.06016358],-1.454,-0.244193031936,[-0.2317722  -0.41620314],[ 0.80148858 -1.34759068]
4,"[ 1.09037662  2.30937208  0.69714771 -1.17485502 -0.28398303  0.93369507
  0.28852316 -1.7410672   1.58345526 -0.58968696  0.        ]","[[  0.45403247  -0.54877322  -0.03245137   0.1079375 ]
 [  3.76810717 -15.37259853   0.           0.        ]]",[ 1.05258189 -0.16997182],-1.49378,-0.243497304367,[-0.2317722  -0.41620314],[ 0.64617646 -1.23780966]
5,"[ 1.0134425   2.00527547  0.84410719 -2.11323799 -0.28398281  0.93369381
  0.3755179  -1.79247436  1.50942758 -0.68705852  0.        ]","[[  0.56833999  -0.85993689  -0.03245137   0.1079375 ]
 [  7.64981425 -15.74247544   0.           0.        ]]",[ 0.24888833 -1.29223965],-1.31118,-0.238063741417,[-0.2317722  -0.41620314],[ 0.46405119 -1.21238697]
6,"[ 0.87933387  1.54952567  1.03351066 -2.82171288 -0.28398259  0.93369255
  0.3942171  -2.29952008  1.3755357  -0.74319176  0.        ]","[[  0.72970829  -1.21138737  -0.03245137   0.1079375 ]
 [  8.48418394 -19.39038796   0.           0.        ]]",[ 0.23161813 -1.98052426],-1.1822,-0.224311800289,[-0.2317722  -0.41620314],[ 0.50139117 -0.9389323 ]
7,"[ 0.7015094   0.91923872  1.21189915 -3.06737284 -0.28398237  0.93369129
  0.41100591 -2.79649391  1.16043863 -0.8309733   0.        ]","[[  0.90690899  -1.6350697   -0.03245137   0.1079375 ]
 [  9.23331317 -22.96590425   0.           0.        ]]",[-0.42915043 -0.67775832],-1.14988,-0.20376325181,[-0.2317722  -0.41620314],[ 0.65288711 -0.50897956]
8,"[ 0.51096648  0.2297793   1.34594874 -2.4979573  -0.28398215  0.93369003
  0.36883042 -3.10622398  0.85147936 -0.94162635  0.        ]","[[  1.072696    -2.11674624  -0.03245137   0.1079375 ]
 [  7.35146526 -25.19438359   0.           0.        ]]",[ 1.3379037  -0.70402128],-1.10424,-0.177857528467,[-0.2317722  -0.41620314],[ 0.77289569 -0.163706  ]
9,"[ 0.27693992 -0.31468289  1.45358123 -1.00008233 -0.28398192  0.93368877
  0.45427902 -3.42430839  0.4558631  -0.99121629  0.        ]","[[  1.25797761  -2.64359732  -0.03245137   0.1079375 ]
 [ 11.16417833 -27.48303575   0.           0.        ]]",[ 0.40137136 -0.36749504],-0.99418,-0.14692923205,[-0.2317722  -0.41620314],[ 0.97068185 -0.0574612 ]
10,"[-0.0424178  -0.49856779  1.52091883  0.84027752 -0.2839817   0.93368751
  0.48495499 -1.10911158  0.13721903 -0.96789502  0.        ]","[[  1.49498925  -3.1270896   -0.03245137   0.1079375 ]
 [ 12.5329509  -10.82646904   0.           0.        ]]",[ 1.89174467 -1.43483176],-0.751544,-0.125306185032,[-0.2317722  -0.41620314],[ 1.52516377 -0.35209703]
11,"[-0.43643107 -0.49794091  1.49210166  1.02585    -0.28398148  0.93368626
  0.56814161  0.70691966  0.05241555 -0.97058096  0.        ]","[[  1.7828916   -3.17379899  -0.03245137   0.1079375 ]
 [ 16.2447372    2.23889383   0.           0.        ]]",[ 1.15366142 -0.67504404],-0.836369,-0.122361589378,[-0.2317722  -0.41620314],[ 1.31568158 -0.68282402]
12,"[-0.89350747 -0.4980636   1.28918398  0.78040203 -0.28398126  0.933685
  0.64966902  0.83196176  0.1288819  -0.9367783   0.        ]","[[  2.14428556  -3.11201757  -0.03245137   0.1079375 ]
 [ 19.88249398   3.1385107    0.           0.        ]]",[ 2.03999904 -1.1565919 ],-0.811557,-0.121548403774,[-0.2317722  -0.41620314],[ 1.19127917 -0.74901074]
13,"[-1.31006188 -0.49373031  0.83854013  0.57552041 -0.28398104  0.93368374
  0.72957958  0.67149398  0.16612428 -0.85842588  0.        ]","[[  2.5777105   -3.06037031  -0.03245137   0.1079375 ]
 [ 23.44811203   1.98403798   0.           0.        ]]",[ 1.60279687 -1.05673636],-0.8052,-0.114890350798,[-0.2317722  -0.41620314],[ 1.05143571 -0.76592588]
14,"[-1.52069408 -0.48944818  0.1384735   0.45888549 -0.28398082  0.93368248
  0.80790809  0.53971085  0.14428518 -0.77883937  0.        ]","[[  3.08173951  -3.03088022  -0.03245137   0.1079375 ]
 [ 26.94314561   1.03593457   0.           0.        ]]",[ 1.84301588  0.259024  ],-0.826205,-0.105305748727,[-0.2317722  -0.41620314],[ 0.82859135 -0.76299274]
15,"[-1.34570894 -0.48357584 -0.67411367  0.33744368 -0.2839806   0.93368122
  0.88468722  0.67950041  0.06901164 -0.72433256  0.        ]","[[  3.65497576  -3.00007123  -0.03245137   0.1079375 ]
 [ 30.36905312   2.04164811   0.           0.        ]]",[-0.32961589 -0.33947155],-0.700564,-0.0957654359613,[-0.2317722  -0.41620314],[ 0.48709244 -0.83493018]
16,"[-0.76902241 -0.47727231 -1.26528333  0.23166116 -0.28398038  0.93367996
  0.8419616   0.48711776 -0.02803718 -0.74177008  0.        ]","[[  4.24322964  -2.97312527  -0.03245137   0.1079375 ]
 [ 28.46269774   0.65756528   0.           0.        ]]",[ 0.84053168 -2.09134856],-0.591093,-0.0941763590688,[-0.2317722  -0.41620314],[ 0.53416246 -0.82608145]
17,"[ 0.02882149 -0.48352232 -1.41261127  0.33647483 -0.28398016  0.9336787
  0.90391359 -0.06495685 -0.05780882 -0.81984103  0.        ]","[[  4.84021873  -2.99982503  -0.03245137   0.1079375 ]
 [ 31.22702492  -3.31430214   0.           0.        ]]",[ 0.67684014 -0.64963527],-0.713898,-0.102338014472,[-0.2317722  -0.41620314],[ 0.65111798 -0.72678673]
18,"[ 0.81458836 -0.48941376 -1.00544633  0.45811359 -0.28397993  0.93367744
  0.95012109  0.39085863 -0.04684038 -0.89358282  0.        ]","[[  5.48544645e+00  -3.03068497e+00  -3.24513688e-02   1.07937499e-01]
 [  3.32888437e+01  -3.49655134e-02   0.00000000e+00   0.00000000e+00]]",[ 1.37283165  0.23155943],-0.772174,-0.110985643706,[-0.2317722  -0.41620314],[ 0.42931056 -0.94335526]
19,"[ 1.22311952 -0.48763567 -0.09529942  0.4181008  -0.28397971  0.93367619
  1.02408524  0.53066832 -0.01151826 -0.98546875  0.        ]","[[  6.18433660e+00  -3.02054695e+00  -3.24513688e-02   1.07937499e-01]
 [  3.65891626e+01   9.70888916e-01   0.00000000e+00   0.00000000e+00]]",[ 1.4131411  -0.94506946],-0.751202,-0.122241365916,[-0.2317722  -0.41620314],[ 0.50303334 -0.98744196]
20,"[ 0.93619642 -0.48541911  0.9608083   0.37252631 -0.28397949  0.93367493
  1.09658307  0.43863035  0.08233937 -1.02632049  0.        ]","[[  6.94857659e+00  -3.00898444e+00  -3.24513688e-02   1.07937499e-01]
 [  3.98240654e+01   3.08731331e-01   0.00000000e+00   0.00000000e+00]]",[-0.03578725 -0.94706073],-0.833187,-0.129602758535,[-0.2317722  -0.41620314],[ 0.80609089 -0.94567686]
21,"[ 0.01573809 -0.48467922  1.5148493   0.35818868 -0.28397927  0.93367367
  1.07573665  0.40902077  0.17277123 -0.97137559  0.        ]","[[  7.73572602e+00  -3.00534333e+00  -3.24513688e-02   1.07937499e-01]
 [  3.88939805e+01   9.57099613e-02   0.00000000e+00   0.00000000e+00]]",[ 1.46467459 -0.17783813],-0.888028,-0.127310360585,[-0.2317722  -0.41620314],[ 1.00269687 -0.85184914]
22,"[-1.02457615 -0.48427873  1.18623342  0.3505912  -0.28397905  0.93367241
  1.14721275  0.40753766  0.20008422 -0.85507919  0.        ]","[[  8.54560514e+00  -3.00341322e+00  -3.24513688e-02   1.07937499e-01]
 [  4.20833024e+01   8.50423042e-02   0.00000000e+00   0.00000000e+00]]",[-0.03010929 -1.28416869],-0.807578,-0.116377710338,[-0.2317722  -0.41620314],[ 0.88231176 -0.86108577]
