timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0990412711731,"[[ 0.03849622  0.09441788  0.12280199  0.06728019]
 [-0.00156548 -0.00495428  0.          0.        ]]",[-0.03362848  1.33349276],-1.28197,"[ 1.16815303  1.97155149  0.2088881  -0.61095323  1.0640724   0.58446789
 -0.43624031 -0.3591655   0.36975703 -0.3910383   0.        ]",[-0.38257495 -0.13350244],[-1.33101878 -0.38116224]
1,-0.104910430545,"[[ -1.21946853e-03   7.91924196e-02   1.22801991e-01   6.72801919e-02]
 [ -3.95683465e+00  -1.51257270e+00   0.00000000e+00   0.00000000e+00]]",[ 0.45293093  1.90446591],-1.32485,"[ 1.16918978  1.97329158  0.1499205  -0.65920075  1.06407142  0.58446755
 -0.56348905 -0.56830789  0.37550226 -0.48367611  0.        ]",[-0.38257495 -0.13350244],[-0.08899068  2.02881347]
2,-0.114713303014,"[[-0.08311854  0.08897028  0.12280199  0.06728019]
 [-4.23215179  2.47706142  0.          0.        ]]",[ 0.51586092  1.26173925],-1.38706,"[ 1.16434827  1.97220235  0.02843446 -0.62820793  1.06407045  0.58446722
 -0.57234624 -0.01485011  0.37539999 -0.63328669  0.        ]",[-0.38257495 -0.13350244],[-0.40826026  0.49554902]
3,-0.122894980739,"[[-0.18313332  0.15771241  0.12280199  0.06728019]
 [-5.76422578  4.39076861  0.          0.        ]]",[ 0.72422785  0.99643695],-1.41017,"[ 1.14573846  1.96102498 -0.11872169 -0.41124925  1.06406948  0.58446688
 -0.62163583  0.25062689  0.36438723 -0.7572272   0.        ]",[-0.38257495 -0.13350244],[ 0.31359508  1.21696114]
4,-0.12658906418,"[[-0.28484221  0.28437798  0.12280199  0.06728019]
 [-4.41115503  8.26288654  0.          0.        ]]",[ 0.66937023  0.14161795],-1.39491,"[ 1.1126816   1.92434836 -0.2655899  -0.0184037   1.0640685   0.58446654
 -0.57810443  0.78778225  0.34559266 -0.82360523  0.        ]",[-0.38257495 -0.13350244],[ 0.49408593 -0.22191107]
5,-0.122560426469,"[[-0.35257489  0.43917041  0.12280199  0.06728019]
 [-2.36890132  7.21984198  0.          0.        ]]",[ 0.54887056  0.07581484],-1.37253,"[ 1.0829239   1.85202217 -0.36109562  0.44164561  1.06406753  0.58446621
 -0.51240062  0.64308646  0.32508001 -0.79448786  0.        ]",[-0.38257495 -0.13350244],[ 0.67581876  0.34378803]
6,-0.110994340123,"[[-0.3726615   0.59578109  0.12280199  0.06728019]
 [ 0.35122923  8.43718167  0.          0.        ]]",[ 0.21472521 -0.53045076],-1.37418,"[ 1.07293115  1.74975005 -0.38898573  0.87414292  1.06406656  0.58446587
 -0.42488814  0.81196025  0.30058023 -0.67425758  0.        ]",[-0.38257495 -0.13350244],[-0.40238791  0.72970143]
7,-0.0932958143838,"[[ -0.3816862    0.79184374   0.12280199   0.06728019]
 [ -1.24835326  11.15999904   0.           0.        ]]",[ 0.3776986  -1.05593228],-1.22084,"[ 1.06826917  1.58433976 -0.401446    1.3528504   1.06406559  0.58446554
 -0.47634981  1.1896795   0.24611493 -0.50072363  0.        ]",[-0.38257495 -0.13350244],[ 0.91945589  0.02587097]
8,-0.0693521482364,"[[ -0.36990176   1.0138432    0.12280199   0.06728019]
 [  2.41470251  11.0403697    0.           0.        ]]",[ 0.08804522 -1.38753009],-1.08159,"[ 1.07433328  1.35450388 -0.38516611  1.78933123  1.06406461  0.5844652
 -0.35850143  1.17308284  0.14515473 -0.28463617  0.        ]",[-0.38257495 -0.13350244],[ 0.36917799 -1.40750007]
9,-0.0439267826901,"[[-0.30741363  1.19272549  0.12280199  0.06728019]
 [ 3.82934642  6.86178881  0.          0.        ]]",[-0.25650677 -1.17569208],-0.977464,"[ 1.10343989  1.14377359 -0.29764996  2.04541783  1.06406364  0.58446486
 -0.31298919  0.59341267  0.01352864 -0.05238734  0.        ]",[-0.38257495 -0.13350244],[-0.83447728 -1.57667521]
