timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.442325569851,"[[ 0.00138032 -0.07864634 -0.19726028  0.1650204 ]
 [ 0.00451558  0.00219202  0.          0.        ]]",[ 2.58419418  6.01285791],-3.24747,"[ 1.16958905  2.00924338  0.14412371 -1.15268381 -1.70795458  1.41822242
 -0.44562566 -0.35940468  2.95208516 -1.53226582  0.        ]",[-0.36695674 -0.12933423],[ 4.32046014  7.27912716]
1,-0.437726960417,"[[ 0.04114483 -0.03889051 -0.19726028  0.1650204 ]
 [ 3.95877245  3.96020545  0.          0.        ]]",[ 2.40761089  5.82321453],-3.36373,"[ 1.1684021   2.01234954  0.20306392 -1.02511895 -1.70795163  1.41822053
 -0.31814663  0.18664527  2.95402853 -1.41543594  0.        ]",[-0.36695674 -0.12933423],[ 1.65214178  4.49610955]
2,-0.421297402434,"[[ 0.15921004  0.07923965 -0.19726028  0.1650204 ]
 [ 7.83485912  7.83988198  0.          0.        ]]",[ 2.19280338  5.65197229],-3.16988,"[ 1.15184906  2.00917208  0.37713636 -0.64569359 -1.70794867  1.41821864
 -0.19318769  0.72188764  2.91953707 -1.07094448  0.        ]",[-0.36695674 -0.12933423],[ 2.24384611  5.51668395]
3,-0.385697693592,"[[  0.35402989   0.27419254  -0.19726028   0.1650204 ]
 [ 11.63456191  11.64271948   0.           0.        ]]",[ 1.91760528  5.47891331],-2.91379,"[ 1.08260226  1.9635811   0.65608847 -0.02976401 -1.70794571  1.41821676
 -0.07069125  1.24652843  2.73613205 -0.54253701  0.        ]",[-0.36695674 -0.12933423],[ 1.64571094  5.46745355]
4,-0.321522386008,"[[  0.62409754   0.54444545  -0.19726028   0.1650204 ]
 [ 15.3600334   15.37010646   0.           0.        ]]",[ 1.44784749  5.12829685],-2.52441,"[ 0.90518329  1.82072196  1.00849495  0.76476356 -1.70794275  1.41821487
  0.04941208  1.76075811  2.26543316  0.01217142  0.        ]",[-0.36695674 -0.12933423],[ 3.86266154  6.66276394]
5,-0.224138803082,"[[  0.96795321   0.88850236  -0.19726028   0.1650204 ]
 [ 19.01380745  19.02332756   0.           0.        ]]",[ 1.2753284   5.16898346],-1.76782,"[ 0.56224158  1.5211793   1.36338729  1.59468156 -1.70793979  1.41821298
  0.167204    2.26475239  1.47391413  0.27196888  0.        ]",[-0.36695674 -0.12933423],[ 2.04417292  5.60390345]
6,-0.118366879345,"[[  1.38418932   1.30489255  -0.19726028   0.1650204 ]
 [ 22.59847963  22.603654     0.           0.        ]]",[ 1.24373865  5.15245628],-0.601883,"[ 0.02720455  1.03118888  1.5989991   2.2013291  -1.70793683  1.41821109
  0.28276818  2.75868482  0.62158715 -0.11002323  0.        ]",[-0.36695674 -0.12933423],[ 1.64661624  4.85087057]
7,-0.143841649086,"[[  1.87144438   1.79217227  -0.19726028   0.1650204 ]
 [ 26.11588135  26.11256034   0.           0.        ]]",[ 1.35857165  5.10453081],-0.302387,"[-0.64837892  0.38857794  1.55823141  2.23584901 -1.70793387  1.4182092
  0.39616364  3.24275669  0.26331469 -1.08163273  0.        ]",[-0.36695674 -0.12933423],[ 2.08288537  3.48996524]
8,-0.245790863749,"[[  2.42837578   2.34893186  -0.19726028   0.1650204 ]
 [ 29.56586014  29.55202667   0.           0.        ]]",[ 1.40038633  5.03525352],-1.04293,"[-1.29374478 -0.2540688   1.11213354  1.3892528  -1.70793091  1.41820731
  0.50738544  3.71723877  0.71704863 -1.86308402  0.        ]",[-0.36695674 -0.12933423],[ 0.4172186   4.85647103]
9,-0.274588678479,"[[  3.03045976   2.97380876  -0.19726028   0.1650204 ]
 [ 30.6380385   32.92477516   0.           0.        ]]",[ 1.25609732  4.72211933],-1.83966,"[-1.62695801 -0.63243093  0.30650387 -0.36333898 -1.70792795  1.41820542
  0.54195055  4.18250402  1.3185128  -1.63193314  0.        ]",[-0.36695674 -0.12933423],[ 0.63022303  5.76508556]
