timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.32036818744,"[[ 0.00236068 -0.06753568 -0.07538686  0.13909765]
 [-0.00221279 -0.00018675  0.          0.        ]]",[ 0.31741047  1.50666618],-1.40358,"[ 1.07470118  1.8247326  -0.02298086 -0.83094921 -0.66180262  1.1880734
 -0.2941404  -0.32175133  1.74035531 -1.17890987  0.        ]",[-0.01641281 -0.10323715],[-0.49089716  2.66903346]
1,-0.320344347208,"[[-0.01718254 -0.02780396 -0.07538686  0.13909765]
 [-1.94563282  3.96015762  0.          0.        ]]",[ 0.32446352  1.50761032],-1.46399,"[ 1.07449336  1.82712815 -0.05289038 -0.72622117 -0.6617995   1.18806401
 -0.4645312   0.22058941  1.74107734 -1.17687079  0.        ]",[-0.01641281 -0.10323715],[-0.05085547  1.581655  ]
2,-0.318243238509,"[[-0.05774269  0.09034102 -0.07538686  0.13909765]
 [-2.10982811  7.84140518  0.          0.        ]]",[ 0.33617285  1.50642097],-1.38464,"[ 1.07238563  1.82238065 -0.11491991 -0.41477285 -0.66179638  1.18805462
 -0.47892541  0.75209696  1.74037003 -1.1423003   0.        ]",[-0.01641281 -0.10323715],[ 0.28699547  2.51385462]
3,-0.30980465226,"[[ -0.08814385   0.28533477  -0.07538686   0.13909765]
 [ -0.93416924  11.64529583   0.           0.        ]]",[ 0.34604925  1.49431682],-1.41334,"[ 1.06931502  1.77585639 -0.1613233   0.08995781 -0.66179326  1.18804523
 -0.37584559  1.27300465  1.72448185 -1.02703217  0.        ]",[-0.01641281 -0.10323715],[ 0.79787065  1.53323203]
4,-0.288962149231,"[[ -0.0749842    0.55564339  -0.07538686   0.13909765]
 [  2.23970467  15.37315683   0.           0.        ]]",[ 0.35093996  1.46079493],-1.23215,"[ 1.07078982  1.63513183 -0.14124881  0.73917286 -0.66179014  1.18803584
 -0.09756827  1.78348602  1.65376453 -0.79068182  0.        ]",[-0.01641281 -0.10323715],[ 0.48829891  3.03203083]
5,-0.250815257999,"[[ -1.12544576e-02   8.99773937e-01  -7.53868615e-02   1.39097645e-01]
 [  4.12722880e+00   1.90277278e+01   0.00000000e+00   0.00000000e+00]]",[ 0.34678113  1.3825314 ],-1.15413,"[ 1.07457969  1.3437836  -0.04381587  1.41393741 -0.66178702  1.18802645
  0.06792524  2.28390513  1.46083835 -0.47511149  0.        ]",[-0.01641281 -0.10323715],[ 1.23245816  2.01586549]
6,-0.191576568813,"[[  0.11018327   1.31626453  -0.07538686   0.13909765]
 [  8.00411011  22.60941515   0.           0.        ]]",[ 0.33763036  1.24842525],-0.921199,"[ 1.06627582  0.87053601  0.14170635  1.90105002 -0.6617839   1.18801706
  0.40784074  2.77430406  1.08649291 -0.20030126  0.        ]",[-0.01641281 -0.10323715],[ 0.28954596  1.46076088]
7,-0.118524016556,"[[  0.28020777   1.80368465  -0.07538686   0.13909765]
 [  8.99534187  26.12089895   0.           0.        ]]",[ 0.3186692   1.08667731],-0.561408,"[ 1.02072998  0.25328813  0.39668408  1.91480285 -0.66178078  1.18800767
  0.49474814  3.2550341   0.58092655 -0.17219359  0.        ]",[-0.01641281 -0.10323715],[ 0.54846233  1.56595385]
8,-0.0843855352032,"[[  0.48015742   2.36063644  -0.07538686   0.13909765]
 [ 10.99306769  29.56283986   0.           0.        ]]",[ 0.33032665  0.93798101],-0.47219,"[ 0.91830956 -0.35995693  0.68038686  1.20480253 -0.66177766  1.18799828
  0.66990241  3.7261682   0.17660706 -0.51727699  0.        ]",[-0.01641281 -0.10323715],[-0.16677737  0.95045592]
9,-0.143406802805,"[[  0.69124818   2.98377767  -0.07538686   0.13909765]
 [ 10.11835255  32.74073339   0.           0.        ]]",[ 0.36959031  0.87525427],-0.674527,"[ 0.75727594 -0.71467829  0.9491143  -0.2381561  -0.66177454  1.18798889
  0.593206    4.16105908  0.16758075 -1.06506247  0.        ]",[-0.01641281 -0.10323715],[-2.39449103  1.44353856]
10,-0.176440806378,"[[ 0.85186559  3.27296201 -0.07538686  0.13909765]
 [ 5.95735364  0.26341319  0.          0.        ]]",[ 0.25912887  0.96203411],-0.712489,"[ 0.60260429 -0.71954847  1.12513516 -0.99856494 -0.66177142  1.1879795
  0.22837396 -0.28573688  0.33372843 -1.25866377  0.        ]",[-0.01641281 -0.10323715],[-0.64891195  2.2147141 ]
