timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.386861358535,"[[ 0.04431168  0.09987012 -0.12738072 -0.17126143]
 [ 0.00178209  0.00191671  0.          0.        ]]",[-2.00292873  1.8756305 ],-2.33901,"[ 1.15965778  2.36471515  0.09350949 -0.45542908 -1.10482537 -1.48509934
 -0.41688968 -0.36775794  2.28976099  1.58851013  0.        ]",[-0.2006278  -0.08430427],[-2.15572648  1.53809199]
1,-0.385003714068,"[[ 0.00464096  0.1396513  -0.12738072 -0.17126143]
 [-3.9556743   3.96299262  0.          0.        ]]",[-1.92760026  1.88770378],-2.31035,"[ 1.16099202  2.35779762  0.03422077 -0.31187553 -1.10482345 -1.48509561
 -0.56836663  0.15677403  2.290461    1.55490446  0.        ]",[-0.2006278  -0.08430427],[-3.16920184  1.60449922]
2,-0.378843968817,"[[-0.1133935   0.25786658 -0.12738072 -0.17126143]
 [-7.83486366  7.84557755  0.          0.        ]]",[-1.69885647  1.91777766],-2.29488,"[ 1.1521645   2.32389013 -0.14188548  0.10911414 -1.10482152 -1.48509187
 -0.71684761  0.67091186  2.28564651  1.45491544  0.        ]",[-0.2006278  -0.08430427],[-1.57650686  1.87748147]
3,-0.366724331392,"[[ -0.30824285   0.45296079  -0.12738072  -0.17126143]
 [-11.63744549  11.65111511   0.           0.        ]]",[-1.31730449  1.92223358],-2.22895,"[ 1.09612485  2.22539519 -0.42629809  0.77287855 -1.1048196  -1.48508813
 -0.86239605  1.17484573  2.25523643  1.29339185  0.        ]",[-0.2006278  -0.08430427],[-1.96976339  0.35248222]
4,-0.345591134294,"[[ -0.57838293   0.69768176  -0.12738072  -0.17126143]
 [-15.36424673  12.81700721   0.           0.        ]]",[-0.80587572  1.87701905],-2.07408,"[ 0.93710729  2.03239986 -0.79002628  1.51734051 -1.10481767 -1.4850844
 -1.0050435   1.32923231  2.17178727  1.06297801  0.        ]",[-0.2006278  -0.08430427],[-1.16950525  3.94040964]
5,-0.313597617989,"[[ -0.92233443   0.99120713  -0.12738072  -0.17126143]
 [-19.0188671   16.52303463   0.           0.        ]]",[-0.53172266  1.68582654],-1.92658,"[ 0.61584526  1.71469675 -1.16430452  2.2233808  -1.10481575 -1.48508066
 -1.14492762  1.81998446  2.0015473   0.80316063  0.        ]",[-0.2006278  -0.08430427],[ 1.14302995  1.25002147]
6,-0.281264026105,"[[ -1.25925804   1.35808992  -0.12738072  -0.17126143]
 [-14.68768032  20.15326998   0.           0.        ]]",[-0.46149719  1.29797709],-1.75929,"[ 0.20641536  1.22566118 -1.395812    2.73505853 -1.10481382 -1.48507693
 -0.97914334  2.30069403  1.77755349  0.69937721  0.        ]",[-0.2006278  -0.08430427],[ 0.21693389  1.80649627]
7,-0.256643571829,"[[ -1.5414953    1.79686894  -0.12738072  -0.17126143]
 [-13.53969793  23.71281155   0.           0.        ]]",[-0.50401604  0.82426459],-1.69014,"[-0.17519284  0.59324289 -1.46713446  2.72446713 -1.1048119  -1.48507319
 -0.93520119  2.77203311  1.54811919  0.80280273  0.        ]",[-0.2006278  -0.08430427],[-0.76474278 -0.37117105]
8,-0.23403795984,"[[ -1.8399753    2.25166321  -0.12738072  -0.17126143]
 [-16.29929633  21.77301823   0.           0.        ]]",[-0.40866089  0.5190562 ],-1.61813,"[-0.58159273  0.00433106 -1.41393487  2.00648823 -1.10480997 -1.48506946
 -1.04082733  2.51515067  1.28589582  0.97108565  0.        ]",[-0.2006278  -0.08430427],[ 0.60575538  1.63127661]
9,-0.221658003792,"[[ -2.13866905   2.72251914  -0.12738072  -0.17126143]
 [-13.57892778  25.30094122   0.           0.        ]]",[-0.35356718  0.37580502],-1.63603,"[-0.95586793 -0.40831247 -1.23311537  0.6612035  -1.10480805 -1.48506572
 -0.9366997   2.98229412  1.0156636   1.21519042  0.        ]",[-0.2006278  -0.08430427],[ 0.77531848 -0.2885345 ]
10,-0.222209334951,"[[ -2.37675527   3.14806208  -0.12738072  -0.17126143]
 [-10.2411803    8.8242839    0.           0.        ]]",[-0.6921826   0.46934628],-1.65315,"[-1.20867128 -0.53401279 -1.0079161  -0.84135997 -1.10480612 -1.48506198
 -0.80894125  0.80047212  0.81780685  1.43532374  0.        ]",[-0.2006278  -0.08430427],[ 0.10472144  0.16933594]
11,-0.224191790305,"[[-2.57539148  3.17365452 -0.12738072 -0.17126143]
 [-9.62433632 -2.68710047  0.          0.        ]]",[-0.83571523  0.55464482],-1.60949,"[-1.37722334 -0.53329592 -0.77470029 -0.93436208 -1.1048042  -1.48505825
 -0.7853296  -0.72385239  0.77802017  1.49152996  0.        ]",[-0.2006278  -0.08430427],[-1.48310648  1.4386239 ]
12,-0.219893577581,"[[ -2.8056921    3.108971    -0.12738072  -0.17126143]
 [-13.3931317   -3.1127346    0.           0.        ]]",[-0.68533099  0.54992938],-1.58907,"[-1.51510431 -0.53326909 -0.46550474 -0.6992909  -1.10480227 -1.48505451
 -0.92958474 -0.78021345  0.81076339  1.41650928  0.        ]",[-0.2006278  -0.08430427],[-0.14711108  1.87366777]
13,-0.213115489051,"[[ -3.07673781   3.0583206   -0.12738072  -0.17126143]
 [-13.71037949  -1.92817116   0.           0.        ]]",[-0.56711406  0.54975939],-1.52051,"[-1.58913447 -0.52900686 -0.06959592 -0.51551513 -1.10480034 -1.48505078
 -0.94172649 -0.62335402  0.80823006  1.34417972  0.        ]",[-0.2006278  -0.08430427],[-0.17870301  0.27093416]
14,-0.206468793584,"[[ -3.35532054   3.0290104   -0.12738072  -0.17126143]
 [-14.14644341  -1.05171166   0.           0.        ]]",[-0.48772317  0.57012844],-1.44853,"[-1.56070423 -0.52484272  0.34440867 -0.4094923  -1.10479842 -1.48504704
 -0.95841608 -0.50729354  0.78045391  1.29692049  0.        ]",[-0.2006278  -0.08430427],[ 1.20329605 -1.26060974]
15,-0.196704478017,"[[-3.59571608  2.96845823 -0.12738072 -0.17126143]
 [-9.90722592 -4.99037699  0.          0.        ]]",[-0.53763443  0.64690638],-1.37151,"[-1.45250484 -0.512318    0.68314608 -0.19167242 -1.10479649 -1.48504331
 -0.79615239 -1.0288467   0.72619602  1.24048463  0.        ]",[-0.2006278  -0.08430427],[-0.97079363  1.20730332]
16,-0.187894133135,"[[ -3.83045477   2.90936721  -0.12738072  -0.17126143]
 [-13.55449903  -0.93226589   0.           0.        ]]",[-0.43360919  0.65623695],-1.30904,"[-1.27813043 -0.49503722  0.97764995  0.01868472 -1.10479457 -1.48503957
 -0.93575612 -0.49147452  0.6527103   1.21216067  0.        ]",[-0.2006278  -0.08430427],[-0.9389233   0.60560058]
