timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.231082937792,"[[ 0.012647    0.01586096 -0.01986071 -0.01984031]
 [ 0.00229803 -0.00452828  0.          0.        ]]",[ 0.  0.],0.248197,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[-0.02611388 -0.01465394],[-1.35960508  1.61415655]
1,-0.230672421118,"[[-0.02701345  0.05551458 -0.01986071 -0.01984031]
 [-3.9551616   3.95668226  0.          0.        ]]",[-0.00100662 -0.00223471],-11.9108,"[-0.1417174  -0.6326496  -1.41063024  1.41062464  0.          0.         -1.4142132
  1.4142132  -0.0142096  -1.15128164  0.        ]",[-0.02611388 -0.01465394],[-1.06687047  0.84370329]
2,-0.228918122812,"[[-0.14503515  0.16739577 -0.01986071 -0.01984031]
 [-7.83409787  7.2205458   0.          0.        ]]",[-0.00031588 -0.00267884],-20.6359,"[-1.67887872 -1.69387627 -1.6925238   1.68877553  0.          0.
 -1.54502877  1.50704052 -0.62771474 -1.67046123  0.        ]",[-0.02611388 -0.01465394],[-0.52565076 -0.08320701]
3,-0.225131565417,"[[-0.32102479  0.3070735  -0.01986071 -0.01984031]
 [-9.75847551  6.74878159  0.          0.        ]]",[-0.00028303 -0.00308403],-31.388,"[-1.96092108 -1.9212471  -1.8059689   1.76313956  0.          0.
 -1.41329218  0.98318784 -1.71745989 -1.83416901  0.        ]",[-0.02611388 -0.01465394],[ 0.77891102  1.60087925]
4,-0.220061553161,"[[ -0.48335689   0.48042295  -0.01986071  -0.01984031]
 [ -6.485593    10.57343493   0.           0.        ]]",[-0.0002731  -0.00342764],-31.0526,"[-2.03289371 -2.06468409 -1.75667546  1.81046733  0.          0.
 -0.31465334  1.62386173 -1.97041045 -1.69965514  0.        ]",[-0.02611388 -0.01465394],[-0.41441664 -0.45834059]
5,-0.213416462212,"[[-0.62822471  0.67158676 -0.01986071 -0.01984031]
 [-7.99620087  8.54966906  0.          0.        ]]",[ -2.05861579e-05  -2.21033767e-03],-29.4638,"[ -2.03289173e+00  -2.13953133e+00  -1.68273396e+00   1.80303861e+00
   3.46944695e-15   0.00000000e+00  -7.43793825e-01   8.17251154e-01
  -2.01408362e+00  -1.51638880e+00   0.00000000e+00]",[-0.02611388 -0.01465394],[-0.56427897  0.52994786]
6,-0.204143103277,"[[ -0.80896934   0.86194026  -0.01986071  -0.01984031]
 [-10.07138789  10.47921012   0.           0.        ]]",[ -7.87952449e-05  -2.83042807e-03],-30.9587,"[-2.13330589 -2.15265955 -1.68845519  1.74409832  0.          0.
 -1.24165498  1.21741018 -2.12459672 -1.58549209  0.        ]",[-0.02611388 -0.01465394],[ 0.84531046  0.39738859]
7,-0.192158638544,"[[ -0.97484802   1.08521681  -0.01986071  -0.01984031]
 [ -6.52817468  11.84395305   0.           0.        ]]",[-0.00027549 -0.00278249],-29.3386,"[-2.12029269 -2.2097146  -1.62648651  1.69628601  0.          0.
  0.01910551  1.36597189 -2.12809364 -1.4241826   0.        ]",[-0.02611388 -0.01465394],[-2.0433571   0.11367831]
8,-0.177121516498,"[[ -1.14381892   1.3242668   -0.01986071  -0.01984031]
 [-10.35629013  12.06024274   0.           0.        ]]",[-0.00018292 -0.00228107],-27.3269,"[-2.115031   -2.22711787 -1.55572882  1.59677015  0.          0.
 -1.23586328  1.23172202 -2.13819921 -1.24331052  0.        ]",[-0.02611388 -0.01465394],[ 0.83222297  0.40387886]
9,-0.158813711421,"[[ -1.31585131   1.57911035  -0.01986071  -0.01984031]
 [ -6.858451    13.41965742   0.           0.        ]]",[-0.00021518 -0.00224773],-25.6647,"[-2.10691052 -2.22035032 -1.46802296  1.43229346  0.          0.
  0.04875719  1.39448927 -2.14735039 -1.00973808  0.        ]",[-0.02611388 -0.01465394],[ 0.63437501  1.70745829]
10,-0.136351973287,"[[ -1.42647161   1.88456014  -0.01986071  -0.01984031]
 [ -4.21218811  17.11306505   0.           0.        ]]",[-0.00047291 -0.00216904],-18.3437,"[-1.96635473 -2.23284312 -1.33987002  1.14971886  0.          0.
  0.97942787  1.90364066 -2.11787239 -0.31072064  0.        ]",[-0.02611388 -0.01465394],[ 0.4047461  -0.59054062]
11,-0.111569298373,"[[ -1.49379659   2.19995928  -0.01986071  -0.01984031]
 [ -2.52594492  14.43579762   0.           0.        ]]",[ 0.00025592 -0.00082114],-12.4387,"[ -1.80160377e+00  -2.17417582e+00  -1.22044807e+00   6.82934272e-01
  -3.46944695e-15   0.00000000e+00   1.42637063e+00   1.13432530e+00
  -2.12971633e+00   5.37492555e-01   0.00000000e+00]",[-0.02611388 -0.01465394],[-0.69994933  0.6191089 ]
