timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.321185328026,"[[ 0.03574785  0.06233877 -0.11009364  0.04719612]
 [-0.00332669  0.0036691   0.          0.        ]]",[ 1.81944251  4.77994299],-3.22902,"[ 1.12232587  1.58558484  0.33295428 -0.87202522 -0.96138712  0.40625738
 -0.41501094 -0.34610055  2.50703211 -0.15536346  0.        ]",[-0.68723696 -0.21990556],[ 2.37792612  5.84241324]
1,-0.318726748705,"[[ 0.07535712  0.10212383 -0.11009364  0.04719612]
 [ 3.95109682  3.96165063  0.          0.        ]]",[ 1.03421509  3.84859252],-3.2185,"[ 1.11925073  1.58157385  0.39415662 -0.75664737 -0.96138652  0.40625723
 -0.29520359  0.25043681  2.49373869 -0.01590821  0.        ]",[-0.68723696 -0.21990556],[ 1.11179146  4.17392821]
2,-0.309385356344,"[[ 0.19327109  0.22028251 -0.11009364  0.04719612]
 [ 7.82743102  7.84128649  0.          0.        ]]",[ 0.22724172  3.38687086],-3.1168,"[ 1.09718878  1.55831687  0.57489692 -0.41745557 -0.96138592  0.40625708
 -0.17776213  0.8351659   2.40827214  0.38773996  0.        ]",[-0.68723696 -0.21990556],[ 0.09815312  3.74757784]
3,-0.290195081277,"[[  0.35215039   0.41527685  -0.11009364   0.04719612]
 [  8.05980557  11.6454609    0.           0.        ]]",[-0.35670549  3.3511517 ],-3.02874,"[ 1.03742734  1.48368035  0.81144925  0.12072229 -0.96138531  0.40625692
 -0.17072181  1.40852076  2.16623578  0.9130559   0.        ]",[-0.68723696 -0.21990556],[ 0.24582048  2.6280529 ]
4,-0.25841707558,"[[  0.52149869   0.68559626  -0.11009364   0.04719612]
 [  8.87248923  15.37404104   0.           0.        ]]",[-0.92581737  3.23304057],-2.85754,"[ 0.93738808  1.31072876  1.04864546  0.78913451 -0.96138471  0.40625677
 -0.14609985  1.97048029  1.72413156  1.3753327   0.        ]",[-0.68723696 -0.21990556],[-0.28730961  2.81730523]
5,-0.212306469036,"[[  0.68578791   1.0297531   -0.11009364   0.04719612]
 [  7.56098555  19.0294473    0.           0.        ]]",[-0.67817903  3.85449839],-2.63599,"[ 0.80716164  0.99294197  1.25773559  1.44109184 -0.96138411  0.40625661
 -0.18583449  2.5214078   1.12161624  1.5918264   0.        ]",[-0.68723696 -0.21990556],[-0.98362693  3.22419827]
6,-0.156920831308,"[[  0.79647276   1.44629879  -0.11009364   0.04719612]
 [  3.52097421  22.61314399   0.           0.        ]]",[ 0.59585619  4.80959177],-2.13913,"[ 0.7027497   0.51339455  1.38403941  1.83420249 -0.9613835   0.40625646
 -0.30823487  3.06152218  0.55873877  1.43017266  0.        ]",[-0.68723696 -0.21990556],[ 0.46491737  4.79970966]
7,-0.094968940244,"[[  0.88468137   1.93379398  -0.11009364   0.04719612]
 [  5.2942765   26.12469337   0.           0.        ]]",[ 1.26989973  5.86925888],-1.34142,"[ 0.61090711 -0.07461256  1.47506874  1.66709536 -0.9613829   0.40625631
 -0.25450891  3.59075537  0.16156064  0.92898153  0.        ]",[-0.68723696 -0.21990556],[ 1.41716952  6.05495242]
8,-0.0594628616115,"[[  1.02927051   2.49082236  -0.11009364   0.04719612]
 [  9.15194179  29.56671745   0.           0.        ]]",[ 1.32959735  6.67248678],-1.04766,"[ 0.44581708 -0.61511927  1.60384636  0.709583   -0.9613823   0.40625615
 -0.13763285  4.10950022  0.07052835  0.18448271  0.        ]",[-0.68723696 -0.21990556],[ 1.44573373  5.27370002]
9,-0.118256180655,"[[  1.25024431   3.11601034  -0.11009364   0.04719612]
 [ 12.93204882  26.70295078   0.           0.        ]]",[ 0.93534744  6.44902277],-1.6543,"[ 0.16572722 -0.86547874  1.74644143 -0.97888101 -0.9613817   0.406256
 -0.02310658  3.67786901  0.49077303 -0.40904077  0.        ]",[-0.68723696 -0.21990556],[ 1.26820731  5.65947323]
10,-0.138630142806,"[[  1.54602427   3.28202117  -0.11009364   0.04719612]
 [ 16.63399737  -2.01165219   0.           0.        ]]",[-0.92764795  1.96557057],-2.1902,"[-0.24013501 -0.85380204  1.82479837 -1.46062819 -0.96138109  0.40625584
  0.08905171 -0.64984658  0.70055423 -0.41517006  0.        ]",[-0.68723696 -0.21990556],[-0.10198346  2.7682524 ]
11,-0.130799478599,"[[  1.87134745   3.19355176  -0.11009364   0.04719612]
 [ 15.90083761  -5.09732619   0.           0.        ]]",[-0.96622455  1.22486067],-2.12421,"[-0.68862877 -0.86422341  1.75589552 -1.20445133 -0.96138049  0.40625569
  0.06683906 -1.11490262  0.6264453  -0.3984086   0.        ]",[-0.68723696 -0.21990556],[-1.13189305  1.26206701]
12,-0.126179354344,"[[  2.14648167   3.10592667  -0.11009364   0.04719612]
 [ 11.62682897  -3.48099424   0.           0.        ]]",[-0.89989018  0.96007562],-2.02505,"[-1.0358344  -0.86509846  1.57581955 -0.94954816 -0.96137989  0.40625553
 -0.06265109 -0.87129693  0.56536819 -0.4297924   0.        ]",[-0.68723696 -0.21990556],[-0.06502364  1.89444884]
13,-0.125910868469,"[[  2.37412645   3.05338447  -0.11009364   0.04719612]
 [ 11.13926822  -1.87295089   0.           0.        ]]",[-0.79655671  0.78902119],-2.01756,"[-1.2808464  -0.8611082   1.3521761  -0.79695854 -0.96137929  0.40625538
 -0.07742275 -0.62894065  0.54663275 -0.46504548  0.        ]",[-0.68723696 -0.21990556],[-1.19103943  3.09878471]
14,-0.127402746038,"[[ 2.55497472  3.02656112 -0.11009364  0.04719612]
 [ 6.95948599 -0.9077575   0.          0.        ]]",[-0.78570271  0.68879938],-2.00747,"[-1.4390197  -0.85776924  1.13431975 -0.71930613 -0.96137868  0.40625523
 -0.20405815 -0.48347147  0.55200365 -0.48752629  0.        ]",[-0.68723696 -0.21990556],[-0.13090408 -0.00618221]
