timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.344678197045,"[[ 0.03073282 -0.05238618 -0.13355057 -0.028053  ]
 [-0.00263917 -0.00343988  0.          0.        ]]",[-2.17523122 -4.99467468],-3.09198,"[ 0.89297585  1.78523603  0.1621566   0.12899215 -1.16000467 -0.24527957
 -0.18926485  0.32223536  2.52381515  0.30629478  0.        ]",[-0.27844062  0.03056012],[-2.1386845  -5.72617287]
1,-0.343359867349,"[[-0.00899457 -0.0921667  -0.13355057 -0.028053  ]
 [-3.9569422  -3.96142561  0.          0.        ]]",[-1.85236561 -4.82837677],-3.24751,"[ 0.89362527  1.78166661  0.09843494  0.02606161 -1.16000391 -0.24527949
 -0.40926418 -0.22440218  2.51963484  0.18468745  0.        ]",[-0.27844062  0.03056012],[-0.89680483 -2.80767659]
2,-0.337350009888,"[[-0.12292832 -0.21032252 -0.13355057 -0.028053  ]
 [-7.424921   -7.84122549  0.          0.        ]]",[-1.4816215  -4.57494259],-3.09962,"[ 0.88232772  1.75956886 -0.08383841 -0.27680675 -1.16000315 -0.24527942
 -0.60220659 -0.76024135  2.46679512 -0.16245965  0.        ]",[-0.27844062  0.03056012],[-1.64699655 -5.24261742]
3,-0.320644051238,"[[ -0.30963273  -0.40530181  -0.13355057  -0.028053  ]
 [-11.23295602 -11.64401571   0.           0.        ]]",[-0.94576812 -4.07964659],-3.04044,"[ 0.82210961  1.68632019 -0.3759421  -0.75812278 -1.16000238 -0.24527935
 -0.81406807 -1.28544414  2.2560763  -0.68302085  0.        ]",[-0.27844062  0.03056012],[-0.47779574 -4.61928445]
4,-0.286032848629,"[[ -0.55102362  -0.67558807  -0.13355057  -0.028053  ]
 [-12.90079355 -15.37215529   0.           0.        ]]",[-0.3224842  -3.59099817],-2.83016,"[ 0.67090906  1.51413832 -0.7270165  -1.35758572 -1.16000162 -0.24527927
 -0.90685856 -1.80033565  1.78190116 -1.19385627  0.        ]",[-0.27844062  0.03056012],[-0.39638465 -3.9102782 ]
5,-0.229121372544,"[[ -0.82222393  -1.01969574  -0.13355057  -0.028053  ]
 [-14.215196   -19.02639678   0.           0.        ]]",[ 0.37899661 -2.92386818],-2.4197,"[ 0.41293602  1.19532735 -1.06245128 -1.94545583 -1.16000086 -0.2452792
 -0.97998545 -2.30501884  1.07296031 -1.41749699  0.        ]",[-0.27844062  0.03056012],[ 1.21922002 -3.38734568]
6,-0.156521046118,"[[ -1.0640326   -1.43617668  -0.13355057  -0.028053  ]
 [ -9.97984651 -22.60974598   0.           0.        ]]",[ 0.54832423 -2.82748413],-1.62624,"[ 0.11906906  0.71172138 -1.28969534 -2.3060835  -1.16000009 -0.24527913
 -0.74434938 -2.79990762  0.4106619  -1.1684      0.        ]",[-0.27844062  0.03056012],[ 0.54583426 -3.64507427]
7,-0.0851554176911,"[[ -1.24001147  -1.92360854  -0.13355057  -0.028053  ]
 [ -7.62590916 -26.12172518   0.           0.        ]]",[ 0.76080763 -3.33687496],-1.00633,"[-0.12260228  0.11592373 -1.40434113 -2.1697501  -1.15999933 -0.24527906
 -0.61338666 -3.28493466  0.08980079 -0.58317287  0.        ]",[-0.27844062  0.03056012],[ 0.85804207 -4.09247104]
8,-0.070356017587,"[[ -1.35697538e+00  -2.48058271e+00  -1.33550570e-01  -2.80530017e-02]
 [ -4.08198963e+00  -2.95641925e+01   0.00000000e+00   0.00000000e+00]]",[ 0.75353152 -4.1608963 ],-0.892412,"[-0.29206522 -0.43526885 -1.45477433 -1.32789206 -1.15999857 -0.24527898
 -0.41621877 -3.76035503  0.21086419  0.0391132   0.        ]",[-0.27844062  0.03056012],[ 0.32654323 -6.57924354]
9,-0.133518787138,"[[ -1.4248558   -3.10572123  -0.13355057  -0.028053  ]
 [ -2.70987743 -26.74376417   0.           0.        ]]",[ 0.64009786 -4.49050522],-1.76574,"[-0.39256641 -0.69604535 -1.47425138  0.17180106 -1.1599978  -0.24527891
 -0.33988048 -3.37081774  0.70076892  0.3882881   0.        ]",[-0.27844062  0.03056012],[ 0.66964985 -5.26369228]
10,-0.153357524177,"[[-1.45189674 -3.27475955 -0.13355057 -0.028053  ]
 [-0.00360702  1.82306813  0.          0.        ]]",[ 0.59740925 -2.95981598],-2.26407,"[-0.43290896 -0.68584878 -1.47997727  0.60931335 -1.15999704 -0.24527884
 -0.18931563  0.57449785  0.87172169  0.40185141  0.        ]",[-0.27844062  0.03056012],[-0.27658488 -1.0175858 ]
11,-0.143306109266,"[[-1.46295328 -3.18959794 -0.13355057 -0.028053  ]
 [-1.09847468  4.96398228  0.          0.        ]]",[ 0.64189005 -2.90983772],-2.01222,"[-0.44944346 -0.695413   -1.48198244  0.38934244 -1.15999628 -0.24527876
 -0.25022912  1.00828358  0.78416435  0.3993309   0.        ]",[-0.27844062  0.03056012],[-0.74221716 -3.26589243]
12,-0.134310573256,"[[-1.51418977 -3.10399871 -0.13355057 -0.028053  ]
 [-4.01546279  3.40833788  0.          0.        ]]",[ 0.71583295 -2.68588448],-1.92643,"[-0.52629214 -0.69596593 -1.48873098  0.16733463 -1.15999551 -0.24527869
 -0.41251726  0.79343582  0.70669847  0.39237407  0.        ]",[-0.27844062  0.03056012],[ 0.79040392 -3.43487495]
13,-0.1292402278,"[[-1.56230342 -3.05250027 -0.13355057 -0.028053  ]
 [-0.806592    1.83751521  0.          0.        ]]",[ 0.64800829 -2.61911774],-1.81997,"[-0.5986641  -0.69191767 -1.49124122  0.03400975 -1.15999475 -0.24527862
 -0.23398981  0.57649194  0.66239176  0.39048582  0.        ]",[-0.27844062  0.03056012],[ 0.08382422 -4.05332845]
14,-0.126550495989,"[[-1.57494561 -3.02617116 -0.13355057 -0.028053  ]
 [-0.45878129  0.89149825  0.          0.        ]]",[ 0.61949897 -2.58704138],-2.10142,"[-0.61769188 -0.68857972 -1.49128391 -0.03393971 -1.15999399 -0.24527854
 -0.2146391   0.44583896  0.63898507  0.38895075  0.        ]",[-0.27844062  0.03056012],[-0.35487002 -0.52078719]
