timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.34803,[-2.66283848 -1.89152663],[-2.34139562 -1.42817116],-0.230758889371,[-0.21874045 -0.09345314],"[[-0.02048372 -0.08249925  0.00648702 -0.1232541 ]
 [-0.00230811 -0.00329455  0.          0.        ]]","[ 1.04194316  2.28233093  0.22813178  0.49913889  0.04211888 -1.05533814
 -0.32526743  0.34191516  1.366898    0.98664373  0.        ]"
1,-2.32003,[-2.82925832 -0.46604672],[-2.08554983 -1.59568655],-0.223759423773,[-0.21874045 -0.09345314],"[[-0.06020462 -0.1222769   0.00648702 -0.1232541 ]
 [-3.95662598 -3.96128455  0.          0.        ]]","[ 1.03959179  2.27652077  0.16710248  0.36729425  0.04211884 -1.05533624
 -0.71503765 -0.160652    1.35629006  0.8856959   0.        ]"
2,-2.28867,[-2.97028283 -2.99383884],[-1.57473767 -1.85674977],-0.203345056384,[-0.21874045 -0.09345314],"[[ -1.78236258e-01  -2.19215519e-01   6.48702426e-03  -1.23254101e-01]
 [ -7.83365203e+00  -5.72669263e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01901242  2.25302609 -0.01301393  0.04909691  0.04211881 -1.05533434
 -1.09718835 -0.38481518  1.29468258  0.61102847  0.        ]"
3,-2.13666,[-1.60829257 -1.88888065],[-0.88323051 -2.19567537],-0.167915952356,[-0.21874045 -0.09345314],"[[ -3.73033159e-01  -3.72324144e-01   6.48702426e-03  -1.23254101e-01]
 [ -1.16334724e+01  -9.57134166e+00   0.00000000e+00   0.00000000e+00]]","[ 0.94137854  2.1894287  -0.3008101  -0.43846216  0.04211877 -1.05533244
 -1.47172702 -0.87299042  1.09904116  0.20504367  0.        ]"
4,-1.57361,[ 0.73111854 -2.65821872],[ 0.16847628 -2.56274915],-0.116225098163,[-0.21874045 -0.09345314],"[[ -6.43079629e-01  -6.01560669e-01   6.48702426e-03  -1.23254101e-01]
 [ -1.53589762e+01  -1.33397095e+01   0.00000000e+00   0.00000000e+00]]","[ 0.74928518  2.0367704  -0.66253365 -1.11206113  0.04211873 -1.05533054
 -1.83893716 -1.35147797  0.65548359 -0.21995246  0.        ]"
5,-0.822653,[ 2.0040194  -2.68823943],[ 0.71865678 -2.58658981],-0.0681566378384,[-0.21874045 -0.09345314],"[[ -9.18194418e-01  -9.05438101e-01   6.48702426e-03  -1.23254101e-01]
 [ -1.21632904e+01  -1.70357007e+01   0.00000000e+00   0.00000000e+00]]","[ 0.46622502  1.74137808 -0.96216398 -1.84769178  0.0421187  -1.05532864
 -1.5239398  -1.82077166  0.03520499 -0.39428588  0.        ]"
6,-0.521091,[ 2.67142233 -1.80697412],[ 1.01132274 -2.38502741],-0.060142916208,[-0.21874045 -0.09345314],"[[ -1.11936358e+00  -1.28250368e+00   6.48702426e-03  -1.23254101e-01]
 [ -7.96766967e+00  -2.06587683e+01   0.00000000e+00   0.00000000e+00]]","[ 0.2154264   1.26641128 -1.12411824 -2.42093286  0.04211866 -1.05532674
 -1.11038331 -2.28079959 -0.50019705 -0.21969069  0.        ]"
7,-0.509128,[ 1.45529293 -2.33148089],[ 1.01060557 -2.05740905],-0.0827173488112,[-0.21874045 -0.09345314],"[[ -1.23745538e+00  -1.73130972e+00   6.48702426e-03  -1.23254101e-01]
 [ -3.85516424e+00  -2.42099658e+01   0.00000000e+00   0.00000000e+00]]","[ 0.05548283  0.63297274 -1.19351924 -2.51560012  0.04211863 -1.05532484
 -0.70502063 -2.73169254 -0.78752234  0.18611224  0.        ]"
8,-0.886156,[ 0.73870972 -0.9702429 ],[ 0.68457758 -1.73130536],-0.104925214411,[-0.21874045 -0.09345314],"[[ -1.27410780e+00  -2.25043167e+00   6.48702426e-03  -1.23254101e-01]
 [  1.76694445e-01  -2.76905689e+01   0.00000000e+00   0.00000000e+00]]","[ 0.00437446 -0.03546972 -1.21097909 -1.81802524  0.04211859 -1.05532294
 -0.30760759 -3.1736091  -0.76602314  0.65722746  0.        ]"
9,-0.961633,[-0.80835125 -2.61790266],[-0.15748546 -1.31255913],-0.12367081157,[-0.21874045 -0.09345314],"[[ -1.24128778e+00  -2.83728844e+00   6.48702426e-03  -1.23254101e-01]
 [  3.09587411e+00  -3.09840941e+01   0.00000000e+00   0.00000000e+00]]","[ 0.05016791 -0.49976693 -1.1954319  -0.22467505  0.04211855 -1.05532104
 -0.01986928 -3.59175578 -0.46360955  1.04561826  0.        ]"
