timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.96737,[ 0.88169857 -1.43364058],[ 0.90147215 -2.42859125],-0.0786396632657,[-0.4256255 -0.0912431],"[[-0.08028054  0.06056436  0.13960935  0.02555528]
 [ 0.00243671  0.00226127  0.          0.        ]]","[ 0.94992535  2.45965342  0.04010863  1.16966689  1.20734769  0.21598022
 -0.3514526   0.33375486  0.34951832 -0.12675408  0.        ]"
1,-2.95251,[ 0.8030369  -1.87388197],[ 0.77605087 -1.84209025],-0.0775165369456,[-0.4256255 -0.0912431],"[[-0.04522178  0.02086768  0.13960935  0.02555528]
 [ 3.49181537 -3.95872393  0.          0.        ]]","[ 0.95322208  2.46211345  0.09460863  1.04328785  1.20734696  0.21598017
 -0.16791227 -0.15296302  0.35126455 -0.10087991  0.        ]"
2,-2.86031,[ 1.41746639 -1.97306927],[ 0.36345065 -1.26489329],-0.0743083681448,[-0.4256255 -0.0912431],"[[ 0.05580966 -0.09726039  0.13960935  0.02555528]
 [ 6.6009751  -7.84113685  0.          0.        ]]","[ 0.95241981  2.45523319  0.25191407  0.66737116  1.20734624  0.21598011
 -0.00437135 -0.63002604  0.35029994 -0.02969338  0.        ]"
3,-2.88868,[-0.1289758  -1.57697353],[-0.36349541 -0.54394126],-0.0683963981862,[-0.4256255 -0.0912431],"[[  0.22622508  -0.29226779   0.13960935   0.02555528]
 [ 10.42784373 -11.6468896    0.           0.        ]]","[ 0.91653989  2.39775903  0.51441369  0.05870273  1.20734551  0.21598006
  0.19692086 -1.0976689   0.32905198  0.09285839  0.        ]"
4,-2.95618,[-0.60898039  1.371003  ],[-1.17795765 -0.01901007],-0.0603960652271,[-0.4256255 -0.0912431],"[[  0.42760864  -0.56261556   0.13960935   0.02555528]
 [  9.71286999 -15.3754512    0.           0.        ]]","[ 0.81971298  2.22734785  0.81098878 -0.72285747  1.20734478  0.21598
  0.15931339 -1.55582593  0.26861333  0.19243252  0.        ]"
5,-2.97056,[-0.86498562  0.40641131],[-1.11941612  0.06952447],-0.0505061453246,[-0.4256255 -0.0912431],"[[  0.59575207  -0.82733155   0.13960935   0.02555528]
 [  7.11013291 -11.11039133   0.           0.        ]]","[ 0.69637987  1.96956008  1.03908793 -1.36883851  1.20734405  0.21597994
  0.02241005 -1.0317434   0.18353491  0.22881143  0.        ]"
6,-2.97276,[-1.34100479 -0.53981912],[-0.88194913  0.0047951 ],-0.0409829904955,[-0.4256255 -0.0912431],"[[ 0.70220097 -1.0311744   0.13960935  0.02555528]
 [ 3.54656378 -9.28003784  0.          0.        ]]","[ 0.5999366   1.7209083   1.17112886 -1.75686769  1.20734332  0.21597989
 -0.16503282 -0.80683291  0.10487975  0.21311209  0.        ]"
7,-2.92721,[ 1.28937473  1.43369189],[-0.32871601  0.41239801],-0.0332148951673,[-0.4256255 -0.0912431],"[[  0.7327315   -1.23636646   0.13960935   0.02555528]
 [ -0.48025064 -11.2326987    0.           0.        ]]","[ 0.56983204  1.43786431  1.20695956 -2.0331134   1.2073426   0.21597983
 -0.37684227 -1.04677144  0.02310054  0.08105751  0.        ]"
8,-2.843,[ 0.51916506 -1.98365258],[-0.52583152 -0.00304657],-0.0307982178241,[-0.4256255 -0.0912431],"[[ 0.76291198 -1.41907039  0.13960935  0.02555528]
 [ 3.48526595 -7.05159134  0.          0.        ]]","[ 0.53905125  1.16777682  1.24142501 -2.17304042  1.20734187  0.21597978
 -0.16825688 -0.53300516 -0.07100568 -0.02128061  0.        ]"
9,-2.82534,[-0.07994153  0.36181853],[-0.6647138   0.95580781],-0.0258706411779,[-0.4256255 -0.0912431],"[[  0.85254675  -1.59843242   0.13960935   0.02555528]
 [  5.47159419 -10.87185282   0.           0.        ]]","[ 0.44192584  0.89511082  1.33789052 -2.2084274   1.20734114  0.21597972
 -0.06377639 -1.00243084 -0.17850835 -0.03291029  0.        ]"
10,-2.78193,[-0.56810374  1.70673572],[-0.61325508  1.07668149],-0.027251141176,[-0.4256255 -0.0912431],"[[ 0.95771549 -1.79933376  0.13960935  0.02555528]
 [ 5.04670696 -9.22378106  0.          0.        ]]","[ 0.31792625  0.59172254  1.43901468 -2.12678984  1.20734041  0.21597967
 -0.08612536 -0.79991873 -0.31060809 -0.04061206  0.        ]"
11,-2.72479,[-0.32882705 -0.52119745],[-0.37518641  0.6261245 ],-0.033471596816,[-0.4256255 -0.0912431],"[[ 1.0350823  -1.94224595  0.13960935  0.02555528]
 [ 2.69779376 -5.08126956  0.          0.        ]]","[ 0.22053744  0.38366868  1.50447518 -1.9923303   1.20733969  0.21597961
 -0.20967774 -0.29089498 -0.4113027  -0.04426125  0.        ]"
12,-2.66612,[ 0.96661645  1.52203206],[-0.14233555  1.23095548],-0.0431379661758,[-0.4256255 -0.0912431],"[[ 1.07544462 -2.06356668  0.13960935  0.02555528]
 [ 1.34291128 -7.04427103  0.          0.        ]]","[ 0.16787357  0.21574433  1.53546738 -1.83053214  1.20733896  0.21597956
 -0.28094427 -0.53210463 -0.50122948 -0.07201858  0.        ]"
13,-2.80476,[-1.42960094  3.14025144],[-0.57179368  0.74357188],-0.0496414997461,[-0.4256255 -0.0912431],"[[ 1.14042406 -2.16332706  0.13960935  0.02555528]
 [ 5.14244378 -2.94539932  0.          0.        ]]","[ 0.08068757  0.08550426  1.58065258 -1.66644289  1.20733823  0.2159795
 -0.0810894  -0.02844313 -0.5769828  -0.06467439  0.        ]"
14,-2.73599,[-0.32983905  0.94700129],[-0.38753146  0.05458906],-0.0484116386446,[-0.4256255 -0.0912431],"[[ 1.20253259 -2.18191963  0.13960935  0.02555528]
 [ 1.08192106  1.07273226  0.          0.        ]]","[-0.00512021  0.06212992  1.61825862 -1.63290092  1.2073375   0.21597945
 -0.29467227  0.46529716 -0.59114034 -0.02137928  0.        ]"
15,-2.72044,[-0.20913244 -2.64702568],[-0.3155334 -0.8466258],-0.0416345834865,[-0.4256255 -0.0912431],"[[ 1.21085363 -2.12305509  0.13960935  0.02555528]
 [-0.24540665  4.8012976   0.          0.        ]]","[-0.01678189  0.13713221  1.6228729  -1.73594129  1.20733677  0.21597939
 -0.36448945  0.9234559  -0.54747068  0.01862089  0.        ]"
16,-2.70141,[ 0.29559097 -0.65362663],[-0.26631755 -0.16352265],-0.0362112126946,[-0.4256255 -0.0912431],"[[ 1.19769042 -2.06771017  0.13960935  0.02555528]
 [-1.06815031  0.74670898  0.          0.        ]]","[  1.64879338e-03   2.10182835e-01   1.61552344e+00  -1.82425531e+00
   1.20733605e+00   2.15979335e-01  -4.07765560e-01   4.25235463e-01
  -5.06937917e-01   3.98101591e-02   0.00000000e+00]"
