timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.79746,[ 2.42950837 -1.69859199],[ 1.37772703 -1.86207104],-0.217731718347,[-0.25162035 -0.09094265],"[[-0.06190303 -0.06547819  0.13043761  0.18293574]
 [ 0.00049596  0.00184115  0.          0.        ]]","[ 1.02825919  2.32839764  0.18932596  0.5869083   1.11530696  1.57798998
 -0.29183447  0.3411698   0.43564148 -1.51617449  0.        ]"
1,-1.89931,[ 0.75226651 -2.70173848],[ 1.05132854 -1.7561655 ],-0.21409731482,[-0.25162035 -0.09094265],"[[-0.02218723 -0.10518499  0.13043761  0.18293574]
 [ 3.95790372 -3.95931275  0.          0.        ]]","[ 1.03070972  2.32349658  0.25099574  0.45347887  1.11530521  1.57798613
  0.1108388  -0.15594358  0.43692265 -1.4841668   0.        ]"
2,-1.58947,[ 2.22180945 -0.36090201],[ 0.80368781 -1.65158927],-0.204886238572,[-0.25162035 -0.09094265],"[[ 0.08605856 -0.22332371  0.13043761  0.18293574]
 [ 6.85702451 -7.84160831  0.          0.        ]]","[ 1.02563365  2.29558368  0.41906944  0.060606    1.11530346  1.57798227
  0.40582942 -0.64316026  0.43317139 -1.40562031  0.        ]"
3,-1.65682,[ 0.67641282 -1.79648559],[ 0.47213024 -1.48207378],-0.187264514385,[-0.25162035 -0.09094265],"[[  0.26153508  -0.39294985   0.13043761   0.18293574]
 [ 10.67793947  -9.1167201    0.           0.        ]]","[ 0.98111632  2.22131253  0.68735153 -0.48391772  1.1153017   1.57797842
  0.79461397 -0.8031824   0.41057953 -1.26123702  0.        ]"
4,-1.44938,[-0.08687494 -0.59775607],[-0.01341199 -1.23953772],-0.161803874364,[-0.25162035 -0.09094265],"[[  0.49983954  -0.61320763   0.13043761   0.18293574]
 [ 13.14433415 -12.89640809   0.           0.        ]]","[ 0.85135781  2.0681409   1.03040778 -1.13345575  1.11529995  1.57797457
  1.04557291 -1.27752071  0.3446603  -1.06725791  0.        ]"
5,-1.25081,[ 0.30337363 -0.27963648],[-0.35959029 -1.06430697],-0.138958905577,[-0.25162035 -0.09094265],"[[  0.75668075  -0.89231489   0.13043761   0.18293574]
 [ 12.54178248 -15.00727051   0.           0.        ]]","[ 0.63022336  1.79325669  1.35248973 -1.81825154  1.1152982   1.57797071
  0.98426075 -1.5424245   0.2268092  -0.91967139  0.        ]"
6,-1.17271,[-1.46084158  0.07519179],[-0.66492593 -0.82849461],-0.121781030915,[-0.25162035 -0.09094265],"[[  1.01707856  -1.20058537   0.13043761   0.18293574]
 [ 13.4948681  -15.8170341    0.           0.        ]]","[ 0.3345779   1.4091078   1.60748308 -2.33673029  1.11529645  1.57796686
  1.08123743 -1.64404325  0.06595673 -0.82926694  0.        ]"
7,-1.02671,[ 0.76256967 -0.81839286],[-0.72713351 -0.72361916],-0.117397355831,[-0.25162035 -0.09094265],"[[  1.24459791  -1.51078114   0.13043761   0.18293574]
 [  9.27096667 -15.20469511   0.           0.        ]]","[ 0.03284635  0.97288346  1.75776224 -2.55915083  1.1152947   1.57796301
  0.65144663 -1.56719277 -0.10722364 -0.82274256  0.        ]"
8,-0.86282,[-0.79724608  0.96342736],[-0.8975932  -0.34852612],-0.126163622749,[-0.25162035 -0.09094265],"[[  1.45846485  -1.84436783   0.13043761   0.18293574]
 [ 12.10635424 -18.14410163   0.           0.        ]]","[-0.27320383  0.4957334   1.82992083 -2.439783    1.11529295  1.57795915
  0.93995168 -1.93607261 -0.29942191 -0.88588561  0.        ]"
9,-0.907387,[-1.16783911  0.14142718],[-0.80220461 -0.18419567],-0.142775369233,[-0.25162035 -0.09094265],"[[  1.66652571  -2.16536291   0.13043761   0.18293574]
 [  8.71096888 -13.96941356   0.           0.        ]]","[-0.57826935  0.0766435   1.83259476 -1.98639969  1.1152912   1.5779553
  0.59446392 -1.41216043 -0.49958334 -0.97502036  0.        ]"
