timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.09494,[-0.90005433 -2.82519462],[-1.07233524 -1.75573015],-0.303191607739,[-0.07535599 -0.03105348],"[[-0.02572391 -0.00072845 -0.07736635  0.09140429]
 [ 0.00304026  0.00139915  0.          0.        ]]","[ 1.05875254  1.92351149  0.04561498  0.61128624 -0.68575637  0.7995399
 -0.44175813  0.31854037  1.83131709 -0.68475264  0.        ]"
1,-2.1104,[-1.34376276 -2.54209098],[-0.93633527 -1.79646564],-0.306533304455,[-0.07535599 -0.03105348],"[[-0.06137187 -0.04041469 -0.07736635  0.09140429]
 [-3.55599315 -3.95683519  0.          0.        ]]","[ 1.05655279  1.92242737 -0.00844727  0.50343207 -0.68575418  0.79953705
 -0.75225754 -0.20468279  1.82642271 -0.77645784  0.        ]"
2,-1.99409,[ 0.59218807 -2.52912143],[-0.65154481 -1.87988806],-0.314876221791,[-0.07535599 -0.03105348],"[[-0.17146177 -0.15847802 -0.07736635  0.09140429]
 [-7.44009227 -7.83656847  0.          0.        ]]","[ 1.03847086  1.90713176 -0.17435737  0.18425998 -0.68575199  0.7995342
 -1.09111444 -0.71752837  1.77916455 -1.05094044  0.        ]"
3,-2.07294,[-1.11323562 -1.85042701],[-0.38414675 -1.88989639],-0.320805507085,[-0.07535599 -0.03105348],"[[ -0.2952699   -0.35338977  -0.07736635   0.09140429]
 [ -4.94906045 -11.6419171    0.           0.        ]]","[ 0.99799689  1.84287368 -0.35709639 -0.32751794 -0.68574979  0.79953135
 -0.87378503 -1.22053758  1.6420626  -1.38333686  0.        ]"
4,-1.74779,[-0.43733109 -2.80224573],[ 0.05693935 -1.88498402],-0.319209517493,[-0.07535599 -0.03105348],"[[ -0.43295349  -0.62362839  -0.07736635   0.09140429]
 [ -8.80666233 -15.36951764   0.           0.        ]]","[ 0.92869778  1.67798103 -0.55225349 -0.9742344  -0.6857476   0.7995285
 -1.21032897 -1.71326097  1.36853022 -1.71042101  0.        ]"
5,-1.18052,[ 1.79023205 -0.84868881],[ 0.49320385 -1.76804757],-0.303148211465,[-0.07535599 -0.03105348],"[[ -0.62470359  -0.96768585  -0.07736635   0.09140429]
 [-10.36346716 -19.02403245   0.           0.        ]]","[ 0.79207321  1.3590687  -0.80319601 -1.62552706 -0.6857454   0.79952564
 -1.3461416  -2.19630822  0.89803608 -1.94876266  0.        ]"
6,-0.683247,[ 0.5165781  -3.13526733],[ 0.61185431 -1.57325006],-0.267541868127,[-0.07535599 -0.03105348],"[[ -0.79023703  -1.37811231  -0.07736635   0.09140429]
 [ -6.20374893 -22.00864383   0.           0.        ]]","[ 0.64008123  0.869136   -0.99396004 -2.05478883 -0.68574321  0.79952279
 -0.9832303  -2.59078479  0.39820332 -1.89857794  0.        ]"
7,-0.218506,[ 0.9755385  -1.47402321],[ 0.54935592 -1.38246143],-0.21512995619,[-0.07535599 -0.03105348],"[[ -0.89259635  -1.85364386  -0.07736635   0.09140429]
 [ -4.03944042 -25.53274376   0.           0.        ]]","[ 0.53218332  0.2554926  -1.09746316 -1.99705819 -0.68574101  0.79951994
 -0.79440628 -3.05654242  0.06205636 -1.57471553  0.        ]"
8,-0.172455,[-1.52211217 -2.38253391],[ 0.37884983 -1.10375404],-0.15362198691,[-0.07535599 -0.03105348],"[[ -0.93386967  -2.39895746  -0.07736635   0.09140429]
 [ -0.100757   -28.98704769   0.           0.        ]]","[ 0.48598097 -0.34121537 -1.13574993 -1.22494744 -0.68573882  0.79951709
 -0.4507815  -3.5130327  -0.00728306 -1.10353764  0.        ]"
9,-0.350075,[-0.70381252 -1.09545914],[ 0.24108331 -0.94322443],-0.109984609192,[-0.07535599 -0.03105348],"[[ -0.97560915  -3.01266872  -0.07736635   0.09140429]
 [ -4.05956056 -26.65925151   0.           0.        ]]","[ 0.43780011 -0.67374973 -1.17235447  0.26379971 -0.68573663  0.79951423
 -0.79615822 -3.20527195  0.21834034 -0.64532079  0.        ]"
10,-0.887204,[-0.09804671 -2.3769428 ],[ 0.40186477 -1.14877367],-0.11253157474,[-0.07535599 -0.03105348],"[[-1.08393882 -3.20576322 -0.07736635  0.09140429]
 [-6.76465986  0.11817026  0.          0.        ]]","[ 0.30652469 -0.68188581 -1.25700194  0.78760808 -0.68573443  0.79951138
 -1.03215588  0.33402655  0.35795061 -0.54560352  0.        ]"
11,-0.852375,[ 0.08272724 -1.23840345],[ 0.47165328 -1.22881031],-0.110952920529,[-0.07535599 -0.03105348],"[[-1.22178099 -3.15139365 -0.07736635  0.09140429]
 [-7.01878395  3.69714603  0.          0.        ]]","[ 0.12848184 -0.68450493 -1.34185857  0.63992903 -0.68573224  0.79950853
 -1.0543217   0.80707482  0.32275392 -0.56571253  0.        ]"
12,-0.745065,[ 0.34571979 -2.0471308 ],[ 0.49589846 -1.25324595],-0.108186988196,[-0.07535599 -0.03105348],"[[-1.35747655 -3.08521035 -0.07736635  0.09140429]
 [-6.55233557  2.70638191  0.          0.        ]]","[-0.05576872 -0.68249324 -1.39896537  0.46009886 -0.68573004  0.79950568
 -1.01362266  0.67611832  0.28030429 -0.57777849  0.        ]"
13,-0.60069,[ 0.95306558 -1.50630462],[ 0.49335173 -1.25140095],-0.105904042618,[-0.07535599 -0.03105348],"[[-1.47348861 -3.04383904 -0.07736635  0.09140429]
 [-5.05386153  1.4921795   0.          0.        ]]","[-0.21779081 -0.67833778 -1.42618404  0.34797716 -0.68572785  0.79950283
 -0.8828872   0.51562936  0.2552862  -0.57712753  0.        ]"
14,-0.531075,[ 1.24867803 -1.37167857],[ 0.46808085 -1.22800255],-0.104505178759,[-0.07535599 -0.03105348],"[[-1.53570192 -3.02233773 -0.07736635  0.09140429]
 [-1.18037545  0.73227252  0.          0.        ]]","[-0.30557848 -0.67529942 -1.43242129  0.28987262 -0.68572566  0.79949997
 -0.54494922  0.41518723  0.24247445 -0.57428208  0.        ]"
15,-0.558557,[ 1.01663584 -1.31237521],[ 0.4416824  -1.19888759],-0.104079993932,[-0.07535599 -0.03105348],"[[-1.5193503  -3.01210769 -0.07736635  0.09140429]
 [ 2.80226645  0.33713965  0.          0.        ]]","[-0.28247173 -0.67364246 -1.43133804  0.26227775 -0.68572346  0.79949712
 -0.19748866  0.36295937  0.23361439 -0.57751232  0.        ]"
16,-0.766304,[-0.37075671 -0.84865108],[ 0.41522554 -1.16803503],-0.104620728356,[-0.07535599 -0.03105348],"[[-1.42413682 -3.00748648 -0.07736635  0.09140429]
 [ 6.70607295  0.14908956  0.          0.        ]]","[-0.14851043 -0.67284842 -1.41704039  0.24982388 -0.68572127  0.79949427
  0.14309396  0.33810284  0.22499538 -0.58968863  0.        ]"
17,-0.690137,[ 0.45217298 -0.93498827],[ 0.4166041  -1.16606796],-0.105731591036,[-0.07535599 -0.03105348],"[[-1.30607565 -3.00530853 -0.07736635  0.09140429]
 [ 5.10537914  0.07521357  0.          0.        ]]","[ 0.01486282 -0.6724635  -1.38044754  0.24395684 -0.68571907  0.79949142
  0.00344304  0.3283374   0.21856026 -0.60526805  0.        ]"
18,-0.824366,[-0.34774722 -1.21618794],[ 0.39630681 -1.14083827],-0.107138985898,[-0.07535599 -0.03105348],"[[-1.18701964 -3.00434112 -0.07736635  0.09140429]
 [ 6.79459226  0.02886988  0.          0.        ]]","[ 0.17438887 -0.67228938 -1.32289214  0.24135102 -0.68571688  0.79948857
  0.15081672  0.32221108  0.21472737 -0.62139012  0.        ]"
19,-0.54569,[ 2.23543267 -2.28671567],[ 0.3920255  -1.13434958],-0.108782237561,[-0.07535599 -0.03105348],"[[-1.06629158 -3.0040389  -0.07736635  0.09140429]
 [ 5.28325043  0.00630632  0.          0.        ]]","[ 0.32848835 -0.67223327 -1.24418404  0.24053664 -0.68571469  0.79948571
  0.01896062  0.31922794  0.21314187 -0.6378662   0.        ]"
20,-0.842513,[ 0.04853648 -1.57124042],[ 0.34718516 -1.0747354 ],-0.110958737678,[-0.07535599 -0.03105348],"[[ -9.21951122e-01  -3.00398213e+00  -7.73663464e-02   9.14042853e-02]
 [  9.13795015e+00   7.38798542e-04   0.00000000e+00   0.00000000e+00]]","[ 0.49948136 -0.67222099 -1.1248106   0.24038322 -0.68571249  0.79948286
  0.35526132  0.31849128  0.21384408 -0.65750044  0.        ]"
21,-0.704578,[ 1.54805729 -1.08728234],[ 0.3135488  -1.02597785],-0.113957159342,[-0.07535599 -0.03105348],"[[ -7.39079034e-01  -3.00398125e+00  -7.73663464e-02   9.14042853e-02]
 [  9.14922114e+00  -3.12802651e-04   0.00000000e+00   0.00000000e+00]]","[ 0.69017657 -0.67221871 -0.93782035  0.24038032 -0.6857103   0.79948001
  0.35624378  0.31835152  0.21847272 -0.68183888  0.        ]"
