timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.90408,[-1.17344767 -0.64474418],[ 0.01719487 -1.49607015],-0.0541212203584,[-0.42338517 -0.09854412],"[[-0.07658048  0.03204017  0.17266524 -0.05210961]
 [-0.00133272 -0.00097809  0.          0.        ]]","[ 0.95093594  2.45918506  0.07074764  1.06853243  1.48456225 -0.44519134
 -0.33535801  0.33230724  0.08716786  0.50995374  0.        ]"
1,-2.90662,[-0.25859348 -2.40503128],[ 0.33325884 -1.36147308],-0.0458825528773,[-0.42338517 -0.09854412],"[[-0.11628742  0.00642195  0.17266524 -0.05210961]
 [-3.95619573 -2.55234637  0.          0.        ]]","[ 0.94522165  2.45992927  0.00882743  0.98576255  1.48456098 -0.4451912
 -0.55590016  0.02015623  0.07942946  0.41479817  0.        ]"
2,-2.90341,[-0.63844611 -1.69963077],[ 0.67018628 -1.24401379],-0.0306944936284,[-0.42338517 -0.09854412],"[[-0.20487473 -0.08384212  0.17266524 -0.05210961]
 [-4.89940667 -6.46103383  0.          0.        ]]","[ 0.92405768  2.4546164  -0.12814176  0.69438561  1.48455972 -0.44519106
 -0.60849796 -0.45805803  0.03556099  0.17497035  0.        ]"
3,-2.87205,[ 1.7684261  -3.04814105],[ 1.3833617  -1.33788037],-0.0426000167457,[-0.42338517 -0.09854412],"[[ -0.32721697  -0.25149759   0.17266524  -0.05210961]
 [ -7.32678793 -10.2917438    0.           0.        ]]","[ 0.87601113  2.41213085 -0.31296987  0.16081939  1.48455845 -0.44519092
 -0.74386025 -0.9267318  -0.10146681 -0.17309463  0.        ]"
4,-2.86849,[ 2.46714628 -0.35726291],[ 1.74764276 -1.29907322],-0.0794458190628,[-0.42338517 -0.09854412],"[[ -0.4325968   -0.49503101   0.17266524  -0.05210961]
 [ -3.22489787 -14.04906388   0.           0.        ]]","[ 0.81763024  2.2774673  -0.46623683 -0.57017414  1.48455718 -0.44519077
 -0.51511869 -1.38642596 -0.34974061 -0.49550291  0.        ]"
5,-2.88377,[ 2.08137915 -1.26200535],[ 2.05223179 -1.16616666],-0.107328336079,[-0.42338517 -0.09854412],"[[ -0.45676354  -0.78742897   0.17266524  -0.05210961]
 [  0.79487423 -15.18691332   0.           0.        ]]","[ 0.80209247  2.01253688 -0.5004182  -1.32468689  1.48455591 -0.44519063
 -0.29095647 -1.52563655 -0.61202085 -0.6526187   0.        ]"
6,-2.81744,[ 2.59251863 -1.40029141],[ 1.85834622 -0.83094811],-0.123141398355,[-0.42338517 -0.09854412],"[[ -0.40132228  -1.12789032   0.17266524  -0.05210961]
 [  4.73615528 -18.84696586   0.           0.        ]]","[ 0.83655909  1.5913161  -0.4214352  -1.95473861  1.48455464 -0.44519049
 -0.07117131 -1.9734286  -0.84693717 -0.65842862  0.        ]"
7,-2.77524,[ 1.96924339 -0.64891188],[ 1.49307311 -0.34709522],-0.13052825442,[-0.42338517 -0.09854412],"[[ -0.26783487  -1.54082141   0.17266524  -0.05210961]
 [  8.59980626 -22.43408971   0.           0.        ]]","[ 0.90202451  0.98541534 -0.22402935 -2.26509655  1.48455338 -0.44519035
  0.14428482 -2.41229593 -1.06283745 -0.52481197  0.        ]"
8,-2.8911,[ 1.5030339   1.01947037],[ 0.97422099  0.54303855],-0.135085492743,[-0.42338517 -0.09854412],"[[ -0.05783666  -2.0108281    0.17266524  -0.05210961]
 [ 12.38757617 -24.55938355   0.           0.        ]]","[ 0.95281402  0.29235004  0.10005019 -1.95870129  1.48455211 -0.4451902
  0.35550944 -2.67231186 -1.2547855  -0.25981841  0.        ]"
9,-3.07818,[ 0.91617177  0.71041612],[ 0.27498677  1.36912131],-0.143160658959,[-0.42338517 -0.09854412],"[[  0.22717317  -2.45740475   0.17266524  -0.05210961]
 [ 16.10129298 -20.11303382   0.           0.        ]]","[ 0.91691125 -0.23810533  0.54350369 -1.07747375  1.48455084 -0.44519006
  0.56260444 -2.1283154  -1.39755561  0.06575216  0.        ]"
10,-3.29579,[-0.5870034   1.40605177],[-0.72529638  1.5793581 ],-0.159241327498,[-0.42338517 -0.09854412],"[[  0.58240055  -2.82743981   0.17266524  -0.05210961]
 [ 19.41045081 -16.90118949   0.           0.        ]]","[ 0.70891563 -0.50583154  1.05241444 -0.03357424  1.48454957 -0.44518992
  0.74713916 -1.73535745 -1.52319562  0.3525602   0.        ]"
11,-3.42484,[-0.98742194  1.39998885],[-1.20142245  1.77221954],-0.175125314098,[-0.42338517 -0.09854412],"[[  0.94344199  -3.08978626   0.17266524  -0.05210961]
 [ 16.70282338  -5.1598879    0.           0.        ]]","[ 0.33803975 -0.57818718  1.459085    0.79767144  1.4845483  -0.44518978
  0.59614822 -0.29885762 -1.63012707  0.50398167  0.        ]"
12,-3.43631,[-0.54952422  1.98321527],[-1.2375772   1.75272787],-0.17694145448,[-0.42338517 -0.09854412],"[[  1.23495975  -3.10222037   0.17266524  -0.05210961]
 [ 12.46298916   2.01164004   0.           0.        ]]","[-0.04674517 -0.57904835  1.66990079  0.83781058  1.48454704 -0.44518964
  0.35971388  0.5785492  -1.64067786  0.5255332   0.        ]"
13,-3.42539,[-1.58173107  0.89626936],[-1.32118094  1.3185041 ],-0.165987277598,[-0.42338517 -0.09854412],"[[  1.45991577  -3.02266008   0.17266524  -0.05210961]
 [ 10.04067352   5.9313309    0.           0.        ]]","[-0.37392697 -0.56948808  1.74780736  0.58157923  1.48454577 -0.44518949
  0.22463343  1.05810679 -1.54708588  0.52655292  0.        ]"
14,-3.24726,[-0.4389209  -0.74720745],[-1.27918196  0.5710851 ],-0.150579213135,[-0.42338517 -0.09854412],"[[ 1.6190104  -2.86960607  0.17266524 -0.05210961]
 [ 5.88262452  9.36263692  0.          0.        ]]","[-0.61134637 -0.5243463   1.75560643  0.09686761  1.4845445  -0.44518935
 -0.00724015  1.47791182 -1.39946735  0.57867025  0.        ]"
15,-3.15728,[-0.91560459  0.31324628],[-1.29844427  0.53279549],-0.140387195994,[-0.42338517 -0.09854412],"[[ 1.71805552 -2.7138983   0.17266524 -0.05210961]
 [ 4.02809402  6.2186204   0.          0.        ]]","[-0.75861476 -0.44330331  1.74046761 -0.37535499  1.48454323 -0.44518921
 -0.11065803  1.09325372 -1.27259735  0.67399343  0.        ]"
16,-3.11079,[-1.45947709  1.60126461],[-1.14307892 -0.00251722],-0.135813770533,[-0.42338517 -0.09854412],"[[ 1.76144537 -2.57831721  0.17266524 -0.05210961]
 [ 0.32325555  7.33576979  0.          0.        ]]","[-0.82253757 -0.34538865  1.7290351  -0.76050671  1.48454197 -0.44518907
 -0.31725835  1.22993151 -1.17999479  0.77156756  0.        ]"
17,-3.05467,[-2.29057052 -1.40153068],[-1.02719796 -0.98075545],-0.131325748318,[-0.42338517 -0.09854412],"[[  1.72812328  -2.3933313    0.17266524  -0.05210961]
 [ -3.64223262  11.15013113   0.           0.        ]]","[-0.77348737 -0.17416931  1.73807087 -1.23362931  1.4845407  -0.44518892
 -0.53839377  1.69660105 -1.0598363   0.88181377  0.        ]"
18,-2.92385,[-0.63683148  0.30405476],[-0.6825915  -0.71531725],-0.124795283866,[-0.42338517 -0.09854412],"[[ 1.61628336 -2.21226966  0.17266524 -0.05210961]
 [-7.52869632  6.97000946  0.          0.        ]]","[-0.60727365  0.03027691  1.75579902 -1.62415997  1.48453943 -0.44518878
 -0.75512229  1.18517999 -0.93075154  0.94419342  0.        ]"
