timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-3.37099,[-2.18934972 -1.92464643],[-1.95753264 -2.61117792],-0.410564894804,[-0.2179981  -0.09752434],"[[ 0.00697151 -0.00693578 -0.17319015  0.14811444]
 [ 0.00423398 -0.00401801  0.          0.        ]]","[ 1.04065341  2.29274612  0.27239161  0.75453051 -1.51079976  1.28434438
 -0.32010363  0.34177233  2.73421444 -1.0711038   0.        ]"
1,-3.29431,[-2.19316942 -3.20461333],[-1.99021363 -2.7008822 ],-0.414919014505,[-0.2179981  -0.09752434],"[[-0.03261972 -0.04672774 -0.17319015  0.14811444]
 [-3.95019687 -3.96199161  0.          0.        ]]","[ 1.0399071   2.29120921  0.21144149  0.621745   -1.51079562  1.28434155
 -0.7114428  -0.16025627  2.73119328 -1.17264085  0.        ]"
2,-3.13727,[-0.90801538 -4.25571023],[-1.86995411 -2.88561773],-0.425149382432,[-0.2179981  -0.09752434],"[[-0.15051551 -0.16489318 -0.17319015  0.14811444]
 [-7.82650545 -7.84162342  0.          0.        ]]","[ 1.02410512  2.27337983  0.03078137  0.22969577 -1.51079149  1.28433871
 -1.09504985 -0.65234777  2.68456624 -1.47011322  0.        ]"
3,-3.03407,[ 0.58798618 -2.5925918 ],[-1.5719533  -3.07798862],-0.432800675302,[-0.2179981  -0.09752434],"[[ -0.34152026  -0.3598818   -0.17319015   0.14811444]
 [-11.2626322  -11.64454978   0.           0.        ]]","[ 0.95598864  2.2012312  -0.25402193 -0.39797897 -1.51078735  1.28433587
 -1.43509371 -1.13470879  2.49389807 -1.91353094  0.        ]"
4,-2.80718,[-1.59790283 -4.9946786 ],[-1.32937074 -3.07554817],-0.426137266559,[-0.2179981  -0.09752434],"[[ -0.54119365  -0.63019498  -0.17319015   0.14811444]
 [ -8.71330846 -15.37432272   0.           0.        ]]","[ 0.83111181  2.01833248 -0.53153824 -1.18964137 -1.51078322  1.28433304
 -1.18280424 -1.60778828  2.117071   -2.30112149  0.        ]"
5,-2.38965,[ 0.2019703  -3.64272003],[-0.54896301 -3.11566472],-0.397680223438,[-0.2179981  -0.09752434],"[[ -0.75343128  -0.97433974  -0.17319015   0.14811444]
 [-12.49824324 -19.02795326   0.           0.        ]]","[ 0.64376765  1.66662385 -0.79172696 -1.9842696  -1.51077908  1.2843302
 -1.55736576 -2.07120493  1.56637605 -2.49497401  0.        ]"
6,-1.50697,[ 1.50290321 -3.07117273],[-0.01276205 -2.91828585],-0.341214746967,[-0.2179981  -0.09752434],"[[ -0.99292229  -1.39084406  -0.17319015   0.14811444]
 [-11.4545929  -22.61052282   0.           0.        ]]","[ 0.37524924  1.11987578 -1.02804111 -2.50678344 -1.51077495  1.28432736
 -1.45408003 -2.52560056  0.95306713 -2.35326279  0.        ]"
7,-0.819831,[-1.05108158 -2.66500595],[ 0.0116327  -2.49300551],-0.269620339323,[-0.2179981  -0.09752434],"[[ -1.18007145  -1.87829403  -0.17319015   0.14811444]
 [ -7.27416689 -26.12275079   0.           0.        ]]","[ 0.13271085  0.43181099 -1.16200526 -2.40408694 -1.51077081  1.28432452
 -1.04037441 -2.97106331  0.602836   -1.89056586  0.        ]"
8,-0.244136,[-0.36215044 -1.22292305],[ 0.11747984 -2.14607596],-0.208161965395,[-0.2179981  -0.09752434],"[[ -1.36386948  -2.43528239  -0.17319015   0.14811444]
 [-11.09308953 -29.56465656   0.           0.        ]]","[-0.12452162 -0.22258285 -1.24519897 -1.38901054 -1.51076668  1.28432169
 -1.4182995  -3.40759213  0.64081088 -1.3220911   0.        ]"
9,-0.71653,[-0.39802609 -2.75115214],[-0.34209201 -1.79962206],-0.214899076013,[-0.2179981  -0.09752434],"[[ -1.59794793  -3.06042815  -0.17319015   0.14811444]
 [-12.30986678 -26.93274968   0.           0.        ]]","[-0.46563219 -0.55964013 -1.27747545  0.50703218 -1.51076254  1.28431885
 -1.53870993 -3.07374235  1.0788588  -0.99756384  0.        ]"
10,-1.56019,[ 1.58080658 -1.68045496],[ 0.26639    -1.95586944],-0.235857693473,[-0.2179981  -0.09752434],"[[ -1.85749623  -3.24286241  -0.17319015   0.14811444]
 [-13.64084029   0.99285967   0.           0.        ]]","[-0.8405284  -0.55702334 -1.21519303  1.11518754 -1.51075841  1.28431601
 -1.67042034  0.468231    1.25476315 -1.03351091  0.        ]"
11,-1.63388,[-0.54696519 -1.91104419],[ 0.17945266 -2.02221632],-0.229855596368,[-0.2179981  -0.09752434],"[[-2.08787663 -3.17224402 -0.17319015  0.14811444]
 [-9.4113678   4.37826079  0.          0.        ]]","[-1.15077394 -0.56367069 -1.0767463   0.87999779 -1.51075428  1.28431318
 -1.25186158  0.89762082  1.20577105 -1.02203335  0.        ]"
12,-1.43676,[ 0.15743692 -2.85706897],[ 0.38049668 -2.1093204 ],-0.223264556788,[-0.2179981  -0.09752434],"[[ -2.29596335  -3.0955396   -0.17319015   0.14811444]
 [-11.3907134    3.08946549   0.           0.        ]]","[-1.39848687 -0.56282647 -0.89062853  0.62399996 -1.51075014  1.28431034
 -1.44773729  0.73415404  1.16556079 -0.99073392  0.        ]"
13,-1.42104,[-0.32287208 -0.95125086],[ 0.38948172 -2.14904809],-0.220495372774,[-0.2179981  -0.09752434],"[[ -2.5152615   -3.04862146  -0.17319015   0.14811444]
 [-10.54192619   1.68202917   0.           0.        ]]","[-1.61394525 -0.55817102 -0.64086765  0.46776206 -1.51074601  1.2843075
 -1.36373668  0.55563957  1.15742518 -0.96561275  0.        ]"
14,-1.30513,[ 1.01665576 -1.60873262],[ 0.53066653 -2.18499923],-0.220878761558,[-0.2179981  -0.09752434],"[[ -2.7368325   -3.02440884  -0.17319015   0.14811444]
 [-11.61160577   0.82376102   0.           0.        ]]","[-1.77380733 -0.55454269 -0.34466078  0.38737878 -1.51074187  1.28430466
 -1.46958996  0.44677959  1.170316   -0.9527215   0.        ]"
15,-1.32992,[-0.31163837 -1.87224585],[ 0.32007691 -2.13660073],-0.222688199325,[-0.2179981  -0.09752434],"[[-2.92703355 -3.01295902 -0.17319015  0.14811444]
 [-7.42245825  0.37522949  0.          0.        ]]","[-1.85867183 -0.5525368  -0.066155    0.34944325 -1.51073774  1.28430183
 -1.05502393  0.38988911  1.18884718 -0.95065966  0.        ]"
16,-1.34246,[ 0.05863974 -1.50765603],[ 0.46019807 -2.1465857 ],-0.224899354165,[-0.2179981  -0.09752434],"[[-3.0863883  -3.00783293 -0.17319015  0.14811444]
 [-8.50939378  0.16474319  0.          0.        ]]","[-1.89005682 -0.55157822  0.17671983  0.33247723 -1.5107336   1.28429899
 -1.16258637  0.36319144  1.20639008 -0.95531577  0.        ]"
17,-1.25246,[ 1.02972648 -3.16755248],[ 0.52401125 -2.12979388],-0.227606317778,[-0.2179981  -0.09752434],"[[-3.25255658 -3.00560887 -0.17319015  0.14811444]
 [-8.10876928  0.07049678  0.          0.        ]]","[-1.8832645  -0.55115041  0.43217764  0.3251196  -1.51072947  1.28429615
 -1.12293789  0.35123722  1.22445939 -0.96590104  0.        ]"
18,-1.22591,[ 0.77331101 -3.75743753],[ 0.42065492 -2.06602073],-0.229649740819,[-0.2179981  -0.09752434],"[[-3.37339654 -3.0046653  -0.17319015  0.14811444]
 [-3.98895604  0.02960353  0.          0.        ]]","[-1.85305346 -0.55096645  0.61539882  0.3219986  -1.51072534  1.28429332
 -0.71523448  0.34605013  1.23656687 -0.97610654  0.        ]"
19,-1.2046,[ 1.84280933 -2.6983074 ],[ 0.35236144 -2.01919198],-0.230462597726,[-0.2179981  -0.09752434],"[[-3.42166371 -3.00427168 -0.17319015  0.14811444]
 [-0.84822726  0.01225088  0.          0.        ]]","[-1.83512959 -0.55088899  0.68728798  0.32069659 -1.5107212   1.28429048
 -0.40442303  0.34384886  1.24108779 -0.98058984  0.        ]"
20,-1.25012,[ 0.69111017 -1.66442359],[ 0.21319893 -1.97526526],-0.230058291872,[-0.2179981  -0.09752434],"[[-3.39873494 -3.00410962 -0.17319015  0.14811444]
 [ 3.12785393  0.00501273  0.          0.        ]]","[-1.84404622 -0.55085668  0.65325005  0.32016036 -1.51071707  1.28428764
 -0.01094401  0.34293048  1.23899437 -0.97812736  0.        ]"
21,-1.23042,[-0.00731047 -2.59327339],[ 0.08171657 -1.95916557],-0.228497761673,[-0.2179981  -0.09752434],"[[ -3.30934490e+00  -3.00404359e+00  -1.73190154e-01   1.48114443e-01]
 [  5.80223869e+00   2.03132415e-03   0.00000000e+00   0.00000000e+00]]","[-1.87167043 -0.55084315  0.51875314  0.31994173 -1.51071293  1.28428481
  0.25371715  0.34255201  1.2303021  -0.96952187  0.        ]"
22,-1.25989,[-0.75955091 -2.43820713],[ 0.00820464 -1.97388816],-0.226486444476,[-0.2179981  -0.09752434],"[[ -3.19474299e+00  -3.00401696e+00  -1.73190154e-01   1.48114443e-01]
 [  5.65843063e+00   8.14785748e-04   0.00000000e+00   0.00000000e+00]]","[-1.89017794 -0.55083733  0.34346927  0.31985336 -1.5107088   1.28428197
  0.23948546  0.34239738  1.2181544  -0.95979955  0.        ]"
23,-1.1562,[ 0.81890133 -3.54131441],[ 0.03920067 -2.01476407],-0.225054158729,[-0.2179981  -0.09752434],"[[ -3.11287132e+00  -3.00400634e+00  -1.73190154e-01   1.48114443e-01]
 [  2.53913178e+00   3.22282548e-04   0.00000000e+00   0.00000000e+00]]","[-1.89163678 -0.55083465  0.2174542   0.31981795 -1.51070466  1.28427913
 -0.06920576  0.3423346   1.20887012 -0.953793    0.        ]"
24,-1.15701,[ 1.44098795 -1.72966699],[-0.10357921 -1.98274326],-0.223621520626,[-0.2179981  -0.09752434],"[[ -3.03006229e+00  -3.00400207e+00  -1.73190154e-01   1.48114443e-01]
 [  5.73113347e+00   1.32134630e-04   0.00000000e+00   0.00000000e+00]]","[-1.88312317 -0.55083322  0.09030099  0.31980355 -1.51070053  1.2842763
  0.24668036  0.34231016  1.19904462 -0.94856333  0.        ]"
25,-1.18132,[-0.75354751 -3.38651857],[-0.22051984 -1.95789409],-0.221044681617,[-0.2179981  -0.09752434],"[[ -2.87685313e+00  -3.00400032e+00  -1.73190154e-01   1.48114443e-01]
 [  9.57696696e+00   5.47406667e-05   0.00000000e+00   0.00000000e+00]]","[-1.84113695 -0.55083228 -0.14120946  0.31979745 -1.5106964   1.28427346
  0.62727066  0.34230003  1.17992704 -0.94122798  0.        ]"
26,-1.14156,[ 0.50581406 -2.4200386 ],[-0.2935164  -1.97117162],-0.218519674331,[-0.2179981  -0.09752434],"[[ -2.71715056e+00  -3.00399968e+00  -1.73190154e-01   1.48114443e-01]
 [  6.40386423e+00   1.66371862e-05   0.00000000e+00   0.00000000e+00]]","[-1.76210007 -0.55083155 -0.37240571  0.31979503 -1.51069226  1.28427062
  0.31325391  0.34229487  1.15911482 -0.93696105  0.        ]"
