timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.86914,[-0.55618826 -2.07196144],[-1.06912208 -1.41982388],-0.278380256895,[-0.09261137 -0.03326251],"[[ 0.05987297  0.02912913 -0.06893918  0.02132706]
 [ 0.00161733 -0.00421918  0.          0.        ]]","[ 1.05198913  1.83389702  0.14293987  0.651844   -0.60342958  0.19837757
 -0.4240992   0.30699567  1.71876935  0.01107122  0.        ]"
1,-1.86315,[ 0.29684937 -0.611552  ],[-0.97935927 -1.47172785],-0.279206297651,[-0.09261137 -0.03326251],"[[ 0.03784505 -0.01067367 -0.06893918  0.02132706]
 [-2.19709371 -3.96287035  0.          0.        ]]","[ 1.05349525  1.83434598  0.10939456  0.54931212 -0.60342743  0.19837703
 -0.61666839 -0.21873163  1.72227133 -0.05786828  0.        ]"
2,-1.92849,[-2.12964473 -2.95267624],[-0.89830089 -1.5141629 ],-0.280195322977,[-0.09261137 -0.03326251],"[[  6.13035922e-03  -1.13444279e-01  -6.89391800e-02   2.13270615e-02]
 [ -9.78440020e-01  -6.30637881e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05446933  1.82617445  0.06105287  0.28517611 -0.60342528  0.19837649
 -0.50993225 -0.52995982  1.71859338 -0.19555022  0.        ]"
3,-1.81525,[ 0.70880046 -1.31317447],[-0.65661716 -1.62726712],-0.279866058257,[-0.09261137 -0.03326251],"[[ -0.05292088  -0.2780317   -0.06893918   0.02132706]
 [ -4.91363465 -10.13959322   0.           0.        ]]","[ 1.05252244  1.78524751 -0.02894472 -0.13027415 -0.60342313  0.19837595
 -0.85458881 -1.0390257   1.68021862 -0.42465037  0.        ]"
4,-1.86535,[-1.3762753  -1.68235944],[-0.45305842 -1.64946604],-0.274925411802,[-0.09261137 -0.03326251],"[[ -0.12207417  -0.51854799  -0.06893918   0.02132706]
 [ -2.01140539 -13.89949478   0.           0.        ]]","[ 1.04402574  1.66617609 -0.13395834 -0.70002404 -0.60342098  0.19837541
 -0.6003974  -1.53834725  1.56494968 -0.70773684  0.        ]"
5,-1.45434,[ 0.367567   -1.70681681],[-0.12126327 -1.6635859 ],-0.261223478133,[-0.09261137 -0.03326251],"[[ -0.2015924   -0.83349072  -0.06893918   0.02132706]
 [ -5.9276526  -17.58251928   0.           0.        ]]","[ 1.02601852  1.41509821 -0.25358394 -1.33032794 -0.60341883  0.19837487
 -0.94339449 -2.02744384  1.33145521 -0.98920108  0.        ]"
6,-1.17321,[ 0.01297663 -0.75284574],[ 0.17425075 -1.5623095 ],-0.233756070875,[-0.09261137 -0.03326251],"[[ -0.30438626  -1.22138001  -0.06893918   0.02132706]
 [ -4.35712849 -21.19435792   0.           0.        ]]","[ 0.9898702   0.99297396 -0.40525786 -1.84372672 -0.60341668  0.19837434
 -0.80583774 -2.50706206  0.95461727 -1.18293347  0.        ]"
7,-0.654257,[ 0.00299214 -1.49664005],[ 0.39910635 -1.38072336],-0.190993402627,[-0.09261137 -0.03326251],"[[ -3.90171751e-01  -1.67096558e+00  -6.89391800e-02   2.13270615e-02]
 [ -4.22203145e+00  -2.37556603e+01   0.00000000e+00   0.00000000e+00]]","[ 0.94884645  0.42704743 -0.52820838 -1.98646165 -0.60341453  0.1983738
 -0.79400196 -2.84714039  0.53644015 -1.14620834  0.        ]"
8,-0.179998,[ 0.4078671  -1.52501142],[ 0.44112685 -1.16049278],-0.133061393082,[-0.09261137 -0.03326251],"[[ -4.73685722e-01  -2.18108719e+00  -6.89391800e-02   2.13270615e-02]
 [ -4.12975706e+00  -2.72448734e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89972343 -0.17822235 -0.64381313 -1.5343083  -0.60341238  0.19837326
 -0.78591684 -3.31040281  0.19365425 -0.85467501  0.        ]"
9,-0.268605,[-0.21442839  0.02354542],[ 0.30334163 -0.9320187 ],-0.0720620566971,[-0.09261137 -0.03326251],"[[ -5.39289822e-01  -2.76030050e+00  -6.89391800e-02   2.13270615e-02]
 [ -2.43601490e+00  -3.06650452e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85500141 -0.63249463 -0.73126424 -0.38181515 -0.60341023  0.19837272
 -0.63756882 -3.76443902  0.09139278 -0.37105426  0.        ]"
10,-0.717873,[-0.74035611 -0.32965505],[ 0.10174872 -0.82648182],-0.0671364382658,[-0.09261137 -0.03326251],"[[-0.59604579 -3.2105171  -0.06893918  0.02132706]
 [-3.2362356  -6.64109535  0.          0.        ]]","[ 0.81211752 -0.72133225 -0.80421532  0.75426286 -0.60340808  0.19837218
 -0.70765314 -0.57426094  0.23564695 -0.00478609  0.        ]"
11,-0.750041,[-0.41511137 -4.14557359],[ 0.16036269 -0.8607614 ],-0.0668191330257,[-0.09261137 -0.03326251],"[[-0.689532   -3.20371663 -0.06893918  0.02132706]
 [-6.10299489  3.82305943  0.          0.        ]]","[ 0.73338823 -0.72189905 -0.91826268  0.73677809 -0.60340593  0.19837164
 -0.95873293  0.81528864  0.2318413  -0.01814787  0.        ]"
12,-0.785998,[-0.98202157 -1.1031516 ],[ 0.2849732  -0.95186186],-0.0626374546936,[-0.09261137 -0.03326251],"[[-0.82686983 -3.12273557 -0.06893918  0.02132706]
 [-7.62574014  3.66529819  0.          0.        ]]","[ 0.60077261 -0.72413671 -1.07017878  0.52825776 -0.60340379  0.19837111
 -1.09209608  0.79433586  0.19386017 -0.06364451  0.        ]"
13,-0.41496,[ 1.98466828 -1.38963609],[ 0.4115487  -1.05738401],-0.0592986152723,[-0.09261137 -0.03326251],"[[ -1.01688136  -3.06438526  -0.06893918   0.02132706]
 [-11.36295522   2.18122184   0.           0.        ]]","[ 0.38833227 -0.72055006 -1.24498973  0.37812825 -0.60340164  0.19837057
 -1.41940812  0.59726032  0.16512828 -0.0809402   0.        ]"
14,-0.491526,[ 0.65178338 -0.90277227],[ 0.42380682 -1.06450939],-0.0569531207374,[-0.09261137 -0.03326251],"[[-1.20215897 -3.03238533 -0.06893918  0.02132706]
 [-7.17874719  1.10979775  0.          0.        ]]","[ 0.15549357 -0.71673702 -1.37053642  0.29604981 -0.60339949  0.19837003
 -1.0529303   0.45498214  0.14927876 -0.07613611  0.        ]"
15,-0.463887,[ 0.58176182 -0.65205219],[ 0.42535922 -1.06561518],-0.0556892340375,[-0.09261137 -0.03326251],"[[-1.31841625 -3.01662078 -0.06893918  0.02132706]
 [-4.45605252  0.5289442   0.          0.        ]]","[  8.27185088e-06  -7.14378068e-01  -1.42465506e+00   2.55714526e-01
  -6.03397339e-01   1.98369491e-01  -8.14460806e-01   3.77848038e-01
   1.42227916e-01  -6.81992786e-02   0.00000000e+00]"
16,-0.494776,[ 0.15108304 -0.52847286],[ 0.41776392 -1.06018746],-0.0550943033166,[-0.09261137 -0.03326251],"[[-1.38354192 -3.00902801 -0.06893918  0.02132706]
 [-2.06448434  0.25757289  0.          0.        ]]","[-0.08930026 -0.71312786 -1.44629161  0.23631511 -0.60339519  0.19836895
 -0.60499407  0.3418109   0.13940639 -0.06249243  0.        ]"
17,-0.376282,[ 1.36534381 -0.21007259],[ 0.41873053 -1.06237698],-0.0548158258366,[-0.09261137 -0.03326251],"[[-1.41841986 -3.0053066  -0.06893918  0.02132706]
 [-1.42543859  0.12708923  0.          0.        ]]","[-0.13760958 -0.71248697 -1.45526653  0.22681374 -0.60339304  0.19836841
 -0.54902154  0.32448263  0.13824491 -0.05913247  0.        ]"
18,-0.527432,[-0.1009779   1.10194054],[ 0.38947815 -1.03639698],-0.0546011473556,[-0.09261137 -0.03326251],"[[-1.40692069 -3.00319067 -0.06893918  0.02132706]
 [ 2.56206763  0.08203705  0.          0.        ]]","[-0.12165007 -0.71211354 -1.45249389  0.22141331 -0.60339089  0.19836788
 -0.19977559  0.31849909  0.13617933 -0.06108175  0.        ]"
19,-0.344286,[ 2.6195035   0.00558312],[ 0.40265709 -1.0458442 ],-0.0510430855807,[-0.09261137 -0.03326251],"[[-1.36019789 -2.96183855 -0.06893918  0.02132706]
 [ 2.11170693  4.03998447  0.          0.        ]]","[-0.05713923 -0.70373081 -1.43922292  0.11623205 -0.60338874  0.19836734
 -0.23921983  0.84408575  0.10450992 -0.07963156  0.        ]"
20,-0.471285,[ 0.59172868 -1.2236752 ],[ 0.38583243 -1.03579998],-0.0463980573275,[-0.09261137 -0.03326251],"[[-1.27865898 -2.88161783 -0.06893918  0.02132706]
 [ 6.02911758  3.9822832   0.          0.        ]]","[ 0.05382362 -0.68135024 -1.40829802 -0.08540799 -0.60338659  0.1983668
  0.10388769  0.83641967  0.04884268 -0.12598944  0.        ]"
21,-0.381602,[ 1.11164772 -1.15668302],[ 0.35714725 -1.01318741],-0.0481545010481,[-0.09261137 -0.03326251],"[[-1.13577012 -2.84248965 -0.06893918  0.02132706]
 [ 8.25237195 -0.05600027  0.          0.        ]]","[ 0.2413528  -0.66753645 -1.33087749 -0.182293   -0.60338445  0.19836626
  0.29861187  0.30015943  0.03021556 -0.17904479  0.        ]"
22,-0.581554,[-0.20898449 -0.35159345],[ 0.25122803 -0.91445494],-0.053854746259,[-0.09261137 -0.03326251],"[[ -0.93263864  -2.88332384  -0.06893918   0.02132706]
 [ 12.04814363  -4.01421345   0.           0.        ]]","[ 0.48628983 -0.6819044  -1.17281432 -0.08115861 -0.6033823   0.19836572
  0.63106522 -0.22546773  0.06666361 -0.19910602  0.        ]"
23,-0.439586,[ 1.19537781 -0.97684569],[ 0.14066215 -0.82177222],-0.0587841992752,[-0.09261137 -0.03326251],"[[ -0.70237032  -2.97677785  -0.06893918   0.02132706]
 [ 10.98223442  -5.32682582   0.           0.        ]]","[ 0.72182914 -0.70699702 -0.93318106  0.15415204 -0.60338015  0.19836518
  0.53770476 -0.39977427  0.12410104 -0.17335083  0.        ]"
24,-0.599479,[ 1.20888664 -0.07689693],[ 0.00471215 -0.70237887],-0.0619829140631,[-0.09261137 -0.03326251],"[[ -0.44517962  -3.03633612  -0.06893918   0.02132706]
 [ 14.72435366  -0.71956139   0.           0.        ]]","[ 0.91748708 -0.7172509  -0.6047478   0.30617106 -0.603378    0.19836465
  0.8654584   0.21204604  0.15783597 -0.15641879  0.        ]"
25,-0.736086,[-0.33341342 -0.86408781],[-0.0497683  -0.61726856],-0.0665587159383,[-0.09261137 -0.03326251],"[[ -0.11389143  -3.03205591  -0.06893918   0.02132706]
 [ 18.39221659   0.65906754   0.           0.        ]]","[ 1.04535744 -0.71666109 -0.12145939  0.29520669 -0.60337585  0.19836411
  1.18670492  0.39512009  0.17671989 -0.19267743  0.        ]"
26,-0.642709,[-0.92842718  0.41709724],[-0.00802866 -0.60417902],-0.0729309999065,[-0.09261137 -0.03326251],"[[  0.23705479  -3.01964124  -0.06893918   0.02132706]
 [ 16.70801675   0.52505422   0.           0.        ]]","[ 1.01515314 -0.71482399  0.40987417  0.26343625 -0.6033737   0.19836357
  1.03918686  0.37732261  0.21077208 -0.22609227  0.        ]"
27,-0.693121,[-1.49519866 -0.6176752 ],[ 0.04795935 -0.63648933],-0.0802261288467,[-0.09261137 -0.03326251],"[[  0.5310154   -2.99267453  -0.06893918   0.02132706]
 [ 12.70139195   2.16614117   0.           0.        ]]","[ 0.86091815 -0.71016298  0.82393013  0.19459953 -0.60337155  0.19836303
  0.68825983  0.59524988  0.25617893 -0.25192532  0.        ]"
28,-0.597923,[ 2.06026552 -1.79737064],[ 0.10772699 -0.67110014],-0.085337798409,[-0.09261137 -0.03326251],"[[ 0.74279436 -2.97432182 -0.06893918  0.02132706]
 [ 8.49054542 -0.32258337  0.          0.        ]]","[ 0.68423804 -0.70646359  1.08303074  0.14790713 -0.6033694   0.19836249
  0.31944706  0.26475654  0.29445336 -0.25726115  0.        ]"
29,-0.597334,[ 0.1968033  -0.41512145],[ 0.12153395 -0.65217113],-0.0829019291748,[-0.09261137 -0.03326251],"[[  0.95064252  -3.01166818  -0.06893918   0.02132706]
 [ 12.28168822  -2.29181633   0.           0.        ]]","[ 0.46580481 -0.71353438  1.29257659  0.24305672 -0.60336726  0.19836196
  0.65149703  0.00324969  0.28971839 -0.22651855  0.        ]"
30,-0.589722,[ 0.41463749 -0.09962773],[ 0.14135352 -0.66416013],-0.0846850468679,[-0.09261137 -0.03326251],"[[  1.20165635  -3.02581164  -0.06893918   0.02132706]
 [ 12.81787306   0.17988337   0.           0.        ]]","[ 0.15612419 -0.71574899  1.47377278  0.27921914 -0.60336511  0.19836142
  0.69845687  0.33148215  0.31013205 -0.21105497  0.        ]"
31,-0.596988,[ 1.20003793 -0.138483  ],[ 0.16265038 -0.68583155],-0.0875030137494,[-0.09261137 -0.03326251],"[[  1.47193945  -3.01775414  -0.06893918   0.02132706]
 [ 14.20580274   0.46592921   0.           0.        ]]","[-0.21226175 -0.71451403  1.56902072  0.25860852 -0.60336296  0.19836088
  0.82001734  0.36946707  0.33954961 -0.19003731  0.        ]"
32,-0.650477,[ 0.10065402 -1.08307294],[ 0.19327539 -0.71838725],-0.0892048096218,[-0.09261137 -0.03326251],"[[  1.79295861  -3.00977798  -0.06893918   0.02132706]
 [ 17.88385622   0.315882     0.           0.        ]]","[-0.66064047 -0.71321034  1.53897952  0.23822628 -0.60336081  0.19836034
  1.14215898  0.34954019  0.36410548 -0.153088    0.        ]"
33,-0.669202,[-0.49913714 -1.7042445 ],[ 0.24240336 -0.77260298],-0.0887580312015,[-0.09261137 -0.03326251],"[[  2.15108188  -3.00593036  -0.06893918   0.02132706]
 [ 17.92832472   0.10636939   0.           0.        ]]","[-1.12150755 -0.71255115  1.32686088  0.22840138 -0.60335866  0.1983598
  1.1460469   0.3217165   0.37309625 -0.1048837   0.        ]"
34,-0.552863,[ 1.01363089 -0.48106747],[ 0.29366294 -0.83366418],-0.0864946306504,[-0.09261137 -0.03326251],"[[  2.48625918  -3.00463865  -0.06893918   0.02132706]
 [ 15.59717459   0.03554638   0.           0.        ]]","[-1.46523826 -0.71232378  0.98093355  0.22510375 -0.60335651  0.19835926
  0.94186488  0.31231046  0.36531585 -0.06038356  0.        ]"
35,-0.583311,[-0.35301261  0.25478939],[ 0.32499909 -0.87850583],-0.0826049224308,[-0.09261137 -0.03326251],"[[  2.83482954  -3.00365815  -0.06893918   0.02132706]
 [ 19.24769514   0.04980321   0.           0.        ]]","[-1.69075163 -0.7121491   0.51217127  0.22260084 -0.60335436  0.19835873
  1.26159291  0.31420284  0.34316245 -0.01994954  0.        ]"
36,-0.575179,[ 0.0193468   2.14093217],[ 0.35815272 -0.9360587 ],-0.0768500401895,[-0.09261137 -0.03326251],"[[  3.20193737  -2.99254842  -0.06893918   0.02132706]
 [ 17.46901132   1.05780726   0.           0.        ]]","[-1.75378538 -0.71011378 -0.04019336  0.1942719  -0.60335222  0.19835819
  1.10579793  0.44806285  0.30584296  0.01935051  0.        ]"
37,-0.194505,[ 1.97179453 -1.95021264],[ 0.3851063  -0.98833776],-0.0668988705365,[-0.09261137 -0.03326251],"[[  3.54861742  -2.93187255  -0.06893918   0.02132706]
 [ 17.19986361   4.99666461   0.           0.        ]]","[-1.64150941 -0.69626245 -0.55183073  0.04048029 -0.60335007  0.19835765
  1.08221812  0.97113333  0.23663832  0.07459033  0.        ]"
38,-0.183061,[ 0.01167966 -2.87244538],[ 0.38596952 -1.00470829],-0.0526199755143,[-0.09261137 -0.03326251],"[[  3.92891986  -2.87265471  -0.06893918   0.02132706]
 [ 20.81834306   0.93868033   0.           0.        ]]","[-1.34276494 -0.67830258 -1.02842774 -0.1077166  -0.60334792  0.19835711
  1.3991367   0.4322366   0.13609229  0.08133544  0.        ]"
39,-0.0655638,[ 0.94200221 -2.5657977 ],[ 0.36647862 -0.99686539],-0.0465066684822,[-0.09261137 -0.03326251],"[[  4.34161437  -2.89379059  -0.06893918   0.02132706]
 [ 20.45235597  -3.03902156   0.           0.        ]]","[-0.86014055 -0.68520907 -1.36930286 -0.05507076 -0.60334577  0.19835657
  1.36707107 -0.09599826  0.09193028  0.0126831   0.        ]"
