timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-0.5757,[ 2.57740772  0.3238078 ],[-0.11867368 -1.08648419],-0.0995651935232,[-0.09115595 -0.02633804],"[[ 0.09422363  0.06548709  0.16525386  0.11674962]
 [ 0.00215591 -0.00385073  0.          0.        ]]","[ 1.05023054  1.86326337  0.20712069  0.76169201  1.42660898  1.0232173
 -0.42961231  0.31121306  0.07409961 -0.63693931  0.        ]"
1,-0.768434,[ 0.28392277 -2.67645238],[-0.22152206 -1.01930952],-0.0902742787474,[-0.09115595 -0.02633804],"[[ 0.13395187  0.07825959  0.16525386  0.11674962]
 [ 3.95750105  1.2768371   0.          0.        ]]","[ 1.0438558   1.86206181  0.26719344  0.79514764  1.42659838  1.02321218
 -0.08439278  0.48105524  0.06338782 -0.56283244  0.        ]"
2,-0.55158,[ 0.11653098 -0.40461942],[-0.24472535 -0.97262973],-0.0737784565457,[-0.09115595 -0.02633804],"[[ 0.22360108  0.06381073  0.16525386  0.11674962]
 [ 5.00392927 -2.70844088  0.          0.        ]]","[ 1.02140535  1.86336207  0.40142824  0.75729228  1.42658778  1.02320705
  0.00693883 -0.04746949  0.03772728 -0.43309691  0.        ]"
3,-0.520028,[-0.17832177 -0.41083812],[-0.23337293 -0.96401143],-0.0602287554913,[-0.09115595 -0.02633804],"[[ 0.32731779 -0.0058962   0.16525386  0.11674962]
 [ 5.36653384 -4.25708941  0.          0.        ]]","[ 0.9816873   1.86594016  0.55327512  0.57432588  1.42657718  1.02320192
  0.03858672 -0.25285005  0.00993998 -0.32873258  0.        ]"
4,-0.492592,[ 0.1824087  -0.38421912],[-0.16896251 -0.98702919],-0.0507435556063,[-0.09115595 -0.02633804],"[[ 0.42651184 -0.10651087  0.16525386  0.11674962]
 [ 4.55556951 -5.79923758  0.          0.        ]]","[ 0.93028467  1.85864446  0.69360119  0.31059872  1.42656658  1.02319679
 -0.03219403 -0.45736831 -0.01544735 -0.2588305   0.        ]"
5,-0.492201,[ 0.88079376 -0.61350397],[-0.09415735 -1.00612342],-0.0445258732105,[-0.09115595 -0.02633804],"[[ 0.52396467 -0.23661017  0.16525386  0.11674962]
 [ 5.18760983 -7.20599922  0.          0.        ]]","[ 0.86750513  1.83004271  0.82544217 -0.02584179  1.42655598  1.02319167
  0.02297042 -0.64393109 -0.03930038 -0.21850045  0.        ]"
6,-0.477142,[-0.51808467 -0.94819993],[-0.02566947 -0.98646766],-0.0338010141126,[-0.09115595 -0.02633804],"[[ 0.66165633 -0.40368432  0.16525386  0.11674962]
 [ 8.57031533 -9.49376471  0.          0.        ]]","[ 0.75924175  1.76239331  0.99912241 -0.44186651  1.42654539  1.02318654
  0.31821296 -0.94733105 -0.08735633 -0.15457366  0.        ]"
7,-0.544995,[-0.57019792 -2.54636565],[ 0.14751375 -0.99735594],-0.0271241471848,[-0.09115595 -0.02633804],"[[  0.81081176  -0.62933439   0.16525386   0.11674962]
 [  6.35255335 -13.05937418   0.           0.        ]]","[ 0.61830577  1.6191782   1.167191   -0.95610927  1.42653479  1.02318141
  0.1246454  -1.42019321 -0.14500012 -0.13271398  0.        ]"
8,-0.489476,[ 0.07492835 -0.14581589],[ 0.27145815 -0.98368108],-0.0394832772072,[-0.09115595 -0.02633804],"[[  0.91397908  -0.92764674   0.16525386   0.11674962]
 [  3.97195359 -16.75955762   0.           0.        ]]","[ 0.5080096   1.35041132  1.26930612 -1.51185887  1.42652419  1.02317629
 -0.08313471 -1.91089014 -0.18755037 -0.24557301  0.        ]"
9,-0.508058,[-0.10474895 -0.59261947],[ 0.29608423 -0.95115721],-0.0623374397125,[-0.09115595 -0.02633804],"[[  0.99559951  -1.26530174   0.16525386   0.11674962]
 [  4.18935138 -17.00511834   0.           0.        ]]","[ 0.41420822  0.96542514  1.34105788 -1.91495869  1.42651359  1.02317116
 -0.06415989 -1.94343349 -0.26247108 -0.42352016  0.        ]"
10,-0.531335,[-0.27836108 -1.53950245],[ 0.29583299 -0.87654054],-0.089672468826,[-0.09115595 -0.02633804],"[[  1.07439286  -1.62556796   0.16525386   0.11674962]
 [  3.69154236 -19.0148153    0.           0.        ]]","[ 0.31880938  0.50761207  1.40226072 -2.03260126  1.42650299  1.02316603
 -0.10760893 -2.20992433 -0.39705314 -0.61055781  0.        ]"
11,-0.464387,[-0.1399606   0.30792449],[ 0.27244908 -0.78490365],-0.125398097169,[-0.09115595 -0.02633804],"[[  1.13642976  -2.041813     0.16525386   0.11674962]
 [  2.51587798 -22.59777078   0.           0.        ]]","[ 0.2407391  -0.00626836  1.44461861 -1.75052926  1.4264924   1.02316091
 -0.2102219  -2.68503144 -0.61803689 -0.8119945   0.        ]"
