timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.11203,[-0.32410713 -0.18044045],[ 0.58153373 -1.44660461],-0.180267060655,[-0.16008632 -0.06436669],"[[ 0.01571908 -0.03741213  0.17472897  0.17597625]
 [ 0.00094321 -0.00184741  0.          0.        ]]","[ 1.06450402  2.14403632  0.21176196  0.58444304  1.49711779  1.53160758
 -0.40352816  0.3376759   0.07610018 -1.30987521  0.        ]"
1,-1.06824,[ 0.48595634  0.16502291],[ 0.64630967 -1.49887991],-0.183676260451,[-0.16008632 -0.06436669],"[[ 0.00287657 -0.04461222  0.17472897  0.17597625]
 [-1.28092776 -0.7157835   0.          0.        ]]","[ 1.0646736   2.14361517  0.19232177  0.56209543  1.49711146  1.53160088
 -0.52087072  0.24500156  0.07567444 -1.33749084  0.        ]"
2,-1.13348,[ 0.06315557 -0.39050498],[ 0.58828431 -1.45920181],-0.185740677183,[-0.16008632 -0.06436669],"[[-0.00320253 -0.0522373   0.17472897  0.17597625]
 [ 0.66653487 -0.04894455  0.          0.        ]]","[ 1.06466921  2.14309254  0.18311903  0.53843667  1.49710512  1.53159419
 -0.34259787  0.33156164  0.0751349  -1.35425841  0.        ]"
3,-1.18025,[-0.13191697 -2.02887956],[ 0.54969501 -1.46384561],-0.184276730531,[-0.16008632 -0.06436669],"[[ 0.01250859 -0.06872131  0.17472897  0.17597625]
 [ 0.90378546 -1.5943059   0.          0.        ]]","[ 1.0645606   2.14170842  0.20690169  0.48732601  1.49709878  1.5315875
 -0.32087927  0.13096205  0.075047   -1.342459    0.        ]"
4,-1.0781,[ 0.74156075 -0.69213161],[ 0.54982752 -1.54741001],-0.189233895598,[-0.16008632 -0.06436669],"[[ 0.02518435 -0.14001647  0.17472897  0.17597625]
 [ 0.36557336 -5.52212095  0.          0.        ]]","[ 1.06421245  2.13149317  0.22608638  0.26711389  1.49709245  1.53158081
 -0.37014722 -0.37889768  0.07082652 -1.38329119  0.        ]"
5,-1.23558,[-0.62726697 -1.56980243],[ 0.39412826 -1.54219723],-0.195984958551,[-0.16008632 -0.06436669],"[[ 0.06186639 -0.27687017  0.17472897  0.17597625]
 [ 3.2928836  -8.15446747  0.          0.        ]]","[ 1.06190321  2.09261013  0.28155956 -0.1484675   1.49708611  1.53157411
 -0.10217775 -0.72059525  0.05636658 -1.44035929  0.        ]"
6,-1.26597,[ 0.06405299 -1.30464844],[ 0.41230345 -1.66589093],-0.207920499038,[-0.16008632 -0.06436669],"[[  0.10218705  -0.47805786   0.17472897   0.17597625]
 [  0.74759073 -11.95165789   0.           0.        ]]","[ 1.05712668  1.99092091  0.34238722 -0.72844071  1.49707977  1.53156742
 -0.33517659 -1.21349642  0.01613164 -1.54245196  0.        ]"
7,-1.31603,[ 0.90642441 -0.66343062],[ 0.34601349 -1.70529556],-0.229665401001,[-0.16008632 -0.06436669],"[[  0.11954262  -0.75444562   0.17472897   0.17597625]
 [  0.9870805  -15.67470853   0.           0.        ]]","[ 1.05434907  1.77219306  0.36849798 -1.42682198  1.49707343  1.53156073
 -0.31325292 -1.69676869 -0.08635454 -1.72576792  0.        ]"
8,-1.39357,[-0.93451515 -0.26027513],[ 0.17554794 -1.5978446 ],-0.245992444307,[-0.16008632 -0.06436669],"[[  0.17507101  -1.09119385   0.17472897   0.17597625]
 [  4.55392847 -17.99233871   0.           0.        ]]","[ 1.04257043  1.40514891  0.4516354  -2.05519171  1.4970671   1.53155404
  0.0132616  -1.99760132 -0.25094681 -1.8566948   0.        ]"
9,-1.27907,[ 1.11715202 -2.21170998],[ 0.31180596 -1.5295074 ],-0.260193038072,[-0.16008632 -0.06436669],"[[  0.22813675  -1.45779692   0.17472897   0.17597625]
 [  0.76503026 -18.66578875   0.           0.        ]]","[ 1.02721458  0.92624543  0.53032959 -2.38581583  1.49706076  1.53154735
 -0.33357971 -2.08500525 -0.48046971 -1.94542805  0.        ]"
10,-1.08167,[ 0.9297329  -1.53337869],[ 0.14072719 -1.15750921],-0.270213978363,[-0.16008632 -0.06436669],"[[  0.2829861   -1.8671392    0.17472897   0.17597625]
 [  4.70686782 -22.25639663   0.           0.        ]]","[ 1.00717855  0.37026709  0.6106531  -2.27020884  1.49705442  1.53154065
  0.02726278 -2.551064   -0.77185621 -1.95354862  0.        ]"
11,-1.01721,[-1.6858277  -1.89164669],[-0.01527595 -0.71045172],-0.268137178972,[-0.16008632 -0.06436669],"[[  0.41310548  -2.34757541   0.17472897   0.17597625]
 [  8.29325193 -25.77542105   0.           0.        ]]","[ 0.94309248 -0.19144964  0.7956863  -1.51465187  1.49704809  1.53153396
  0.3555664  -3.00781302 -1.08113406 -1.79977982  0.        ]"
12,-0.925893,[ 1.39718556 -0.22532505],[-0.11895221 -0.43296358],-0.262232176288,[-0.16008632 -0.06436669],"[[  0.53759311  -2.89769055   0.17472897   0.17597625]
 [  4.16914943 -29.22467123   0.           0.        ]]","[ 0.86081739 -0.56149896  0.96313339 -0.04948737  1.49704175  1.53152727
 -0.02196186 -3.45548134 -1.40918806 -1.51147634  0.        ]"
13,-1.16138,[-0.86683417  0.0095898 ],[-0.26817501 -0.18130505],-0.257227201072,[-0.16008632 -0.06436669],"[[ 0.65988493 -3.17392455  0.17472897  0.17597625]
 [ 8.04704044 -1.8115763   0.          0.        ]]","[ 0.76128017 -0.60143216  1.11595816  0.8010548   1.49703541  1.53152058
  0.33302774  0.10279897 -1.54638004 -1.32021391  0.        ]"
14,-1.30451,[-0.6234995  -3.36988754],[-0.21524215 -0.20948225],-0.25798617367,[-0.16008632 -0.06436669],"[[ 0.78479557 -3.14107092  0.17472897  0.17597625]
 [ 4.4559035   3.18479444  0.          0.        ]]","[ 0.64201973 -0.60214875  1.25772921  0.69901945  1.49702908  1.53151389
  0.00428732  0.75133826 -1.52003112 -1.35771852  0.        ]"
15,-1.21291,[-1.19948561  0.2867782 ],[-0.14003861 -0.27273107],-0.257483841116,[-0.16008632 -0.06436669],"[[ 0.84825986 -3.0813802   0.17472897  0.17597625]
 [ 1.89903392  2.5164518   0.          0.        ]]","[ 0.57519526 -0.59965874  1.32349983  0.51371737  1.49702274  1.5315072
 -0.22977402  0.6645845  -1.47800439 -1.39599072  0.        ]"
16,-1.23925,[-1.48330118  0.26999997],[ 0.01192382 -0.39391303],-0.256773459747,[-0.16008632 -0.06436669],"[[ 0.84613885 -3.02015975  0.17472897  0.17597625]
 [-2.09781337  3.60197705  0.          0.        ]]","[ 0.57749121 -0.59203229  1.32136927  0.32436409  1.4970164   1.53150051
 -0.59565391  0.80548671 -1.43801336 -1.4278071   0.        ]"
17,-1.22455,[-1.33322711  0.68801043],[ 0.19588751 -0.55113012],-0.257196606775,[-0.16008632 -0.06436669],"[[ 0.76487496 -2.93811081  0.17472897  0.17597625]
 [-6.01551206  4.59960028  0.          0.        ]]","[ 0.66215502 -0.57380845  1.2361686   0.07292537  1.49701007  1.53149381
 -0.95428732  0.93497852 -1.39443585 -1.4727754   0.        ]"
18,-1.22704,[-0.21581371 -1.21935046],[ 0.43359041 -0.76699424],-0.260746466886,[-0.16008632 -0.06436669],"[[ 0.6060366  -2.81970024  0.17472897  0.17597625]
 [-9.8555061   7.23270247  0.          0.        ]]","[ 0.80729817 -0.53159836  1.05022141 -0.28206314  1.49700373  1.53148712
 -1.30580527  1.27675773 -1.347175   -1.54953143  0.        ]"
19,-1.21229,[ 0.93695076 -3.54160495],[ 0.57787538 -0.93193913],-0.268586396901,[-0.16008632 -0.06436669],"[[  0.402311    -2.71620936   0.17472897   0.17597625]
 [-10.51485341   3.13007038   0.           0.        ]]","[ 0.94926657 -0.4797361   0.78065882 -0.58121892  1.49699739  1.53148043
 -1.36615838  0.74422421 -1.33726915 -1.63483431  0.        ]"
20,-1.13634,[ 1.4706057 -0.1713696],[ 0.53853256 -0.92739809],-0.275517047704,[-0.16008632 -0.06436669],"[[ 0.23132074 -2.69395499  0.17472897  0.17597625]
 [-6.59724912 -0.89125238  0.          0.        ]]","[ 1.02614876 -0.46681248  0.53499365 -0.64386249  1.49699106  1.53147374
 -1.00752927  0.22224576 -1.38033608 -1.66893734  0.        ]"
21,-1.14898,[ 1.65661441 -1.37503778],[ 0.44657558 -0.85475719],-0.27782946104,[-0.16008632 -0.06436669],"[[ 0.14040904 -2.7184096   0.17472897  0.17597625]
 [-2.50754584 -1.55201698  0.          0.        ]]","[ 1.05041454 -0.4809787   0.39978716 -0.57498816  1.49698472  1.53146705
 -0.63314733  0.1364765  -1.42224114 -1.65797276  0.        ]"
22,-1.16565,[ 0.33452462 -1.26575483],[ 0.27781358 -0.71805668],-0.275230662,[-0.16008632 -0.06436669],"[[ 0.13047842 -2.78886832  0.17472897  0.17597625]
 [ 1.50112972 -5.48075958  0.          0.        ]]","[ 1.05234934 -0.51758071  0.38489127 -0.37243044  1.49697839  1.53146036
 -0.26618335 -0.37348524 -1.45370989 -1.60510985  0.        ]"
23,-1.0736,[ 0.71751202  0.43158285],[ 0.13730735 -0.57942784],-0.267533048042,[-0.16008632 -0.06436669],"[[ 0.17348996 -2.93712215  0.17472897  0.17597625]
 [ 2.79570663 -9.3317864   0.          0.        ]]","[ 1.04293718 -0.57352874  0.44924635  0.06992467  1.49697205  1.53145367
 -0.14767439 -0.87335835 -1.49397222 -1.48811992  0.        ]"
24,-1.2618,[-1.50122263 -2.01148473],[-0.02175261 -0.39158013],-0.260247401091,[-0.16008632 -0.06436669],"[[ 0.25735429 -3.06561846  0.17472897  0.17597625]
 [ 5.58153424 -1.72599145  0.          0.        ]]","[ 1.01703699 -0.59817815  0.57322942  0.46487982  1.49696572  1.53144698
  0.10734733  0.11389738 -1.52143878 -1.38127558  0.        ]"
25,-1.18406,[-0.71984461 -0.0748102 ],[ 0.08794851 -0.46039873],-0.260482375563,[-0.16008632 -0.06436669],"[[ 0.32815311 -3.06192872  0.17472897  0.17597625]
 [ 1.51186566  1.12642468  0.          0.        ]]","[ 0.98751569 -0.59778311  0.67582286  0.45345243  1.49695938  1.53144029
 -0.26520076  0.48414957 -1.51340113 -1.39230269  0.        ]"
26,-1.23089,[-0.37958046 -1.5015724 ],[ 0.191273   -0.54577649],-0.261552573454,[-0.16008632 -0.06436669],"[[ 0.32949443 -3.03731414  0.17472897  0.17597625]
 [-1.36814343  1.14560065  0.          0.        ]]","[ 0.98688722 -0.59467705  0.67774329  0.37731702  1.49695304  1.5314336
 -0.52884401  0.48663789 -1.5047341  -1.41297811  0.        ]"
27,-1.21557,[-0.03399184 -1.16312997],[ 0.26559296 -0.61362219],-0.262558290265,[-0.16008632 -0.06436669],"[[ 0.28732428 -3.02008333  0.17472897  0.17597625]
 [-2.84395203  0.61218205  0.          0.        ]]","[ 1.00538048 -0.59200983  0.61692088  0.32413408  1.49694671  1.53142691
 -0.66394256  0.41739763 -1.50346228 -1.4252146   0.        ]"
28,-1.2672,[-0.6438585  -1.86146321],[ 0.30066943 -0.64759868],-0.26335854375,[-0.16008632 -0.06436669],"[[ 0.22965966 -3.01133133  0.17472897  0.17597625]
 [-2.92224804  0.29564535  0.          0.        ]]","[ 1.02667532 -0.59049949  0.53253821  0.2971626   1.49694037  1.53142022
 -0.67110874  0.37630944 -1.5074503  -1.42986132  0.        ]"
29,-1.23131,[ 0.29542467 -1.09001782],[ 0.42797023 -0.75418949],-0.264110325263,[-0.16008632 -0.06436669],"[[ 0.14621787 -3.00722019  0.17472897  0.17597625]
 [-5.41362697  0.13479569  0.          0.        ]]","[ 1.04919387 -0.58975346  0.40848216  0.28450342  1.49693404  1.53141353
 -0.899175    0.35543001 -1.51617711 -1.42916405  0.        ]"
30,-1.25332,[-0.3678387 -0.7009333],[ 0.43993387 -0.76890862],-0.264731164083,[-0.16008632 -0.06436669],"[[ 0.05075628 -3.00537811  0.17472897  0.17597625]
 [-4.13678715  0.0592239   0.          0.        ]]","[ 1.06274975 -0.58941115  0.26472505  0.27883324  1.4969277   1.53140684
 -0.78228754  0.34561999 -1.52680398 -1.42504231  0.        ]"
31,-1.24679,[ 0.11595662 -0.29010895],[ 0.54089814 -0.85498691],-0.265188480166,[-0.16008632 -0.06436669],"[[-0.04577013 -3.00426125  0.17472897  0.17597625]
 [-5.51127367  0.04726928  0.          0.        ]]","[ 1.0630944  -0.58920095  0.11865832  0.27539597  1.49692137  1.53140015
 -0.90811013  0.34406773 -1.53732219 -1.41914973  0.        ]"
32,-1.24884,[ 0.97794964 -1.03586284],[ 0.58399522 -0.89589596],-0.265530827364,[-0.16008632 -0.06436669],"[[-0.15029456 -3.00309247  0.17472897  0.17597625]
 [-4.94306343  0.05689352  0.          0.        ]]","[ 1.04831491 -0.58897921 -0.03874176  0.27179946  1.49691503  1.53139346
 -0.85609245  0.34531649 -1.54815758 -1.41154738  0.        ]"
33,-1.23283,[ 0.81043257 -0.48583212],[ 0.48912197 -0.82522309],-0.265617946139,[-0.16008632 -0.06436669],"[[-0.20932517 -3.00291591  0.17472897  0.17597625]
 [-0.9732259  -0.01652621  0.          0.        ]]","[ 1.03305873 -0.58894467 -0.12665013  0.27125588  1.4969087   1.53138677
 -0.4926802   0.3357858  -1.55394991 -1.40635869  0.        ]"
34,-1.22144,[ 0.3773722  -0.23690342],[ 0.37646919 -0.73507768],-0.26561448901,[-0.16008632 -0.06436669],"[[-0.19640206 -3.002779    0.17472897  0.17597625]
 [ 2.25477901  0.01780429  0.          0.        ]]","[ 1.03681834 -0.58891763 -0.10748794  0.2708343   1.49690236  1.53138008
 -0.19717789  0.34024156 -1.55270302 -1.4076339   0.        ]"
35,-1.18654,[ 1.13689447 -0.77279384],[ 0.29446819 -0.6662817 ],-0.265580613249,[-0.16008632 -0.06436669],"[[-0.13676328 -3.0021628   0.17472897  0.17597625]
 [ 3.70426863  0.03358831  0.          0.        ]]","[ 1.05110324 -0.58879922 -0.01846795  0.26893831  1.49689603  1.53137339
 -0.06448665  0.3422899  -1.54676884 -1.41352667  0.        ]"
36,-1.18477,[ 0.44981199 -1.20567119],[ 0.10006694 -0.50705284],-0.265262382299,[-0.16008632 -0.06436669],"[[-0.02368886 -3.00216261  0.17472897  0.17597625]
 [ 7.59022423 -0.01694622  0.          0.        ]]","[ 1.06418799 -0.58879815  0.15206598  0.26893737  1.49688969  1.5313667
  0.29124683  0.33572978 -1.53470202 -1.4226272   0.        ]"
37,-1.10677,[ 0.97481674 -0.7388254 ],[-0.04628261 -0.38653272],-0.264368723728,[-0.16008632 -0.06436669],"[[ 0.14447672 -3.00277384  0.17472897  0.17597625]
 [ 9.22090013 -0.03367786  0.          0.        ]]","[ 1.04953517 -0.58891354  0.40587655  0.27081731  1.49688336  1.53136001
  0.44052407  0.33355745 -1.51533397 -1.43273899  0.        ]"
38,-1.05295,[ 0.31275197  0.1045505 ],[-0.22101629 -0.24286684],-0.262579083274,[-0.16008632 -0.06436669],"[[  3.65787687e-01  -3.00306860e+00   1.74728969e-01   1.75976246e-01]
 [  1.28979421e+01  -3.36247031e-03   0.00000000e+00   0.00000000e+00]]","[ 0.96898731 -0.58896847  0.72939726  0.27172376  1.49687702  1.53135332
  0.77713241  0.33749205 -1.48789103 -1.44090228  0.        ]"
39,-1.08404,[ 0.31635874 -1.4922684 ],[-0.33466148 -0.15832028],-0.259564625243,[-0.16008632 -0.06436669],"[[  0.63360886  -2.99898013   0.17472897   0.17597625]
 [ 13.88089868   0.41083197   0.           0.        ]]","[ 0.78409777 -0.58818064  1.08419488  0.25914852  1.49687069  1.53134663
  0.86711395  0.39125611 -1.45100502 -1.44466754  0.        ]"
40,-1.11817,[-1.42729038  0.12469656],[-0.38555557 -0.13283077],-0.255407788578,[-0.16008632 -0.06436669],"[[  0.92103651  -3.00439138   0.17472897   0.17597625]
 [ 14.85863944  -0.22370654   0.           0.        ]]","[ 0.49378615 -0.58921609  1.39327256  0.27579304  1.49686436  1.53133994
  0.95661762  0.3088891  -1.41842824 -1.4317394   0.        ]"
41,-1.14568,[-0.2893197  -1.57863676],[-0.35359734 -0.15551364],-0.251176829397,[-0.16008632 -0.06436669],"[[  1.17553341  -3.00355603   0.17472897   0.17597625]
 [ 10.60522322   0.28982094   0.           0.        ]]","[ 0.17595619 -0.58905765  1.58501687  0.2732223   1.49685802  1.53133325
  0.56724288  0.37554729 -1.38910117 -1.41480791  0.        ]"
42,-1.15433,[-0.82669795  1.26378058],[-0.33260736 -0.17617753],-0.247573463624,[-0.16008632 -0.06436669],"[[  1.37403806e+00  -3.00154939e+00   1.74728969e-01   1.75976246e-01]
 [  9.24976307e+00  -7.68017235e-03   0.00000000e+00   0.00000000e+00]]","[-0.0979665  -0.58867462  1.67252328  0.26704879  1.49685169  1.53132657
  0.44315814  0.33692944 -1.36847315 -1.39628205  0.        ]"
