timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.68346,[-1.98481929  0.18530002],[-1.52517188 -1.58423388],-0.158928607416,[-0.32830611 -0.0794026 ],"[[-0.06970099 -0.02707804  0.06398926 -0.08209016]
 [ 0.001073   -0.0031378   0.          0.        ]]","[ 0.97581241  2.41709045  0.17857616  0.80424032  0.55239458 -0.72307587
 -0.25519822  0.33290846  0.96692117  0.70592902  0.        ]"
1,-2.7629,[-1.09621504 -2.11101436],[-1.34302318 -1.71843994],-0.155338236909,[-0.32830611 -0.0794026 ],"[[-0.10937311 -0.01976316  0.06398926 -0.08209016]
 [-3.95511138  0.7321706   0.          0.        ]]","[ 0.97056167  2.41733915  0.1157849   0.82860344  0.55239429 -0.72307544
 -0.59090705  0.42239522  0.96088567  0.64333909  0.        ]"
2,-2.73615,[-0.47631262 -1.66295254],[-1.08039749 -1.64946604],-0.142568822781,[-0.32830611 -0.0794026 ],"[[-0.22736545 -0.04497786  0.06398926 -0.08209016]
 [-7.83122418 -3.2404047   0.          0.        ]]","[ 0.94131337  2.41611661 -0.06897259  0.74464339  0.55239401 -0.723075
 -0.91982099 -0.06106694  0.92004083  0.41715421  0.        ]"
3,-2.65055,[-2.05800442 -2.77230577],[-0.61498719 -1.66854155],-0.122691525467,[-0.32830611 -0.0794026 ],"[[-0.40132609 -0.14886315  0.06398926 -0.08209016]
 [-9.55911171 -7.13513935  0.          0.        ]]","[ 0.86180419  2.40113715 -0.33155671  0.40031596  0.55239372 -0.72307456
 -1.06644314 -0.53505584  0.77985368  0.04543761  0.        ]"
4,-2.42887,[ 0.49749544 -1.2172736 ],[ 0.43322659 -1.86017156],-0.104231194019,[-0.32830611 -0.0794026 ],"[[ -0.63028975  -0.32986086   0.06398926  -0.08209016]
 [-13.32481418 -10.95189034   0.           0.        ]]","[ 0.69502025  2.33727621 -0.64739822 -0.18470835  0.55239344 -0.72307413
 -1.38598708 -0.99955375  0.44469746 -0.39344186  0.        ]"
5,-2.09879,[ 0.29959006 -2.20870887],[ 0.93423939 -2.00216198],-0.104677911218,[-0.32830611 -0.0794026 ],"[[ -0.87438906  -0.58645663   0.06398926  -0.08209016]
 [-11.09267205 -14.69519141   0.           0.        ]]","[ 0.44875118  2.16862168 -0.92991887 -0.94932131  0.55239315 -0.72307369
 -1.19657351 -1.45511179 -0.09563184 -0.70282927  0.        ]"
6,-1.63756,[ 1.19696622 -2.45533085],[ 1.65714514 -2.3750391 ],-0.123408187272,[-0.32830611 -0.0794026 ],"[[ -1.0821528   -0.91717093   0.06398926  -0.08209016]
 [ -9.68857217 -18.36399332   0.           0.        ]]","[ 0.1941258   1.8335889  -1.11397999 -1.75047849  0.55239286 -0.72307325
 -1.0774252  -1.90160139 -0.69455491 -0.72206242  0.        ]"
7,-1.51017,[ 2.47795903 -1.93427517],[ 2.09743786 -2.64637852],-0.142772433722,[-0.32830611 -0.0794026 ],"[[ -1.23431834  -1.3205399    0.06398926  -0.08209016]
 [ -5.54184642 -21.96089129   0.           0.        ]]","[-0.01199339  1.29653506 -1.21084679 -2.33338768  0.55239258 -0.72307282
 -0.725547   -2.33933732 -1.17239327 -0.44561039  0.        ]"
8,-1.85086,[ 0.40540729 -1.80377439],[ 2.00152087 -2.49880314],-0.148784748655,[-0.32830611 -0.0794026 ],"[[ -1.30437346  -1.79513035   0.06398926  -0.08209016]
 [ -1.47713162 -25.48635239   0.           0.        ]]","[-0.11098349  0.59602946 -1.24389428 -2.35368286  0.55239229 -0.72307238
 -0.38062818 -2.76837512 -1.37198374  0.00758917  0.        ]"
9,-2.1192,[ 1.17533055 -1.03998101],[ 1.62491024 -2.03171492],-0.140317159073,[-0.32830611 -0.0794026 ],"[[ -1.31754933  -2.33952405   0.06398926  -0.08209016]
 [  0.1541855  -28.94147466   0.           0.        ]]","[-0.1298298  -0.1084316  -1.24927276 -1.50030019  0.55239201 -0.72307195
 -0.2421997  -3.18884699 -1.26875389  0.49692343  0.        ]"
