timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-3.41203,[-2.45466796 -1.04192025],[-2.04546404 -1.83502531],-0.230603661782,[-0.34145495 -0.0792996 ],"[[ 0.04825451 -0.02256063 -0.01246862 -0.05361771]
 [-0.00458247 -0.00172352  0.          0.        ]]","[ 0.975103    2.42215834  0.35816446  0.82588783 -0.10738483 -0.47517762
 -0.26287306  0.33272916  1.58563395  0.68147214  0.        ]"
1,-3.46471,[-1.41323731 -2.36515955],[-1.95533502 -1.67996001],-0.227546671787,[-0.34145495 -0.0792996 ],"[[ 0.00848869 -0.06230715 -0.01246862 -0.05361771]
 [-3.95884112 -3.95974263  0.          0.        ]]","[ 0.97677393  2.41963476  0.29508162  0.69385277 -0.10738479 -0.4751774
 -0.58299873 -0.14860182  1.58555191  0.57488998  0.        ]"
2,-3.44452,[-1.88060169 -1.6410182 ],[-1.75024724 -1.68449497],-0.217566766493,[-0.34145495 -0.0792996 ],"[[-0.10957836 -0.18042806 -0.01246862 -0.05361771]
 [-7.83499017 -7.83941795  0.          0.        ]]","[ 0.96793817  2.39828904  0.10804546  0.30420113 -0.10738475 -0.47517718
 -0.89680061 -0.6204054   1.54526033  0.26197352  0.        ]"
3,-3.30994,[-0.92999175 -1.03202615],[-1.36751139 -1.80761051],-0.19870172395,[-0.34145495 -0.0792996 ],"[[ -0.30440236  -0.37537155  -0.01246862  -0.05361771]
 [-11.63486785 -11.64224183   0.           0.        ]]","[ 0.90869409  2.3185613  -0.19408088 -0.31815529 -0.10738471 -0.47517696
 -1.20442729 -1.08286267  1.35416278 -0.2136449   0.        ]"
4,-2.99457,[-0.17309552 -0.34017407],[-0.17887093 -2.0551362 ],-0.169943992461,[-0.34145495 -0.0792996 ],"[[ -5.71700211e-01  -6.45615736e-01  -1.24686247e-02  -5.36177114e-02]
 [ -1.50836869e+01  -1.53697108e+01   0.00000000e+00   0.00000000e+00]]","[ 0.74116543  2.12200915 -0.57711074 -1.0998002  -0.10738467 -0.47517674
 -1.48363248 -1.536155    0.88332456 -0.70148188  0.        ]"
5,-1.98168,[ 1.42941267 -3.61580644],[ 1.08998621 -2.39982939],-0.137596804276,[-0.34145495 -0.0792996 ],"[[ -8.77269268e-01  -9.63463171e-01  -1.24686247e-02  -5.36177114e-02]
 [ -1.54721003e+01  -1.64115206e+01   0.00000000e+00   0.00000000e+00]]","[ 0.44220833  1.78151765 -0.93886337 -1.82960537 -0.10738463 -0.47517651
 -1.51507546 -1.66284614  0.18165603 -0.91622206  0.        ]"
6,-1.34591,[ 0.76771726 -3.53057974],[ 1.80120468 -2.6625576 ],-0.110526022192,[-0.34145495 -0.0792996 ],"[[ -1.14396123e+00  -1.32816564e+00  -1.24686247e-02  -5.36177114e-02]
 [ -1.12113693e+01  -2.00466114e+01   0.00000000e+00   0.00000000e+00]]","[ 0.10837644  1.28818124 -1.16309495 -2.32682762 -0.10738459 -0.47517629
 -1.17013755 -2.10490153 -0.45483502 -0.71814732  0.        ]"
7,-1.34052,[ 1.93629926 -1.82704177],[ 2.1815877  -2.84423828],-0.0883992690701,[-0.34145495 -0.0792996 ],"[[ -1.33551081e+00  -1.76484558e+00  -1.24686247e-02  -5.36177114e-02]
 [ -7.95445840e+00  -2.36094987e+01   0.00000000e+00   0.00000000e+00]]","[-0.15967023  0.64155766 -1.26175941 -2.36180916 -0.10738454 -0.47517607
 -0.90646657 -2.53817292 -0.78918502 -0.23597764  0.        ]"
8,-1.42449,[ 2.18072574 -2.27455855],[ 1.80955768 -2.67704701],-0.0692256209194,[-0.34145495 -0.0792996 ],"[[ -1.45334133e+00  -2.27207579e+00  -1.24686247e-02  -5.36177114e-02]
 [ -3.84207495e+00  -2.71018505e+01   0.00000000e+00   0.00000000e+00]]","[-0.33148371 -0.03383847 -1.29455118 -1.63954435 -0.1073845  -0.47517585
 -0.57353925 -2.96286183 -0.73684816  0.29307527  0.        ]"
9,-1.51748,[ 0.28405169 -2.84229275],[ 0.81214154 -2.40569234],-0.0596603909319,[-0.34145495 -0.0792996 ],"[[ -1.48972412e+00  -2.84845712e+00  -1.24686247e-02  -5.36177114e-02]
 [  1.90743632e-01  -3.05248367e+01   0.00000000e+00   0.00000000e+00]]","[-0.38513361 -0.49988715 -1.30027191 -0.05990878 -0.10738446 -0.47517563
 -0.24705339 -3.37910912 -0.35271296  0.64011254  0.        ]"
10,-2.01744,[ 0.83455407 -2.00328324],[ 0.58045077 -0.87951314],-0.0658914527907,[-0.34145495 -0.0792996 ],"[[-1.47465425 -3.16748671 -0.01246862 -0.05361771]
 [ 1.31257197 -3.64326164  0.          0.        ]]","[-0.36288807 -0.56307581 -1.29815412  0.98699203 -0.10738442 -0.4751754
 -0.1562332  -0.11010145 -0.06698027  0.70365826  0.        ]"
11,-1.84827,[-0.55735746 -0.16864266],[ 0.08350503 -0.75506973],-0.0648926991467,[-0.34145495 -0.0792996 ],"[[-1.41550679 -3.15083583 -0.01246862 -0.05361771]
 [ 4.59114271  2.9900603   0.          0.        ]]","[-0.27593721 -0.56351226 -1.28638429  0.93163444 -0.10738438 -0.47517518
  0.10919091  0.69656176 -0.09652385  0.7019477   0.        ]"
12,-1.87527,[ 0.06386277 -0.60831542],[ 0.31035632 -0.70962679],-0.0621139375273,[-0.34145495 -0.0792996 ],"[[-1.34673679 -3.08889955 -0.01246862 -0.05361771]
 [ 2.29349608  2.83561098  0.          0.        ]]","[-0.17586905 -0.56150347 -1.26580902  0.72577017 -0.10738434 -0.47517496
 -0.07682034  0.67777914 -0.15803261  0.68710497  0.        ]"
13,-1.86546,[ 0.03888822 -0.64205731],[ 0.33857286 -0.69940305],-0.0599120965492,[-0.34145495 -0.0792996 ],"[[-1.2987861  -3.04518741 -0.01246862 -0.05361771]
 [ 2.50088403  1.58867622  0.          0.        ]]","[-0.10698846 -0.55664269 -1.24712649  0.58083711 -0.1073843  -0.47517474
 -0.06003074  0.52614184 -0.19763011  0.67010524  0.        ]"
14,-1.85235,[ 0.39280193  1.47130046],[ 0.32387102 -0.65666217],-0.0582667168359,[-0.34145495 -0.0792996 ],"[[-1.24772076 -3.02224172 -0.01246862 -0.05361771]
 [ 2.60530638  0.78335331  0.          0.        ]]","[-0.03464385 -0.55295387 -1.22336758  0.50498495 -0.10738425 -0.47517452
 -0.05157696  0.42820805 -0.21848621  0.65571527  0.        ]"
15,-1.81446,[-0.37297126 -1.46028662],[-0.02896956 -0.68116701],-0.0546951617472,[-0.34145495 -0.0792996 ],"[[-1.18052649 -2.96700171 -0.01246862 -0.05361771]
 [ 4.10909905  4.72750412  0.          0.        ]]","[ 0.05865186 -0.54087717 -1.18613791  0.3233085  -0.10738421 -0.47517429
  0.07016615  0.90784734 -0.26239245  0.62097195  0.        ]"
16,-1.78236,[-0.74772223 -1.56678316],[ 0.2862325 -0.6122843],-0.0507409049471,[-0.34145495 -0.0792996 ],"[[-1.11397882 -2.91311906 -0.01246862 -0.05361771]
 [ 2.55087194  0.67426838  0.          0.        ]]","[ 0.14854309 -0.52477526 -1.14273675  0.14778956 -0.10738417 -0.47517407
 -0.05598389  0.41494161 -0.2998308   0.57892603  0.        ]"
17,-1.80445,[ 0.27291333  0.06156234],[ 0.66212618 -0.56937277],-0.0514857240558,[-0.34145495 -0.0792996 ],"[[-1.09317258 -2.93949665 -0.01246862 -0.05361771]
 [-0.46021686 -3.2987871   0.          0.        ]]","[ 0.17607223 -0.53318797 -1.12786294  0.23347095 -0.10738413 -0.47517385
 -0.29975386 -0.06821351 -0.28113932  0.59002244  0.        ]"
18,-1.83488,[-0.0938212  -1.33203897],[ 0.45366192 -0.47363681],-0.054753363336,[-0.34145495 -0.0792996 ],"[[-1.09144406 -3.00237093 -0.01246862 -0.05361771]
 [ 0.62946144 -2.50573585  0.          0.        ]]","[ 0.17834611 -0.5491279  -1.12659883  0.43946443 -0.10738409 -0.47517363
 -0.21153616  0.02822785 -0.23698175  0.62478621  0.        ]"
19,-1.84307,[ 0.27641126 -0.85872228],[ 0.373528   -0.40614101],-0.0557206584006,[-0.34145495 -0.0792996 ],"[[-1.08270553 -3.02116801 -0.01246862 -0.05361771]
 [ 0.24564212 -0.033661    0.          0.        ]]","[ 0.18981055 -0.55276083 -1.12014778  0.50143994 -0.10738405 -0.47517341
 -0.24260912  0.32885191 -0.22277957  0.6340852   0.        ]"
