timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-3.39031,[ 0.07490234 -3.99881534],[-0.05669186 -2.92027164],-0.27648949606,[-0.32616156 -0.0795403 ],"[[  8.45556733e-02  -2.74577366e-02  -8.30591956e-03   1.85084045e-01]
 [  4.61378809e-03  -1.28826318e-04   0.00000000e+00   0.00000000e+00]]","[ 0.97674177  2.41607019  0.42853904  0.80310323 -0.08268153  1.59249695
 -0.24950896  0.33307802  1.5567868  -1.25880422  0.        ]"
1,-3.36847,[-0.34815731 -2.0911003 ],[-0.32924858 -2.75024557],-0.278898405553,[-0.32616156 -0.0795403 ],"[[ 0.08763538 -0.06718929 -0.00830592  0.18508405]
 [ 0.30235973 -3.95982902  0.          0.        ]]","[ 0.97634898  2.41326498  0.43341443  0.67035984 -0.0826815   1.59249468
 -0.22356597 -0.14955488  1.55782062 -1.28968066  0.        ]"
2,-3.53787,[-1.08256272 -3.03574117],[-0.7005915  -2.66003919],-0.287848628166,[-0.32616156 -0.0795403 ],"[[ 0.07981895 -0.18532175 -0.00830592  0.18508405]
 [-1.07942044 -7.8404861   0.          0.        ]]","[ 0.97731587  2.39112125  0.42103728  0.2785842  -0.08268147  1.59249241
 -0.34396173 -0.62255342  1.55364277 -1.41094884  0.        ]"
3,-3.74506,[-1.05264071 -1.34867283],[-0.82538188 -2.72441196],-0.306478538277,[-0.32616156 -0.0795403 ],"[[  1.87668883e-02  -3.80286702e-01  -8.30591956e-03   1.85084045e-01]
 [ -5.01277335e+00  -1.16433419e+01   0.00000000e+00   0.00000000e+00]]","[ 0.98176757  2.31023184  0.3241569  -0.34666943 -0.08268143  1.59249013
 -0.68667851 -1.08606856  1.50416691 -1.68832489  0.        ]"
4,-3.61307,[ 1.2851951  -2.68064112],[-0.57253456 -2.88867402],-0.331202877451,[-0.32616156 -0.0795403 ],"[[ -1.20178983e-01  -6.50553582e-01  -8.30591956e-03   1.85084045e-01]
 [ -8.86918807e+00  -1.53709185e+01   0.00000000e+00   0.00000000e+00]]","[ 0.97135011  2.11246703  0.10382972 -1.13086303 -0.0826814   1.59248786
 -1.02269122 -1.54040702  1.30714744 -2.11655698  0.        ]"
5,-3.68432,[ 0.16346359 -2.47051678],[ 0.0316746  -2.83603191],-0.344414600524,[-0.32616156 -0.0795403 ],"[[ -2.56110706e-01  -9.94658495e-01  -8.30591956e-03   1.85084045e-01]
 [ -4.73781149e+00  -1.90273659e+01   0.00000000e+00   0.00000000e+00]]","[ 0.933742    1.73877367 -0.10819394 -1.91005544 -0.08268137  1.59248558
 -0.66271956 -1.98607368  0.93309472 -2.457952    0.        ]"
6,-3.27765,[ 0.13822511 -3.57106635],[ 0.77018005 -2.62120008],-0.337120995858,[-0.32616156 -0.0795403 ],"[[ -3.43450559e-01  -1.41115525e+00  -8.30591956e-03   1.85084045e-01]
 [ -3.99883558e+00  -2.26103591e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89557212  1.16426044 -0.24074724 -2.40748281 -0.08268133  1.59248331
 -0.59833146 -2.42278401  0.47573745 -2.55815114  0.        ]"
7,-2.75388,[ 1.09669915 -0.59601577],[ 1.15994978 -2.07746124],-0.307495074281,[-0.32616156 -0.0795403 ],"[[ -4.17170906e-01  -1.89859942e+00  -8.30591956e-03   1.85084045e-01]
 [ -3.37541422e+00  -2.61223459e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85507036  0.44813641 -0.34949597 -2.27189795 -0.0826813   1.59248103
 -0.54401177 -2.85083503  0.0190309  -2.38847768  0.        ]"
8,-1.76674,[ 1.45056278 -1.82021979],[ 0.49995965 -1.25135732],-0.256224791991,[-0.32616156 -0.0795403 ],"[[ -4.44322751e-01  -2.43953836e+00  -8.30591956e-03   1.85084045e-01]
 [  6.47170429e-01  -2.79653475e+01   0.00000000e+00   0.00000000e+00]]","[ 0.83828739 -0.20935712 -0.38869845 -1.26518599 -0.08268127  1.59247876
 -0.19351931 -3.07545721 -0.24384851 -1.97049222  0.        ]"
9,-1.79283,[-0.18501593  0.14985262],[ 0.01862269 -0.56804883],-0.192592803955,[-0.32616156 -0.0795403 ],"[[ -3.91801204e-01  -3.03301742e+00  -8.30591956e-03   1.85084045e-01]
 [  4.59242625e+00  -2.57381936e+01   0.00000000e+00   0.00000000e+00]]","[ 0.86984867 -0.55272278 -0.31243658  0.5324742  -0.08268123  1.59247648
  0.15023539 -2.80399032 -0.22084163 -1.44279015  0.        ]"
10,-1.93625,[-0.16231041  0.32845554],[ 0.80516249 -1.29831743],-0.173526190346,[-0.32616156 -0.0795403 ],"[[-0.30819991 -3.2127457  -0.00830592  0.18508405]
 [ 3.77013702  0.57669255  0.          0.        ]]","[ 0.91227203 -0.55772299 -0.18768217  1.13274122 -0.0826812   1.59247421
  0.07858831  0.40339286 -0.1667326  -1.28496067  0.        ]"
11,-1.99519,[ 1.23531828 -1.48418641],[ 0.91658449 -1.55863714],-0.181536714205,[-0.32616156 -0.0795403 ],"[[-0.23999148 -3.15133575 -0.00830592  0.18508405]
 [ 3.05303117  4.15048459  0.          0.        ]]","[ 0.93959659 -0.56141977 -0.08336326  0.92752765 -0.08268116  1.59247193
  0.01610598  0.83898318 -0.19069181 -1.35150557  0.        ]"
12,-1.86328,[ 1.73819777  0.64537837],[ 0.73891133 -1.40251184],-0.190213168904,[-0.32616156 -0.0795403 ],"[[-0.13981292 -3.08184512 -0.00830592  0.18508405]
 [ 6.95182552  2.70601567  0.          0.        ]]","[ 0.96757726 -0.55883317  0.07289618  0.69520401 -0.08268113  1.59246966
  0.35581274  0.66292398 -0.20029076 -1.42343211  0.        ]"
13,-2.15533,[ 1.20599561 -1.05037155],[ 0.82715857 -1.50726414],-0.200645536432,[-0.32616156 -0.0795403 ],"[[  3.75685790e-02  -3.00262087e+00  -8.30591956e-03   1.85084045e-01]
 [  1.07735734e+01   5.20807880e+00   0.00000000e+00   0.00000000e+00]]","[ 0.98097692 -0.54713387  0.3540232   0.43157863 -0.0826811   1.59246738
  0.68880622  0.96788678 -0.18224491 -1.51013853  0.        ]"
14,-2.30526,[-0.52595854 -0.61988854],[ 0.59418237 -1.07063603],-0.208614921415,[-0.32616156 -0.0795403 ],"[[  2.90622432e-01  -2.93921899e+00  -8.30591956e-03   1.85084045e-01]
 [  1.45193377e+01   1.14566522e+00   0.00000000e+00   0.00000000e+00]]","[ 0.91994395 -0.53110143  0.74967337  0.22261869 -0.08268106  1.59246511
  1.0151788   0.47273992 -0.1242254  -1.57524936  0.        ]"
15,-2.19889,[-0.19969914 -0.73312478],[ 0.27719158 -0.72321928],-0.208219247016,[-0.32616156 -0.0795403 ],"[[  5.57230692e-01  -2.94115939e+00  -8.30591956e-03   1.85084045e-01]
 [  1.21493959e+01  -1.33145878e+00   0.00000000e+00   0.00000000e+00]]","[ 0.7580794  -0.53167916  1.13467714  0.22897794 -0.08268103  1.59246283
  0.80868209  0.1708159  -0.07585657 -1.56948438  0.        ]"
16,-1.88714,[ 0.94314529 -0.33382929],[-0.03828774 -0.30299723],-0.202992768875,[-0.32616156 -0.0795403 ],"[[  7.89871643e-01  -2.99664885e+00  -8.30591956e-03   1.85084045e-01]
 [  1.11181380e+01  -4.20790960e+00   0.00000000e+00   0.00000000e+00]]","[ 0.54374663 -0.5458749   1.42296519  0.41180326 -0.082681    1.59246056
  0.71882678 -0.17978002 -0.07510684 -1.52595932  0.        ]"
17,-1.98032,[-0.58191586  1.54149342],[ 0.13880235 -0.47396821],-0.199431467213,[-0.32616156 -0.0795403 ],"[[  1.04749472e+00  -3.03483205e+00  -8.30591956e-03   1.85084045e-01]
 [  1.46324306e+01  -7.04377516e-02   0.00000000e+00   0.00000000e+00]]","[ 0.24147095 -0.55301085  1.67070976  0.53850622 -0.08268096  1.59245828
  1.02503099  0.32451548 -0.07348508 -1.49621814  0.        ]"
18,-2.13235,[ 0.11027944 -0.51366041],[ 0.28970662 -0.87010205],-0.198835231564,[-0.32616156 -0.0795403 ],"[[  1.31412200e+00  -2.99649920e+00  -8.30591956e-03   1.85084045e-01]
 [  1.20389286e+01   3.89052128e+00   0.00000000e+00   0.00000000e+00]]","[-0.12251034 -0.54584212  1.83130266  0.41130745 -0.08268093  1.59245601
  0.79905513  0.80729649 -0.01061529 -1.48547781  0.        ]"
19,-2.1175,[ 0.09796245  0.21958079],[ 0.31393644 -0.81468976],-0.195511303367,[-0.32616156 -0.0795403 ],"[[  1.55688865e+00  -2.93986706e+00  -8.30591956e-03   1.85084045e-01]
 [  1.22370821e+01   1.77973457e+00   0.00000000e+00   0.00000000e+00]]","[-0.47772892 -0.53129366  1.88320266  0.22474128 -0.0826809   1.59245373
  0.81631997  0.5500229   0.05959262 -1.44798719  0.        ]"
20,-2.02526,[ 1.74827929 -1.00055773],[ 0.439913   -0.99615324],-0.188881589435,[-0.32616156 -0.0795403 ],"[[  1.80309108e+00  -2.89590096e+00  -8.30591956e-03   1.85084045e-01]
 [  1.23826687e+01   2.61409955e+00   0.00000000e+00   0.00000000e+00]]","[-0.83910616 -0.5167707   1.84067295  0.08135271 -0.08268086  1.59245146
  0.82900456  0.65171915  0.10467844 -1.38392931  0.        ]"
21,-1.93736,[ 1.37053847 -1.70293114],[ 0.47482765 -0.79410583],-0.180348024886,[-0.32616156 -0.0795403 ],"[[  2.08800748e+00  -2.88386257e+00  -8.30591956e-03   1.85084045e-01]
 [  1.60966163e+01  -1.39687289e+00   0.00000000e+00   0.00000000e+00]]","[-1.23027943 -0.51230584  1.67550866  0.04235394 -0.08268083  1.59244918
  1.15260489  0.16284132  0.10421633 -1.3118168   0.        ]"
22,-1.92432,[ 0.15839225  0.10060073],[ 0.56754023 -0.78228617],-0.176434525262,[-0.32616156 -0.0795403 ],"[[  2.44646650e+00  -2.95124585e+00  -8.30591956e-03   1.85084045e-01]
 [  1.97371733e+01  -5.32834450e+00   0.00000000e+00   0.00000000e+00]]","[-1.63517144 -0.53459318  1.31206741  0.26207364 -0.08268079  1.59244691
  1.46980975 -0.31634652  0.04006683 -1.29088418  0.        ]"
23,-1.94387,[ 1.44011135 -0.95372111],[ 0.87567002 -1.15090156],-0.177574629014,[-0.32616156 -0.0795403 ],"[[  2.84358419e+00  -3.02863127e+00  -8.30591956e-03   1.85084045e-01]
 [  1.99738354e+01  -1.24061722e+00   0.00000000e+00   0.00000000e+00]]","[-1.91339746 -0.55199689  0.76089053  0.51788985 -0.08268076  1.59244464
  1.4904285   0.18188682 -0.01605568 -1.30851856  0.        ]"
24,-1.89784,[ 1.72003622 -3.72767565],[ 1.1311667  -1.46784306],-0.172624241049,[-0.32616156 -0.0795403 ],"[[  3.27881956e+00  -3.03114307e+00  -8.30591956e-03   1.85084045e-01]
 [  2.35377959e+01   4.52842660e-01   0.00000000e+00   0.00000000e+00]]","[-1.96472574 -0.55241353  0.07695385  0.52623907 -0.08268073  1.59244236
  1.8009579   0.38829439 -0.0547615  -1.27143518  0.        ]"
25,-2.11498,[ 0.84738492 -1.97894458],[ 1.29694188 -1.64852095],-0.169136802343,[-0.32616156 -0.0795403 ],"[[  3.78462513e+00  -3.02062598e+00  -8.30591956e-03   1.85084045e-01]
 [  2.70311134e+01   4.98061469e-01   0.00000000e+00   0.00000000e+00]]","[-1.68298895 -0.55060524 -0.65849044  0.49129496 -0.08268069  1.59244009
  2.10533027  0.39380571 -0.12017472 -1.24712511  0.        ]"
26,-2.19372,[ 0.72124557 -1.57443515],[ 1.38077962 -1.67926931],-0.171615583174,[-0.32616156 -0.0795403 ],"[[  4.35354040e+00  -3.01256636e+00  -8.30591956e-03   1.85084045e-01]
 [  2.98510168e+01   3.05425174e-01   0.00000000e+00   0.00000000e+00]]","[-1.0181935  -0.54910875 -1.19347634  0.46454598 -0.08268066  1.59243781
  2.35102534  0.37032601 -0.19580597 -1.26908671  0.        ]"
27,-2.23559,[ 1.03840087 -1.2822598 ],[ 1.35909462 -1.55441403],-0.180332079703,[-0.32616156 -0.0795403 ],"[[  4.97328282e+00  -3.00805584e+00  -8.30591956e-03   1.85084045e-01]
 [  3.21156792e+01   1.57454387e-01   0.00000000e+00   0.00000000e+00]]","[-0.11646289 -0.54822925 -1.24092007  0.44958807 -0.08268063  1.59243554
  2.54833977  0.35229038 -0.24704765 -1.33997068  0.        ]"
28,-2.12119,[ 1.38376444 -0.36741084],[ 1.18739641 -1.16859341],-0.19190902512,[-0.32616156 -0.0795403 ],"[[  5.64894221e+00  -3.00582589e+00  -8.30591956e-03   1.85084045e-01]
 [  3.54391850e+01   7.45845761e-02   0.00000000e+00   0.00000000e+00]]","[ 0.69413175 -0.5477832  -0.64727405  0.44219628 -0.08268059  1.59243326
  2.83790891  0.3421896  -0.2437333  -1.43629609  0.        ]"
29,-2.01544,[ 1.42193777 -0.76665891],[ 0.8701427  -0.74202859],-0.201030192299,[-0.32616156 -0.0795403 ],"[[  6.39041164e+00  -3.00412374e+00  -8.30591956e-03   1.85084045e-01]
 [  3.86969013e+01   7.99572847e-02   0.00000000e+00   0.00000000e+00]]","[ 0.97352363 -0.54743772  0.46438831  0.43655547 -0.08268056  1.59243099
  3.12174179  0.3428443  -0.17376    -1.51328259  0.        ]"
30,-2.11291,[ 0.47019029 -2.09871837],[ 0.6191746  -0.41268685],-0.20198544328,[-0.32616156 -0.0795403 ],"[[  7.19638831e+00  -3.00325696e+00  -8.30591956e-03   1.85084045e-01]
 [  4.18901249e+01   1.95223972e-02   0.00000000e+00   0.00000000e+00]]","[ 0.40649224 -0.54726001  1.55198426  0.43368342 -0.08268053  1.59242871
  3.3999507   0.33547801 -0.06330105 -1.51669744  0.        ]"
31,-1.94261,[ 0.66803728  1.00183997],[ 0.74818754 -0.54162216],-0.192614466153,[-0.32616156 -0.0795403 ],"[[  8.04454863e+00  -3.00331043e+00  -8.30591956e-03   1.85084045e-01]
 [  4.29224675e+01  -1.35515944e-02   0.00000000e+00   0.00000000e+00]]","[-0.77870609 -0.5472707   1.85458075  0.43386037 -0.08268049  1.59242644
  3.48987993  0.33144662  0.0169199  -1.43004189  0.        ]"
32,-1.99207,[ 1.67470719 -2.27782371],[ 1.39093435 -1.47699165],-0.173840089917,[-0.32616156 -0.0795403 ],"[[  8.92101116e+00  -2.96383825e+00  -8.30591956e-03   1.85084045e-01]
 [  4.47177537e+01   3.94763936e+00   0.00000000e+00   0.00000000e+00]]","[-1.79473733 -0.53802188  1.06138977  0.30348039 -0.08268046  1.59242416
  3.64628112  0.81425813  0.01726455 -1.27269538  0.        ]"
33,-1.76493,[ 2.47760265 -2.06011695],[ 1.74113238 -1.89326811],-0.160597744922,[-0.32616156 -0.0795403 ],"[[  9.84620520e+00  -2.92537831e+00  -8.30591956e-03   1.85084045e-01]
 [  4.77914574e+01  -8.80959199e-02   0.00000000e+00   0.00000000e+00]]","[-1.84911493 -0.526814   -0.35568424  0.17732852 -0.08268042  1.59242189
  3.914064    0.32235999 -0.13837414 -1.17693477  0.        ]"
34,-1.83461,[ 2.36069366 -0.38315479],[ 1.66628146 -1.59263301],-0.17400468652,[-0.32616156 -0.0795403 ],"[[  1.08322661e+01  -2.96682786e+00  -8.30591956e-03   1.85084045e-01]
 [  5.08046387e+01  -4.04370567e+00   0.00000000e+00   0.00000000e+00]]","[-0.73898044 -0.53880193 -1.2735516   0.31332547 -0.08268039  1.59241962
  4.17656679 -0.15977197 -0.25536693 -1.2869522   0.        ]"
35,-1.94734,[ 2.10913974 -1.03327341],[ 1.32292235 -1.0232873 ],-0.188132738863,[-0.32616156 -0.0795403 ],"[[  1.18779958e+01  -3.03304947e+00  -8.30591956e-03   1.85084045e-01]
 [  5.37585131e+01  -1.01968607e+00   0.00000000e+00   0.00000000e+00]]","[ 0.64492601 -0.55272063 -0.7151504   0.53257608 -0.08268036  1.59241734
  4.43389468  0.20881265 -0.23193057 -1.40537268  0.        ]"
36,-1.93726,[ 1.64181828 -0.83425611],[ 0.90509069 -0.49635547],-0.19975749035,[-0.32616156 -0.0795403 ],"[[  1.29822143e+01  -3.03281916e+00  -8.30591956e-03   1.85084045e-01]
 [  5.66536472e+01   5.30765724e-01   0.00000000e+00   0.00000000e+00]]","[ 0.85586728 -0.55268315  0.93623048  0.53180996 -0.08268032  1.59241507
  4.68609627  0.39779042 -0.14562811 -1.50230171  0.        ]"
37,-1.84152,[ 1.70679254  0.39388035],[ 0.92873025 -0.51375496],-0.195395873418,[-0.32616156 -0.0795403 ],"[[  1.41437590e+01  -3.02111037e+00  -8.30591956e-03   1.85084045e-01]
 [  5.94913659e+01   5.41062993e-01   0.00000000e+00   0.00000000e+00]]","[-0.50806279 -0.55068869  1.88330965  0.49290132 -0.08268029  1.59241279
  4.9332863   0.39904532 -0.00960533 -1.45661318  0.        ]"
38,-1.86376,[ 1.82988272 -1.81836029],[ 1.7902137  -1.71328545],-0.174339739662,[-0.32616156 -0.0795403 ],"[[  1.53614947e+01  -2.99472727e+00  -8.30591956e-03   1.85084045e-01]
 [  6.22729117e+01   2.09218019e+00   0.00000000e+00   0.00000000e+00]]","[-1.89066868 -0.54545267  0.83392079  0.40544006 -0.08268026  1.59241052
  5.1755723   0.58810419 -0.00564979 -1.28011748  0.        ]"
