timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-6.34176,[-3.92091658 -1.8377129 ],[-3.95424461 -1.47401369],-0.424377860808,[-0.39878392 -0.09435356],"[[ -8.07730374e-02   9.42971207e-02  -1.72583163e-01  -1.90927735e-01]
 [ -1.88909227e-04   4.02906070e-03   0.00000000e+00   0.00000000e+00]]","[ 0.95500813  2.44495163  0.09075855  1.2511607  -1.49041111 -1.66260391
 -0.3135863   0.33292513  2.91657018  1.7500962   0.        ]"
1,-6.36132,[-3.24981078 -1.15787999],[-3.73132253 -1.1387409 ],-0.418462157435,[-0.39878392 -0.09435356],"[[-0.12045191  0.05466446 -0.17258316 -0.19092774]
 [-3.9545332  -3.95410884  0.          0.        ]]","[ 0.94906871  2.44940634  0.02864428  1.12201049 -1.49040969 -1.66260205
 -0.55733758 -0.14909464  2.91143394  1.64214746  0.        ]"
2,-6.117,[-3.92114448 -1.11829198],[-3.32330775 -1.14391196],-0.398228827156,[-0.39878392 -0.09435356],"[[-0.23843311 -0.063345   -0.17258316 -0.19092774]
 [-7.83069599 -7.83390844  0.          0.        ]]","[ 0.91770584  2.44862709 -0.15391059  0.73659021 -1.49040826 -1.66260019
 -0.79626952 -0.62157435  2.85542111  1.32614086  0.        ]"
3,-5.73575,[-2.18064615 -0.75575287],[-2.70701075 -1.32111657],-0.356905416034,[-0.39878392 -0.09435356],"[[ -0.4331703   -0.25817964  -0.17258316  -0.19092774]
 [-11.63045488 -11.63686866   0.           0.        ]]","[ 0.82222639  2.40153127 -0.44275516  0.10908663 -1.49040683 -1.66259833
 -1.03049159 -1.08469624  2.63675236  0.85042645  0.        ]"
4,-4.92139,[-0.85988819 -1.93275165],[-1.75988734 -1.98016822],-0.287398789232,[-0.39878392 -0.09435356],"[[ -0.70315947  -0.51861336  -0.17258316  -0.19092774]
 [-15.35625537 -14.39726193   0.           0.        ]]","[ 0.6063851   2.25279117 -0.79974807 -0.67637925 -1.4904054  -1.66259647
 -1.26015442 -1.42085425  2.13206009  0.37363091  0.        ]"
5,-3.65922,[ 0.5661428  -3.39000664],[-0.04953206 -3.17028522],-0.189116551256,[-0.39878392 -0.09435356],"[[ -1.04137554  -0.8434089   -0.17258316  -0.19092774]
 [-18.45541509 -18.06997716   0.           0.        ]]","[ 0.22224702  1.94489864 -1.14035781 -1.49740721 -1.49040398 -1.66259461
 -1.45118979 -1.86811302  1.33441536  0.1783604   0.        ]"
6,-2.88033,[ 0.10503811 -4.9989818 ],[ 1.25315702 -4.27906132],-0.10287293698,[-0.39878392 -0.09435356],"[[ -1.38437278  -1.24094354  -0.17258316  -0.19092774]
 [-15.85321699 -21.67146224   0.           0.        ]]","[-0.25416428  1.42916895 -1.32850414 -2.14829791 -1.49040255 -1.66259275
 -1.29078555 -2.30669525  0.56712996  0.50543702  0.        ]"
7,-3.19355,[ 2.83338868 -6.43062321],[ 2.11755347 -5.11905861],-0.131804214199,[-0.39878392 -0.09435356],"[[ -1.69416452  -1.709787    -0.17258316  -0.19092774]
 [-15.12862249 -25.20111457   0.           0.        ]]","[-0.71375542  0.72979792 -1.34380736 -2.29295293 -1.49040112 -1.66259089
 -1.24611957 -2.73652661  0.22787591  1.20333054  0.        ]"
8,-3.81416,[ 0.91882685 -5.32843828],[ 2.00762868 -5.38197231],-0.210608624868,[-0.39878392 -0.09435356],"[[ -1.95407438  -2.2485279   -0.17258316  -0.19092774]
 [-10.87625338 -28.66146479   0.           0.        ]]","[-1.08766655 -0.0089487  -1.24159908 -1.60224429 -1.49039969 -1.66258903
 -0.98399696 -3.15791421  0.45287324  1.83407476  0.        ]"
9,-4.0723,[ 3.01419853 -5.45145662],[ 1.80176878 -4.90108728],-0.259411483569,[-0.39878392 -0.09435356],"[[ -2.13298278  -2.85578936  -0.17258316  -0.19092774]
 [ -7.0268416  -32.05338709   0.           0.        ]]","[-1.32472491 -0.5116576  -1.1135921   0.02214046 -1.49039827 -1.66258717
 -0.74671344 -3.57096333  1.00819486  1.9870849   0.        ]"
10,-4.65452,[ 0.21906722 -3.37384821],[ 1.31428313 -3.86163712],-0.267606077855,[-0.39878392 -0.09435356],"[[-2.23239039 -3.16885909 -0.17258316 -0.19092774]
 [-2.92747989 -2.62548963  0.          0.        ]]","[-1.44593661 -0.572442   -1.02378045  1.03255479 -1.49039684 -1.6625853
 -0.49402278  0.01271375  1.27798106  1.84922061  0.        ]"
11,-4.90287,[ 1.64859947 -1.91725173],[ 1.12629437 -4.01255274],-0.267379757852,[-0.39878392 -0.09435356],"[[-2.28165258 -3.14438477 -0.17258316 -0.19092774]
 [-2.00191707  3.01675777  0.          0.        ]]","[-1.50272443 -0.57299802 -0.97467078  0.95258495 -1.49039541 -1.66258344
 -0.43696961  0.6998165   1.25659892  1.86703254  0.        ]"
12,-4.60901,[ 0.7061057  -4.76569564],[ 1.09043694 -4.12344599],-0.267120741407,[-0.39878392 -0.09435356],"[[-2.28156834 -3.0850468  -0.17258316 -0.19092774]
 [ 1.9969973   2.57692118  0.          0.        ]]","[-1.50262785 -0.57058655 -0.97475669  0.75877085 -1.49039398 -1.66258158
 -0.19047068  0.64625369  1.21331095  1.9039015   0.        ]"
13,-4.73969,[ 1.80032323 -3.7062495 ],[ 1.08959913 -4.11549616],-0.266083353503,[-0.39878392 -0.09435356],"[[-2.21397559 -3.0446677  -0.17258316 -0.19092774]
 [ 4.75309374  1.48898605  0.          0.        ]]","[-1.42412598 -0.56590529 -1.04136895  0.62721182 -1.49039256 -1.66257972
 -0.02058085  0.51376661  1.17577635  1.9253209   0.        ]"
