timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.966,[-0.29438701 -2.63973551],[-1.16276288 -2.22980881],-0.184659665635,[-0.33473614 -0.07915096],"[[-0.08765058  0.02396169  0.0278237   0.01788657]
 [-0.00221919 -0.00469546  0.          0.        ]]","[ 0.97192605  2.42314126  0.14485055  0.98318245  0.22921533  0.15230261
 -0.25798617  0.33225957  1.27190783 -0.12099693  0.        ]"
1,-2.99041,[-1.64594    -1.55372803],[-1.36676371 -2.01545167],-0.185419912212,[-0.33473614 -0.07915096],"[[-0.09936345 -0.01585459  0.0278237   0.01788657]
 [-1.16520048 -3.9637388   0.          0.        ]]","[ 0.97030347  2.42337584  0.12634671  0.85035581  0.22921523  0.15230255
 -0.35376527 -0.14977307  1.26697322 -0.1777433   0.        ]"
2,-3.05126,[-1.27636269 -2.10299791],[-1.39949059 -1.97636294],-0.188084723404,[-0.33473614 -0.07915096],"[[-0.16211177 -0.13405449  0.0278237   0.01788657]
 [-5.09656321 -7.84332563  0.          0.        ]]","[ 0.95817351  2.41016104  0.02764826  0.45735052  0.22921514  0.15230249
 -0.67753889 -0.6221314   1.2278751  -0.39175279  0.        ]"
3,-3.11089,[-1.47431611 -1.20759864],[-1.22086918 -2.08729482],-0.192749671389,[-0.33473614 -0.07915096],"[[ -0.30270952  -0.32907559   0.0278237    0.01788657]
 [ -8.9504697  -11.64610612   0.           0.        ]]","[ 0.91018843  2.34343231 -0.18926494 -0.1749139   0.22921505  0.15230243
 -0.99493315 -1.08513771  1.07011342 -0.77959072  0.        ]"
4,-2.96055,[ 0.69248613 -2.39590625],[-0.33845437 -2.28052187],-0.197921593503,[-0.33473614 -0.07915096],"[[ -0.51962842  -0.59939625   0.0278237    0.01788657]
 [-12.72906821 -15.37351108   0.           0.        ]]","[ 0.7818663   2.16325946 -0.50415051 -0.97886233  0.22921496  0.15230237
 -1.3061247  -1.53896557  0.67409189 -1.22839589  0.        ]"
5,-2.53989,[ 1.15003212 -2.88282266],[ 0.41659731 -2.36934328],-0.197632811565,[-0.33473614 -0.07915096],"[[ -7.44201836e-01  -9.43546776e-01   2.78237011e-02   1.78865698e-02]
 [ -9.73839158e+00  -1.90293388e+01   0.00000000e+00   0.00000000e+00]]","[ 0.58555414  1.806764   -0.79107338 -1.79790525  0.22921486  0.15230231
 -1.05982164 -1.98407654  0.08003371 -1.4648638   0.        ]"
6,-2.08446,[ 0.46551218 -1.64916859],[ 1.12877882 -2.27849388],-0.18451381806,[-0.33473614 -0.07915096],"[[ -8.97355585e-01  -1.36009018e+00   2.78237011e-02   1.78865698e-02]
 [ -5.59084816e+00  -2.26130312e+01   0.00000000e+00   0.00000000e+00]]","[ 0.41953287  1.24270676 -0.95656115 -2.35918064  0.22921477  0.15230225
 -0.71824334 -2.42040158 -0.46588954 -1.35027443  0.        ]"
7,-1.32209,[ 2.44923734 -2.43194887],[ 1.5461551  -2.31735826],-0.155359261393,[-0.33473614 -0.07915096],"[[ -9.89606637e-01  -1.84758934e+00   2.78237011e-02   1.78865698e-02]
 [ -3.64081691e+00  -2.61251571e+01   0.00000000e+00   0.00000000e+00]]","[ 0.30881118  0.52239095 -1.04244936 -2.3059734   0.22921468  0.15230219
 -0.55764494 -2.84800868 -0.80800729 -0.96112291  0.        ]"
8,-1.36084,[ 1.03921696 -2.23398903],[ 1.08329821 -1.86383176],-0.108719199604,[-0.33473614 -0.07915096],"[[ -1.02201566e+00  -2.40463369e+00   2.78237011e-02   1.78865698e-02]
 [  3.86769893e-01  -2.95677441e+01   0.00000000e+00   0.00000000e+00]]","[ 0.26821937 -0.17526053 -1.06997999 -1.33881224  0.22921458  0.15230213
 -0.22594604 -3.26714328 -0.83491181 -0.44295898  0.        ]"
9,-1.69251,[ 0.43052602 -0.91003052],[ 0.18065219 -1.14963412],-0.0464540933428,[-0.33473614 -0.07915096],"[[ -9.74653470e-01  -3.02984251e+00   2.78237011e-02   1.78865698e-02]
 [  4.33694554e+00  -2.70628096e+01   0.00000000e+00   0.00000000e+00]]","[ 0.32725379 -0.55338868 -1.02927354  0.53120436  0.22921449  0.15230208
  0.09937752 -2.96214712 -0.53013229  0.01715232  0.        ]"
10,-1.6589,[-1.24612513  0.19429205],[-0.3769857   0.01832294],-0.0265836934674,[-0.33473614 -0.07915096],"[[-0.87165809 -3.22124521  0.0278237   0.01788657]
 [ 5.95687729  0.43883019  0.          0.        ]]","[ 0.44901313 -0.55796776 -0.93072079  1.16870664  0.2292144   0.15230202
  0.23278978  0.38626897 -0.39431092  0.1251345   0.        ]"
11,-1.64736,[ 0.74389287  1.5643645 ],[-0.06348933 -0.24548915],-0.0344952490683,[-0.33473614 -0.07915096],"[[-0.79342621 -3.15912249  0.0278237   0.01788657]
 [ 1.87982332  4.17047525  0.          0.        ]]","[ 0.53480306 -0.56247214 -0.84720058  0.96172937  0.22921431  0.15230196
 -0.10298332  0.84060878 -0.45024515  0.08257133  0.        ]"
12,-1.69344,[ 0.3440881  -1.01102558],[ 0.03149121 -0.7159543 ],-0.0470640483093,[-0.33473614 -0.07915096],"[[-0.72665029 -3.03681223  0.0278237   0.01788657]
 [ 4.78806406  8.0476299   0.          0.        ]]","[ 0.60301589 -0.55451231 -0.77041707  0.55431865  0.22921421  0.1523019
  0.13653013  1.31266411 -0.52439204 -0.00929782  0.        ]"
13,-1.69539,[ 0.67919104 -1.37095308],[-0.0207023  -0.54498494],-0.0585423848864,[-0.33473614 -0.07915096],"[[-0.61817371 -2.91718531  0.0278237   0.01788657]
 [ 6.05537371  3.92879196  0.          0.        ]]","[ 0.70316885 -0.52526267 -0.6358274   0.16084651  0.22921412  0.15230184
  0.24090169  0.81118127 -0.56787014 -0.12097475  0.        ]"
14,-1.68956,[-0.66713923 -0.01971364],[-0.35990193 -0.23796673],-0.0615339110028,[-0.33473614 -0.07915096],"[[-0.47129047 -2.8791162   0.0278237   0.01788657]
 [ 8.62439993 -0.10841894  0.          0.        ]]","[ 0.81594306 -0.51156182 -0.43667487  0.03759221  0.22921403  0.15230178
  0.4524785   0.31963712 -0.5552356  -0.17806482  0.        ]"
15,-1.67678,[-0.16413104  0.76289102],[-0.4080545  -0.19203359],-0.0604333563659,[-0.33473614 -0.07915096],"[[-0.32701719 -2.88204663  0.0278237   0.01788657]
 [ 5.81229924 -0.18437858  0.          0.        ]]","[ 0.89902259 -0.5126907  -0.22593077  0.0470376   0.22921394  0.15230172
  0.22088246  0.31038864 -0.52746503 -0.19559901  0.        ]"
16,-1.73862,[-1.32036676 -0.57236378],[-0.32713252 -0.46227714],-0.0616863452397,[-0.33473614 -0.07915096],"[[-0.21844462 -2.85538951  0.0278237   0.01788657]
 [ 5.04749728  2.84001026  0.          0.        ]]","[ 0.94237157 -0.50196399 -0.06010451 -0.03860319  0.22921384  0.15230166
  0.15789564  0.67861804 -0.50401516 -0.23236902  0.        ]"
17,-1.71562,[-0.28305473 -1.18610594],[-0.20829739 -0.34019107],-0.0636518881675,[-0.33473614 -0.07915096],"[[-0.15822254 -2.82189349  0.0278237   0.01788657]
 [ 0.98824974  0.51732949  0.          0.        ]]","[ 0.95908906 -0.48704344  0.03374776 -0.14525904  0.22921375  0.1523016
 -0.17641167  0.3958234  -0.48552235 -0.26842058  0.        ]"
18,-1.68822,[-0.60208555  0.22549014],[-0.31123582 -0.05498713],-0.0612985158687,[-0.33473614 -0.07915096],"[[-0.14989934 -2.8513779   0.0278237   0.01788657]
 [-0.15213343 -3.45253944  0.          0.        ]]","[ 0.96098246 -0.500261    0.04679796 -0.05143468  0.22921366  0.15230154
 -0.27033011 -0.08752206 -0.48730615 -0.24238982  0.        ]"
19,-1.69634,[-1.47447557  0.10430741],[-0.15927131 -0.05919364],-0.0570381968843,[-0.33473614 -0.07915096],"[[-0.17682908 -2.91078553  0.0278237   0.01788657]
 [-2.5329095  -2.4914269   0.          0.        ]]","[ 0.95448668 -0.52310502  0.00463792  0.1400465   0.22921356  0.15230148
 -0.46640356  0.0294968  -0.49820145 -0.18575736  0.        ]"
20,-1.68777,[-0.81695893 -1.19073081],[ 0.26200312 -0.12943536],-0.0541215816915,[-0.33473614 -0.07915096],"[[-0.26670881 -2.95597671  0.0278237   0.01788657]
 [-6.44203942 -2.02922827  0.          0.        ]]","[ 0.92517759 -0.5370516  -0.1344375   0.28754531  0.22921347  0.15230142
 -0.78834755  0.08577112 -0.51243098 -0.1350814   0.        ]"
21,-1.64863,[ 1.06212003 -1.8093132 ],[ 0.68546546 -0.21417034],-0.0508742037314,[-0.33473614 -0.07915096],"[[-0.42672485 -3.01823322  0.0278237   0.01788657]
 [-9.54910616 -1.71719555  0.          0.        ]]","[ 0.84462423 -0.55135265 -0.3729763   0.49273978  0.22921338  0.15230136
 -1.04423565  0.1237622  -0.52303458 -0.07592395  0.        ]"
22,-1.64086,[ 1.08225859 -0.84837128],[ 0.3541806  -0.22169925],-0.0483803279949,[-0.33473614 -0.07915096],"[[-0.57608435 -3.02704446  0.0278237   0.01788657]
 [-5.40069103  0.25819472  0.          0.        ]]","[ 0.73825674 -0.55291368 -0.58060447  0.52192795  0.22921329  0.1523013
 -0.7025839   0.36427312 -0.52374502 -0.034662    0.        ]"
