timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.34215,[-0.43375417 -0.05532524],[-2.65776587 -1.11085844],-0.216759719726,[-0.21991184 -0.08737075],"[[-0.06947135  0.08801054  0.01886314 -0.10761967]
 [-0.00366516  0.00354086  0.          0.        ]]","[ 1.03339779  2.30585828  0.16556831  1.08690405  0.14772453 -0.9234096
 -0.30682228  0.34223398  1.28784847  0.94006817  0.        ]"
1,-2.30275,[-3.61425491 -1.08005665],[-2.49286461 -1.1669718 ],-0.214855960327,[-0.21991184 -0.08737075],"[[-0.08675902  0.08588939  0.01886314 -0.10761967]
 [-1.71938948 -0.21493072  0.          0.        ]]","[ 1.03141698  2.3061117   0.13891932  1.0798105   0.14772442 -0.92340829
 -0.47885966  0.31466042  1.28696281  0.90908627  0.        ]"
2,-2.26912,[-5.03767527 -0.62760522],[-2.07416296 -1.39893317],-0.204779869791,[-0.21991184 -0.08737075],"[[-0.1604807   0.04192088  0.01886314 -0.10761967]
 [-5.63972689 -4.16874863  0.          0.        ]]","[ 1.01808208  2.31013372  0.02582401  0.932563    0.1477243  -0.92340697
 -0.87195586 -0.18435107  1.27416663  0.74661193  0.        ]"
3,-2.24587,[-1.87156659 -2.30237512],[-1.43345332 -1.7387042 ],-0.18224910369,[-0.21991184 -0.08737075],"[[-0.31183713 -0.06554442  0.01886314 -0.10761967]
 [-9.48313314 -6.56977917  0.          0.        ]]","[ 0.96617606  2.30829997 -0.20149517  0.57210526  0.14772419 -0.92340566
 -1.25733684 -0.48738507  1.19418103  0.40742198  0.        ]"
4,-1.97988,[-1.76453939 -3.35689777],[-0.50806326 -2.16261148],-0.14702133975,[-0.21991184 -0.08737075],"[[ -0.53929484  -0.23534756   0.01886314  -0.10761967]
 [-13.25016616 -10.39776027   0.           0.        ]]","[ 0.82870704  2.27177408 -0.52113734  0.00935565  0.14772407 -0.92340435
 -1.63505747 -0.97051403  0.94282159 -0.05109353  0.        ]"
5,-1.30161,[ 0.27815177 -1.92339088],[ 0.77158695 -2.59232974],-0.104935104397,[-0.21991184 -0.08737075],"[[ -0.84135217  -0.48094832   0.01886314  -0.10761967]
 [-16.94347137 -14.14976046   0.           0.        ]]","[ 0.5475872   2.14840258 -0.87988416 -0.76064706  0.14772395 -0.92340303
 -2.00538173 -1.44405147  0.40438269 -0.47590429  0.        ]"
6,-0.477715,[ 2.87384426 -2.79016495],[ 1.49567485 -2.66409874],-0.0885312496369,[-0.21991184 -0.08737075],"[[ -1.16582289  -0.80085932   0.01886314  -0.10761967]
 [-15.50861566 -17.82903681   0.           0.        ]]","[ 0.14785946  1.87479093 -1.14825891 -1.6175516   0.14772384 -0.92340172
 -1.86150103 -1.90840664 -0.33203373 -0.57414761  0.        ]"
7,-0.399782,[ 0.80746315 -2.39109675],[ 1.80221462 -2.50162029],-0.110720702283,[-0.21991184 -0.08737075],"[[ -1.43323969e+00  -1.19363243e+00   1.88631440e-02  -1.07619672e-01]
 [ -1.12473840e+01  -2.14362376e+01   0.00000000e+00   0.00000000e+00]]","[-0.22899633  1.40389723 -1.25872117 -2.32820589  0.14772372 -0.9234004
 -1.43422083 -2.36365907 -0.93364817 -0.25125202  0.        ]"
8,-0.582415,[ 1.98155205 -3.05962579],[ 1.78327262 -2.25489593],-0.135091091717,[-0.21991184 -0.08737075],"[[ -1.62392808e+00  -1.65783020e+00   1.88631440e-02  -1.07619672e-01]
 [ -7.83287617e+00  -2.49717385e+01   0.00000000e+00   0.00000000e+00]]","[-0.50808276  0.74999033 -1.27114237 -2.55137286  0.14772361 -0.92339909
 -1.09184405 -2.80985345 -1.17877848  0.30074065  0.        ]"
9,-1.0757,[ 1.74572482 -1.49210291],[ 1.42639887 -1.92902362],-0.142772513411,[-0.21991184 -0.08737075],"[[ -1.73935661e+00  -2.19203545e+00   1.88631440e-02  -1.07619672e-01]
 [ -3.72345116e+00  -2.84371978e+01   0.00000000e+00   0.00000000e+00]]","[-0.67629488  0.0387536  -1.25140761 -1.93702678  0.14772349 -0.92339777
 -0.67978861 -3.247196   -1.02637518  0.81510486  0.        ]"
