timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-4.19051,[ 3.30176901 -3.0212598 ],[ 2.9920969  -3.45113707],-0.197252841897,[-0.54670709 -0.18245491],"[[ 0.08002363 -0.05768859  0.1129219   0.18235703]
 [-0.00383952 -0.00376251  0.          0.        ]]","[ 0.94539038  2.46265953  0.22923828  0.8453095   0.97646038  1.57733112
 -0.39509443  0.33471939  0.5666185  -1.34272444  0.        ]"
1,-4.13256,[ 2.49882135 -2.62603972],[ 2.92669654 -2.83779287],-0.193649000036,[-0.54670709 -0.18245491],"[[ 0.11965357 -0.09750636  0.1129219   0.18235703]
 [ 3.95365327 -3.96480618  0.          0.        ]]","[ 0.93941918  2.45790388  0.29009803  0.723439    0.97646002  1.5773301
 -0.21814534 -0.1595286   0.56320934 -1.3079118   0.        ]"
2,-3.96895,[ 2.31499094 -1.97087594],[ 2.52060461 -2.09154654],-0.182606932464,[-0.54670709 -0.18245491],"[[ 0.23764791 -0.21575765  0.1129219   0.18235703]
 [ 7.83287008 -7.84736774  0.          0.        ]]","[ 0.90774018  2.42951431  0.4692184   0.36504384  0.97645967  1.57732907
 -0.04469617 -0.64398377  0.54509938 -1.20512153  0.        ]"
3,-3.77674,[ 1.94719107 -1.77109947],[ 1.56965518 -1.00400543],-0.163651995771,[-0.54670709 -0.18245491],"[[  0.43245753  -0.41088756   0.1129219    0.18235703]
 [ 11.63546366 -11.65289758   0.           0.        ]]","[ 0.81105781  2.33705196  0.75273574 -0.2039629   0.97645931  1.57732805
  0.12532699 -1.11882687  0.48981654 -1.04233767  0.        ]"
4,-3.75476,[-0.71639124 -0.90614055],[ 0.29914719  0.35257348],-0.136757964534,[-0.54670709 -0.18245491],"[[  0.70256724  -0.6813687    0.1129219    0.18235703]
 [ 15.36317758 -15.38269368   0.           0.        ]]","[ 0.59223484  2.12139761  1.10322441 -0.91142661  0.97645896  1.57732703
  0.2920021  -1.58421955  0.36468376 -0.84107702  0.        ]"
5,-3.53892,[-0.48932797  1.41208886],[-0.24989386  0.98477733],-0.116808434988,[-0.54670709 -0.18245491],"[[  0.97836064  -1.02194949   0.1129219    0.18235703]
 [ 12.22647509 -18.66449603   0.           0.        ]]","[ 0.28263458  1.72874498  1.38630587 -1.59689653  0.9764586   1.577326
  0.15175244 -1.99371186  0.18691919 -0.74145187  0.        ]"
6,-3.60119,[-0.93623187  1.21718991],[-0.6446932   1.38898146],-0.110369291857,[-0.54670709 -0.18245491],"[[  1.20102907  -1.35179314   0.1129219    0.18235703]
 [ 10.04761999 -14.33434791   0.           0.        ]]","[-0.0151477   1.25996811  1.54501945 -1.97448484  0.97645825  1.57732498
  0.05433048 -1.45340749  0.00673513 -0.75432181  0.        ]"
7,-3.60917,[-0.18435553  1.05246862],[-0.38287604  1.1541642 ],-0.110905415865,[-0.54670709 -0.18245491],"[[  1.36280725  -1.59589375   0.1129219    0.18235703]
 [  6.14313115 -10.08993972   0.           0.        ]]","[-0.24931883  0.886804    1.61607544 -2.04684787  0.9764579   1.57732396
 -0.12024879 -0.92380214 -0.14212011 -0.79234328  0.        ]"
8,-3.70452,[-0.46088779  0.5545843 ],[-0.00660717  0.47561464],-0.11309369186,[-0.54670709 -0.18245491],"[[ 1.47712428 -1.75595765  0.1129219   0.18235703]
 [ 5.29142927 -5.93032642  0.          0.        ]]","[-0.42007699  0.64196567  1.64257269 -1.99533365  0.97645754  1.57732294
 -0.15833046 -0.40477746 -0.25078133 -0.82033494  0.        ]"
9,-3.68652,[-0.26664044 -0.62092214],[ 0.22139665  0.11797747],-0.113776540708,[-0.54670709 -0.18245491],"[[ 1.56359769 -1.85135042  0.1129219   0.18235703]
 [ 3.36232206 -3.6166809   0.          0.        ]]","[-0.55059199  0.4991017   1.64929824 -1.92777542  0.97645719  1.57732191
 -0.24458557 -0.11608736 -0.32779354 -0.8248181   0.        ]"
10,-3.67689,[-0.26939769  1.23499395],[ 0.10706216  0.86250651],-0.118704599304,[-0.54670709 -0.18245491],"[[ 1.6195902  -1.94763195  0.1129219   0.18235703]
 [ 2.24063525 -6.00352636  0.          0.        ]]","[-0.63520647  0.35884175  1.64750005 -1.83238957  0.97645683  1.57732089
 -0.29473891 -0.41391108 -0.38778663 -0.86333363  0.        ]"
11,-3.70858,[ 0.67970158  0.61224472],[ 0.47461376  0.0634689 ],-0.124259068465,[-0.54670709 -0.18245491],"[[ 1.65325528 -2.02678102  0.1129219   0.18235703]
 [ 1.12958714 -1.92497859  0.          0.        ]]","[-0.68598592  0.2474142   1.64409148 -1.73412599  0.97645648  1.57731987
 -0.34441657  0.09499862 -0.4316983  -0.90703339  0.        ]"
12,-3.61655,[ 1.13935261 -1.82161896],[ 0.31044829 -0.48966637],-0.121756050105,[-0.54670709 -0.18245491],"[[ 1.70261563 -2.04057687  0.1129219   0.18235703]
 [ 3.79755982  0.53719782  0.          0.        ]]","[-0.76016849  0.22840731  1.63594418 -1.71521208  0.97645612  1.57731884
 -0.2251248   0.40222203 -0.46233275 -0.87916714  0.        ]"
13,-3.6234,[-0.0745618   1.03694441],[-0.24914229  0.55144811],-0.116961594346,[-0.54670709 -0.18245491],"[[ 1.81753153 -2.06966926  0.1129219   0.18235703]
 [ 7.68112339 -3.43317108  0.          0.        ]]","[-0.93069046  0.18876524  1.60258926 -1.67362502  0.97645577  1.57731782
 -0.05148093 -0.09318958 -0.53611633 -0.81815525  0.        ]"
14,-3.65648,[-0.43830893 -0.70623977],[-0.32308698 -0.39569139],-0.112775219683,[-0.54670709 -0.18245491],"[[ 1.96666574 -2.09792044  0.1129219   0.18235703]
 [ 7.23375989  0.59462357  0.          0.        ]]","[-1.14440115  0.15086579  1.52996217 -1.63105655  0.97645541  1.5773168
 -0.07148366  0.40938748 -0.63646415 -0.7441207   0.        ]"
15,-3.54625,[-0.25986912 -1.35990492],[-0.45373335  0.30727759],-0.111350812232,[-0.54670709 -0.18245491],"[[ 2.09249826 -2.11420065  0.1129219   0.18235703]
 [ 5.35576242 -2.21330218  0.          0.        ]]","[-1.31483874  0.12930445  1.44400557 -1.60556135  0.97645506  1.57731577
 -0.15545364  0.05902215 -0.72598254 -0.68690366  0.        ]"
16,-3.54848,[-0.17240461  0.27858833],[-0.57440954  1.01965499],-0.118642019367,[-0.54670709 -0.18245491],"[[ 2.18823168 -2.19775333  0.1129219   0.18235703]
 [ 4.22133941 -6.12892727  0.          0.        ]]","[-1.43666535  0.02209018  1.36435123 -1.46391423  0.9764547   1.57731475
 -0.20617652 -0.42955886 -0.79547137 -0.72082697  0.        ]"
17,-3.7575,[-0.74837569  0.74344931],[-0.5289706   0.92998171],-0.12899957121,[-0.54670709 -0.18245491],"[[ 2.26497248 -2.30804589  0.1129219   0.18235703]
 [ 3.45528929 -4.90441635  0.          0.        ]]","[-1.52858576 -0.10966911  1.29213879 -1.25055139  0.97645435  1.57731373
 -0.24042852 -0.27676762 -0.84887831 -0.79514584  0.        ]"
