timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-3.15611,[-2.19432179 -1.83479268],[-2.06083846 -1.42739511],-0.17741530506,[-0.38291967 -0.08081083],"[[-0.06367629  0.03778354  0.07658561 -0.12643173]
 [ 0.00027709  0.00375525  0.          0.        ]]","[ 0.96129955  2.4421295   0.13834908  1.05387726  0.66297235 -1.10283127
 -0.29738652  0.33284365  0.87437583  1.16773066  0.        ]"
1,-3.19585,[-1.65976156 -0.58990547],[-1.68606281 -1.21051073],-0.168615302068,[-0.38291967 -0.08081083],"[[ -1.03345865e-01  -1.85450599e-03   7.65856105e-02  -1.26431726e-01]
 [ -3.95407262e+00  -3.95437338e+00   0.00000000e+00   0.00000000e+00]]","[ 0.956377    2.44319639  0.07596278  0.92345498  0.66297204 -1.10283049
 -0.56058338 -0.14840525  0.86704798  1.0604562   0.        ]"
2,-3.10516,[-1.11877905 -0.79629654],[-1.06226456 -1.29365849],-0.143152434732,[-0.38291967 -0.08081083],"[[-0.22132445 -0.10357697  0.07658561 -0.12643173]
 [-7.83089274 -6.21035556  0.          0.        ]]","[ 0.9280283   2.43512164 -0.10768252  0.58928881  0.66297174 -1.1028297
 -0.81861981 -0.4226987   0.80973586  0.76196525  0.        ]"
3,-2.90308,[ 0.39121124 -2.4627226 ],[-0.08680605 -1.43393576],-0.10229684545,[-0.38291967 -0.08081083],"[[ -0.41606846  -0.25817029   0.07658561  -0.12643173]
 [-11.63091521  -9.23887173   0.           0.        ]]","[ 0.83740282  2.39327274 -0.39909958  0.08931016  0.66297143 -1.10282892
 -1.07154439 -0.79092055  0.6113837   0.32080501  0.        ]"
4,-2.62406,[ 0.67238062 -0.33723771],[ 0.68394727 -1.70786774],-0.0614075746918,[-0.38291967 -0.08081083],"[[ -0.63084133  -0.48084542   0.07658561  -0.12643173]
 [ -9.85238614 -13.01603761   0.           0.        ]]","[ 0.67800695  2.27239324 -0.69211278 -0.5926542   0.66297112 -1.10282813
 -0.95316687 -1.25016643  0.22208079 -0.0905161   0.        ]"
5,-2.12352,[ 2.10395763 -3.84829589],[ 1.30235934 -2.15982509],-0.0554320570916,[-0.38291967 -0.08081083],"[[ -0.79925061  -0.75198672   0.07658561  -0.12643173]
 [ -6.99807522 -14.09448704   0.           0.        ]]","[ 0.51394917  2.03702332 -0.89256528 -1.31853773  0.66297082 -1.10282734
 -0.76318668 -1.38128845 -0.2462578  -0.29463734  0.        ]"
6,-2.13749,[ 0.79532945 -2.10981326],[ 1.73488688 -2.48694611],-0.077904103468,[-0.38291967 -0.08081083],"[[ -0.89812837  -1.07081646   0.07658561  -0.12643173]
 [ -2.90337108 -17.77619445   0.           0.        ]]","[ 0.4036191   1.65909218 -0.99566928 -1.95865062  0.66297051 -1.10282656
 -0.49064744 -1.82892627 -0.67063221 -0.27725239  0.        ]"
7,-2.00486,[ 1.58220808 -3.04811824],[ 2.02628207 -2.4786365 ],-0.100633473614,[-0.38291967 -0.08081083],"[[ -0.92405194  -1.46254505   0.07658561  -0.12643173]
 [  0.30032479 -21.3845988    0.           0.        ]]","[ 0.3731488   1.099759   -1.02074345 -2.34223331  0.6629702  -1.10282577
 -0.27741278 -2.26764929 -0.99173499 -0.07012573  0.        ]"
8,-2.3521,[ 2.50469406 -1.56843229],[ 1.92774487 -2.10912895],-0.117272241841,[-0.38291967 -0.08081083],"[[ -0.87840965  -1.92572336   0.07658561  -0.12643173]
 [  4.25085753 -24.92136468   0.           0.        ]]","[ 0.42637991  0.4136184  -0.97603847 -2.1563679   0.66296989 -1.10282498
 -0.01446948 -2.69765888 -1.15515292  0.28428121  0.        ]"
9,-2.64987,[ 1.00855627 -1.79597883],[ 1.38925624 -1.58593524],-0.131162691422,[-0.38291967 -0.08081083],"[[ -0.75453267  -2.45892945   0.07658561  -0.12643173]
 [  8.12412389 -28.38761131   0.           0.        ]]","[ 0.56057963 -0.23157239 -0.84223944 -1.14663817  0.66296959 -1.1028242
  0.24333105 -3.11908997 -1.12994448  0.73198691  0.        ]"
10,-3.00746,[ 0.53154357 -1.55078621],[ 0.48780331 -0.90394092],-0.152859510257,[-0.38291967 -0.08081083],"[[ -0.55394804  -3.06076822   0.07658561  -0.12643173]
 [ 11.92212671 -25.96802435   0.           0.        ]]","[ 0.74185556 -0.56418868 -0.59145582  0.66385273  0.66296928 -1.10282341
  0.49612208 -2.82489837 -0.93500277  1.2247891   0.        ]"
