timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.190402818643,"[[ 0.00389124 -0.02378284  0.18581961  0.18706525]
 [-0.00054944 -0.00177381  0.          0.        ]]",[ 2.77953601  0.64681971],-1.87363,"[ 1.01951126  1.70061308 -0.1306361   0.78299538  1.61673322  1.61308999
  0.37885281  0.34543358 -0.21876818 -1.72615704  0.        ]",[-0.27814892 -0.1871499 ],[ 2.57807081 -0.13092449]
1,-0.182706400959,"[[ 0.04357289 -0.02903475  0.18581961  0.18706525]
 [ 3.95554149 -0.52167909  0.          0.        ]]",[ 2.0413034   0.56677067],-1.75664,"[ 1.0181375   1.70043536 -0.07020557  0.76850982  1.61672909  1.61308589
  0.56582774  0.26864085 -0.21947379 -1.6540897   0.        ]",[-0.27814892 -0.1871499 ],[ 1.67933633  0.42453037]
2,-0.157253752244,"[[ 0.16158264 -0.02251413  0.18581961  0.18706525]
 [ 7.83252671  1.16811517  0.          0.        ]]",[ 0.89515227  0.11803538],-1.61204,"[ 1.00053466  1.70064039  0.1085231   0.78649299  1.61672497  1.61308179
  0.7490637   0.51823134 -0.23845846 -1.41810796  0.        ]",[-0.27814892 -0.1871499 ],[ 1.30779059 -0.97924343]
3,-0.118424624137,"[[  0.35638452  -0.03830185   0.18581961   0.18706525]
 [ 11.63499636  -2.73387509   0.           0.        ]]",[-0.18489371  0.46563473],-1.23962,"[ 0.927939    1.70003674  0.39493633  0.74295519  1.61672085  1.61307769
  0.92877752 -0.05811215 -0.31781896 -1.06519191  0.        ]",[-0.27814892 -0.1871499 ],[ 0.09753977  0.29953236]
4,-0.0779608459506,"[[  0.59064213  -0.0805368    0.18581961   0.18706525]
 [ 11.79025035  -1.49374899   0.           0.        ]]",[-0.97787935  0.19902548],-1.04356,"[ 0.77260257  1.69690254  0.71181526  0.62664458  1.61671672  1.61307359
  0.93611401  0.12506074 -0.47881174 -0.69227043  0.        ]",[-0.27814892 -0.1871499 ],[-0.86871078 -0.51905076]
5,-0.0563993141272,"[[ 0.78963574 -0.13072109  0.18581961  0.18706525]
 [ 8.12132493 -3.51794098  0.          0.        ]]",[-0.79072583  0.59919763],-1.04637,"[ 0.58826605  1.69029605  0.94520473  0.4889741   1.6167126   1.61306949
  0.76270975 -0.17392286 -0.66108724 -0.42298227  0.        ]",[-0.27814892 -0.1871499 ],[ 0.82902226 -0.10547564]
6,-0.0584813502948,"[[  0.98335673  -0.20458295   0.18581961   0.18706525]
 [ 11.24039685  -3.86706329   0.           0.        ]]",[-1.95940304  0.50990105],-0.845904,"[ 0.3698356   1.67491482  1.13146416  0.28809507  1.61670847  1.61306539
  0.91012445 -0.22548992 -0.8600525  -0.21714918  0.        ]",[-0.27814892 -0.1871499 ],[-2.20289068  0.83645395]
7,-0.0800469289113,"[[ 1.16623044 -0.24790853  0.18581961  0.18706525]
 [ 7.06088321 -0.47681082  0.          0.        ]]",[-1.99849653  0.10348797],-0.964131,"[ 0.13575292  1.66278352  1.26386317  0.17161685  1.61670435  1.61306129
  0.71258841  0.27526854 -1.09193048 -0.04204507  0.        ]",[-0.27814892 -0.1871499 ],[-1.55411782  0.23798995]
8,-0.0981528701734,"[[ 1.26635217 -0.24787914  0.18581961  0.18706525]
 [ 2.96492797  0.4765604   0.          0.        ]]",[-1.7075783   0.05067682],-1.12863,"[ -1.03802293e-03   1.66278810e+00   1.31678458e+00   1.71695345e-01
   1.61670023e+00   1.61305719e+00   5.19001796e-01   4.16086386e-01
  -1.24717124e+00   4.82731556e-02   0.00000000e+00]",[-0.27814892 -0.1871499 ],[-1.69565065 -1.03295758]
9,-0.0989247930954,"[[ 1.28538649 -0.278155    0.18581961  0.18706525]
 [-1.04814602 -3.49093145  0.          0.        ]]",[-0.76497662  0.81171513],-1.13631,"[-0.02758127  1.65296144  1.32521047  0.09104101  1.6166961   1.61305308
  0.32933249 -0.16993427 -1.25367827  0.04734088  0.        ]",[-0.27814892 -0.1871499 ],[-0.05747148  0.56457808]
10,-0.090414690092,"[[ 1.26234152 -0.32484992  0.18581961  0.18706525]
 [-1.25565285 -1.18624185  0.          0.        ]]",[-0.67385638  0.52171195],-0.936119,"[  4.53498244e-03   1.63565548e+00   1.31493628e+00  -3.19660682e-02
   1.61669198e+00   1.61304898e+00   3.19524883e-01   1.70481407e-01
  -1.18180861e+00   8.70607061e-04   0.00000000e+00]",[-0.27814892 -0.1871499 ],[-1.37297368  1.49685225]
11,-0.0805239981875,"[[ 1.19777119 -0.30859628  0.18581961  0.18706525]
 [-5.18827426  2.79832773  0.          0.        ]]",[ 0.11646654  0.08876464],-1.0694,"[ 0.09321681  1.64196815  1.2820668   0.01064624  1.61668786  1.61304488
  0.13365791  0.75902463 -1.09528064 -0.04937401  0.        ]",[-0.27814892 -0.1871499 ],[ 0.48924832  0.60589067]
12,-0.0731312929798,"[[ 1.1144455  -0.22912237  0.18581961  0.18706525]
 [-3.15108375  5.14125105  0.          0.        ]]",[-0.20268227 -0.37100956],-1.0677,"[ 0.20433406  1.66830016  1.23093502  0.22197916  1.61668373  1.61304078
  0.22994123  1.10508638 -1.02836896 -0.08308825  0.        ]",[-0.27814892 -0.1871499 ],[-0.30113202 -0.72820871]
13,-0.0673225582039,"[[ 1.0401086  -0.1562443   0.18581961  0.18706525]
 [-4.27885247  2.15650302  0.          0.        ]]",[ 0.27859688  0.09176072],-1.01729,"[ 0.2997257   1.68570647  1.17729776  0.41928254  1.61667961  1.61303668
  0.17663947  0.66422102 -0.97231736 -0.11673965  0.        ]",[-0.27814892 -0.1871499 ],[ 1.09528213  1.18857951]
14,-0.0666851670479,"[[ 0.9950562  -0.0738304   0.18581961  0.18706525]
 [-0.23983847  6.07184011  0.          0.        ]]",[-0.65073538 -0.69989932],-0.877823,"[ 0.35558821  1.69750296  1.14123736  0.64509271  1.61667549  1.61303258
  0.36753485  1.24253713 -0.96715657 -0.11511447  0.        ]",[-0.27814892 -0.1871499 ],[-2.86796732 -0.70588346]
15,-0.0671320803656,"[[ 0.95062784  0.01837249  0.18581961  0.18706525]
 [-4.18984701  3.1581545   0.          0.        ]]",[ 0.21489218 -0.16641289],-1.02552,"[ 0.40910038  1.70068714  1.10313666  0.89928893  1.61667136  1.61302848
  0.18084559  0.81216783 -0.97216642 -0.10969937  0.        ]",[-0.27814892 -0.1871499 ],[-0.25946161 -0.6697949 ]
16,-0.0583970667245,"[[ 0.85737479  0.05430239  0.18581961  0.18706525]
 [-5.13232406  0.44387951  0.          0.        ]]",[ 0.84549582  0.31079313],-0.956289,"[ 0.51586174  1.69905372  1.01530551  0.99834637  1.61666724  1.61302438
  0.1363012   0.41125315 -0.867717   -0.19787447  0.        ]",[-0.27814892 -0.1871499 ],[ 0.41767217  0.88209902]
17,-0.0545460429022,"[[ 0.77231086  0.0981288   0.18581961  0.18706525]
 [-3.37989921  3.92715566  0.          0.        ]]",[ 0.57873344 -0.27884167],-1.03817,"[ 0.60604152  1.6948853   0.92643652  1.1188998   1.61666312  1.61302028
  0.21912595  0.92575256 -0.78598221 -0.27865325  0.        ]",[-0.27814892 -0.1871499 ],[ 0.94415956 -0.47632876]
18,-0.0549825733227,"[[ 0.74286552  0.15695351  0.18581961  0.18706525]
 [ 0.42270507  1.96187141  0.          0.        ]]",[-0.04647686 -0.14967118],-0.903218,"[ 0.6355299   1.68554533  0.89384794  1.27985172  1.616659    1.61301618
  0.39884836  0.63546772 -0.7900057  -0.27951314  0.        ]",[-0.27814892 -0.1871499 ],[-0.39474218  0.69069121]
19,-0.0569736026774,"[[ 0.73555775  0.22324698  0.18581961  0.18706525]
 [-1.14824731  4.65848565  0.          0.        ]]",[ 0.01108544 -0.54719281],-0.924827,"[ 0.6427047   1.66991234  0.88561976  1.45942245  1.61665487  1.61301208
  0.32460004  1.03377239 -0.82959058 -0.24842251  0.        ]",[-0.27814892 -0.1871499 ],[ 0.7058953   1.20281558]
20,-0.0654576759785,"[[ 0.74082405  0.35520839  0.18581961  0.18706525]
 [ 1.66554971  8.52477693  0.          0.        ]]",[-0.96412963 -1.27547777],-1.02729,"[ 0.63753891  1.62297693  0.89155294  1.80811912  1.61665075  1.61300798
  0.45758849  1.60484284 -0.9411133  -0.17231488  0.        ]",[-0.27814892 -0.1871499 ],[ 0.44967099 -1.25465276]
21,-0.0842655964654,"[[ 0.79166958  0.48427613  0.18581961  0.18706525]
 [ 3.41316863  4.39576053  0.          0.        ]]",[-1.50641668 -0.84265947],-0.928307,"[ 0.58615681  1.55738393  0.94735599  2.13306737  1.61664663  1.61300388
  0.54018597  0.99496154 -1.1248429  -0.069257    0.        ]",[-0.27814892 -0.1871499 ],[-1.84688487 -0.48566133]
22,-0.0960014692283,"[[ 0.81957079  0.55203838  0.18581961  0.18706525]
 [-0.60968342  2.38715252  0.          0.        ]]",[-0.87306935 -0.44751415],-1.06439,"[ 0.55682737  1.51550904  0.97679536  2.29543858  1.6166425   1.61299978
  0.35005294  0.69827763 -1.22756694 -0.02735664  0.        ]",[-0.27814892 -0.1871499 ],[-0.61698019 -0.57026514]
23,-0.0923287662194,"[[ 0.78301641  0.57666045  0.18581961  0.18706525]
 [-3.037677    0.08272719  0.          0.        ]]",[-0.19835617 -0.00453711],-1.0155,"[ 0.59509079  1.49907249  0.93805026  2.35282372  1.61663838  1.61299568
  0.23529801  0.35790011 -1.19467081 -0.053494    0.        ]",[-0.27814892 -0.1871499 ],[-0.93538009 -0.20036366]
24,-0.0768020054032,"[[ 0.68574031  0.57035103  0.18581961  0.18706525]
 [-6.67780761 -0.71104137  0.          0.        ]]",[ 0.89908791  0.29517439],-1.00169,"[ 0.69006015  1.50334085  0.82809793  2.33819086  1.61663426  1.61299158
  0.06325361  0.24065554 -1.04738421 -0.14811603  0.        ]",[-0.27814892 -0.1871499 ],[ 1.81850428  1.48624168]
25,-0.068419580632,"[[ 0.59318852  0.59598406  0.18581961  0.18706525]
 [-2.59097561  3.26112775  0.          0.        ]]",[ 0.22701174 -0.38954723],-0.917035,"[ 0.77052843  1.4857242   0.71500146  2.39720922  1.61663013  1.61298748
  0.25641046  0.82736817 -0.94271264 -0.24053036  0.        ]",[-0.27814892 -0.1871499 ],[ 0.07418806  0.37720809]
