timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.241369378558,"[[-0.06023609 -0.04487294 -0.01362382  0.07519476]
 [-0.00468227 -0.00153505  0.          0.        ]]",[ 1.84516275 -1.27698505],-2.18517,"[ 1.0140003   1.6417937  -0.23923736  0.78066504 -0.10949504  0.64157207
  0.37122658  0.34291238  1.46832544 -0.88234836  0.        ]",[-0.3080636  -0.19795769],[ 1.18423711 -2.50663258]
1,-0.240030346885,"[[-0.02062284 -0.08464661 -0.01362382  0.07519476]
 [ 3.95282621 -3.96262382  0.          0.        ]]",[ 1.48636937 -1.09168756],-2.17773,"[ 1.01635099  1.63858698 -0.17904644  0.67418233 -0.10949497  0.6415715
  0.55776673 -0.25470013  1.46969211 -0.84427044  0.        ]",[-0.3080636  -0.19795769],[ 1.4145541  -2.10757373]
2,-0.235503154543,"[[ 0.09735509 -0.20285471 -0.01362382  0.07519476]
 [ 7.83205586 -7.84523214  0.          0.        ]]",[ 0.84764302 -0.7000342 ],-2.1092,"[  1.00970567e+00   1.61752187e+00   1.38940256e-04   3.60483389e-01
  -1.09494901e-01   6.41570940e-01   7.40616964e-01  -8.40471844e-01
   1.46575286e+00  -7.30606574e-01   0.00000000e+00]",[-0.3080636  -0.19795769],[-0.14042639 -0.74129225]
3,-0.229265899934,"[[  0.24687946  -0.38764757  -0.01362382   0.07519476]
 [  7.12273332 -10.62478695   0.           0.        ]]",[ 0.86899197 -0.30541974],-2.12445,"[ 0.97211831  1.55069786  0.22396769 -0.11318811 -0.10949483  0.64157037
  0.70718174 -1.25982382  1.439478   -0.62550668  0.        ]",[-0.3080636  -0.19795769],[ 2.31232242 -1.04888205]
4,-0.219636852819,"[[  4.27627827e-01  -6.37773227e-01  -1.36238162e-02   7.51947599e-02]
 [  1.09394428e+01  -1.43752205e+01   0.00000000e+00   0.00000000e+00]]",[ 0.22361395  0.31020877],-1.99332,"[ 0.88437318  1.39840187  0.48301261 -0.6964629  -0.10949476  0.64156981
  0.88708486 -1.82565006  1.37624773 -0.53349733  0.        ]",[-0.3080636  -0.19795769],[-0.32065553 -0.82145401]
5,-0.205103843684,"[[  6.31529329e-01  -9.55048631e-01  -1.36238162e-02   7.51947599e-02]
 [  9.45556632e+00  -1.73424434e+01   0.00000000e+00   0.00000000e+00]]",[ 0.23316647  0.76030374],-1.82304,"[ 0.73331302  1.11733395  0.75016659 -1.28922794 -0.10949469  0.64156924
  0.81714012 -2.27330818  1.25878126 -0.4798691   0.        ]",[-0.3080636  -0.19795769],[-0.67729899  0.59058461]
6,-0.189481864214,"[[  7.91868272e-01  -1.27497927e+00  -1.36238162e-02   7.51947599e-02]
 [  6.58781768e+00  -1.46596171e+01   0.00000000e+00   0.00000000e+00]]",[ 0.76679194  0.80763102],-1.75172,"[ 0.57963502  0.76135926  0.93461999 -1.66544155 -0.10949462  0.64156868
  0.68196548 -1.86854423  1.10863832 -0.51856063  0.        ]",[-0.3080636  -0.19795769],[ 1.18464924 -0.11587159]
7,-0.170556846993,"[[  9.62022179e-01  -1.56986852e+00  -1.36238162e-02   7.51947599e-02]
 [  1.04149850e+01  -1.48286524e+01   0.00000000e+00   0.00000000e+00]]",[ 0.11091897  1.13585126],-1.50721,"[ 0.38769358  0.39972743  1.09990387 -1.78197391 -0.10949456  0.64156811
  0.86236172 -1.89404117  0.93396389 -0.52684522  0.        ]",[-0.3080636  -0.19795769],[ 0.77541166  1.83850712]
8,-0.146691596835,"[[  1.19904389  -1.82376694  -0.01362382   0.07519476]
 [ 13.27779693 -10.57529222   0.           0.        ]]",[-0.3989439   1.12628174],-1.20795,"[ 0.08122505  0.08710834  1.26923238 -1.69657972 -0.10949449  0.64156755
  0.99730186 -1.25233564  0.74407979 -0.43385645  0.        ]",[-0.3080636  -0.19795769],[-1.70136137  2.31643934]
9,-0.126137401983,"[[ 1.42225141 -1.993434   -0.01362382  0.07519476]
 [ 9.05692475 -6.40540736  0.          0.        ]]",[ 0.07801452  0.83988857],-1.08325,"[-0.23499217 -0.11186358  1.35636502 -1.54589143 -0.10949442  0.64156698
  0.79834619 -0.62322571  0.58643869 -0.33138109  0.        ]",[-0.3080636  -0.19795769],[-1.42096009  1.18281141]
10,-0.113991958768,"[[ 1.561875   -2.08053648 -0.01362382  0.07519476]
 [ 4.91917042 -2.31851215  0.          0.        ]]",[ 0.56274378  0.40988424],-1.03802,"[-0.43930783 -0.20866124  1.37304994 -1.44087928 -0.10949435  0.64156642
  0.60330861 -0.0066367   0.49196677 -0.27301698  0.        ]",[-0.3080636  -0.19795769],[ 0.47549189  1.06165169]
11,-0.105663983478,"[[ 1.67816406 -2.08671833 -0.01362382  0.07519476]
 [ 6.70376486  1.68699162  0.          0.        ]]",[-0.04550831 -0.22272249],-1.02149,"[-0.60984165 -0.21536451  1.36435065 -1.43273878 -0.10949428  0.64156585
  0.6874266   0.59767267  0.43835298 -0.17388879  0.        ]",[-0.3080636  -0.19795769],[-0.32324091 -0.96147397]
12,-0.0968645984719,"[[ 1.7980725  -2.09150847 -0.01362382  0.07519476]
 [ 5.29180879 -2.15321926  0.          0.        ]]",[ 0.02674846  0.39646515],-0.935834,"[-0.78343129 -0.22054254  1.33399633 -1.42636901 -0.10949421  0.64156529
  0.6208721   0.01830027  0.37373828 -0.07824531  0.        ]",[-0.3080636  -0.19795769],[ 0.65767999  1.25411406]
13,-0.0870659811722,"[[ 1.9289763  -2.09441744 -0.01362382  0.07519476]
 [ 7.79021699  1.84900513  0.          0.        ]]",[-0.7084505  -0.23171203],-0.885778,"[-0.96742562 -0.22368009  1.27658795 -1.42247364 -0.10949414  0.64156472
  0.73863641  0.62211547  0.29302284  0.01767321  0.        ]",[-0.3080636  -0.19795769],[-0.1210642  -1.29312329]
14,-0.0756692277029,"[[ 2.07842765 -2.09752989 -0.01362382  0.07519476]
 [ 7.15706339 -2.14693806  0.          0.        ]]",[-0.89276522  0.35625026],-0.78165,"[-1.16654007 -0.22703127  1.18132608 -1.41828425 -0.10949407  0.64156416
  0.7087914   0.01924714  0.18851661  0.11198382  0.        ]",[-0.3080636  -0.19795769],[-0.48055139  0.87598634]
15,-0.0661750812979,"[[ 2.20106011 -2.10523831 -0.01362382  0.07519476]
 [ 5.11296662  1.36437613  0.          0.        ]]",[-0.76446331 -0.10501561],-0.718171,"[-1.31821881 -0.23530502  1.08091162 -1.40781593 -0.109494    0.64156359
  0.61244022  0.54899932  0.09494111  0.17017885  0.        ]",[-0.3080636  -0.19795769],[-1.7335444   0.39381067]
16,-0.0623089841826,"[[ 2.26258612 -2.06257343 -0.01362382  0.07519476]
 [ 1.0531714   2.89699391  0.          0.        ]]",[-0.26702845 -0.32308942],-0.714074,"[-1.38955259 -0.18905093  1.02347482 -1.46400042 -0.10949393  0.64156303
  0.42107713  0.78022497  0.03828346  0.24322074  0.        ]",[-0.3080636  -0.19795769],[-0.69322322  0.43338351]
17,-0.0645517417456,"[[ 2.25590697 -1.98798956 -0.01362382  0.07519476]
 [-1.71185872  4.55587117  0.          0.        ]]",[ 0.05996751 -0.62474424],-0.722739,"[-1.38197283 -0.1056753   1.02992707 -1.55182373 -0.10949386  0.64156246
  0.29074422  1.03049893  0.02776513  0.317552    0.        ]",[-0.3080636  -0.19795769],[ 0.43034872 -0.93264584]
18,-0.0672176541974,"[[ 2.23910396 -1.9348306  -0.01362382  0.07519476]
 [ 0.02577135  0.77262911  0.          0.        ]]",[-0.27887642 -0.15221356],-0.707655,"[-1.36272538 -0.04451102  1.04592825 -1.60611882 -0.10949379  0.6415619
  0.37264909  0.45971978  0.02934751  0.36482879  0.        ]",[-0.3080636  -0.19795769],[ 0.01486903  0.32601071]
19,-0.0679793000284,"[[ 2.24020349 -1.90657985 -0.01362382  0.07519476]
 [ 0.08398322  2.04819494  0.          0.        ]]",[-0.35910124 -0.38706294],-0.670095,"[-1.36399018 -0.01148538  1.04489    -1.63209805 -0.10949373  0.64156133
  0.37539271  0.65216428  0.01983699  0.39378798  0.        ]",[-0.3080636  -0.19795769],[-0.93685348 -0.8147636 ]
20,-0.070707642304,"[[ 2.20466425 -1.89838772 -0.01362382  0.07519476]
 [-3.62555095 -1.21808745  0.          0.        ]]",[ 0.37447283  0.13846228],-0.708451,"[-1.32247859 -0.00184625  1.07766644 -1.63925157 -0.10949366  0.64156077
  0.20053935  0.15937881  0.05246505  0.38704529  0.        ]",[-0.3080636  -0.19795769],[-0.16907973  0.83348988]
