timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.122539488694,[-0.40362284 -0.23319174],[ 1.91617155 -0.28799498],-1.46897,"[ 0.87327613  1.12712413 -0.08486724  1.06221358  0.80633773  0.5635036
  0.33401336  0.26518577  0.3782452  -0.71358049  0.        ]","[[  7.26029866e-02   6.08241858e-02   9.41830673e-02   6.53421539e-02]
 [ -2.21923163e-03  -2.19250221e-06   0.00000000e+00   0.00000000e+00]]",[ 2.61006835 -0.80540896]
1,-0.120471540634,[-0.40362284 -0.23319174],[ 1.13942981  0.12730774],-1.3946,"[ 0.86726391  1.1289368  -0.02215871  0.99002872  0.80633635  0.56350284
  0.52078475 -0.30609529  0.37219898 -0.64838948  0.        ]","[[ 0.11226199  0.02881154  0.09418307  0.06534215]
 [ 3.95493934 -3.19062386  0.          0.        ]]",[ 0.73980598  0.38231677]
2,-0.113277343966,[-0.40362284 -0.23319174],[ 0.06169994 -0.37044889],-1.20402,"[ 0.83804414  1.12922641  0.1463963   0.88169114  0.80633497  0.56350207
  0.65519328 -0.02393335  0.33580074 -0.41544958  0.        ]","[[ 0.21993302 -0.01918966  0.09418307  0.06534215]
 [ 6.80268465 -1.61474361  0.          0.        ]]",[ 0.10476578  1.11749916]
3,-0.103133677296,[-0.40362284 -0.23319174],[-1.08131909 -1.56206071],-0.883399,"[ 0.7730385   1.12937401  0.35755837  0.89918659  0.80633359  0.5635013
  0.66832958  0.69073735  0.23121395 -0.02255291  0.        ]","[[ 0.35877935 -0.01143698  0.09418307  0.06534215]
 [ 7.08102545  2.37670895  0.          0.        ]]",[-0.93755372 -1.41885428]
4,-0.0980488268485,[-0.40362284 -0.23319174],[-0.37541482 -0.66475546],-0.811151,"[ 0.70559041  1.12944356  0.50751556  0.91577297  0.80633221  0.56350053
  0.48673911 -0.02638709  0.1197727   0.25858637  0.        ]","[[ 0.46179826 -0.00408772  0.09418307  0.06534215]
 [ 3.23367073 -1.62843988  0.          0.        ]]",[-1.13325142  0.52660375]
5,-0.0974213659346,[-0.40362284 -0.23319174],[ 0.24184701 -0.99476087],-0.869976,"[ 0.68735259  1.12930145  0.54189689  0.89024659  0.80633083  0.56349976
  0.29696905  0.35300915  0.09775983  0.30555147  0.        ]","[[ 0.48613119 -0.01539652  0.09418307  0.06534215]
 [-0.78698833  0.49049282  0.          0.        ]]",[ 0.17411182  0.07737358]
6,-0.0974909074772,[-0.40362284 -0.23319174],[ 0.06213774 -1.10438478],-0.874424,"[ 0.69395171  1.12944448  0.52968906  0.91909836  0.80632946  0.56349899
  0.33020678  0.40607643  0.10024426  0.30051635  0.        ]","[[ 0.47745703 -0.00261296  0.09418307  0.06534215]
 [-0.08277187  0.7868764   0.          0.        ]]",[ 0.72784341 -1.54702411]
7,-0.0970283433095,[-0.40362284 -0.23319174],[-0.28727514 -0.31935811],-0.83219,"[ 0.67283742  1.1289926   0.56786903  0.86457516  0.80632808  0.56349822
  0.46625365 -0.30588135  0.08210876  0.33744869  0.        ]","[[ 0.50472199 -0.02677082  0.09418307  0.06534215]
 [ 2.79966593 -3.1894072   0.          0.        ]]",[-0.13681109 -1.57750268]
8,-0.0967236827213,[-0.40362284 -0.23319174],[ 0.27558178  0.69520211],-0.87327,"[ 0.63133369  1.11882024  0.63641342  0.63316644  0.8063267   0.56349745
  0.4381661  -1.00350102  0.0822087   0.32500898  0.        ]","[[ 0.55474479 -0.12965092  0.09418307  0.06534215]
 [ 2.20458692 -7.0856186   0.          0.        ]]",[ 0.25471122  0.3009216 ]
9,-0.0958615414507,[-0.40362284 -0.23319174],[ 0.03987852  0.48368719],-0.850665,"[ 0.58284049  1.08754625  0.7077393   0.34906793  0.80632532  0.56349668
  0.48364128 -0.76510318  0.08410315  0.282642    0.        ]","[[ 0.60850348 -0.25800453  0.09418307  0.06534215]
 [ 3.16808121 -5.75417576  0.          0.        ]]",[-0.69078177  0.18638771]
10,-0.0948897309134,[-0.40362284 -0.23319174],[ 0.72337735  0.55928636],-0.898117,"[ 0.54885978  1.04626873  0.75317472  0.12028302  0.80632394  0.56349591
  0.35168677 -0.61237174  0.08856384  0.22014318  0.        ]","[[ 0.64381507 -0.36452954  0.09418307  0.06534215]
 [ 0.37237621 -4.90117723  0.          0.        ]]",[ 0.34967762 -0.71254777]
11,-0.0941126219558,[-0.40362284 -0.23319174],[ 0.92641532  1.30631721],-0.918507,"[ 0.5276055   0.98056422  0.77996319 -0.13708516  0.80632256  0.56349514
  0.41667568 -1.10026077  0.10472565  0.09103661  0.        ]","[[ 0.6650778  -0.48989263  0.09418307  0.06534215]
 [ 1.74930265 -7.62604434  0.          0.        ]]",[ 0.21851957  0.12198296]
12,-0.0917915715091,[-0.40362284 -0.23319174],[ 0.82555437  1.29331076],-0.92594,"[ 0.48251758  0.88191275  0.83314637 -0.41583882  0.80632118  0.56349437
  0.45583224 -0.98679393  0.0877569  -0.0163593   0.        ]","[[ 0.70838753 -0.63605545  0.09418307  0.06534215]
 [ 2.57892126 -6.99234485  0.          0.        ]]",[ 0.51960116  0.92097161]
13,-0.0873381822299,[-0.40362284 -0.23319174],[-0.12617305  0.36351267],-0.885704,"[ 0.40280025  0.80016503  0.91686318 -0.59355225  0.8063198   0.5634936
  0.55039071 -0.30918013  0.02911735  0.01027935  0.        ]","[[ 0.78006646 -0.73793175  0.09418307  0.06534215]
 [ 4.58233751 -3.20788305  0.          0.        ]]",[ 0.00793353  0.66202017]
14,-0.0826098659146,[-0.40362284 -0.23319174],[-0.68838251 -0.32854015],-0.844586,"[ 0.29295985  0.767829    1.0148742  -0.65464157  0.80631843  0.56349283
  0.54755328  0.17155861 -0.06012216  0.1750288   0.        ]","[[ 0.87111022 -0.77515075  0.09418307  0.06534215]
 [ 4.52223687 -0.52296527  0.          0.        ]]",[-0.66101211 -0.10520136]
15,-0.0802990181853,[-0.40362284 -0.23319174],[-0.30715343 -0.15812449],-0.82318,"[ 0.21135886  0.7548661   1.07714067 -0.67789345  0.80631705  0.56349206
  0.41990166  0.09899074 -0.13071274  0.30120057  0.        ]","[[ 0.93441966 -0.78967633  0.09418307  0.06534215]
 [ 1.81771004 -0.92825447  0.          0.        ]]",[-1.06621773 -0.03453459]
16,-0.0798680326163,[-0.40362284 -0.23319174],[ 0.63068843  0.1057874 ],-0.849951,"[ 0.21624093  0.73694967  1.07363579 -0.70894912  0.80631567  0.56349129
  0.23146746  0.07802824 -0.12268054  0.26334659  0.        ]","[[ 0.93071779 -0.80941601  0.09418307  0.06534215]
 [-2.17461126 -1.04532893  0.          0.        ]]",[-0.06642176 -0.2214316 ]
17,-0.0808606096568,[-0.40362284 -0.23319174],[ 1.07331133  0.43814793],-0.870298,"[ 0.27537886  0.70954767  1.02897769 -0.75416301  0.80631429  0.56349053
  0.22110557 -0.07523961 -0.06869169  0.11258268  0.        ]","[[ 0.88502301 -0.83891107  0.09418307  0.06534215]
 [-2.39414178 -1.90132479  0.          0.        ]]",[ 0.94318572  0.7003945 ]
18,-0.0811468757835,[-0.40362284 -0.23319174],[ 0.08941453 -0.38047877],-0.854531,"[ 0.28800458  0.70024456  1.01888208 -0.76891653  0.80631291  0.56348976
  0.3994304   0.42784907 -0.05801555  0.07414993  0.        ]","[[ 0.87504731 -0.84874664  0.09418307  0.06534215]
 [ 1.38400194  0.90840739  0.          0.        ]]",[ 0.14853579  0.18227382]
19,-0.0802416762338,[-0.40362284 -0.23319174],[-0.2683402  -0.63952357],-0.855873,"[ 0.2454564   0.72393775  1.05209313 -0.73074515  0.80631153  0.56348899
  0.42586398  0.55382545 -0.09509924  0.19037497  0.        ]","[[ 0.90834657 -0.82351929  0.09418307  0.06534215]
 [ 1.94405555  1.61198382  0.          0.        ]]",[-0.5392346 -1.6112782]
20,-0.0794744247077,[-0.40362284 -0.23319174],[ 0.38389426  0.3566989 ],-0.870722,"[ 0.22316518  0.71666713  1.06861179 -0.74266146  0.80631015  0.56348822
  0.3234113  -0.16073869 -0.11333066  0.21851715  0.        ]","[[ 0.92544912 -0.83132062  0.09418307  0.06534215]
 [-0.22657784 -2.37882175  0.          0.        ]]",[ 1.18871581  0.22899693]
21,-0.0773890139354,[-0.40362284 -0.23319174],[-0.57784283 -0.01450914],-0.798774,"[ 0.1763754   0.68050444  1.1014454  -0.7992728   0.80630877  0.56348745
  0.51035079  0.00982713 -0.14876187  0.2424265   0.        ]","[[ 0.96065581 -0.86933946  0.09418307  0.06534215]
 [ 3.73407642 -1.42622117  0.          0.        ]]",[-1.60309108  0.18735741]
22,-0.0758691510526,[-0.40362284 -0.23319174],[ 0.14208987  0.00235292],-0.875087,"[ 0.12974934  0.66023121  1.13183153 -0.82917318  0.8063074   0.56348668
  0.3201088   0.14794026 -0.18632098  0.28869154  0.        ]","[[ 0.99489721 -0.8901245   0.09418307  0.06534215]
 [-0.29652218 -0.65486701  0.          0.        ]]",[ 0.46470366 -1.26341978]
23,-0.0738351567198,[-0.40362284 -0.23319174],[ 0.05593763  0.87216747],-0.780556,"[ 0.11234211  0.60730782  1.14260962 -0.90156262  0.80630602  0.56348591
  0.40722287 -0.55881442 -0.19492725  0.23796505  0.        ]","[[ 1.00748503 -0.94282526  0.09418307  0.06534215]
 [ 1.54914909 -4.60204836  0.          0.        ]]",[-0.96936454  1.95578167]
24,-0.0725121230116,[-0.40362284 -0.23319174],[ 0.81927705  0.26384577],-0.844366,"[ 0.12317046  0.55371377  1.13593565 -0.96726551  0.80630464  0.56348514
  0.22468941  0.16668001 -0.18379147  0.14348227  0.        ]","[[ 0.99966646 -0.99421276  0.09418307  0.06534215]
 [-2.3181263  -0.5502129   0.          0.        ]]",[ 0.91239832  0.36668754]
25,-0.0729925340706,[-0.40362284 -0.23319174],[ 0.00649005 -0.23061621],-0.834613,"[ 0.13650977  0.55759437  1.12755513 -0.96274443  0.80630326  0.56348437
  0.3972258   0.42841491 -0.17352468  0.12719564  0.        ]","[[ 0.98998049 -0.99055059  0.09418307  0.06534215]
 [ 1.33735605  0.91155922  0.          0.        ]]",[ 0.00712733 -0.34805458]
26,-0.0721580548214,[-0.40362284 -0.23319174],[-0.02999148  0.04978982],-0.845068,"[ 0.09944184  0.56205751  1.15039991 -0.95750023  0.80630188  0.5634836
  0.39732662  0.17842114 -0.20256071  0.1933574   0.        ]","[[ 1.01674913 -0.98632787  0.09418307  0.06534215]
 [ 1.33950206 -0.48463442  0.          0.        ]]",[ 0.86086181  0.27600227]
27,-0.07080759088,[-0.40362284 -0.23319174],[-1.08290088 -0.41069499],-0.772059,"[ 0.01314268  0.56349063  1.19859278 -0.95580417  0.8063005   0.56348283
  0.55682748  0.37564939 -0.27388487  0.32760962  0.        ]","[[ 1.07744478 -0.98496895  0.09418307  0.06534215]
 [ 4.71880503  0.61687053  0.          0.        ]]",[-1.12041114  0.82767209]
28,-0.0727976797029,[-0.40362284 -0.23319174],[-0.72023189 -1.09153461],-0.821895,"[-0.06565472  0.61033794  1.23696203 -0.89761306  0.80629912  0.56348206
  0.36562203  0.96048241 -0.35357617  0.50735125  0.        ]","[[ 1.13117607 -0.93986008  0.09418307  0.06534215]
 [ 0.66781659  3.88311955  0.          0.        ]]",[-1.22563625 -1.18799597]
29,-0.0744744835398,[-0.40362284 -0.23319174],[ 0.28178161 -0.05493805],-0.809272,"[-0.02658229  0.64780803  1.21857308 -0.84686353  0.80629774  0.56348129
  0.17830807  0.23795435 -0.326564    0.50736905  0.        ]","[[ 1.10471462 -0.90268474  0.09418307  0.06534215]
 [-3.30072595 -0.15213107  0.          0.        ]]",[-0.14724227  0.77067151]
30,-0.075789410418,[-0.40362284 -0.23319174],[ 0.46259573 -0.69330668],-0.841868,"[ 0.07592849  0.67493506  1.16419446 -0.80758795  0.80629637  0.56348052
  0.1538499   0.78491969 -0.23724072  0.39623897  0.        ]","[[ 1.03350093 -0.87507802  0.09418307  0.06534215]
 [-3.81890747  2.90262388  0.          0.        ]]",[-0.33452689 -0.96517769]
31,-0.0782374434128,[-0.40362284 -0.23319174],[ 1.29839432  0.30309382],-0.840532,"[ 0.19784384  0.69337662  1.08665319 -0.77958648  0.80629499  0.56347975
  0.09500263  0.09041895 -0.13202069  0.22587095  0.        ]","[[ 0.94461371 -0.85594203  0.09418307  0.06534215]
 [-5.06567672 -0.9760923   0.          0.        ]]",[ 0.91894946  1.5212915 ]
32,-0.0811095457124,[-0.40362284 -0.23319174],[ 0.48274654 -0.75573313],-0.87563,"[ 0.28077194  0.7126909   1.02465231 -0.74906568  0.80629361  0.56347899
  0.27128214  0.80265622 -0.06448318  0.10748721  0.        ]","[[ 0.88077211 -0.83555342  0.09418307  0.06534215]
 [-1.33091774  3.0016847   0.          0.        ]]",[ 1.7478583  -0.40649796]
33,-0.081426294306,[-0.40362284 -0.23319174],[-0.4310272  -0.64989853],-0.831995,"[ 0.26377544  0.75250786  1.03803305 -0.68199597  0.80629223  0.56347822
  0.45929042  0.50358763 -0.08324748  0.20372143  0.        ]","[[ 0.89411906 -0.79227804  0.09418307  0.06534215]
 [ 2.65233551  1.33142271  0.          0.        ]]",[-0.48522219  0.50560174]
34,-0.0816593239289,[-0.40362284 -0.23319174],[-0.39442912 -1.12174392],-0.823333,"[ 0.22064108  0.79339784  1.07040841 -0.60664989  0.80629085  0.56347745
  0.36617095  0.85744607 -0.13186221  0.34991855  0.        ]","[[ 0.92737139 -0.74582101  0.09418307  0.06534215]
 [ 0.67946883  3.3076908   0.          0.        ]]",[-1.12600703 -0.48268527]
35,-0.0834020363682,[-0.40362284 -0.23319174],[ 0.54049444 -0.53692722],-0.849774,"[ 0.25476383  0.83218127  1.04497749 -0.52821109  0.80628947  0.56347668
  0.17883024  0.50374345 -0.11104509  0.35772678  0.        ]","[[ 0.90113754 -0.69948693  0.09418307  0.06534215]
 [-3.28961776  1.33230573  0.          0.        ]]",[ 0.69628892  1.05959777]
36,-0.0857088889473,[-0.40362284 -0.23319174],[-0.29241735 -1.63186026],-0.902122,"[ 0.30233448  0.883892    1.00712856 -0.41095496  0.80628809  0.56347591
  0.31185941  1.20783088 -0.08305041  0.36700907  0.        ]","[[ 0.86362351 -0.63338708  0.09418307  0.06534215]
 [-0.47119295  5.2645677   0.          0.        ]]",[ 0.08289155 -2.55733378]
37,-0.0872488312951,[-0.40362284 -0.23319174],[-0.27813032 -0.8336879 ],-0.836574,"[ 0.30983755  0.93006839  1.0008871  -0.29087625  0.80628672  0.56347514
  0.3278435   0.48016369 -0.09808306  0.44652469  0.        ]","[[ 0.85759738 -0.5688705   0.09418307  0.06534215]
 [-0.13253893  1.20063428  0.          0.        ]]",[-0.45244657  1.23984153]
38,-0.0888728248173,[-0.40362284 -0.23319174],[-0.28121975 -1.75486636],-0.933476,"[ 0.33518802  0.97119012  0.97923071 -0.16772988  0.80628534  0.56347437
  0.24341538  1.18500279 -0.09678472  0.48920056  0.        ]","[[ 0.83699978 -0.50536205  0.09418307  0.06534215]
 [-1.92126299  5.13709226  0.          0.        ]]",[ 0.14062323 -2.47257435]
39,-0.0903968888072,[-0.40362284 -0.23319174],[-0.13279781 -0.91260147],-0.954349,"[ 0.37417239  1.00702375  0.94410533 -0.04327168  0.80628396  0.5634736
  0.27153668  0.45777053 -0.0808109   0.50074843  0.        ]","[[ 0.8045523  -0.44337059  0.09418307  0.06534215]
 [-1.32546742  1.07558913  0.          0.        ]]",[ 0.5550906  -2.04537776]
40,-0.0901133310839,[-0.40362284 -0.23319174],[-0.21441066 -0.04043889],-0.877537,"[ 0.37913003  0.99681623  0.93946952 -0.08069937  0.80628258  0.56347283
  0.37649226 -0.25517166 -0.06627403  0.46484835  0.        ]","[[ 0.80035344 -0.4618085   0.09418307  0.06534215]
 [ 0.89817082 -2.90610711  0.          0.        ]]",[ 0.27008308  1.19419221]
41,-0.089484790796,[-0.40362284 -0.23319174],[-0.86540961 -1.0476265 ],-0.8629,"[ 0.34509601  0.98658416  0.97051222 -0.11654968  0.8062812   0.56347206
  0.42601612  0.46404657 -0.09729712  0.50654462  0.        ]","[[ 0.82884415 -0.47962936  0.09418307  0.06534215]
 [ 1.94741223  1.11063787  0.          0.        ]]",[-0.86392278 -1.0991618 ]
42,-0.0890783607226,[-0.40362284 -0.23319174],[ 0.23969242  0.08372456],-0.893256,"[ 0.33989827  0.9760546   0.97509784 -0.15187514  0.80627982  0.56347129
  0.26294729 -0.24865027 -0.09507645  0.49158558  0.        ]","[[ 0.83312922 -0.49735238  0.09418307  0.06534215]
 [-1.50741378 -2.86968101  0.          0.        ]]",[ 0.59320775  0.63674066]
43,-0.0885149934048,[-0.40362284 -0.23319174],[-0.33597562 -0.5614453 ],-0.870519,"[ 0.3475473   0.95645841  0.96833015 -0.21388889  0.80627844  0.56347052
  0.37507918  0.21280964 -0.07286592  0.43172498  0.        ]","[[ 0.82681663 -0.52888824  0.09418307  0.06534215]
 [ 0.8682579  -0.29248981  0.          0.        ]]",[ 0.72123903  1.61106598]
44,-0.0889917260679,[-0.40362284 -0.23319174],[-1.55981374 -1.73045599],-0.885241,"[ 0.2910532   0.97749093  1.0163491  -0.14713015  0.80627706  0.56346975
  0.50887574  0.922651   -0.15264599  0.58578563  0.        ]","[[ 0.87262302 -0.49496225  0.09418307  0.06534215]
 [ 3.70292655  3.67188216  0.          0.        ]]",[-1.46047112 -2.41513624]
45,-0.0902372736917,[-0.40362284 -0.23319174],[-0.77574265 -0.75358456],-0.891023,"[ 0.24813969  0.99671693  1.04999892 -0.08101849  0.80627569  0.56346899
  0.31875862  0.20091183 -0.22237856  0.70643351  0.        ]","[[ 0.9062686  -0.46196695  0.09418307  0.06534215]
 [-0.32494158 -0.35892567  0.          0.        ]]",[-0.52181061 -0.01958854]
46,-0.0897051589974,[-0.40362284 -0.23319174],[-0.12989643 -0.57777065],-0.913297,"[ 0.28285437  0.99223539  1.02295402 -0.09690522  0.80627431  0.56346822
  0.22162642  0.18843115 -0.17572566  0.6353376   0.        ]","[[ 0.87912262 -0.46984479  0.09418307  0.06534215]
 [-2.38280546 -0.42862726  0.          0.        ]]",[-1.68241431 -2.57497343]
47,-0.0893465024825,[-0.40362284 -0.23319174],[ 1.72854483  0.78788126],-0.925225,"[ 0.38862661  0.96331099  0.93046765 -0.19269133  0.80627293  0.56346745
  0.03718705 -0.51877551 -0.03220269  0.36518371  0.        ]","[[ 0.79226103 -0.51804544  0.09418307  0.06534215]
 [-6.2903827  -4.37827025  0.          0.        ]]",[ 2.46854144  1.44207129]
48,-0.091984473658,[-0.40362284 -0.23319174],[ 1.11956429 -0.13065632],-0.912006,"[ 0.4835931   0.93265905  0.8318483  -0.28355866  0.80627155  0.56346668
  0.22972004  0.20548112  0.07823817  0.08693959  0.        ]","[[ 0.7073793  -0.56502742  0.09418307  0.06534215]
 [-2.21133015 -0.33341148  0.          0.        ]]",[ 0.94720013 -1.21682384]
49,-0.0922250707151,[-0.40362284 -0.23319174],[ 0.76641035  0.68402791],-0.928906,"[ 0.49015975  0.90011223  0.82437208 -0.37057838  0.80627017  0.56346591
  0.40872258 -0.5025641   0.09167103  0.00231757  0.        ]","[[ 0.70120296 -0.6113707   0.09418307  0.06534215]
 [ 1.58106483 -4.28773062  0.          0.        ]]",[ 1.17338874  0.15003442]
