timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.311902844896,"[[ 0.02209583 -0.03921846 -0.10178062  0.01040094]
 [ 0.00121981 -0.00108906  0.          0.        ]]",[ 0.00479798 -2.39501333],-4.30663,"[ 1.0382692   1.34203459 -0.11184366  1.17608293 -0.88077466  0.09173561
  0.210376    0.314742    2.77071859 -0.27297226  0.        ]",[-0.75031775 -0.63642961],[-0.53857834 -3.14723577]
1,-0.312018471414,"[[  7.58953610e-04  -7.89595467e-02  -1.01780620e-01   1.04009445e-02]
 [ -2.12782611e+00  -3.95982934e+00   0.00000000e+00   0.00000000e+00]]",[ 0.2365035  -1.92782044],-4.31953,"[ 1.03863249  1.33891467 -0.14367904  1.07860553 -0.88077425  0.09173559
  0.07288796 -0.38784965  2.76751987 -0.39078979  0.        ]",[-0.75031775 -0.63642961],[ 0.11745057 -1.15868643]
2,-0.311244333322,"[[-0.03669878 -0.19709935 -0.10178062  0.01040094]
 [-1.61965593 -7.84121437  0.          0.        ]]",[ 0.28941572 -1.75883198],-4.34241,"[ 1.03762754  1.31732241 -0.19955976  0.79123484 -0.88077385  0.09173556
  0.1057042  -1.07671205  2.73808219 -0.66585924  0.        ]",[-0.75031775 -0.63642961],[-0.64721301 -1.29298137]
3,-0.306958007074,"[[ -9.44459714e-02  -3.92084144e-01  -1.01780620e-01   1.04009445e-02]
 [ -4.14672376e+00  -1.16445932e+01   0.00000000e+00   0.00000000e+00]]",[ 0.12891258 -1.81224728],-4.43169,"[ 1.03198094  1.2421979  -0.28553084  0.33347542 -0.88077344  0.09173554
 -0.05748706 -1.75172875  2.62841144 -1.08845346  0.        ]",[-0.75031775 -0.63642961],[ 0.28436522 -1.78712231]
4,-0.295248257702,"[[ -1.65261977e-01  -6.62394915e-01  -1.01780620e-01   1.04009445e-02]
 [ -2.93899109e+00  -1.53740481e+01   0.00000000e+00   0.00000000e+00]]",[-0.30480146 -1.95228624],-4.4887,"[ 1.01829873  1.06198634 -0.39028831 -0.2387972  -0.88077304  0.09173552
  0.02050509 -2.41362277  2.37202298 -1.57613591  0.        ]",[-0.75031775 -0.63642961],[-0.08040516 -1.68914866]
5,-0.272418584255,"[[ -2.26649665e-01  -1.00654870e+00  -1.01780620e-01   1.04009445e-02]
 [ -3.19910585e+00  -1.90291485e+01   0.00000000e+00   0.00000000e+00]]",[-0.69824648 -1.7536459 ],-4.4444,"[ 1.00046404  0.72474924 -0.48012155 -0.80392477 -0.88077264  0.09173549
  0.00370757 -3.06231568  1.94858917 -1.96015185  0.        ]",[-0.75031775 -0.63642961],[-0.69291869 -1.49574093]
6,-0.232950927173,"[[ -3.17519362e-01  -1.42307183e+00  -1.01780620e-01   1.04009445e-02]
 [ -5.87933098e+00  -2.26112481e+01   0.00000000e+00   0.00000000e+00]]",[-0.63151073 -1.09933758],-4.22402,"[ 0.96403295  0.20961661 -0.61068092 -1.15805614 -0.88077223  0.09173547
 -0.16937428 -3.69804536  1.32767422 -2.13844143  0.        ]",[-0.75031775 -0.63642961],[-0.97636052 -0.51330942]
7,-0.174241746477,"[[ -4.72742581e-01  -1.89118933e+00  -1.01780620e-01   1.04009445e-02]
 [ -9.63081805e+00  -2.41952483e+01   0.00000000e+00   0.00000000e+00]]",[-0.14807519 -0.36124009],-3.75586,"[ 0.87495548 -0.40457724 -0.82423761 -1.05977342 -0.88077183  0.09173544
 -0.4116354  -3.97915225  0.61706035 -1.91282299  0.        ]",[-0.75031775 -0.63642961],[-0.67532637  0.842401  ]
8,-0.111138138329,"[[ -6.90308914e-01  -2.33681539e+00  -1.01780620e-01   1.04009445e-02]
 [ -1.21172940e+01  -2.03800941e+01   0.00000000e+00   0.00000000e+00]]",[ 0.28430536  0.26017612],-3.18489,"[ 0.69695984 -0.90740223 -1.09498388 -0.49845081 -0.88077142  0.09173542
 -0.57220537 -3.30204117  0.15427579 -1.29345231  0.        ]",[-0.75031775 -0.63642961],[ 0.67071108 -0.54260709]
9,-0.0763626284956,"[[ -9.03630947e-01  -2.76192225e+00  -1.01780620e-01   1.04009445e-02]
 [ -9.22427865e+00  -2.21248074e+01   0.00000000e+00   0.00000000e+00]]",[ 0.21506098  0.77407509],-2.70316,"[ 0.46969629 -1.22041465 -1.31702219  0.36173788 -0.88077102  0.0917354
 -0.3853818  -3.61167322  0.14138642 -0.59083863  0.        ]",[-0.75031775 -0.63642961],[ 0.28308315  1.15045332]
10,-0.0902027676512,"[[-1.07504358 -3.1141995  -0.10178062  0.01040094]
 [-7.92078881 -7.13840244  0.          0.        ]]",[-0.54808015  0.51924586],-2.59293,"[ 0.25619195 -1.31456151 -1.45733244  1.20512528 -0.88077062  0.09173537
 -0.30120569 -0.95195028  0.37486559 -0.21510565  0.        ]",[-0.75031775 -0.63642961],[-0.61384172  0.26128555]
11,-0.0985830933925,"[[ -1.25626549  -3.13595859  -0.10178062   0.01040094]
 [-10.19395594   2.10075612   0.           0.        ]]",[ 0.22792411  0.37721723],-2.69014,"[ 0.0079823  -1.31503811 -1.56376827  1.25858357 -0.88077021  0.09173535
 -0.44800088  0.68777547  0.46734447 -0.15103741  0.        ]",[-0.75031775 -0.63642961],[ 0.49600586  0.59062307]
12,-0.0927435771728,"[[-1.43841487 -3.07024825 -0.10178062  0.01040094]
 [-8.02819994  4.4299389   0.          0.        ]]",[ 0.50255466  0.29614407],-2.61105,"[-0.25672011 -1.31167725 -1.62391399  1.09726498 -0.88076981  0.09173532
 -0.30814177  1.10114822  0.4041027  -0.16268283  0.        ]",[-0.75031775 -0.63642961],[ 0.77704345  0.32902616]
13,-0.0829307493414,"[[-1.56651557 -2.96945628 -0.10178062  0.01040094]
 [-4.79265544  5.64520497  0.          0.        ]]",[ 0.23679867 -0.06822276],-2.43782,"[-0.4473121  -1.29541536 -1.63695465  0.85153091 -0.8807694   0.0917353
 -0.09919846  1.31682748  0.2979681  -0.16676748  0.        ]",[-0.75031775 -0.63642961],[-1.11480788 -0.44153846]
14,-0.0738668267152,"[[-1.70114182 -2.87521615 -0.10178062  0.01040094]
 [-8.65707691  3.78502308  0.          0.        ]]",[ 1.0160476   0.34650785],-2.45899,"[-0.64766846 -1.26818211 -1.62430885  0.6255869  -0.880769    0.09173528
 -0.348753    0.98668996  0.20029187 -0.14627389  0.        ]",[-0.75031775 -0.63642961],[ 1.79558104  0.55992222]
15,-0.0647736276145,"[[-1.8328383  -2.77802088 -0.10178062  0.01040094]
 [-4.52635297  5.92735023  0.          0.        ]]",[ 0.64852637 -0.18479982],-2.31816,"[-0.84029323 -1.22817876 -1.58602743  0.39859279 -0.8807686   0.09173525
 -0.08200114  1.36689989  0.10155781 -0.10607048  0.        ]",[-0.75031775 -0.63642961],[ 0.63697088 -1.01763492]
16,-0.0572638886645,"[[-1.89716449 -2.70037813 -0.10178062  0.01040094]
 [-1.91497289  1.85050375  0.          0.        ]]",[ 0.34506512  0.25288486],-2.3137,"[-0.93214828 -1.18777613 -1.55819717  0.22308817 -0.88076819  0.09173523
  0.08663529  0.64335876  0.01927991 -0.08332765  0.        ]",[-0.75031775 -0.63642961],[ 0.15142598  0.38951298]
17,-0.0521394796164,"[[-1.92906808 -2.64826093 -0.10178062  0.01040094]
 [-1.27751469  3.35619752  0.          0.        ]]",[ 0.28127822 -0.10358629],-2.27781,"[-0.97699417 -1.15657754 -1.54221668  0.10876469 -0.88076779  0.0917352
  0.12780074  0.91058232 -0.03700483 -0.07274878  0.        ]",[-0.75031775 -0.63642961],[ 0.43086219 -0.74492907]
18,-0.0482536164805,"[[-1.93725018 -2.61139775 -0.10178062  0.01040094]
 [ 0.45353739  0.34017055  0.          0.        ]]",[ 0.02739391  0.23241448],-2.27383,"[-0.98841112 -1.13258548 -1.53788745  0.02979227 -0.88076738  0.09173518
  0.23958778  0.37531082 -0.07900358 -0.07514251  0.        ]",[-0.75031775 -0.63642961],[ 0.50971888 -0.71515754]
19,-0.0500732769935,"[[-1.90802255 -2.63307321 -0.10178062  0.01040094]
 [ 2.46253345 -2.49825467  0.          0.        ]]",[-0.67060977  0.50986981],-2.30234,"[-0.94746679 -1.14688252 -1.55291547  0.07603018 -0.88076698  0.09173516
  0.36932375 -0.12844066 -0.05820695 -0.09041241  0.        ]",[-0.75031775 -0.63642961],[-0.49030863  0.64441249]
20,-0.0521991224356,"[[-1.87873689 -2.65694126 -0.10178062  0.01040094]
 [ 0.47266059  0.102779    0.          0.        ]]",[-0.11737755  0.25785464],-2.28432,"[-0.90601819 -1.16199463 -1.56676689  0.12759465 -0.88076658  0.09173513
  0.24082251  0.33317964 -0.03451317 -0.10416657  0.        ]",[-0.75031775 -0.63642961],[-0.33378702  0.00729301]
21,-0.0520050720893,"[[-1.88263658 -2.65461663 -0.10178062  0.01040094]
 [-0.85819402  0.12959477  0.          0.        ]]",[ 0.10227305  0.31827474],-2.33309,"[-0.91156017 -1.16055133 -1.56499099  0.12254335 -0.88076617  0.09173511
  0.15487907  0.33793869 -0.03669529 -0.10217835  0.        ]",[-0.75031775 -0.63642961],[ 0.46574238  0.7597881 ]
22,-0.0484193163356,"[[-1.88112879 -2.62186536 -0.10178062  0.01040094]
 [ 1.0027612   3.13551255  0.          0.        ]]",[-0.22290093 -0.34032109],-2.2928,"[-0.90941763 -1.13955511 -1.56567825  0.05205001 -0.88076577  0.09173509
  0.27505504  0.87141605 -0.07509678 -0.11237749  0.        ]",[-0.75031775 -0.63642961],[-0.17377674  0.19305504]
23,-0.0408083180409,"[[-1.86817585 -2.55210838 -0.10178062  0.01040094]
 [ 0.29489184  3.83784593  0.          0.        ]]",[-0.23381984 -0.6642164 ],-2.27427,"[-0.89097277 -1.09074206 -1.57145973 -0.09363793 -0.88076536  0.09173506
  0.22934246  0.99606275 -0.15696362 -0.1476334   0.        ]",[-0.75031775 -0.63642961],[-0.69823248 -0.16031646]
24,-0.0337657544398,"[[-1.89007192 -2.48248298 -0.10178062  0.01040094]
 [-2.47524937  3.12707012  0.          0.        ]]",[ 0.19582069 -0.57142711],-2.28201,"[-0.92210698 -1.03666262 -1.5615436  -0.23242565 -0.88076496  0.09173504
  0.05045324  0.86991682 -0.23343379 -0.16053035  0.        ]",[-0.75031775 -0.63642961],[ 0.17435933 -0.27398194]
